Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0315       -4183.6713   -4183.9259       0.2546   281.4
0.0320       -4183.6544   -4183.9228       0.2684   296.6
0.0325       -4183.6566   -4183.9258       0.2692   297.5
0.0330       -4183.6773   -4183.9367       0.2594   286.7
0.0335       -4183.6628   -4183.9580       0.2951   326.2
0.0340       -4183.6590   -4183.9831       0.3241   358.2
0.0345       -4183.6707   -4184.0094       0.3387   374.4
0.0350       -4183.6762   -4184.0351       0.3589   396.7
0.0355       -4183.6957   -4184.0589       0.3633   401.5
0.0360       -4183.7021   -4184.0761       0.3740   413.3
0.0365       -4183.7100   -4184.0852       0.3752   414.7
0.0370       -4183.6995   -4184.0861       0.3866   427.2
0.0375       -4183.6897   -4184.0811       0.3914   432.6
0.0380       -4183.6934   -4184.0741       0.3807   420.8
0.0385       -4183.6834   -4184.0652       0.3818   421.9
0.0390       -4183.7053   -4184.0536       0.3483   385.0
0.0395       -4183.7003   -4184.0400       0.3397   375.4
0.0400       -4183.6915   -4184.0279       0.3364   371.8
0.0405       -4183.6693   -4184.0153       0.3459   382.3
0.0410       -4183.6654   -4184.0020       0.3366   372.1
0.0415       -4183.6497   -4183.9887       0.3391   374.7
0.0420       -4183.6466   -4183.9796       0.3330   368.0
0.0425       -4183.6289   -4183.9718       0.3429   379.0
0.0430       -4183.6468   -4183.9647       0.3179   351.3
0.0435       -4183.6628   -4183.9573       0.2945   325.5
0.0440       -4183.6898   -4183.9491       0.2593   286.6
0.0445       -4183.6778   -4183.9444       0.2666   294.6
0.0450       -4183.6776   -4183.9452       0.2675   295.7
0.0455       -4183.6688   -4183.9532       0.2844   314.3
0.0460       -4183.6744   -4183.9634       0.2890   319.4
0.0465       -4183.6786   -4183.9719       0.2933   324.1
0.0470       -4183.6818   -4183.9729       0.2911   321.7
0.0475       -4183.6726   -4183.9670       0.2944   325.3
0.0480       -4183.6711   -4183.9561       0.2850   314.9
0.0485       -4183.6862   -4183.9433       0.2571   284.2
0.0490       -4183.6786   -4183.9340       0.2553   282.2
0.0495       -4183.6930   -4183.9315       0.2385   263.6
0.0500       -4183.6904   -4183.9351       0.2447   270.4
0.0505       -4183.6889   -4183.9443       0.2555   282.3
0.0510       -4183.6705   -4183.9580       0.2875   317.7
0.0515       -4183.6669   -4183.9691       0.3022   334.0
0.0520       -4183.6866   -4183.9777       0.2911   321.7
0.0525       -4183.6781   -4183.9886       0.3105   343.2
0.0530       -4183.6897   -4184.0031       0.3134   346.4
0.0535       -4183.6971   -4184.0215       0.3244   358.5
0.0540       -4183.7041   -4184.0431       0.3391   374.8
0.0545       -4183.6583   -4184.0682       0.4098   453.0
0.0550       -4183.6958   -4184.0944       0.3986   440.5
0.0555       -4183.7281   -4184.1192       0.3911   432.2
0.0560       -4183.7249   -4184.1402       0.4153   459.0
0.0565       -4183.6876   -4184.1552       0.4677   516.9
0.0570       -4183.7207   -4184.1626       0.4419   488.4
0.0575       -4183.7107   -4184.1590       0.4483   495.5
0.0580       -4183.6785   -4184.1424       0.4639   512.7
0.0585       -4183.7199   -4184.1142       0.3942   435.7
0.0590       -4183.7231   -4184.0803       0.3572   394.8
0.0595       -4183.7191   -4184.0421       0.3230   357.0
0.0600       -4183.7407   -4184.0046       0.2639   291.7
0.0605       -4183.7516   -4183.9711       0.2194   242.5
0.0610       -4183.7564   -4183.9452       0.1887   208.6
0.0615       -4183.7419   -4183.9282       0.1863   205.9
0.0620       -4183.7478   -4183.9186       0.1708   188.8
0.0625       -4183.7466   -4183.9163       0.1697   187.6
0.0630       -4183.7653   -4183.9221       0.1568   173.3
0.0635       -4183.7654   -4183.9347       0.1692   187.0
0.0640       -4183.7545   -4183.9566       0.2021   223.3
0.0645       -4183.7224   -4183.9856       0.2632   290.8
0.0650       -4183.7368   -4184.0194       0.2826   312.3
0.0655       -4183.7607   -4184.0547       0.2939   324.8
0.0660       -4183.7832   -4184.0882       0.3049   337.0
0.0665       -4183.7844   -4184.1156       0.3312   366.0
0.0670       -4183.7535   -4184.1394       0.3859   426.5
0.0675       -4183.7341   -4184.1614       0.4274   472.3
0.0680       -4183.7593   -4184.1802       0.4209   465.2
0.0685       -4183.7411   -4184.1964       0.4553   503.2
0.0690       -4183.7169   -4184.2081       0.4912   542.9
0.0695       -4183.7266   -4184.2129       0.4863   537.5
0.0700       -4183.7103   -4184.2076       0.4973   549.6
0.0705       -4183.7230   -4184.1912       0.4682   517.4
0.0710       -4183.7334   -4184.1645       0.4311   476.5
0.0715       -4183.7498   -4184.1320       0.3822   422.4
0.0720       -4183.7582   -4184.0975       0.3393   375.0
0.0725       -4183.7490   -4184.0656       0.3166   349.9
0.0730       -4183.7507   -4184.0392       0.2885   318.8
0.0735       -4183.7455   -4184.0125       0.2670   295.1
0.0740       -4183.7544   -4183.9858       0.2314   255.8
0.0745       -4183.7413   -4183.9629       0.2215   244.8
0.0750       -4183.7350   -4183.9423       0.2073   229.1
0.0755       -4183.7367   -4183.9239       0.1871   206.8
0.0760       -4183.7438   -4183.9099       0.1661   183.6
0.0765       -4183.7245   -4183.9020       0.1775   196.2
0.0770       -4183.7373   -4183.9011       0.1638   181.0
0.0775       -4183.7392   -4183.9075       0.1683   186.0
0.0780       -4183.7454   -4183.9231       0.1777   196.3
0.0785       -4183.7183   -4183.9442       0.2259   249.6
0.0790       -4183.7306   -4183.9687       0.2381   263.1
0.0795       -4183.7218   -4183.9964       0.2745   303.4
0.0800       -4183.7400   -4184.0302       0.2902   320.7
0.0805       -4183.7236   -4184.0664       0.3428   378.9
0.0810       -4183.7313   -4184.0978       0.3665   405.0
0.0815       -4183.7132   -4184.1167       0.4035   445.9
0.0820       -4183.7178   -4184.1243       0.4065   449.3
0.0825       -4183.7248   -4184.1218       0.3970   438.8
0.0830       -4183.7597   -4184.1168       0.3571   394.6
0.0835       -4183.7593   -4184.1150       0.3556   393.0
0.0840       -4183.7778   -4184.1159       0.3381   373.7
0.0845       -4183.7769   -4184.1188       0.3419   377.9
0.0850       -4183.7842   -4184.1226       0.3385   374.1
0.0855       -4183.7569   -4184.1254       0.3685   407.2
0.0860       -4183.7578   -4184.1267       0.3689   407.8
0.0865       -4183.7448   -4184.1238       0.3790   418.9
0.0870       -4183.7791   -4184.1168       0.3378   373.3
0.0875       -4183.7795   -4184.1091       0.3296   364.3
0.0880       -4183.7888   -4184.1049       0.3161   349.3
0.0885       -4183.7764   -4184.1031       0.3267   361.0
0.0890       -4183.8067   -4184.0995       0.2928   323.6
0.0895       -4183.7918   -4184.0964       0.3046   336.6
0.0900       -4183.8119   -4184.0920       0.2801   309.6
0.0905       -4183.7921   -4184.0850       0.2928   323.7
0.0910       -4183.7750   -4184.0752       0.3002   331.8
0.0915       -4183.8106   -4184.0632       0.2526   279.1
0.0920       -4183.7768   -4184.0499       0.2731   301.8
0.0925       -4183.7812   -4184.0335       0.2523   278.8
0.0930       -4183.7704   -4184.0116       0.2412   266.6
0.0935       -4183.7781   -4183.9893       0.2112   233.4
0.0940       -4183.7880   -4183.9703       0.1824   201.5
0.0945       -4183.8102   -4183.9609       0.1507   166.6
0.0950       -4183.8104   -4183.9634       0.1530   169.1
0.0955       -4183.8064   -4183.9788       0.1724   190.6
0.0960       -4183.8119   -4184.0032       0.1913   211.4
0.0965       -4183.8132   -4184.0346       0.2214   244.7
0.0970       -4183.8189   -4184.0648       0.2459   271.7
0.0975       -4183.8412   -4184.0918       0.2506   276.9
0.0980       -4183.8413   -4184.1153       0.2740   302.9
0.0985       -4183.8341   -4184.1360       0.3020   333.7
0.0990       -4183.8337   -4184.1517       0.3179   351.4
0.0995       -4183.8291   -4184.1596       0.3305   365.3
0.1000       -4183.8276   -4184.1630       0.3354   370.7
0.1005       -4183.8382   -4184.1634       0.3252   359.4
0.1010       -4183.8247   -4184.1623       0.3376   373.2
0.1015       -4183.7989   -4184.1612       0.3622   400.3
0.1020       -4183.7893   -4184.1626       0.3733   412.5
0.1025       -4183.8132   -4184.1646       0.3515   388.4
0.1030       -4183.8054   -4184.1656       0.3602   398.1
0.1035       -4183.7657   -4184.1595       0.3937   435.2
0.1040       -4183.7691   -4184.1351       0.3660   404.5
0.1045       -4183.7669   -4184.0944       0.3276   362.0
0.1050       -4183.7581   -4184.0400       0.2818   311.5
0.1055       -4183.7699   -4183.9878       0.2179   240.8
0.1060       -4183.7896   -4183.9531       0.1635   180.8
0.1065       -4183.7969   -4183.9456       0.1487   164.3
0.1070       -4183.7732   -4183.9728       0.1995   220.5
0.1075       -4183.7811   -4184.0204       0.2394   264.5
0.1080       -4183.7741   -4184.0722       0.2981   329.5
0.1085       -4183.7892   -4184.1103       0.3210   354.8
0.1090       -4183.7668   -4184.1301       0.3633   401.5
0.1095       -4183.7578   -4184.1340       0.3762   415.7
0.1100       -4183.7864   -4184.1300       0.3436   379.8
0.1105       -4183.7841   -4184.1294       0.3453   381.6
0.1110       -4183.7810   -4184.1355       0.3545   391.8
0.1115       -4183.8015   -4184.1447       0.3432   379.3
0.1120       -4183.8320   -4184.1597       0.3277   362.2
0.1125       -4183.8353   -4184.1730       0.3377   373.2
0.1130       -4183.8453   -4184.1817       0.3364   371.8
0.1135       -4183.8444   -4184.1828       0.3384   374.0
0.1140       -4183.8158   -4184.1722       0.3564   393.9
0.1145       -4183.8001   -4184.1486       0.3485   385.2
0.1150       -4183.7923   -4184.1152       0.3230   356.9
0.1155       -4183.7574   -4184.0719       0.3145   347.6
0.1160       -4183.7507   -4184.0234       0.2727   301.4
0.1165       -4183.7470   -4183.9805       0.2335   258.0
0.1170       -4183.7465   -4183.9526       0.2061   227.8
0.1175       -4183.7476   -4183.9401       0.1925   212.8
0.1180       -4183.7491   -4183.9458       0.1967   217.4
0.1185       -4183.7542   -4183.9638       0.2096   231.6
0.1190       -4183.7496   -4183.9853       0.2357   260.5
0.1195       -4183.7427   -4184.0094       0.2667   294.7
0.1200       -4183.7242   -4184.0309       0.3067   339.0
0.1205       -4183.7384   -4184.0476       0.3092   341.7
0.1210       -4183.7184   -4184.0640       0.3456   381.9
0.1215       -4183.7251   -4184.0840       0.3590   396.7
0.1220       -4183.7347   -4184.1089       0.3742   413.6
0.1225       -4183.7518   -4184.1344       0.3826   422.8
0.1230       -4183.7699   -4184.1565       0.3866   427.3
0.1235       -4183.7692   -4184.1717       0.4025   444.9
0.1240       -4183.7620   -4184.1791       0.4171   461.0
0.1245       -4183.7605   -4184.1832       0.4227   467.2
0.1250       -4183.7759   -4184.1845       0.4086   451.6
0.1255       -4183.7766   -4184.1802       0.4036   446.0
0.1260       -4183.7697   -4184.1750       0.4053   447.9
0.1265       -4183.7454   -4184.1675       0.4222   466.6
0.1270       -4183.7076   -4184.1538       0.4463   493.2
0.1275       -4183.7151   -4184.1249       0.4098   452.9
0.1280       -4183.7567   -4184.0863       0.3296   364.3
0.1285       -4183.7491   -4184.0527       0.3036   335.6
0.1290       -4183.7592   -4184.0290       0.2698   298.2
0.1295       -4183.7605   -4184.0276       0.2672   295.3
0.1300       -4183.7630   -4184.0368       0.2738   302.6
0.1305       -4183.7625   -4184.0578       0.2954   326.4
0.1310       -4183.7708   -4184.0839       0.3131   346.0
0.1315       -4183.7832   -4184.1029       0.3197   353.3
0.1320       -4183.7972   -4184.1127       0.3155   348.7
0.1325       -4183.8186   -4184.1168       0.2982   329.5
0.1330       -4183.8270   -4184.1158       0.2888   319.2
0.1335       -4183.8171   -4184.1110       0.2939   324.8
0.1340       -4183.8116   -4184.1069       0.2953   326.3
0.1345       -4183.8233   -4184.0988       0.2755   304.4
0.1350       -4183.8432   -4184.0887       0.2455   271.4
0.1355       -4183.8666   -4184.0815       0.2149   237.6
0.1360       -4183.8832   -4184.0810       0.1977   218.5
0.1365       -4183.8717   -4184.0849       0.2132   235.6
0.1370       -4183.8785   -4184.1005       0.2220   245.4
0.1375       -4183.8705   -4184.1261       0.2556   282.5
0.1380       -4183.8636   -4184.1544       0.2908   321.4
0.1385       -4183.8680   -4184.1811       0.3131   346.0
0.1390       -4183.8734   -4184.1993       0.3259   360.1
0.1395       -4183.8291   -4184.2021       0.3730   412.2
0.1400       -4183.8260   -4184.1926       0.3666   405.2
0.1405       -4183.8152   -4184.1782       0.3630   401.2
0.1410       -4183.8389   -4184.1646       0.3257   359.9
0.1415       -4183.8612   -4184.1512       0.2901   320.6
0.1420       -4183.8508   -4184.1368       0.2860   316.1
0.1425       -4183.8275   -4184.1251       0.2976   328.9
0.1430       -4183.8158   -4184.1122       0.2964   327.6
0.1435       -4183.8196   -4184.0988       0.2792   308.6
0.1440       -4183.8170   -4184.0916       0.2746   303.5
0.1445       -4183.7899   -4184.0871       0.2972   328.4
0.1450       -4183.7750   -4184.0801       0.3051   337.2
0.1455       -4183.7834   -4184.0647       0.2813   310.9
0.1460       -4183.7825   -4184.0496       0.2670   295.1
0.1465       -4183.7812   -4184.0379       0.2566   283.6
0.1470       -4183.7684   -4184.0337       0.2652   293.1
0.1475       -4183.7584   -4184.0347       0.2762   305.3
0.1480       -4183.7231   -4184.0425       0.3193   352.9
0.1485       -4183.7403   -4184.0542       0.3140   347.0
0.1490       -4183.7413   -4184.0665       0.3251   359.3
0.1495       -4183.7689   -4184.0805       0.3116   344.4
0.1500       -4183.7643   -4184.0961       0.3318   366.7
0.1505       -4183.7713   -4184.1125       0.3412   377.1
0.1510       -4183.7707   -4184.1243       0.3537   390.9
0.1515       -4183.7579   -4184.1283       0.3704   409.3
0.1520       -4183.7472   -4184.1267       0.3795   419.4
0.1525       -4183.7570   -4184.1254       0.3684   407.1
0.1530       -4183.7464   -4184.1265       0.3800   420.0
0.1535       -4183.7555   -4184.1345       0.3790   418.9
0.1540       -4183.7548   -4184.1457       0.3909   432.0
0.1545       -4183.7250   -4184.1513       0.4263   471.1
0.1550       -4183.7031   -4184.1441       0.4411   487.5
0.1555       -4183.6723   -4184.1240       0.4517   499.2
0.1560       -4183.6736   -4184.0963       0.4228   467.2
0.1565       -4183.6750   -4184.0716       0.3967   438.4
0.1570       -4183.6729   -4184.0513       0.3784   418.2
0.1575       -4183.6956   -4184.0446       0.3490   385.7
0.1580       -4183.6679   -4184.0437       0.3759   415.4
0.1585       -4183.6693   -4184.0404       0.3710   410.1
0.1590       -4183.6673   -4184.0294       0.3622   400.2
0.1595       -4183.6487   -4184.0124       0.3637   402.0
0.1600       -4183.6287   -4183.9883       0.3597   397.5
0.1605       -4183.5991   -4183.9626       0.3635   401.7
0.1610       -4183.5739   -4183.9349       0.3611   399.1
0.1615       -4183.5299   -4183.9058       0.3759   415.4
0.1620       -4183.5424   -4183.8767       0.3343   369.5
0.1625       -4183.5408   -4183.8528       0.3120   344.8
0.1630       -4183.5320   -4183.8406       0.3085   341.0
0.1635       -4183.5405   -4183.8568       0.3163   349.6
0.1640       -4183.5547   -4183.9070       0.3523   389.3
0.1645       -4183.5752   -4183.9784       0.4032   445.6
0.1650       -4183.5936   -4184.0470       0.4534   501.1
0.1655       -4183.5263   -4184.0930       0.5667   626.3
0.1660       -4183.5318   -4184.0996       0.5678   627.5
0.1665       -4183.5164   -4184.0664       0.5499   607.8
0.1670       -4183.5026   -4184.0059       0.5034   556.3
0.1675       -4183.4983   -4183.9391       0.4408   487.2
0.1680       -4183.4877   -4183.8964       0.4087   451.7
0.1685       -4183.5153   -4183.8915       0.3762   415.8
0.1690       -4183.5193   -4183.9221       0.4027   445.1
0.1695       -4183.5153   -4183.9637       0.4483   495.5
0.1700       -4183.5160   -4183.9975       0.4814   532.1
0.1705       -4183.5314   -4184.0083       0.4769   527.1
0.1710       -4183.4866   -4183.9882       0.5016   554.4
0.1715       -4183.4675   -4183.9470       0.4795   529.9
0.1720       -4183.4554   -4183.8930       0.4376   483.6
0.1725       -4183.4825   -4183.8445       0.3621   400.2
0.1730       -4183.4761   -4183.8030       0.3268   361.2
0.1735       -4183.4800   -4183.7765       0.2965   327.7
0.1740       -4183.5098   -4183.7649       0.2551   281.9
0.1745       -4183.4684   -4183.7682       0.2999   331.4
0.1750       -4183.4816   -4183.7784       0.2968   328.0
0.1755       -4183.4800   -4183.7971       0.3171   350.4
0.1760       -4183.4780   -4183.8278       0.3498   386.5
0.1765       -4183.4412   -4183.8615       0.4203   464.5
0.1770       -4183.4350   -4183.8966       0.4616   510.2
0.1775       -4183.3965   -4183.9230       0.5265   581.9
0.1780       -4183.3836   -4183.9282       0.5446   601.8
0.1785       -4183.4058   -4183.9077       0.5019   554.7
0.1790       -4183.4560   -4183.8676       0.4117   455.0
0.1795       -4183.4436   -4183.8277       0.3840   424.4
0.1800       -4183.4497   -4183.8021       0.3524   389.5
0.1805       -4183.4627   -4183.8009       0.3382   373.7
0.1810       -4183.4659   -4183.8310       0.3651   403.5
0.1815       -4183.4542   -4183.8898       0.4356   481.4
0.1820       -4183.4546   -4183.9506       0.4960   548.1
0.1825       -4183.4960   -4183.9931       0.4971   549.3
0.1830       -4183.5231   -4184.0076       0.4845   535.5
0.1835       -4183.4911   -4183.9967       0.5056   558.7
0.1840       -4183.4965   -4183.9699       0.4734   523.2
0.1845       -4183.5142   -4183.9435       0.4293   474.4
0.1850       -4183.5050   -4183.9268       0.4218   466.1
0.1855       -4183.4867   -4183.9227       0.4361   482.0
0.1860       -4183.4732   -4183.9249       0.4516   499.1
0.1865       -4183.4973   -4183.9202       0.4229   467.4
0.1870       -4183.4775   -4183.9039       0.4264   471.2
0.1875       -4183.4951   -4183.8810       0.3860   426.6
0.1880       -4183.4761   -4183.8577       0.3816   421.8
0.1885       -4183.4825   -4183.8500       0.3676   406.2
0.1890       -4183.5059   -4183.8664       0.3605   398.4
0.1895       -4183.4885   -4183.8959       0.4074   450.2
0.1900       -4183.4884   -4183.9147       0.4263   471.2
0.1905       -4183.4840   -4183.9041       0.4200   464.2
0.1910       -4183.4880   -4183.8687       0.3807   420.8
0.1915       -4183.5133   -4183.8301       0.3168   350.1
0.1920       -4183.5094   -4183.8126       0.3033   335.2
0.1925       -4183.5009   -4183.8260       0.3251   359.3
0.1930       -4183.4819   -4183.8667       0.3848   425.3
0.1935       -4183.4985   -4183.9191       0.4206   464.8
0.1940       -4183.4734   -4183.9669       0.4935   545.5
0.1945       -4183.4940   -4183.9947       0.5008   553.4
0.1950       -4183.5022   -4183.9974       0.4951   547.2
0.1955       -4183.4750   -4183.9811       0.5061   559.3
0.1960       -4183.5052   -4183.9604       0.4552   503.1
0.1965       -4183.4113   -4183.9440       0.5327   588.7
0.1970       -4183.4470   -4183.9394       0.4924   544.2
0.1975       -4183.4645   -4183.9428       0.4783   528.6
0.1980       -4183.4868   -4183.9408       0.4540   501.8
0.1985       -4183.4876   -4183.9212       0.4335   479.2
0.1990       -4183.4994   -4183.8831       0.3837   424.0
0.1995       -4183.5159   -4183.8410       0.3251   359.3
0.2000       -4183.5353   -4183.8184       0.2832   313.0
0.2005       -4183.5277   -4183.8285       0.3007   332.4
0.2010       -4183.5445   -4183.8667       0.3222   356.1
0.2015       -4183.4909   -4183.9255       0.4346   480.3
0.2020       -4183.4846   -4183.9732       0.4887   540.1
0.2025       -4183.4946   -4183.9824       0.4878   539.1
0.2030       -4183.5000   -4183.9501       0.4501   497.5
0.2035       -4183.4999   -4183.8955       0.3955   437.1
0.2040       -4183.4751   -4183.8547       0.3796   419.6
0.2045       -4183.5159   -4183.8576       0.3416   377.6
0.2050       -4183.5112   -4183.9083       0.3972   438.9
0.2055       -4183.4820   -4183.9856       0.5036   556.6
0.2060       -4183.5086   -4184.0486       0.5400   596.8
0.2065       -4183.5034   -4184.0773       0.5738   634.2
0.2070       -4183.4924   -4184.0719       0.5795   640.5
0.2075       -4183.4701   -4184.0413       0.5712   631.2
0.2080       -4183.4656   -4183.9978       0.5322   588.2
0.2085       -4183.4913   -4183.9582       0.4669   516.0
0.2090       -4183.5084   -4183.9298       0.4213   465.7
0.2095       -4183.5095   -4183.9038       0.3943   435.8
0.2100       -4183.4782   -4183.8663       0.3881   429.0
0.2105       -4183.4681   -4183.8150       0.3468   383.3
0.2110       -4183.4743   -4183.7515       0.2772   306.4
0.2115       -4183.4504   -4183.6971       0.2467   272.6
0.2120       -4183.4182   -4183.6819       0.2638   291.5
0.2125       -4183.3951   -4183.7108       0.3156   348.8
0.2130       -4183.3884   -4183.7826       0.3942   435.7
0.2135       -4183.4130   -4183.8814       0.4684   517.7
0.2140       -4183.4568   -4183.9710       0.5141   568.2
0.2145       -4183.4345   -4184.0197       0.5852   646.7
0.2150       -4183.4210   -4184.0106       0.5896   651.6
0.2155       -4183.4135   -4183.9492       0.5357   592.1
0.2160       -4183.4239   -4183.8748       0.4510   498.4
0.2165       -4183.3992   -4183.8337       0.4345   480.2
0.2170       -4183.3844   -4183.8560       0.4716   521.2
0.2175       -4183.3816   -4183.9196       0.5380   594.6
0.2180       -4183.3613   -4183.9899       0.6285   694.6
0.2185       -4183.3324   -4184.0312       0.6988   772.3
0.2190       -4183.3328   -4184.0288       0.6960   769.2
0.2195       -4183.3472   -4183.9898       0.6426   710.2
0.2200       -4183.3449   -4183.9348       0.5899   652.0
0.2205       -4183.3222   -4183.8763       0.5541   612.4
0.2210       -4183.2919   -4183.8246       0.5327   588.7
0.2215       -4183.2994   -4183.7793       0.4798   530.3
0.2220       -4183.2774   -4183.7339       0.4566   504.6
0.2225       -4183.2717   -4183.6846       0.4129   456.3
0.2230       -4183.2616   -4183.6278       0.3662   404.7
0.2235       -4183.2588   -4183.5782       0.3195   353.1
0.2240       -4183.2568   -4183.5586       0.3017   333.5
0.2245       -4183.2484   -4183.5821       0.3337   368.8
0.2250       -4183.2593   -4183.6407       0.3815   421.6
0.2255       -4183.2565   -4183.7255       0.4690   518.3
0.2260       -4183.2655   -4183.8191       0.5536   611.8
0.2265       -4183.2075   -4183.8953       0.6878   760.2
0.2270       -4183.1946   -4183.9306       0.7360   813.4
0.2275       -4183.2200   -4183.9155       0.6955   768.6
0.2280       -4183.2429   -4183.8589       0.6160   680.8
0.2285       -4183.2279   -4183.7895       0.5615   620.6
0.2290       -4183.1837   -4183.7457       0.5620   621.1
0.2295       -4183.2049   -4183.7427       0.5378   594.4
0.2300       -4183.1978   -4183.7779       0.5801   641.2
0.2305       -4183.2359   -4183.8227       0.5868   648.5
0.2310       -4183.2413   -4183.8511       0.6098   674.0
0.2315       -4183.2521   -4183.8558       0.6037   667.2
0.2320       -4183.2720   -4183.8312       0.5592   618.0
0.2325       -4183.2815   -4183.7859       0.5043   557.4
0.2330       -4183.2791   -4183.7373       0.4582   506.4
0.2335       -4183.2587   -4183.6917       0.4330   478.5
0.2340       -4183.2384   -4183.6498       0.4115   454.7
0.2345       -4183.2326   -4183.6160       0.3834   423.8
0.2350       -4183.2217   -4183.5979       0.3762   415.8
0.2355       -4183.2255   -4183.5902       0.3647   403.1
0.2360       -4183.2305   -4183.6011       0.3706   409.6
0.2365       -4183.2332   -4183.6509       0.4177   461.6
0.2370       -4183.2517   -4183.7398       0.4881   539.5
0.2375       -4183.2693   -4183.8592       0.5899   652.0
0.2380       -4183.2471   -4183.9901       0.7429   821.1
0.2385       -4183.2532   -4184.0982       0.8449   933.8
0.2390       -4183.2884   -4184.1516       0.8631   953.9
0.2395       -4183.3079   -4184.1337       0.8259   912.8
0.2400       -4183.3037   -4184.0514       0.7477   826.3
0.2405       -4183.2399   -4183.9376       0.6977   771.1
0.2410       -4183.2751   -4183.8429       0.5678   627.5
0.2415       -4183.2712   -4183.7950       0.5238   578.9
0.2420       -4183.2630   -4183.7859       0.5228   577.8
0.2425       -4183.2897   -4183.7979       0.5081   561.6
0.2430       -4183.3048   -4183.8138       0.5090   562.6
0.2435       -4183.3016   -4183.8218       0.5203   575.0
0.2440       -4183.3001   -4183.8185       0.5184   573.0
0.2445       -4183.3123   -4183.8127       0.5003   553.0
0.2450       -4183.2576   -4183.8093       0.5517   609.7
0.2455       -4183.2821   -4183.8080       0.5259   581.2
0.2460       -4183.2891   -4183.8070       0.5179   572.4
0.2465       -4183.2615   -4183.7996       0.5381   594.7
0.2470       -4183.2490   -4183.7855       0.5365   592.9
0.2475       -4183.2129   -4183.7676       0.5547   613.1
0.2480       -4183.2264   -4183.7566       0.5302   586.0
