Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0920       -4183.9179   -4184.1286       0.2107   232.9
0.0925       -4183.9061   -4184.1332       0.2271   251.0
0.0930       -4183.9112   -4184.1376       0.2264   250.2
0.0935       -4183.8980   -4184.1429       0.2449   270.6
0.0940       -4183.8802   -4184.1538       0.2736   302.4
0.0945       -4183.8694   -4184.1671       0.2977   329.0
0.0950       -4183.8773   -4184.1804       0.3031   335.0
0.0955       -4183.9047   -4184.1918       0.2871   317.3
0.0960       -4183.9098   -4184.1985       0.2887   319.0
0.0965       -4183.9046   -4184.1960       0.2914   322.1
0.0970       -4183.9168   -4184.1860       0.2692   297.5
0.0975       -4183.9145   -4184.1677       0.2532   279.8
0.0980       -4183.9119   -4184.1487       0.2368   261.7
0.0985       -4183.9276   -4184.1338       0.2062   227.9
0.0990       -4183.9405   -4184.1257       0.1852   204.7
0.0995       -4183.9475   -4184.1183       0.1708   188.8
0.1000       -4183.9569   -4184.1114       0.1545   170.8
0.1005       -4183.9447   -4184.1025       0.1578   174.4
0.1010       -4183.9431   -4184.0960       0.1530   169.1
0.1015       -4183.9515   -4184.0896       0.1381   152.6
0.1020       -4183.9397   -4184.0854       0.1457   161.0
0.1025       -4183.9385   -4184.0874       0.1489   164.6
0.1030       -4183.9574   -4184.0942       0.1367   151.1
0.1035       -4183.9588   -4184.1058       0.1470   162.5
0.1040       -4183.9594   -4184.1223       0.1630   180.1
0.1045       -4183.9476   -4184.1448       0.1972   218.0
0.1050       -4183.9401   -4184.1671       0.2270   250.9
0.1055       -4183.9306   -4184.1908       0.2602   287.5
0.1060       -4183.9267   -4184.2153       0.2885   318.9
0.1065       -4183.9324   -4184.2354       0.3030   334.9
0.1070       -4183.9400   -4184.2469       0.3069   339.2
0.1075       -4183.9628   -4184.2479       0.2851   315.1
0.1080       -4183.9642   -4184.2402       0.2760   305.1
0.1085       -4183.9716   -4184.2281       0.2565   283.5
0.1090       -4183.9799   -4184.2179       0.2380   263.0
0.1095       -4183.9649   -4184.2125       0.2476   273.6
0.1100       -4183.9787   -4184.2088       0.2301   254.3
0.1105       -4183.9704   -4184.2036       0.2332   257.7
0.1110       -4183.9755   -4184.1957       0.2202   243.4
0.1115       -4183.9850   -4184.1873       0.2023   223.5
0.1120       -4184.0174   -4184.1823       0.1649   182.3
0.1125       -4184.0183   -4184.1831       0.1648   182.1
0.1130       -4184.0158   -4184.1899       0.1741   192.4
0.1135       -4184.0312   -4184.2001       0.1689   186.6
0.1140       -4184.0088   -4184.2160       0.2072   229.0
0.1145       -4184.0088   -4184.2335       0.2248   248.4
0.1150       -4184.0116   -4184.2467       0.2352   259.9
0.1155       -4184.0086   -4184.2517       0.2432   268.8
0.1160       -4183.9913   -4184.2488       0.2575   284.5
0.1165       -4184.0062   -4184.2402       0.2339   258.5
0.1170       -4184.0196   -4184.2291       0.2095   231.5
0.1175       -4184.0046   -4184.2208       0.2162   239.0
0.1180       -4183.9874   -4184.2151       0.2277   251.7
0.1185       -4183.9933   -4184.2140       0.2207   243.9
0.1190       -4183.9986   -4184.2155       0.2169   239.7
0.1195       -4184.0006   -4184.2207       0.2201   243.3
0.1200       -4184.0157   -4184.2236       0.2079   229.8
0.1205       -4183.9965   -4184.2219       0.2254   249.2
0.1210       -4183.9908   -4184.2133       0.2225   245.9
0.1215       -4183.9594   -4184.1981       0.2386   263.7
0.1220       -4183.9451   -4184.1783       0.2332   257.7
0.1225       -4183.9263   -4184.1589       0.2326   257.0
0.1230       -4183.9482   -4184.1423       0.1941   214.5
0.1235       -4183.9472   -4184.1330       0.1858   205.4
0.1240       -4183.9527   -4184.1310       0.1783   197.0
0.1245       -4183.9499   -4184.1379       0.1879   207.7
0.1250       -4183.9600   -4184.1521       0.1921   212.3
0.1255       -4183.9563   -4184.1745       0.2182   241.1
0.1260       -4183.9739   -4184.2011       0.2272   251.1
0.1265       -4183.9716   -4184.2283       0.2567   283.7
0.1270       -4183.9779   -4184.2499       0.2720   300.6
0.1275       -4183.9734   -4184.2598       0.2865   316.6
0.1280       -4183.9732   -4184.2542       0.2811   310.6
0.1285       -4183.9781   -4184.2315       0.2534   280.1
0.1290       -4183.9737   -4184.1962       0.2225   245.9
0.1295       -4183.9960   -4184.1583       0.1624   179.5
0.1300       -4183.9941   -4184.1353       0.1412   156.1
0.1305       -4183.9811   -4184.1388       0.1576   174.2
0.1310       -4183.9612   -4184.1647       0.2036   225.0
0.1315       -4183.9510   -4184.1988       0.2479   274.0
0.1320       -4183.9442   -4184.2266       0.2824   312.1
0.1325       -4183.9499   -4184.2378       0.2879   318.2
0.1330       -4183.9481   -4184.2312       0.2831   312.9
0.1335       -4183.9443   -4184.2114       0.2671   295.2
0.1340       -4183.9424   -4184.1847       0.2423   267.8
0.1345       -4183.9852   -4184.1635       0.1783   197.0
0.1350       -4183.9978   -4184.1569       0.1591   175.8
0.1355       -4183.9828   -4184.1612       0.1784   197.2
0.1360       -4183.9665   -4184.1753       0.2088   230.8
0.1365       -4183.9761   -4184.1943       0.2182   241.2
0.1370       -4183.9848   -4184.2147       0.2299   254.1
0.1375       -4183.9959   -4184.2372       0.2413   266.7
0.1380       -4183.9950   -4184.2606       0.2655   293.5
0.1385       -4184.0028   -4184.2806       0.2778   307.0
0.1390       -4183.9928   -4184.2915       0.2987   330.1
0.1395       -4183.9821   -4184.2876       0.3056   337.7
0.1400       -4183.9810   -4184.2654       0.2844   314.3
0.1405       -4183.9941   -4184.2302       0.2361   261.0
0.1410       -4183.9895   -4184.1969       0.2074   229.2
0.1415       -4183.9822   -4184.1717       0.1896   209.5
0.1420       -4183.9764   -4184.1637       0.1873   207.0
0.1425       -4183.9834   -4184.1695       0.1861   205.7
0.1430       -4183.9780   -4184.1864       0.2084   230.4
0.1435       -4183.9782   -4184.2112       0.2330   257.5
0.1440       -4183.9712   -4184.2319       0.2607   288.1
0.1445       -4183.9599   -4184.2403       0.2804   309.9
0.1450       -4183.9568   -4184.2323       0.2755   304.5
0.1455       -4183.9304   -4184.2137       0.2832   313.0
0.1460       -4183.9113   -4184.1885       0.2773   306.4
0.1465       -4183.9175   -4184.1630       0.2455   271.4
0.1470       -4183.9203   -4184.1434       0.2232   246.6
0.1475       -4183.9383   -4184.1337       0.1954   216.0
0.1480       -4183.9433   -4184.1384       0.1951   215.6
0.1485       -4183.9568   -4184.1568       0.1999   221.0
0.1490       -4183.9670   -4184.1817       0.2147   237.3
0.1495       -4183.9467   -4184.2120       0.2653   293.2
0.1500       -4183.9485   -4184.2429       0.2944   325.4
0.1505       -4183.9323   -4184.2675       0.3352   370.5
0.1510       -4183.9295   -4184.2785       0.3489   385.6
0.1515       -4183.9297   -4184.2711       0.3414   377.3
0.1520       -4183.9280   -4184.2445       0.3165   349.8
0.1525       -4183.9304   -4184.2024       0.2721   300.7
0.1530       -4183.9103   -4184.1576       0.2472   273.2
0.1535       -4183.9268   -4184.1308       0.2040   225.4
0.1540       -4183.9285   -4184.1335       0.2050   226.6
0.1545       -4183.9233   -4184.1636       0.2403   265.6
0.1550       -4183.9126   -4184.2123       0.2996   331.2
0.1555       -4183.9021   -4184.2592       0.3571   394.7
0.1560       -4183.9440   -4184.2830       0.3390   374.6
0.1565       -4183.9352   -4184.2820       0.3468   383.3
0.1570       -4183.9136   -4184.2601       0.3465   382.9
0.1575       -4183.9200   -4184.2264       0.3064   338.6
0.1580       -4183.9189   -4184.1928       0.2739   302.7
0.1585       -4183.9195   -4184.1660       0.2465   272.5
0.1590       -4183.9129   -4184.1505       0.2376   262.6
0.1595       -4183.8829   -4184.1430       0.2601   287.5
0.1600       -4183.8627   -4184.1450       0.2822   311.9
0.1605       -4183.8494   -4184.1537       0.3043   336.3
0.1610       -4183.8697   -4184.1670       0.2973   328.6
0.1615       -4183.8926   -4184.1792       0.2866   316.8
0.1620       -4183.9107   -4184.1880       0.2772   306.4
0.1625       -4183.9413   -4184.1914       0.2500   276.3
0.1630       -4183.9338   -4184.1858       0.2520   278.5
0.1635       -4183.9389   -4184.1729       0.2340   258.6
0.1640       -4183.9146   -4184.1531       0.2386   263.7
0.1645       -4183.9183   -4184.1281       0.2099   232.0
0.1650       -4183.9051   -4184.1026       0.1976   218.3
0.1655       -4183.8886   -4184.0879       0.1993   220.3
0.1660       -4183.8758   -4184.0979       0.2221   245.4
0.1665       -4183.8771   -4184.1311       0.2541   280.8
0.1670       -4183.8608   -4184.1795       0.3187   352.2
0.1675       -4183.8831   -4184.2257       0.3426   378.6
0.1680       -4183.8740   -4184.2605       0.3865   427.1
0.1685       -4183.8769   -4184.2743       0.3974   439.2
0.1690       -4183.8493   -4184.2674       0.4180   462.0
0.1695       -4183.8548   -4184.2442       0.3894   430.4
0.1700       -4183.8498   -4184.2135       0.3637   402.0
0.1705       -4183.8266   -4184.1819       0.3552   392.6
0.1710       -4183.8078   -4184.1512       0.3433   379.5
0.1715       -4183.8000   -4184.1247       0.3247   358.9
0.1720       -4183.8042   -4184.1066       0.3024   334.2
0.1725       -4183.7785   -4184.0927       0.3142   347.3
0.1730       -4183.7922   -4184.0830       0.2908   321.4
0.1735       -4183.8134   -4184.0778       0.2643   292.1
0.1740       -4183.8223   -4184.0774       0.2551   282.0
0.1745       -4183.8197   -4184.0801       0.2604   287.8
0.1750       -4183.8171   -4184.0830       0.2659   293.9
0.1755       -4183.8312   -4184.0835       0.2522   278.8
0.1760       -4183.8334   -4184.0817       0.2483   274.4
0.1765       -4183.8147   -4184.0806       0.2660   294.0
0.1770       -4183.8124   -4184.0785       0.2661   294.1
0.1775       -4183.7988   -4184.0845       0.2857   315.7
0.1780       -4183.7683   -4184.1055       0.3372   372.7
0.1785       -4183.7344   -4184.1400       0.4056   448.2
0.1790       -4183.6978   -4184.1769       0.4791   529.5
0.1795       -4183.6929   -4184.2051       0.5122   566.1
0.1800       -4183.6674   -4184.2171       0.5496   607.5
0.1805       -4183.6592   -4184.2060       0.5468   604.3
0.1810       -4183.6214   -4184.1760       0.5546   612.9
0.1815       -4183.6271   -4184.1366       0.5095   563.1
0.1820       -4183.5936   -4184.0925       0.4989   551.4
0.1825       -4183.5930   -4184.0490       0.4560   503.9
0.1830       -4183.5693   -4184.0129       0.4436   490.3
0.1835       -4183.5578   -4183.9849       0.4271   472.0
0.1840       -4183.5734   -4183.9592       0.3858   426.3
0.1845       -4183.5782   -4183.9388       0.3605   398.5
0.1850       -4183.5959   -4183.9288       0.3329   367.9
0.1855       -4183.6040   -4183.9326       0.3286   363.2
0.1860       -4183.6013   -4183.9456       0.3444   380.6
0.1865       -4183.5806   -4183.9670       0.3864   427.0
0.1870       -4183.6116   -4183.9946       0.3830   423.3
0.1875       -4183.6097   -4184.0172       0.4075   450.4
0.1880       -4183.6072   -4184.0310       0.4238   468.4
0.1885       -4183.6002   -4184.0421       0.4419   488.4
0.1890       -4183.5847   -4184.0552       0.4705   520.0
0.1895       -4183.6562   -4184.0746       0.4183   462.3
0.1900       -4183.6910   -4184.1074       0.4164   460.2
0.1905       -4183.6681   -4184.1501       0.4820   532.7
0.1910       -4183.6803   -4184.1957       0.5154   569.6
0.1915       -4183.7115   -4184.2328       0.5214   576.2
0.1920       -4183.7181   -4184.2577       0.5396   596.4
0.1925       -4183.7185   -4184.2699       0.5514   609.4
0.1930       -4183.7322   -4184.2676       0.5354   591.7
0.1935       -4183.7471   -4184.2454       0.4982   550.6
0.1940       -4183.7819   -4184.2051       0.4232   467.7
0.1945       -4183.7577   -4184.1557       0.3980   439.9
0.1950       -4183.7400   -4184.0998       0.3598   397.6
0.1955       -4183.7574   -4184.0478       0.2905   321.0
0.1960       -4183.7522   -4184.0104       0.2582   285.3
0.1965       -4183.7511   -4183.9982       0.2471   273.0
0.1970       -4183.7373   -4184.0111       0.2738   302.6
0.1975       -4183.7370   -4184.0414       0.3044   336.4
0.1980       -4183.7293   -4184.0753       0.3460   382.4
0.1985       -4183.7377   -4184.1014       0.3637   402.0
0.1990       -4183.7382   -4184.1136       0.3753   414.8
0.1995       -4183.7247   -4184.1129       0.3882   429.0
0.2000       -4183.7070   -4184.1040       0.3970   438.8
0.2005       -4183.6764   -4184.0966       0.4203   464.5
0.2010       -4183.6869   -4184.1021       0.4152   458.8
0.2015       -4183.6929   -4184.1228       0.4300   475.2
0.2020       -4183.7280   -4184.1533       0.4253   470.0
0.2025       -4183.7446   -4184.1873       0.4427   489.2
0.2030       -4183.7195   -4184.2157       0.4962   548.4
0.2035       -4183.7500   -4184.2358       0.4858   536.9
0.2040       -4183.7843   -4184.2472       0.4629   511.6
0.2045       -4183.7591   -4184.2471       0.4881   539.4
0.2050       -4183.8206   -4184.2292       0.4086   451.5
0.2055       -4183.7975   -4184.1917       0.3943   435.7
0.2060       -4183.7912   -4184.1378       0.3466   383.1
0.2065       -4183.7739   -4184.0765       0.3027   334.5
0.2070       -4183.7579   -4184.0209       0.2629   290.6
0.2075       -4183.7348   -4183.9826       0.2477   273.8
0.2080       -4183.7500   -4183.9712       0.2213   244.5
0.2085       -4183.7391   -4183.9815       0.2424   267.9
0.2090       -4183.7190   -4184.0136       0.2946   325.6
0.2095       -4183.7309   -4184.0528       0.3219   355.8
0.2100       -4183.7361   -4184.0868       0.3507   387.6
0.2105       -4183.7445   -4184.1053       0.3608   398.7
0.2110       -4183.7231   -4184.1110       0.3879   428.8
0.2115       -4183.6867   -4184.1101       0.4234   467.9
0.2120       -4183.6823   -4184.1068       0.4246   469.2
0.2125       -4183.6567   -4184.1045       0.4478   494.9
0.2130       -4183.6782   -4184.1031       0.4249   469.6
0.2135       -4183.6490   -4184.1082       0.4593   507.6
0.2140       -4183.6151   -4184.1212       0.5061   559.4
0.2145       -4183.6421   -4184.1399       0.4978   550.2
0.2150       -4183.6600   -4184.1609       0.5009   553.6
0.2155       -4183.6694   -4184.1720       0.5026   555.5
0.2160       -4183.6421   -4184.1623       0.5202   574.9
0.2165       -4183.6468   -4184.1287       0.4819   532.6
0.2170       -4183.6701   -4184.0699       0.3998   441.9
0.2175       -4183.6665   -4183.9974       0.3308   365.6
0.2180       -4183.6710   -4183.9278       0.2569   283.9
0.2185       -4183.6865   -4183.8819       0.1954   216.0
0.2190       -4183.6998   -4183.8662       0.1664   183.9
0.2195       -4183.6892   -4183.8798       0.1906   210.7
0.2200       -4183.6769   -4183.9157       0.2389   264.0
0.2205       -4183.6392   -4183.9701       0.3309   365.7
0.2210       -4183.6419   -4184.0283       0.3864   427.1
0.2215       -4183.6581   -4184.0709       0.4129   456.3
0.2220       -4183.6599   -4184.0902       0.4303   475.6
0.2225       -4183.6615   -4184.0872       0.4257   470.4
0.2230       -4183.6645   -4184.0695       0.4050   447.6
0.2235       -4183.6652   -4184.0511       0.3859   426.5
0.2240       -4183.6458   -4184.0507       0.4049   447.5
0.2245       -4183.6357   -4184.0768       0.4411   487.6
0.2250       -4183.6707   -4184.1197       0.4490   496.3
0.2255       -4183.7099   -4184.1600       0.4500   497.4
0.2260       -4183.6885   -4184.1945       0.5059   559.1
0.2265       -4183.6765   -4184.2114       0.5348   591.1
0.2270       -4183.6829   -4184.2001       0.5172   571.6
0.2275       -4183.6336   -4184.1556       0.5219   576.8
0.2280       -4183.6469   -4184.0831       0.4362   482.1
0.2285       -4183.6989   -4183.9964       0.2975   328.8
0.2290       -4183.6863   -4183.9151       0.2288   252.9
0.2295       -4183.6878   -4183.8557       0.1679   185.6
0.2300       -4183.6701   -4183.8220       0.1519   167.8
0.2305       -4183.6591   -4183.8127       0.1535   169.7
0.2310       -4183.6564   -4183.8301       0.1737   191.9
0.2315       -4183.6457   -4183.8683       0.2226   246.0
0.2320       -4183.6702   -4183.9221       0.2519   278.4
0.2325       -4183.6757   -4183.9774       0.3017   333.4
0.2330       -4183.6939   -4184.0242       0.3303   365.0
0.2335       -4183.7311   -4184.0569       0.3258   360.1
0.2340       -4183.7232   -4184.0730       0.3498   386.6
0.2345       -4183.7387   -4184.0756       0.3369   372.3
0.2350       -4183.7601   -4184.0728       0.3126   345.5
0.2355       -4183.7615   -4184.0776       0.3161   349.4
0.2360       -4183.7416   -4184.0980       0.3564   393.9
0.2365       -4183.7662   -4184.1350       0.3688   407.6
0.2370       -4183.7839   -4184.1890       0.4051   447.7
0.2375       -4183.7558   -4184.2411       0.4854   536.4
0.2380       -4183.7493   -4184.2726       0.5233   578.4
0.2385       -4183.7472   -4184.2760       0.5288   584.4
0.2390       -4183.7863   -4184.2507       0.4644   513.2
0.2395       -4183.8029   -4184.2022       0.3992   441.2
0.2400       -4183.8009   -4184.1377       0.3368   372.2
0.2405       -4183.7970   -4184.0673       0.2702   298.7
0.2410       -4183.8012   -4184.0064       0.2052   226.8
0.2415       -4183.7996   -4183.9691       0.1695   187.3
0.2420       -4183.7748   -4183.9525       0.1778   196.5
0.2425       -4183.7630   -4183.9548       0.1917   211.9
0.2430       -4183.7621   -4183.9708       0.2087   230.6
0.2435       -4183.7644   -4183.9962       0.2318   256.2
0.2440       -4183.7624   -4184.0268       0.2645   292.3
0.2445       -4183.7686   -4184.0543       0.2857   315.8
0.2450       -4183.7572   -4184.0769       0.3197   353.3
0.2455       -4183.7496   -4184.0914       0.3417   377.7
0.2460       -4183.7675   -4184.0941       0.3266   361.0
0.2465       -4183.7596   -4184.0860       0.3264   360.7
0.2470       -4183.7515   -4184.0751       0.3235   357.6
0.2475       -4183.7592   -4184.0705       0.3113   344.1
0.2480       -4183.7401   -4184.0804       0.3403   376.1
