Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0505       -4181.4183   -4182.0504       0.6321   698.6
0.0510       -4181.4412   -4182.1113       0.6701   740.6
0.0515       -4181.4681   -4182.1830       0.7149   790.1
0.0520       -4181.5083   -4182.2638       0.7554   834.9
0.0525       -4181.5087   -4182.3517       0.8430   931.7
0.0530       -4181.5326   -4182.4409       0.9082  1003.8
0.0535       -4181.5621   -4182.5269       0.9648  1066.3
0.0540       -4181.5858   -4182.6117       1.0259  1133.9
0.0545       -4181.5684   -4182.6926       1.1242  1242.5
0.0550       -4181.5516   -4182.7648       1.2131  1340.7
0.0555       -4181.5718   -4182.8248       1.2530  1384.9
0.0560       -4181.5967   -4182.8711       1.2745  1408.5
0.0565       -4181.5895   -4182.9020       1.3125  1450.6
0.0570       -4181.6085   -4182.9204       1.3119  1449.9
0.0575       -4181.5839   -4182.9249       1.3410  1482.1
0.0580       -4181.6067   -4182.9169       1.3102  1448.1
0.0585       -4181.6775   -4182.8949       1.2173  1345.4
0.0590       -4181.7175   -4182.8639       1.1465  1267.1
0.0595       -4181.7191   -4182.8313       1.1122  1229.2
0.0600       -4181.7479   -4182.8062       1.0583  1169.6
0.0605       -4181.7757   -4182.7965       1.0209  1128.2
0.0610       -4181.8348   -4182.8023       0.9675  1069.3
0.0615       -4181.8345   -4182.8257       0.9911  1095.4
0.0620       -4181.8450   -4182.8664       1.0213  1128.8
0.0625       -4181.8485   -4182.9218       1.0733  1186.2
0.0630       -4181.7974   -4182.9806       1.1832  1307.7
0.0635       -4181.7997   -4183.0333       1.2336  1363.4
0.0640       -4181.7829   -4183.0781       1.2952  1431.4
0.0645       -4181.7750   -4183.1130       1.3380  1478.7
0.0650       -4181.7867   -4183.1437       1.3570  1499.7
0.0655       -4181.8635   -4183.1661       1.3026  1439.7
0.0660       -4181.8212   -4183.1833       1.3621  1505.4
0.0665       -4181.8255   -4183.2001       1.3746  1519.2
0.0670       -4181.8369   -4183.2132       1.3763  1521.1
0.0675       -4181.8663   -4183.2214       1.3552  1497.7
0.0680       -4181.8356   -4183.2153       1.3796  1524.8
0.0685       -4181.8763   -4183.1955       1.3193  1458.0
0.0690       -4181.9437   -4183.1622       1.2185  1346.7
0.0695       -4181.9357   -4183.1168       1.1811  1305.4
0.0700       -4181.9241   -4183.0616       1.1375  1257.2
0.0705       -4181.9429   -4183.0008       1.0579  1169.1
0.0710       -4181.9511   -4182.9420       0.9908  1095.0
0.0715       -4181.9758   -4182.8960       0.9202  1017.0
0.0720       -4181.9701   -4182.8668       0.8967   991.0
0.0725       -4181.9423   -4182.8585       0.9162  1012.6
0.0730       -4181.9991   -4182.8736       0.8745   966.4
0.0735       -4181.9681   -4182.9087       0.9406  1039.5
0.0740       -4181.9740   -4182.9517       0.9777  1080.5
0.0745       -4181.9714   -4182.9903       1.0189  1126.1
0.0750       -4181.9769   -4183.0120       1.0351  1144.0
0.0755       -4181.9882   -4183.0173       1.0291  1137.3
0.0760       -4181.9254   -4183.0087       1.0833  1197.2
0.0765       -4181.9456   -4182.9887       1.0431  1152.8
0.0770       -4181.8976   -4182.9649       1.0673  1179.6
0.0775       -4181.8637   -4182.9439       1.0802  1193.9
0.0780       -4181.8393   -4182.9295       1.0902  1204.9
0.0785       -4181.8337   -4182.9231       1.0895  1204.1
0.0790       -4181.8168   -4182.9225       1.1057  1222.0
0.0795       -4181.8410   -4182.9263       1.0854  1199.5
0.0800       -4181.8635   -4182.9356       1.0721  1184.8
0.0805       -4181.8298   -4182.9483       1.1185  1236.1
0.0810       -4181.8744   -4182.9583       1.0839  1197.9
0.0815       -4181.8582   -4182.9643       1.1060  1222.4
0.0820       -4181.8660   -4182.9698       1.1038  1219.9
0.0825       -4181.8928   -4182.9684       1.0756  1188.8
0.0830       -4181.8874   -4182.9592       1.0718  1184.6
0.0835       -4181.8730   -4182.9493       1.0762  1189.5
0.0840       -4181.9040   -4182.9466       1.0427  1152.3
0.0845       -4181.8566   -4182.9525       1.0959  1211.2
0.0850       -4181.8886   -4182.9678       1.0792  1192.7
0.0855       -4181.9093   -4182.9876       1.0783  1191.7
0.0860       -4181.9117   -4183.0040       1.0923  1207.2
0.0865       -4181.8978   -4183.0072       1.1094  1226.1
0.0870       -4181.8964   -4182.9934       1.0970  1212.4
0.0875       -4181.8829   -4182.9582       1.0753  1188.4
0.0880       -4181.8808   -4182.9020       1.0212  1128.6
0.0885       -4181.9362   -4182.8309       0.8947   988.8
0.0890       -4181.9112   -4182.7524       0.8412   929.7
0.0895       -4181.8993   -4182.6717       0.7724   853.7
0.0900       -4181.9030   -4182.5915       0.6885   760.9
0.0905       -4181.9052   -4182.5208       0.6156   680.4
0.0910       -4181.9074   -4182.4646       0.5572   615.8
0.0915       -4181.8839   -4182.4220       0.5381   594.7
0.0920       -4181.8349   -4182.3932       0.5583   617.0
0.0925       -4181.8478   -4182.3789       0.5311   587.0
0.0930       -4181.8328   -4182.3743       0.5415   598.5
0.0935       -4181.8575   -4182.3699       0.5124   566.3
0.0940       -4181.8366   -4182.3681       0.5315   587.5
0.0945       -4181.8515   -4182.3670       0.5155   569.7
0.0950       -4181.8362   -4182.3684       0.5323   588.2
0.0955       -4181.8102   -4182.3764       0.5662   625.8
0.0960       -4181.8185   -4182.3941       0.5755   636.1
0.0965       -4181.8576   -4182.4275       0.5699   629.9
0.0970       -4181.9065   -4182.4814       0.5750   635.5
0.0975       -4181.9037   -4182.5517       0.6480   716.2
0.0980       -4181.8955   -4182.6260       0.7306   807.4
0.0985       -4181.8476   -4182.6943       0.8467   935.8
0.0990       -4181.8323   -4182.7540       0.9218  1018.7
0.0995       -4181.8213   -4182.8043       0.9829  1086.3
0.1000       -4181.8135   -4182.8409       1.0274  1135.5
0.1005       -4181.8343   -4182.8658       1.0315  1140.0
0.1010       -4181.8508   -4182.8859       1.0351  1144.0
0.1015       -4181.8600   -4182.9052       1.0452  1155.1
0.1020       -4181.8712   -4182.9204       1.0492  1159.5
0.1025       -4181.8747   -4182.9348       1.0601  1171.6
0.1030       -4181.8747   -4182.9531       1.0784  1191.8
0.1035       -4181.9159   -4182.9789       1.0629  1174.7
0.1040       -4181.9025   -4183.0141       1.1116  1228.5
0.1045       -4181.8763   -4183.0584       1.1821  1306.4
0.1050       -4181.8763   -4183.1056       1.2294  1358.7
0.1055       -4181.8633   -4183.1471       1.2838  1418.9
0.1060       -4181.8880   -4183.1743       1.2863  1421.6
0.1065       -4181.9257   -4183.1845       1.2588  1391.3
0.1070       -4181.9433   -4183.1887       1.2454  1376.4
0.1075       -4181.9293   -4183.1952       1.2659  1399.1
0.1080       -4181.8973   -4183.2138       1.3165  1455.0
0.1085       -4181.9221   -4183.2496       1.3276  1467.2
0.1090       -4181.8620   -4183.2954       1.4333  1584.1
0.1095       -4181.8772   -4183.3375       1.4603  1613.9
0.1100       -4181.9420   -4183.3627       1.4207  1570.2
0.1105       -4181.9222   -4183.3628       1.4406  1592.2
0.1110       -4181.9305   -4183.3378       1.4073  1555.3
0.1115       -4181.8891   -4183.2947       1.4056  1553.5
0.1120       -4181.9427   -4183.2420       1.2993  1436.0
0.1125       -4181.9536   -4183.1883       1.2348  1364.7
0.1130       -4181.9430   -4183.1375       1.1945  1320.1
0.1135       -4181.9696   -4183.0961       1.1265  1245.0
0.1140       -4181.9444   -4183.0681       1.1237  1241.9
0.1145       -4181.9097   -4183.0531       1.1434  1263.7
0.1150       -4181.8693   -4183.0538       1.1845  1309.1
0.1155       -4181.8554   -4183.0713       1.2158  1343.7
0.1160       -4181.8379   -4183.1096       1.2717  1405.4
0.1165       -4181.8411   -4183.1554       1.3143  1452.6
0.1170       -4181.8408   -4183.1970       1.3563  1498.9
0.1175       -4181.8754   -4183.2258       1.3504  1492.4
0.1180       -4181.9171   -4183.2359       1.3187  1457.5
0.1185       -4181.9597   -4183.2233       1.2635  1396.4
0.1190       -4181.9805   -4183.1939       1.2134  1341.1
0.1195       -4181.9619   -4183.1592       1.1973  1323.2
0.1200       -4181.9479   -4183.1365       1.1886  1313.6
0.1205       -4181.9625   -4183.1287       1.1662  1288.9
0.1210       -4181.9982   -4183.1279       1.1297  1248.5
0.1215       -4181.9843   -4183.1198       1.1355  1254.9
0.1220       -4182.0334   -4183.0878       1.0545  1165.4
0.1225       -4182.0714   -4183.0306       0.9591  1060.0
0.1230       -4182.0774   -4182.9542       0.8768   969.0
0.1235       -4182.1126   -4182.8731       0.7605   840.5
0.1240       -4182.1009   -4182.7976       0.6967   770.0
0.1245       -4182.1314   -4182.7330       0.6016   664.9
0.1250       -4182.0799   -4182.6782       0.5984   661.3
0.1255       -4182.1233   -4182.6360       0.5127   566.7
0.1260       -4182.1401   -4182.6131       0.4729   522.7
0.1265       -4182.1285   -4182.6070       0.4785   528.9
0.1270       -4182.1770   -4182.6129       0.4359   481.8
0.1275       -4182.1868   -4182.6305       0.4437   490.3
0.1280       -4182.1841   -4182.6600       0.4759   526.0
0.1285       -4182.1646   -4182.7005       0.5359   592.3
0.1290       -4182.1989   -4182.7392       0.5403   597.1
0.1295       -4182.2099   -4182.7696       0.5597   618.5
0.1300       -4182.2323   -4182.7920       0.5597   618.6
0.1305       -4182.2380   -4182.8072       0.5692   629.1
0.1310       -4182.2556   -4182.8194       0.5638   623.1
0.1315       -4182.2814   -4182.8347       0.5533   611.5
0.1320       -4182.3138   -4182.8581       0.5442   601.5
0.1325       -4182.3126   -4182.8954       0.5827   644.0
0.1330       -4182.3043   -4182.9335       0.6292   695.4
0.1335       -4182.2920   -4182.9547       0.6627   732.5
0.1340       -4182.3053   -4182.9527       0.6474   715.5
0.1345       -4182.3073   -4182.9341       0.6268   692.7
0.1350       -4182.3168   -4182.9016       0.5848   646.3
0.1355       -4182.2989   -4182.8612       0.5624   621.5
0.1360       -4182.2695   -4182.8136       0.5441   601.3
0.1365       -4182.2830   -4182.7652       0.4822   532.9
0.1370       -4182.2843   -4182.7224       0.4381   484.2
0.1375       -4182.2764   -4182.6883       0.4119   455.2
0.1380       -4182.2475   -4182.6620       0.4146   458.2
0.1385       -4182.2449   -4182.6470       0.4021   444.4
0.1390       -4182.2358   -4182.6454       0.4096   452.7
0.1395       -4182.2678   -4182.6568       0.3890   429.9
0.1400       -4182.2740   -4182.6837       0.4097   452.8
0.1405       -4182.2604   -4182.7246       0.4642   513.0
0.1410       -4182.2573   -4182.7740       0.5167   571.1
0.1415       -4182.2907   -4182.8179       0.5272   582.7
0.1420       -4182.2945   -4182.8507       0.5562   614.7
0.1425       -4182.2633   -4182.8746       0.6114   675.7
0.1430       -4182.2689   -4182.8959       0.6270   693.0
0.1435       -4182.2795   -4182.9255       0.6460   713.9
0.1440       -4182.2588   -4182.9694       0.7107   785.4
0.1445       -4182.2220   -4183.0363       0.8143   899.9
0.1450       -4182.1523   -4183.1141       0.9618  1063.0
0.1455       -4182.0959   -4183.1873       1.0915  1206.3
0.1460       -4182.1450   -4183.2396       1.0946  1209.7
0.1465       -4182.1143   -4183.2656       1.1513  1272.5
0.1470       -4182.0905   -4183.2670       1.1765  1300.3
0.1475       -4182.0499   -4183.2443       1.1943  1320.0
0.1480       -4182.0777   -4183.2088       1.1311  1250.1
0.1485       -4182.1461   -4183.1753       1.0292  1137.4
0.1490       -4182.1341   -4183.1466       1.0125  1119.0
0.1495       -4182.1368   -4183.1274       0.9905  1094.7
0.1500       -4182.1771   -4183.1230       0.9459  1045.3
0.1505       -4182.2015   -4183.1353       0.9338  1032.0
0.1510       -4182.2325   -4183.1661       0.9336  1031.8
0.1515       -4182.2745   -4183.2149       0.9404  1039.3
0.1520       -4182.2817   -4183.2756       0.9940  1098.5
0.1525       -4182.2322   -4183.3416       1.1094  1226.1
0.1530       -4182.1864   -4183.4055       1.2191  1347.3
0.1535       -4182.2563   -4183.4527       1.1964  1322.3
0.1540       -4182.2504   -4183.4761       1.2257  1354.7
0.1545       -4182.2654   -4183.4800       1.2146  1342.4
0.1550       -4182.2669   -4183.4773       1.2104  1337.7
0.1555       -4182.3110   -4183.4806       1.1696  1292.6
0.1560       -4182.3369   -4183.5007       1.1638  1286.2
0.1565       -4182.3543   -4183.5371       1.1827  1307.2
0.1570       -4182.4184   -4183.5730       1.1546  1276.1
0.1575       -4182.4578   -4183.5927       1.1349  1254.2
0.1580       -4182.4569   -4183.5860       1.1291  1247.8
0.1585       -4182.4494   -4183.5496       1.1002  1215.9
0.1590       -4182.3955   -4183.4845       1.0890  1203.5
0.1595       -4182.3872   -4183.3955       1.0083  1114.3
0.1600       -4182.4123   -4183.2946       0.8823   975.1
0.1605       -4182.3976   -4183.1923       0.7948   878.4
0.1610       -4182.3926   -4183.1011       0.7085   783.0
0.1615       -4182.4244   -4183.0244       0.6000   663.1
0.1620       -4182.3990   -4182.9706       0.5716   631.8
0.1625       -4182.3817   -4182.9431       0.5614   620.5
0.1630       -4182.4234   -4182.9432       0.5197   574.4
0.1635       -4182.4003   -4182.9685       0.5682   628.0
0.1640       -4182.4042   -4183.0169       0.6127   677.2
0.1645       -4182.4489   -4183.0776       0.6287   694.8
0.1650       -4182.4232   -4183.1423       0.7191   794.8
0.1655       -4182.4176   -4183.1998       0.7823   864.5
0.1660       -4182.4008   -4183.2369       0.8361   924.1
0.1665       -4182.4494   -4183.2463       0.7969   880.7
0.1670       -4182.4592   -4183.2354       0.7762   857.9
0.1675       -4182.4536   -4183.2158       0.7623   842.5
0.1680       -4182.4670   -4183.2056       0.7386   816.3
0.1685       -4182.3907   -4183.2171       0.8264   913.3
0.1690       -4182.3922   -4183.2505       0.8583   948.6
0.1695       -4182.3364   -4183.3016       0.9651  1066.6
0.1700       -4182.3070   -4183.3469       1.0399  1149.3
0.1705       -4182.3214   -4183.3581       1.0367  1145.7
0.1710       -4182.3638   -4183.3264       0.9626  1063.9
0.1715       -4182.4317   -4183.2555       0.8238   910.5
0.1720       -4182.4222   -4183.1610       0.7388   816.5
0.1725       -4182.4441   -4183.0583       0.6142   678.8
0.1730       -4182.4699   -4182.9599       0.4899   541.5
0.1735       -4182.4798   -4182.8738       0.3940   435.4
0.1740       -4182.5136   -4182.8075       0.2939   324.8
0.1745       -4182.5078   -4182.7695       0.2618   289.3
0.1750       -4182.5223   -4182.7602       0.2379   262.9
0.1755       -4182.5404   -4182.7789       0.2385   263.6
0.1760       -4182.5573   -4182.8214       0.2641   291.9
0.1765       -4182.5750   -4182.8786       0.3035   335.5
0.1770       -4182.6105   -4182.9411       0.3306   365.4
0.1775       -4182.5786   -4183.0052       0.4266   471.5
0.1780       -4182.5778   -4183.0627       0.4849   535.9
0.1785       -4182.5566   -4183.1018       0.5452   602.5
0.1790       -4182.5403   -4183.1163       0.5760   636.6
0.1795       -4182.4829   -4183.1108       0.6279   693.9
0.1800       -4182.5277   -4183.0983       0.5705   630.5
0.1805       -4182.5338   -4183.0951       0.5613   620.3
0.1810       -4182.5573   -4183.1170       0.5597   618.6
0.1815       -4182.5330   -4183.1581       0.6251   690.8
0.1820       -4182.5009   -4183.1887       0.6878   760.1
0.1825       -4182.4640   -4183.1948       0.7308   807.7
0.1830       -4182.5331   -4183.1779       0.6449   712.7
0.1835       -4182.5402   -4183.1421       0.6019   665.2
0.1840       -4182.5601   -4183.0984       0.5383   594.9
0.1845       -4182.5578   -4183.0593       0.5015   554.3
0.1850       -4182.6195   -4183.0360       0.4164   460.2
0.1855       -4182.6478   -4183.0350       0.3872   428.0
0.1860       -4182.6697   -4183.0534       0.3837   424.1
0.1865       -4182.6799   -4183.0908       0.4109   454.1
0.1870       -4182.6740   -4183.1525       0.4784   528.8
0.1875       -4182.6855   -4183.2302       0.5446   601.9
0.1880       -4182.6972   -4183.3190       0.6218   687.3
0.1885       -4182.6547   -4183.4153       0.7606   840.6
0.1890       -4182.6544   -4183.5065       0.8522   941.8
0.1895       -4182.6893   -4183.5800       0.8907   984.4
0.1900       -4182.6933   -4183.6255       0.9321  1030.2
0.1905       -4182.7340   -4183.6338       0.8998   994.5
0.1910       -4182.7243   -4183.6098       0.8856   978.7
0.1915       -4182.7283   -4183.5607       0.8324   919.9
0.1920       -4182.7438   -4183.5035       0.7597   839.6
0.1925       -4182.7528   -4183.4597       0.7070   781.3
0.1930       -4182.7398   -4183.4456       0.7058   780.0
0.1935       -4182.7652   -4183.4594       0.6942   767.2
0.1940       -4182.7700   -4183.4882       0.7181   793.7
0.1945       -4182.7802   -4183.5090       0.7288   805.4
0.1950       -4182.8117   -4183.5032       0.6916   764.3
0.1955       -4182.8201   -4183.4741       0.6540   722.8
0.1960       -4182.8082   -4183.4309       0.6227   688.2
0.1965       -4182.8211   -4183.3887       0.5677   627.4
0.1970       -4182.8524   -4183.3570       0.5046   557.7
0.1975       -4182.8618   -4183.3328       0.4710   520.5
0.1980       -4182.8451   -4183.3215       0.4763   526.4
0.1985       -4182.8634   -4183.3254       0.4620   510.6
0.1990       -4182.8601   -4183.3420       0.4819   532.6
0.1995       -4182.8469   -4183.3640       0.5171   571.5
0.2000       -4182.8221   -4183.3857       0.5636   622.9
0.2005       -4182.8338   -4183.4063       0.5725   632.7
0.2010       -4182.8259   -4183.4268       0.6010   664.2
0.2015       -4182.8549   -4183.4545       0.5995   662.6
0.2020       -4182.8522   -4183.4893       0.6371   704.2
0.2025       -4182.8065   -4183.5297       0.7233   799.4
0.2030       -4182.7985   -4183.5679       0.7693   850.3
0.2035       -4182.8147   -4183.5907       0.7760   857.7
0.2040       -4182.8018   -4183.5878       0.7860   868.6
0.2045       -4182.8085   -4183.5521       0.7437   821.9
0.2050       -4182.7862   -4183.4808       0.6946   767.6
0.2055       -4182.7838   -4183.3900       0.6062   670.0
0.2060       -4182.7604   -4183.3104       0.5500   607.8
0.2065       -4182.7525   -4183.2619       0.5094   563.0
0.2070       -4182.7913   -4183.2564       0.4651   514.0
0.2075       -4182.8090   -4183.2781       0.4690   518.3
0.2080       -4182.8298   -4183.3089       0.4791   529.5
0.2085       -4182.8153   -4183.3321       0.5168   571.2
0.2090       -4182.8186   -4183.3333       0.5147   568.8
0.2095       -4182.8306   -4183.3092       0.4787   529.0
0.2100       -4182.8204   -4183.2639       0.4435   490.2
0.2105       -4182.7991   -4183.2043       0.4052   447.9
0.2110       -4182.7902   -4183.1476       0.3574   395.0
0.2115       -4182.7940   -4183.1065       0.3125   345.4
0.2120       -4182.7811   -4183.0841       0.3031   334.9
0.2125       -4182.7910   -4183.0876       0.2965   327.7
0.2130       -4182.7861   -4183.1120       0.3259   360.1
0.2135       -4182.7848   -4183.1519       0.3671   405.7
0.2140       -4182.7812   -4183.2005       0.4193   463.4
0.2145       -4182.7661   -4183.2529       0.4867   537.9
0.2150       -4182.7997   -4183.3013       0.5016   554.3
0.2155       -4182.8229   -4183.3391       0.5162   570.5
0.2160       -4182.7954   -4183.3645       0.5691   629.0
0.2165       -4182.7711   -4183.3718       0.6007   663.9
0.2170       -4182.7732   -4183.3580       0.5848   646.3
0.2175       -4182.7384   -4183.3259       0.5876   649.4
0.2180       -4182.7419   -4183.2836       0.5417   598.7
0.2185       -4182.7154   -4183.2399       0.5244   579.6
0.2190       -4182.7118   -4183.2002       0.4884   539.8
0.2195       -4182.7334   -4183.1694       0.4361   481.9
0.2200       -4182.7266   -4183.1495       0.4229   467.4
0.2205       -4182.7613   -4183.1352       0.3739   413.3
0.2210       -4182.7738   -4183.1210       0.3471   383.7
0.2215       -4182.7952   -4183.1095       0.3144   347.4
0.2220       -4182.8100   -4183.1056       0.2956   326.7
0.2225       -4182.8082   -4183.1113       0.3031   335.0
0.2230       -4182.8060   -4183.1262       0.3202   353.9
0.2235       -4182.8115   -4183.1492       0.3377   373.2
0.2240       -4182.8359   -4183.1831       0.3472   383.7
0.2245       -4182.8680   -4183.2225       0.3545   391.8
0.2250       -4182.8881   -4183.2674       0.3794   419.3
0.2255       -4182.9002   -4183.3180       0.4178   461.8
0.2260       -4182.8384   -4183.3713       0.5329   589.0
0.2265       -4182.8186   -4183.4184       0.5998   662.9
0.2270       -4182.8706   -4183.4530       0.5824   643.6
0.2275       -4182.8440   -4183.4727       0.6287   694.8
0.2280       -4182.8383   -4183.4780       0.6397   707.0
0.2285       -4182.8103   -4183.4706       0.6603   729.8
0.2290       -4182.8184   -4183.4492       0.6307   697.1
0.2295       -4182.8048   -4183.4192       0.6144   679.0
0.2300       -4182.8121   -4183.3853       0.5733   633.6
0.2305       -4182.8240   -4183.3505       0.5265   581.9
0.2310       -4182.8258   -4183.3132       0.4874   538.7
0.2315       -4182.8273   -4183.2738       0.4465   493.5
0.2320       -4182.8153   -4183.2315       0.4162   460.0
0.2325       -4182.8081   -4183.1886       0.3805   420.5
0.2330       -4182.8046   -4183.1483       0.3437   379.8
0.2335       -4182.8138   -4183.1167       0.3028   334.7
0.2340       -4182.8349   -4183.0985       0.2637   291.4
0.2345       -4182.8313   -4183.0952       0.2639   291.7
0.2350       -4182.8267   -4183.1085       0.2818   311.4
0.2355       -4182.8197   -4183.1339       0.3142   347.3
0.2360       -4182.8086   -4183.1703       0.3617   399.8
0.2365       -4182.8080   -4183.2150       0.4070   449.8
0.2370       -4182.8142   -4183.2619       0.4477   494.8
0.2375       -4182.8007   -4183.3080       0.5073   560.7
0.2380       -4182.8244   -4183.3542       0.5298   585.5
0.2385       -4182.8306   -4183.4011       0.5705   630.5
0.2390       -4182.8392   -4183.4460       0.6067   670.6
0.2395       -4182.8728   -4183.4866       0.6138   678.4
0.2400       -4182.8685   -4183.5202       0.6517   720.3
0.2405       -4182.9164   -4183.5471       0.6306   697.0
0.2410       -4182.9505   -4183.5634       0.6129   677.3
0.2415       -4182.9782   -4183.5693       0.5911   653.3
0.2420       -4182.9398   -4183.5662       0.6264   692.3
0.2425       -4182.9445   -4183.5539       0.6094   673.5
0.2430       -4182.9392   -4183.5362       0.5970   659.8
0.2435       -4182.9183   -4183.5174       0.5991   662.2
0.2440       -4182.9910   -4183.5067       0.5157   570.0
