Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0760      -24725.6071  -24726.5633       0.9562   246.6
0.0765      -24725.6377  -24726.5538       0.9161   236.2
0.0770      -24725.6840  -24726.5371       0.8531   220.0
0.0775      -24725.6619  -24726.5182       0.8563   220.8
0.0780      -24725.6491  -24726.5041       0.8550   220.5
0.0785      -24725.6252  -24726.4970       0.8718   224.8
0.0790      -24725.6004  -24726.4957       0.8953   230.9
0.0795      -24725.6464  -24726.4963       0.8498   219.2
0.0800      -24725.5789  -24726.4953       0.9164   236.3
0.0805      -24725.5880  -24726.4897       0.9018   232.5
0.0810      -24725.5899  -24726.4819       0.8920   230.0
0.0815      -24725.5911  -24726.4782       0.8871   228.8
0.0820      -24725.5453  -24726.4804       0.9351   241.1
0.0825      -24725.5249  -24726.4853       0.9604   247.7
0.0830      -24725.5110  -24726.4893       0.9783   252.3
0.0835      -24725.5341  -24726.4999       0.9658   249.1
0.0840      -24725.5485  -24726.5111       0.9626   248.2
0.0845      -24725.5127  -24726.5289       1.0162   262.0
0.0850      -24725.4925  -24726.5481       1.0557   272.2
0.0855      -24725.4881  -24726.5665       1.0785   278.1
0.0860      -24725.5164  -24726.5822       1.0658   274.9
0.0865      -24725.4764  -24726.5996       1.1233   289.7
0.0870      -24725.4792  -24726.6114       1.1322   292.0
0.0875      -24725.4366  -24726.6186       1.1820   304.8
0.0880      -24725.4037  -24726.6176       1.2139   313.0
0.0885      -24725.3983  -24726.6092       1.2109   312.3
0.0890      -24725.3736  -24726.5971       1.2235   315.5
0.0895      -24725.3172  -24726.5822       1.2650   326.2
0.0900      -24725.3855  -24726.5633       1.1778   303.7
0.0905      -24725.3757  -24726.5447       1.1689   301.4
0.0910      -24725.3771  -24726.5230       1.1460   295.5
0.0915      -24725.3835  -24726.4984       1.1149   287.5
0.0920      -24725.3706  -24726.4683       1.0977   283.1
0.0925      -24725.3796  -24726.4354       1.0558   272.3
0.0930      -24725.3727  -24726.4079       1.0352   266.9
0.0935      -24725.3477  -24726.3906       1.0428   268.9
0.0940      -24725.3505  -24726.3838       1.0333   266.5
0.0945      -24725.3116  -24726.3886       1.0770   277.7
0.0950      -24725.2785  -24726.3977       1.1192   288.6
0.0955      -24725.2715  -24726.4042       1.1327   292.1
0.0960      -24725.3106  -24726.4066       1.0959   282.6
0.0965      -24725.2632  -24726.4070       1.1438   295.0
0.0970      -24725.2838  -24726.4114       1.1276   290.8
0.0975      -24725.2833  -24726.4191       1.1359   292.9
0.0980      -24725.3045  -24726.4278       1.1233   289.7
0.0985      -24725.3213  -24726.4422       1.1209   289.1
0.0990      -24725.3015  -24726.4575       1.1560   298.1
0.0995      -24725.2470  -24726.4671       1.2201   314.6
0.1000      -24725.2508  -24726.4672       1.2164   313.7
0.1005      -24725.2903  -24726.4606       1.1703   301.8
0.1010      -24725.3140  -24726.4481       1.1341   292.4
0.1015      -24725.3191  -24726.4301       1.1110   286.5
0.1020      -24725.2934  -24726.4093       1.1159   287.8
0.1025      -24725.2536  -24726.3798       1.1262   290.4
0.1030      -24725.2530  -24726.3348       1.0818   279.0
0.1035      -24725.2688  -24726.2856       1.0168   262.2
0.1040      -24725.2484  -24726.2427       0.9943   256.4
0.1045      -24725.2842  -24726.2145       0.9303   239.9
0.1050      -24725.2629  -24726.2062       0.9433   243.3
0.1055      -24725.2450  -24726.2124       0.9674   249.5
0.1060      -24725.2737  -24726.2200       0.9463   244.0
0.1065      -24725.2673  -24726.2208       0.9536   245.9
0.1070      -24725.2377  -24726.2192       0.9816   253.1
0.1075      -24725.2278  -24726.2249       0.9971   257.1
0.1080      -24725.2292  -24726.2414       1.0122   261.0
0.1085      -24725.2218  -24726.2672       1.0454   269.6
0.1090      -24725.1903  -24726.2951       1.1048   284.9
0.1095      -24725.1749  -24726.3238       1.1489   296.3
0.1100      -24725.1499  -24726.3474       1.1975   308.8
0.1105      -24725.1382  -24726.3621       1.2239   315.6
0.1110      -24725.1019  -24726.3686       1.2667   326.6
0.1115      -24725.0892  -24726.3708       1.2816   330.5
0.1120      -24725.0908  -24726.3672       1.2764   329.2
0.1125      -24725.0741  -24726.3663       1.2922   333.2
0.1130      -24725.0591  -24726.3712       1.3121   338.4
0.1135      -24725.0720  -24726.3730       1.3010   335.5
0.1140      -24725.0907  -24726.3684       1.2778   329.5
0.1145      -24725.0926  -24726.3571       1.2645   326.1
0.1150      -24725.0732  -24726.3373       1.2641   326.0
0.1155      -24725.0701  -24726.3054       1.2353   318.6
0.1160      -24725.0820  -24726.2708       1.1888   306.6
0.1165      -24725.0966  -24726.2438       1.1472   295.8
0.1170      -24725.0945  -24726.2286       1.1341   292.5
0.1175      -24725.0538  -24726.2248       1.1710   302.0
0.1180      -24725.0359  -24726.2278       1.1919   307.4
0.1185      -24725.0348  -24726.2403       1.2055   310.9
0.1190      -24724.9850  -24726.2595       1.2745   328.7
0.1195      -24725.0112  -24726.2862       1.2750   328.8
0.1200      -24725.0201  -24726.3206       1.3005   335.4
0.1205      -24725.0057  -24726.3520       1.3464   347.2
0.1210      -24724.9526  -24726.3742       1.4216   366.6
0.1215      -24724.9749  -24726.3886       1.4138   364.6
0.1220      -24724.9138  -24726.3941       1.4803   381.7
0.1225      -24724.8815  -24726.3940       1.5125   390.0
0.1230      -24724.9063  -24726.3889       1.4827   382.4
0.1235      -24724.9063  -24726.3863       1.4799   381.6
0.1240      -24724.9372  -24726.3842       1.4469   373.1
0.1245      -24724.9941  -24726.3732       1.3791   355.6
0.1250      -24725.0112  -24726.3481       1.3370   344.8
0.1255      -24724.9822  -24726.3060       1.3237   341.4
0.1260      -24724.9397  -24726.2498       1.3101   337.9
0.1265      -24724.9106  -24726.1793       1.2687   327.2
0.1270      -24724.9421  -24726.0990       1.1569   298.3
0.1275      -24724.9630  -24726.0232       1.0602   273.4
0.1280      -24724.9665  -24725.9691       1.0027   258.6
0.1285      -24724.9536  -24725.9346       0.9811   253.0
0.1290      -24724.9409  -24725.9197       0.9788   252.4
0.1295      -24724.9468  -24725.9304       0.9836   253.6
0.1300      -24724.9707  -24725.9635       0.9928   256.0
0.1305      -24724.9976  -24726.0111       1.0135   261.4
0.1310      -24724.9923  -24726.0642       1.0719   276.4
0.1315      -24724.9821  -24726.1136       1.1315   291.8
0.1320      -24724.9776  -24726.1496       1.1719   302.2
0.1325      -24725.0236  -24726.1710       1.1474   295.9
0.1330      -24725.0664  -24726.1849       1.1185   288.4
0.1335      -24725.0339  -24726.1984       1.1645   300.3
0.1340      -24725.0306  -24726.2148       1.1842   305.4
0.1345      -24725.0419  -24726.2373       1.1954   308.3
0.1350      -24725.0677  -24726.2715       1.2039   310.4
0.1355      -24725.0564  -24726.3151       1.2588   324.6
0.1360      -24725.0960  -24726.3649       1.2689   327.2
0.1365      -24725.0799  -24726.4124       1.3325   343.6
0.1370      -24725.0670  -24726.4531       1.3860   357.4
0.1375      -24725.0588  -24726.4734       1.4146   364.8
0.1380      -24725.0737  -24726.4658       1.3921   359.0
0.1385      -24725.0877  -24726.4288       1.3411   345.8
0.1390      -24725.0899  -24726.3715       1.2817   330.5
0.1395      -24725.0809  -24726.2982       1.2174   313.9
0.1400      -24725.0296  -24726.2237       1.1941   307.9
0.1405      -24725.0754  -24726.1625       1.0871   280.3
0.1410      -24725.0923  -24726.1194       1.0271   264.9
0.1415      -24725.0762  -24726.0951       1.0190   262.8
0.1420      -24725.0716  -24726.0861       1.0145   261.6
0.1425      -24725.0390  -24726.0826       1.0436   269.1
0.1430      -24725.0573  -24726.0746       1.0173   262.3
0.1435      -24725.0943  -24726.0637       0.9694   250.0
0.1440      -24725.0780  -24726.0502       0.9722   250.7
0.1445      -24725.0928  -24726.0357       0.9428   243.1
0.1450      -24725.0593  -24726.0259       0.9666   249.3
0.1455      -24725.0791  -24726.0254       0.9463   244.0
0.1460      -24725.0929  -24726.0377       0.9448   243.7
0.1465      -24725.1092  -24726.0638       0.9546   246.2
0.1470      -24725.0987  -24726.0989       1.0002   257.9
0.1475      -24725.0597  -24726.1428       1.0831   279.3
0.1480      -24725.0206  -24726.1893       1.1687   301.4
0.1485      -24725.0421  -24726.2339       1.1919   307.4
0.1490      -24725.0210  -24726.2703       1.2493   322.2
0.1495      -24725.0086  -24726.2930       1.2845   331.2
0.1500      -24725.0548  -24726.3021       1.2473   321.7
0.1505      -24725.0320  -24726.3049       1.2729   328.3
0.1510      -24725.0294  -24726.3049       1.2756   328.9
0.1515      -24725.0242  -24726.3077       1.2835   331.0
0.1520      -24725.0422  -24726.3100       1.2679   327.0
0.1525      -24725.0583  -24726.3113       1.2530   323.1
0.1530      -24725.1006  -24726.3104       1.2098   312.0
0.1535      -24725.1104  -24726.3050       1.1946   308.1
0.1540      -24725.1031  -24726.2917       1.1886   306.5
0.1545      -24725.1367  -24726.2667       1.1300   291.4
0.1550      -24725.1446  -24726.2347       1.0901   281.1
0.1555      -24725.1420  -24726.2031       1.0611   273.6
0.1560      -24725.1365  -24726.1772       1.0408   268.4
0.1565      -24725.1203  -24726.1570       1.0366   267.3
0.1570      -24725.1103  -24726.1481       1.0378   267.6
0.1575      -24725.1012  -24726.1446       1.0434   269.1
0.1580      -24725.0924  -24726.1450       1.0526   271.4
0.1585      -24725.0997  -24726.1471       1.0474   270.1
0.1590      -24725.0833  -24726.1430       1.0597   273.3
0.1595      -24725.0796  -24726.1293       1.0496   270.7
0.1600      -24725.1393  -24726.1113       0.9720   250.7
0.1605      -24725.1585  -24726.0885       0.9301   239.8
0.1610      -24725.1216  -24726.0638       0.9423   243.0
0.1615      -24725.1286  -24726.0380       0.9094   234.5
0.1620      -24725.1725  -24726.0165       0.8440   217.7
0.1625      -24725.1805  -24726.0051       0.8246   212.6
0.1630      -24725.1685  -24726.0129       0.8443   217.7
0.1635      -24725.1590  -24726.0418       0.8828   227.7
0.1640      -24725.1383  -24726.0943       0.9559   246.5
0.1645      -24725.1036  -24726.1602       1.0566   272.5
0.1650      -24725.0855  -24726.2305       1.1450   295.3
0.1655      -24725.0964  -24726.2904       1.1940   307.9
0.1660      -24725.0347  -24726.3282       1.2935   333.6
0.1665      -24725.0820  -24726.3413       1.2594   324.8
0.1670      -24725.0795  -24726.3314       1.2519   322.8
0.1675      -24725.1076  -24726.3152       1.2076   311.4
0.1680      -24725.0897  -24726.2994       1.2097   311.9
0.1685      -24725.0616  -24726.2946       1.2330   318.0
0.1690      -24725.0536  -24726.3021       1.2485   322.0
0.1695      -24725.0684  -24726.3097       1.2413   320.1
0.1700      -24725.1186  -24726.3127       1.1941   307.9
0.1705      -24725.1174  -24726.3098       1.1925   307.5
0.1710      -24725.1315  -24726.3004       1.1689   301.4
0.1715      -24725.1553  -24726.2890       1.1337   292.4
0.1720      -24725.2179  -24726.2771       1.0592   273.1
0.1725      -24725.2544  -24726.2633       1.0089   260.2
0.1730      -24725.2705  -24726.2494       0.9789   252.4
0.1735      -24725.2544  -24726.2311       0.9768   251.9
0.1740      -24725.2672  -24726.2071       0.9400   242.4
0.1745      -24725.2866  -24726.1875       0.9009   232.3
0.1750      -24725.2343  -24726.1756       0.9413   242.7
0.1755      -24725.2584  -24726.1750       0.9167   236.4
0.1760      -24725.2547  -24726.1836       0.9289   239.5
0.1765      -24725.2245  -24726.2002       0.9757   251.6
0.1770      -24725.2531  -24726.2165       0.9634   248.5
0.1775      -24725.2656  -24726.2236       0.9580   247.0
0.1780      -24725.2621  -24726.2254       0.9633   248.4
0.1785      -24725.2355  -24726.2231       0.9876   254.7
0.1790      -24725.2135  -24726.2130       0.9994   257.7
0.1795      -24725.2384  -24726.2033       0.9649   248.8
0.1800      -24725.2541  -24726.1990       0.9449   243.7
0.1805      -24725.2354  -24726.2053       0.9699   250.1
0.1810      -24725.2184  -24726.2217       1.0033   258.7
0.1815      -24725.2115  -24726.2474       1.0359   267.1
0.1820      -24725.2057  -24726.2735       1.0678   275.4
0.1825      -24725.2566  -24726.2935       1.0369   267.4
0.1830      -24725.2998  -24726.3097       1.0099   260.4
0.1835      -24725.2729  -24726.3183       1.0455   269.6
0.1840      -24725.2748  -24726.3154       1.0406   268.4
0.1845      -24725.2890  -24726.3028       1.0138   261.4
0.1850      -24725.2431  -24726.2790       1.0359   267.1
0.1855      -24725.2496  -24726.2485       0.9988   257.6
0.1860      -24725.2556  -24726.2200       0.9644   248.7
0.1865      -24725.2776  -24726.1994       0.9218   237.7
0.1870      -24725.2767  -24726.1921       0.9154   236.1
0.1875      -24725.2773  -24726.2017       0.9243   238.4
0.1880      -24725.2787  -24726.2272       0.9485   244.6
0.1885      -24725.2622  -24726.2633       1.0011   258.2
0.1890      -24725.2495  -24726.2994       1.0499   270.7
0.1895      -24725.2335  -24726.3258       1.0924   281.7
0.1900      -24725.2539  -24726.3349       1.0810   278.8
0.1905      -24725.2825  -24726.3295       1.0470   270.0
0.1910      -24725.2837  -24726.3169       1.0332   266.4
0.1915      -24725.3029  -24726.3001       0.9972   257.2
0.1920      -24725.3014  -24726.2834       0.9820   253.2
0.1925      -24725.2826  -24726.2722       0.9897   255.2
0.1930      -24725.2823  -24726.2699       0.9877   254.7
0.1935      -24725.2894  -24726.2755       0.9861   254.3
0.1940      -24725.2620  -24726.2817       1.0197   263.0
0.1945      -24725.2869  -24726.2835       0.9965   257.0
0.1950      -24725.2994  -24726.2860       0.9866   254.4
0.1955      -24725.3120  -24726.2871       0.9751   251.5
0.1960      -24725.3155  -24726.2802       0.9648   248.8
0.1965      -24725.3172  -24726.2618       0.9446   243.6
0.1970      -24725.2726  -24726.2372       0.9646   248.8
0.1975      -24725.2814  -24726.2080       0.9266   239.0
0.1980      -24725.2860  -24726.1778       0.8918   230.0
0.1985      -24725.3287  -24726.1537       0.8249   212.7
0.1990      -24725.3360  -24726.1452       0.8092   208.7
0.1995      -24725.3325  -24726.1570       0.8245   212.6
0.2000      -24725.3470  -24726.1808       0.8338   215.0
0.2005      -24725.3504  -24726.2037       0.8533   220.1
0.2010      -24725.3497  -24726.2207       0.8710   224.6
0.2015      -24725.3436  -24726.2296       0.8860   228.5
0.2020      -24725.3606  -24726.2314       0.8707   224.5
0.2025      -24725.3777  -24726.2272       0.8496   219.1
0.2030      -24725.3811  -24726.2245       0.8435   217.5
0.2035      -24725.3779  -24726.2243       0.8464   218.3
0.2040      -24725.4048  -24726.2292       0.8245   212.6
0.2045      -24725.4164  -24726.2369       0.8205   211.6
0.2050      -24725.4062  -24726.2510       0.8448   217.8
0.2055      -24725.3729  -24726.2714       0.8985   231.7
0.2060      -24725.3519  -24726.2970       0.9451   243.7
0.2065      -24725.3341  -24726.3249       0.9908   255.5
0.2070      -24725.3382  -24726.3507       1.0125   261.1
0.2075      -24725.3188  -24726.3684       1.0497   270.7
0.2080      -24725.2909  -24726.3781       1.0872   280.4
0.2085      -24725.3140  -24726.3808       1.0668   275.1
0.2090      -24725.3387  -24726.3775       1.0388   267.9
0.2095      -24725.3478  -24726.3724       1.0246   264.2
0.2100      -24725.3323  -24726.3718       1.0395   268.1
0.2105      -24725.3079  -24726.3775       1.0696   275.8
0.2110      -24725.3456  -24726.3889       1.0433   269.0
0.2115      -24725.3685  -24726.4005       1.0320   266.1
0.2120      -24725.3447  -24726.4110       1.0663   275.0
0.2125      -24725.3608  -24726.4132       1.0524   271.4
0.2130      -24725.3981  -24726.4092       1.0111   260.7
0.2135      -24725.4110  -24726.3977       0.9867   254.4
0.2140      -24725.3598  -24726.3782       1.0184   262.6
0.2145      -24725.3662  -24726.3540       0.9878   254.7
0.2150      -24725.3862  -24726.3267       0.9405   242.5
0.2155      -24725.3970  -24726.3023       0.9053   233.5
0.2160      -24725.3863  -24726.2852       0.8989   231.8
0.2165      -24725.4062  -24726.2750       0.8688   224.0
0.2170      -24725.3993  -24726.2728       0.8735   225.3
0.2175      -24725.4271  -24726.2816       0.8546   220.4
0.2180      -24725.3848  -24726.2982       0.9134   235.5
0.2185      -24725.3920  -24726.3144       0.9224   237.9
0.2190      -24725.4062  -24726.3248       0.9186   236.9
0.2195      -24725.3414  -24726.3262       0.9848   254.0
0.2200      -24725.3559  -24726.3142       0.9583   247.1
0.2205      -24725.3672  -24726.2927       0.9255   238.7
0.2210      -24725.3535  -24726.2722       0.9187   236.9
0.2215      -24725.3848  -24726.2573       0.8724   225.0
0.2220      -24725.3714  -24726.2587       0.8873   228.8
0.2225      -24725.3570  -24726.2749       0.9179   236.7
0.2230      -24725.3512  -24726.3000       0.9488   244.7
0.2235      -24725.3399  -24726.3283       0.9883   254.9
0.2240      -24725.3287  -24726.3510       1.0224   263.6
0.2245      -24725.3553  -24726.3632       1.0078   259.9
0.2250      -24725.3422  -24726.3582       1.0159   262.0
0.2255      -24725.3452  -24726.3377       0.9925   255.9
0.2260      -24725.2881  -24726.3084       1.0203   263.1
0.2265      -24725.3140  -24726.2798       0.9659   249.1
0.2270      -24725.3091  -24726.2532       0.9441   243.5
0.2275      -24725.2872  -24726.2343       0.9471   244.2
0.2280      -24725.2918  -24726.2249       0.9331   240.6
0.2285      -24725.2673  -24726.2261       0.9588   247.3
0.2290      -24725.2819  -24726.2380       0.9561   246.6
0.2295      -24725.2725  -24726.2564       0.9839   253.7
0.2300      -24725.2779  -24726.2750       0.9971   257.1
0.2305      -24725.2991  -24726.2823       0.9832   253.5
0.2310      -24725.3108  -24726.2852       0.9744   251.3
0.2315      -24725.2670  -24726.2858       1.0188   262.7
0.2320      -24725.2506  -24726.2912       1.0405   268.3
0.2325      -24725.1806  -24726.2975       1.1169   288.0
0.2330      -24725.1932  -24726.3011       1.1079   285.7
0.2335      -24725.1512  -24726.3032       1.1520   297.1
0.2340      -24725.1256  -24726.3063       1.1807   304.5
0.2345      -24725.1008  -24726.3127       1.2118   312.5
0.2350      -24725.1001  -24726.3247       1.2246   315.8
0.2355      -24725.0660  -24726.3435       1.2775   329.4
0.2360      -24725.0897  -24726.3619       1.2721   328.1
0.2365      -24725.0797  -24726.3680       1.2883   332.2
0.2370      -24725.1033  -24726.3550       1.2518   322.8
0.2375      -24725.0828  -24726.3264       1.2437   320.7
0.2380      -24725.0777  -24726.2840       1.2063   311.1
0.2385      -24725.0873  -24726.2300       1.1427   294.7
0.2390      -24725.0868  -24726.1768       1.0900   281.1
0.2395      -24725.0728  -24726.1324       1.0596   273.3
0.2400      -24725.0476  -24726.1003       1.0527   271.5
0.2405      -24725.0369  -24726.0865       1.0497   270.7
0.2410      -24725.0544  -24726.0875       1.0331   266.4
0.2415      -24725.0511  -24726.1025       1.0514   271.1
0.2420      -24725.0613  -24726.1244       1.0631   274.2
0.2425      -24725.1201  -24726.1447       1.0247   264.2
0.2430      -24725.1199  -24726.1659       1.0459   269.7
0.2435      -24725.0935  -24726.1875       1.0940   282.1
0.2440      -24725.0971  -24726.2103       1.1131   287.1
0.2445      -24725.1072  -24726.2245       1.1173   288.1
0.2450      -24725.1243  -24726.2343       1.1100   286.2
0.2455      -24725.1909  -24726.2426       1.0517   271.2
0.2460      -24725.2272  -24726.2487       1.0215   263.4
0.2465      -24725.1966  -24726.2528       1.0562   272.4
0.2470      -24725.1898  -24726.2557       1.0659   274.9
0.2475      -24725.1890  -24726.2614       1.0724   276.5
0.2480      -24725.2619  -24726.2725       1.0106   260.6
