Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000      -24729.1156  -24729.1156       0.0000     0.0
0.0005      -24729.1034  -24729.1181       0.0147     3.8
0.0010      -24729.0871  -24729.1234       0.0363     9.4
0.0015      -24729.0846  -24729.1308       0.0461    11.9
0.0020      -24729.0774  -24729.1387       0.0613    15.8
0.0025      -24729.0676  -24729.1464       0.0788    20.3
0.0030      -24729.0494  -24729.1544       0.1050    27.1
0.0035      -24729.0404  -24729.1624       0.1220    31.5
0.0040      -24729.0366  -24729.1716       0.1349    34.8
0.0045      -24729.0137  -24729.1796       0.1659    42.8
0.0050      -24729.0154  -24729.1860       0.1706    44.0
0.0055      -24729.0209  -24729.1921       0.1712    44.2
0.0060      -24729.0239  -24729.1989       0.1750    45.1
0.0065      -24729.0262  -24729.2051       0.1789    46.1
0.0070      -24729.0340  -24729.2104       0.1764    45.5
0.0075      -24729.0379  -24729.2152       0.1773    45.7
0.0080      -24729.0450  -24729.2182       0.1732    44.7
0.0085      -24729.0366  -24729.2197       0.1832    47.2
0.0090      -24729.0152  -24729.2192       0.2040    52.6
0.0095      -24729.0048  -24729.2193       0.2145    55.3
0.0100      -24728.9840  -24729.2212       0.2372    61.2
0.0105      -24728.9943  -24729.2274       0.2331    60.1
0.0110      -24728.9750  -24729.2395       0.2644    68.2
0.0115      -24728.9638  -24729.2520       0.2882    74.3
0.0120      -24728.9585  -24729.2629       0.3044    78.5
0.0125      -24728.9585  -24729.2703       0.3118    80.4
0.0130      -24728.9350  -24729.2745       0.3395    87.5
0.0135      -24728.9015  -24729.2759       0.3744    96.5
0.0140      -24728.8751  -24729.2740       0.3988   102.8
0.0145      -24728.8507  -24729.2696       0.4189   108.0
0.0150      -24728.8232  -24729.2639       0.4406   113.6
0.0155      -24728.7980  -24729.2551       0.4571   117.9
0.0160      -24728.7681  -24729.2450       0.4770   123.0
0.0165      -24728.7832  -24729.2372       0.4540   117.1
0.0170      -24728.8008  -24729.2320       0.4312   111.2
0.0175      -24728.7867  -24729.2316       0.4449   114.7
0.0180      -24728.7842  -24729.2333       0.4491   115.8
0.0185      -24728.7865  -24729.2337       0.4472   115.3
0.0190      -24728.7890  -24729.2319       0.4428   114.2
0.0195      -24728.7777  -24729.2234       0.4457   114.9
0.0200      -24728.7785  -24729.2097       0.4312   111.2
0.0205      -24728.7741  -24729.1935       0.4194   108.2
0.0210      -24728.7661  -24729.1764       0.4103   105.8
0.0215      -24728.7704  -24729.1629       0.3925   101.2
0.0220      -24728.7696  -24729.1561       0.3865    99.7
0.0225      -24728.7384  -24729.1532       0.4148   107.0
0.0230      -24728.7591  -24729.1559       0.3968   102.3
0.0235      -24728.7488  -24729.1642       0.4154   107.1
0.0240      -24728.7535  -24729.1745       0.4210   108.6
0.0245      -24728.7326  -24729.1801       0.4475   115.4
0.0250      -24728.7331  -24729.1795       0.4465   115.1
0.0255      -24728.7140  -24729.1711       0.4570   117.9
0.0260      -24728.7416  -24729.1563       0.4147   106.9
0.0265      -24728.7361  -24729.1392       0.4031   103.9
0.0270      -24728.7496  -24729.1216       0.3720    95.9
0.0275      -24728.7577  -24729.1103       0.3526    90.9
0.0280      -24728.7382  -24729.1056       0.3674    94.7
0.0285      -24728.7282  -24729.1096       0.3814    98.4
0.0290      -24728.7269  -24729.1178       0.3908   100.8
0.0295      -24728.7206  -24729.1258       0.4051   104.5
0.0300      -24728.6922  -24729.1302       0.4380   113.0
0.0305      -24728.6681  -24729.1274       0.4593   118.4
0.0310      -24728.6297  -24729.1179       0.4882   125.9
0.0315      -24728.6166  -24729.1052       0.4887   126.0
0.0320      -24728.5968  -24729.0953       0.4985   128.6
0.0325      -24728.5959  -24729.0939       0.4980   128.4
0.0330      -24728.5531  -24729.1036       0.5505   142.0
0.0335      -24728.5584  -24729.1243       0.5658   145.9
0.0340      -24728.5581  -24729.1489       0.5908   152.4
0.0345      -24728.5708  -24729.1713       0.6005   154.9
0.0350      -24728.5991  -24729.1887       0.5896   152.0
0.0355      -24728.5649  -24729.1981       0.6332   163.3
0.0360      -24728.5519  -24729.1951       0.6432   165.9
0.0365      -24728.5164  -24729.1803       0.6639   171.2
0.0370      -24728.5197  -24729.1555       0.6358   164.0
0.0375      -24728.5102  -24729.1288       0.6186   159.5
0.0380      -24728.4723  -24729.1029       0.6307   162.6
0.0385      -24728.4541  -24729.0834       0.6294   162.3
0.0390      -24728.4513  -24729.0757       0.6244   161.0
0.0395      -24728.4662  -24729.0779       0.6117   157.7
0.0400      -24728.4486  -24729.0846       0.6360   164.0
0.0405      -24728.4313  -24729.0849       0.6536   168.6
0.0410      -24728.3825  -24729.0750       0.6925   178.6
0.0415      -24728.3842  -24729.0497       0.6655   171.6
0.0420      -24728.3562  -24729.0131       0.6569   169.4
0.0425      -24728.3527  -24728.9670       0.6143   158.4
0.0430      -24728.3873  -24728.9265       0.5392   139.0
0.0435      -24728.3623  -24728.8959       0.5336   137.6
0.0440      -24728.3828  -24728.8780       0.4952   127.7
0.0445      -24728.3732  -24728.8756       0.5024   129.6
0.0450      -24728.3529  -24728.8879       0.5350   138.0
0.0455      -24728.3646  -24728.9099       0.5454   140.6
0.0460      -24728.3423  -24728.9377       0.5955   153.6
0.0465      -24728.3235  -24728.9644       0.6409   165.3
0.0470      -24728.2839  -24728.9863       0.7024   181.1
0.0475      -24728.2608  -24729.0014       0.7407   191.0
0.0480      -24728.2740  -24729.0078       0.7339   189.2
0.0485      -24728.2616  -24729.0051       0.7436   191.8
0.0490      -24728.2336  -24728.9919       0.7583   195.5
0.0495      -24728.2579  -24728.9745       0.7167   184.8
0.0500      -24728.2551  -24728.9621       0.7070   182.3
0.0505      -24728.2258  -24728.9563       0.7305   188.4
0.0510      -24728.2157  -24728.9560       0.7403   190.9
0.0515      -24728.1969  -24728.9630       0.7661   197.6
0.0520      -24728.1490  -24728.9698       0.8208   211.7
0.0525      -24728.1523  -24728.9702       0.8178   210.9
0.0530      -24728.1493  -24728.9649       0.8156   210.3
0.0535      -24728.1538  -24728.9548       0.8010   206.5
0.0540      -24728.1070  -24728.9339       0.8270   213.3
0.0545      -24728.1172  -24728.9011       0.7839   202.2
0.0550      -24728.1117  -24728.8624       0.7507   193.6
0.0555      -24728.1276  -24728.8253       0.6976   179.9
0.0560      -24728.1036  -24728.7942       0.6905   178.1
0.0565      -24728.0883  -24728.7790       0.6906   178.1
0.0570      -24728.0610  -24728.7843       0.7232   186.5
0.0575      -24728.0583  -24728.8037       0.7455   192.2
0.0580      -24728.0584  -24728.8311       0.7727   199.3
0.0585      -24728.0346  -24728.8652       0.8306   214.2
0.0590      -24728.0141  -24728.9026       0.8885   229.1
0.0595      -24728.0259  -24728.9423       0.9164   236.3
0.0600      -24728.0105  -24728.9736       0.9631   248.4
0.0605      -24727.9826  -24728.9924       1.0098   260.4
0.0610      -24727.9314  -24728.9998       1.0685   275.5
0.0615      -24727.9112  -24728.9960       1.0848   279.7
0.0620      -24727.8840  -24728.9845       1.1004   283.8
0.0625      -24727.8847  -24728.9765       1.0918   281.6
0.0630      -24727.8206  -24728.9766       1.1560   298.1
0.0635      -24727.8248  -24728.9872       1.1623   299.7
0.0640      -24727.7944  -24729.0052       1.2109   312.3
0.0645      -24727.7820  -24729.0201       1.2381   319.3
0.0650      -24727.7576  -24729.0263       1.2687   327.2
0.0655      -24727.7990  -24729.0190       1.2200   314.6
0.0660      -24727.7932  -24728.9978       1.2045   310.6
0.0665      -24727.7867  -24728.9655       1.1788   304.0
0.0670      -24727.7754  -24728.9211       1.1457   295.5
0.0675      -24727.8152  -24728.8642       1.0491   270.5
0.0680      -24727.7792  -24728.8026       1.0233   263.9
0.0685      -24727.7720  -24728.7411       0.9691   249.9
0.0690      -24727.7492  -24728.6843       0.9351   241.1
0.0695      -24727.7226  -24728.6455       0.9229   238.0
0.0700      -24727.7607  -24728.6285       0.8677   223.8
0.0705      -24727.7918  -24728.6322       0.8404   216.7
0.0710      -24727.7818  -24728.6486       0.8668   223.5
0.0715      -24727.7959  -24728.6630       0.8671   223.6
0.0720      -24727.8297  -24728.6693       0.8396   216.5
0.0725      -24727.8220  -24728.6601       0.8380   216.1
0.0730      -24727.7883  -24728.6376       0.8493   219.0
0.0735      -24727.8132  -24728.6061       0.7930   204.5
0.0740      -24727.8275  -24728.5821       0.7546   194.6
0.0745      -24727.8162  -24728.5699       0.7537   194.4
0.0750      -24727.8719  -24728.5786       0.7067   182.3
0.0755      -24727.8974  -24728.6023       0.7049   181.8
0.0760      -24727.9053  -24728.6356       0.7303   188.3
0.0765      -24727.8847  -24728.6669       0.7821   201.7
0.0770      -24727.8714  -24728.6908       0.8194   211.3
0.0775      -24727.8533  -24728.7046       0.8513   219.5
0.0780      -24727.8261  -24728.7073       0.8812   227.3
0.0785      -24727.8463  -24728.7001       0.8538   220.2
0.0790      -24727.8115  -24728.6941       0.8826   227.6
0.0795      -24727.8274  -24728.6898       0.8624   222.4
0.0800      -24727.8257  -24728.6958       0.8701   224.4
0.0805      -24727.8493  -24728.7114       0.8621   222.3
0.0810      -24727.8597  -24728.7402       0.8805   227.1
0.0815      -24727.8520  -24728.7824       0.9303   239.9
0.0820      -24727.8725  -24728.8302       0.9577   247.0
0.0825      -24727.8759  -24728.8688       0.9929   256.0
0.0830      -24727.8500  -24728.8945       1.0445   269.4
0.0835      -24727.8125  -24728.9029       1.0905   281.2
0.0840      -24727.7761  -24728.8945       1.1184   288.4
0.0845      -24727.7674  -24728.8726       1.1051   285.0
0.0850      -24727.7557  -24728.8419       1.0861   280.1
0.0855      -24727.8345  -24728.8125       0.9779   252.2
0.0860      -24727.8463  -24728.7964       0.9500   245.0
0.0865      -24727.8526  -24728.7981       0.9455   243.8
0.0870      -24727.8538  -24728.8144       0.9606   247.7
0.0875      -24727.8376  -24728.8359       0.9983   257.4
0.0880      -24727.8278  -24728.8547       1.0268   264.8
0.0885      -24727.8377  -24728.8648       1.0271   264.9
0.0890      -24727.8651  -24728.8597       0.9946   256.5
0.0895      -24727.8874  -24728.8397       0.9523   245.6
0.0900      -24727.9001  -24728.8110       0.9109   234.9
0.0905      -24727.8643  -24728.7826       0.9183   236.8
0.0910      -24727.8892  -24728.7582       0.8690   224.1
0.0915      -24727.8738  -24728.7421       0.8682   223.9
0.0920      -24727.8790  -24728.7448       0.8658   223.3
0.0925      -24727.8465  -24728.7599       0.9134   235.5
0.0930      -24727.8059  -24728.7800       0.9741   251.2
0.0935      -24727.8080  -24728.8004       0.9924   255.9
0.0940      -24727.8302  -24728.8164       0.9862   254.3
0.0945      -24727.8562  -24728.8238       0.9676   249.5
0.0950      -24727.8372  -24728.8215       0.9843   253.8
0.0955      -24727.8407  -24728.8150       0.9743   251.3
0.0960      -24727.8439  -24728.8069       0.9629   248.3
0.0965      -24727.8523  -24728.7955       0.9432   243.2
0.0970      -24727.8593  -24728.7881       0.9288   239.5
0.0975      -24727.8680  -24728.7872       0.9192   237.1
0.0980      -24727.8657  -24728.7932       0.9274   239.2
0.0985      -24727.8428  -24728.8041       0.9613   247.9
0.0990      -24727.8910  -24728.8190       0.9280   239.3
0.0995      -24727.8214  -24728.8310       1.0096   260.4
0.1000      -24727.7893  -24728.8322       1.0429   268.9
0.1005      -24727.7829  -24728.8231       1.0403   268.3
0.1010      -24727.7604  -24728.8018       1.0414   268.5
0.1015      -24727.7900  -24728.7750       0.9851   254.0
0.1020      -24727.7969  -24728.7534       0.9565   246.6
0.1025      -24727.7819  -24728.7471       0.9652   248.9
0.1030      -24727.8143  -24728.7533       0.9389   242.1
0.1035      -24727.8362  -24728.7702       0.9340   240.9
0.1040      -24727.8432  -24728.7921       0.9489   244.7
0.1045      -24727.8433  -24728.8122       0.9689   249.9
0.1050      -24727.8183  -24728.8248       1.0065   259.6
0.1055      -24727.8746  -24728.8278       0.9532   245.8
0.1060      -24727.8996  -24728.8275       0.9279   239.3
0.1065      -24727.9495  -24728.8275       0.8779   226.4
0.1070      -24727.9731  -24728.8318       0.8587   221.4
0.1075      -24728.0141  -24728.8399       0.8258   213.0
0.1080      -24728.0204  -24728.8490       0.8286   213.7
0.1085      -24727.9904  -24728.8573       0.8669   223.6
0.1090      -24728.0184  -24728.8663       0.8479   218.7
0.1095      -24727.9713  -24728.8832       0.9119   235.2
0.1100      -24727.9130  -24728.9066       0.9936   256.2
0.1105      -24727.8921  -24728.9333       1.0412   268.5
0.1110      -24727.8566  -24728.9619       1.1054   285.1
0.1115      -24727.8740  -24728.9876       1.1136   287.2
0.1120      -24727.8274  -24729.0018       1.1744   302.8
0.1125      -24727.8480  -24728.9991       1.1511   296.8
0.1130      -24727.8927  -24728.9849       1.0922   281.7
0.1135      -24727.8949  -24728.9618       1.0670   275.1
0.1140      -24727.8627  -24728.9354       1.0727   276.6
0.1145      -24727.8555  -24728.9080       1.0526   271.4
0.1150      -24727.8823  -24728.8884       1.0061   259.4
0.1155      -24727.9093  -24728.8772       0.9680   249.6
0.1160      -24727.8961  -24728.8745       0.9784   252.3
0.1165      -24727.9163  -24728.8704       0.9541   246.0
0.1170      -24727.9392  -24728.8597       0.9205   237.4
0.1175      -24727.9391  -24728.8441       0.9049   233.4
0.1180      -24727.9484  -24728.8264       0.8780   226.4
0.1185      -24727.9537  -24728.8139       0.8601   221.8
0.1190      -24727.9625  -24728.8076       0.8452   218.0
0.1195      -24727.9819  -24728.8070       0.8251   212.8
0.1200      -24727.9618  -24728.8164       0.8546   220.4
0.1205      -24727.9701  -24728.8378       0.8677   223.7
0.1210      -24727.9717  -24728.8667       0.8950   230.8
0.1215      -24727.9626  -24728.8916       0.9290   239.6
0.1220      -24727.9568  -24728.9097       0.9529   245.7
0.1225      -24727.9351  -24728.9212       0.9861   254.3
0.1230      -24727.9484  -24728.9225       0.9741   251.2
0.1235      -24727.9383  -24728.9158       0.9775   252.1
0.1240      -24727.9298  -24728.9074       0.9777   252.1
0.1245      -24727.9264  -24728.8981       0.9717   250.6
0.1250      -24727.9275  -24728.8881       0.9605   247.7
0.1255      -24727.9639  -24728.8828       0.9190   237.0
0.1260      -24727.9377  -24728.8928       0.9552   246.3
0.1265      -24727.9629  -24728.9143       0.9514   245.3
0.1270      -24727.9544  -24728.9368       0.9824   253.3
0.1275      -24727.9420  -24728.9529       1.0109   260.7
0.1280      -24727.9315  -24728.9581       1.0266   264.7
0.1285      -24727.9451  -24728.9499       1.0048   259.1
0.1290      -24727.9465  -24728.9332       0.9866   254.4
0.1295      -24727.9470  -24728.9121       0.9651   248.9
0.1300      -24727.9164  -24728.8868       0.9705   250.3
0.1305      -24727.9217  -24728.8624       0.9407   242.6
0.1310      -24727.8974  -24728.8450       0.9476   244.4
0.1315      -24727.8656  -24728.8344       0.9688   249.8
0.1320      -24727.8265  -24728.8378       1.0113   260.8
0.1325      -24727.8010  -24728.8579       1.0569   272.6
0.1330      -24727.8274  -24728.8884       1.0610   273.6
0.1335      -24727.8720  -24728.9220       1.0500   270.8
0.1340      -24727.8966  -24728.9547       1.0581   272.8
0.1345      -24727.9081  -24728.9795       1.0714   276.3
0.1350      -24727.9357  -24728.9956       1.0599   273.3
0.1355      -24727.9102  -24729.0056       1.0954   282.5
0.1360      -24727.9429  -24729.0127       1.0698   275.9
0.1365      -24727.9160  -24729.0223       1.1063   285.3
0.1370      -24727.8824  -24729.0293       1.1469   295.8
