Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1755       -4183.4897   -4183.6981       0.2084   230.3
0.1760       -4183.4979   -4183.6600       0.1621   179.1
0.1765       -4183.4933   -4183.6342       0.1409   155.7
0.1770       -4183.5000   -4183.6287       0.1288   142.3
0.1775       -4183.4928   -4183.6567       0.1639   181.1
0.1780       -4183.4848   -4183.7147       0.2298   254.0
0.1785       -4183.4556   -4183.7885       0.3329   367.9
0.1790       -4183.4553   -4183.8611       0.4059   448.6
0.1795       -4183.4974   -4183.9138       0.4164   460.2
0.1800       -4183.4485   -4183.9421       0.4936   545.5
0.1805       -4183.4684   -4183.9357       0.4672   516.4
0.1810       -4183.4869   -4183.8983       0.4115   454.8
0.1815       -4183.5016   -4183.8522       0.3506   387.5
0.1820       -4183.5020   -4183.8166       0.3146   347.7
0.1825       -4183.4858   -4183.8139       0.3280   362.6
0.1830       -4183.4989   -4183.8559       0.3570   394.6
0.1835       -4183.5289   -4183.9227       0.3938   435.2
0.1840       -4183.4934   -4184.0020       0.5086   562.1
0.1845       -4183.5052   -4184.0697       0.5645   623.9
0.1850       -4183.5166   -4184.1068       0.5902   652.2
0.1855       -4183.5199   -4184.1055       0.5857   647.3
0.1860       -4183.5132   -4184.0637       0.5505   608.5
0.1865       -4183.5322   -4183.9979       0.4657   514.7
0.1870       -4183.5613   -4183.9344       0.3731   412.4
0.1875       -4183.5372   -4183.8937       0.3565   394.0
0.1880       -4183.5210   -4183.8781       0.3571   394.6
0.1885       -4183.5147   -4183.8857       0.3711   410.1
0.1890       -4183.5041   -4183.9081       0.4041   446.6
0.1895       -4183.4953   -4183.9364       0.4410   487.4
0.1900       -4183.4977   -4183.9667       0.4690   518.3
0.1905       -4183.4929   -4183.9964       0.5035   556.4
0.1910       -4183.4893   -4184.0187       0.5294   585.1
0.1915       -4183.4481   -4184.0273       0.5792   640.1
0.1920       -4183.4611   -4184.0176       0.5565   615.1
0.1925       -4183.4709   -4183.9886       0.5177   572.2
0.1930       -4183.5006   -4183.9490       0.4484   495.6
0.1935       -4183.5157   -4183.9108       0.3952   436.7
0.1940       -4183.5044   -4183.8874       0.3830   423.2
0.1945       -4183.5109   -4183.8939       0.3830   423.3
0.1950       -4183.5174   -4183.9360       0.4186   462.6
0.1955       -4183.4845   -4183.9978       0.5133   567.3
0.1960       -4183.5079   -4184.0494       0.5415   598.4
0.1965       -4183.4871   -4184.0738       0.5867   648.5
0.1970       -4183.4871   -4184.0647       0.5776   638.3
0.1975       -4183.4915   -4184.0272       0.5357   592.0
0.1980       -4183.4819   -4183.9806       0.4987   551.2
0.1985       -4183.5067   -4183.9449       0.4382   484.3
0.1990       -4183.4868   -4183.9257       0.4389   485.1
0.1995       -4183.4927   -4183.9198       0.4272   472.1
0.2000       -4183.4831   -4183.9279       0.4448   491.6
0.2005       -4183.5038   -4183.9389       0.4352   480.9
0.2010       -4183.5193   -4183.9489       0.4296   474.8
0.2015       -4183.5496   -4183.9549       0.4053   447.9
0.2020       -4183.5502   -4183.9631       0.4129   456.3
0.2025       -4183.5591   -4183.9730       0.4138   457.4
0.2030       -4183.5664   -4183.9758       0.4095   452.5
0.2035       -4183.5557   -4183.9642       0.4085   451.5
0.2040       -4183.5646   -4183.9321       0.3676   406.2
0.2045       -4183.5559   -4183.8756       0.3196   353.3
0.2050       -4183.5738   -4183.8057       0.2319   256.3
0.2055       -4183.5734   -4183.7513       0.1778   196.5
0.2060       -4183.5706   -4183.7351       0.1644   181.7
0.2065       -4183.5786   -4183.7625       0.1838   203.2
0.2070       -4183.5686   -4183.8255       0.2570   284.0
0.2075       -4183.5243   -4183.8940       0.3696   408.5
0.2080       -4183.5338   -4183.9377       0.4038   446.3
0.2085       -4183.5436   -4183.9492       0.4056   448.2
0.2090       -4183.5407   -4183.9376       0.3969   438.7
0.2095       -4183.5313   -4183.9180       0.3867   427.3
0.2100       -4183.5034   -4183.9065       0.4031   445.5
0.2105       -4183.5209   -4183.8999       0.3790   418.9
0.2110       -4183.4913   -4183.8963       0.4050   447.6
0.2115       -4183.5129   -4183.8877       0.3748   414.3
0.2120       -4183.4868   -4183.8800       0.3932   434.6
0.2125       -4183.5029   -4183.8783       0.3754   414.8
0.2130       -4183.5236   -4183.8832       0.3596   397.4
0.2135       -4183.5240   -4183.8984       0.3744   413.8
0.2140       -4183.5113   -4183.9220       0.4107   453.9
0.2145       -4183.5178   -4183.9517       0.4339   479.6
0.2150       -4183.5248   -4183.9750       0.4502   497.6
0.2155       -4183.5311   -4183.9817       0.4505   497.9
0.2160       -4183.5130   -4183.9652       0.4522   499.8
0.2165       -4183.5072   -4183.9219       0.4147   458.4
0.2170       -4183.5274   -4183.8630       0.3356   370.9
0.2175       -4183.5642   -4183.8138       0.2496   275.8
0.2180       -4183.5668   -4183.7924       0.2256   249.3
0.2185       -4183.5512   -4183.8034       0.2523   278.8
0.2190       -4183.5495   -4183.8322       0.2827   312.4
0.2195       -4183.5404   -4183.8598       0.3193   352.9
0.2200       -4183.5684   -4183.8716       0.3032   335.1
0.2205       -4183.5662   -4183.8620       0.2957   326.8
0.2210       -4183.5684   -4183.8431       0.2746   303.5
0.2215       -4183.5698   -4183.8266       0.2568   283.9
0.2220       -4183.5254   -4183.8232       0.2978   329.1
0.2225       -4183.5341   -4183.8260       0.2919   322.6
0.2230       -4183.5328   -4183.8334       0.3006   332.3
0.2235       -4183.5382   -4183.8445       0.3063   338.5
0.2240       -4183.5135   -4183.8542       0.3407   376.6
0.2245       -4183.4743   -4183.8614       0.3872   427.9
0.2250       -4183.4510   -4183.8694       0.4184   462.4
0.2255       -4183.4358   -4183.8764       0.4406   486.9
0.2260       -4183.4149   -4183.8836       0.4687   518.0
0.2265       -4183.4009   -4183.8991       0.4981   550.5
0.2270       -4183.4010   -4183.9266       0.5256   580.9
0.2275       -4183.4122   -4183.9683       0.5561   614.6
0.2280       -4183.3954   -4184.0160       0.6206   685.9
0.2285       -4183.4264   -4184.0520       0.6256   691.5
0.2290       -4183.4023   -4184.0568       0.6545   723.4
0.2295       -4183.3931   -4184.0179       0.6248   690.5
0.2300       -4183.3650   -4183.9347       0.5697   629.7
0.2305       -4183.3923   -4183.8425       0.4502   497.6
0.2310       -4183.3834   -4183.7760       0.3926   433.9
0.2315       -4183.4181   -4183.7500       0.3320   366.9
0.2320       -4183.3783   -4183.7631       0.3848   425.3
0.2325       -4183.3615   -4183.7950       0.4335   479.1
0.2330       -4183.3476   -4183.8406       0.4930   544.9
0.2335       -4183.3288   -4183.8765       0.5477   605.4
0.2340       -4183.3390   -4183.8898       0.5508   608.7
0.2345       -4183.3038   -4183.8840       0.5801   641.2
0.2350       -4183.3704   -4183.8585       0.4882   539.5
0.2355       -4183.3593   -4183.8185       0.4592   507.6
0.2360       -4183.3289   -4183.7749       0.4460   492.9
0.2365       -4183.3255   -4183.7348       0.4093   452.3
0.2370       -4183.3288   -4183.7011       0.3723   411.5
0.2375       -4183.3102   -4183.6825       0.3724   411.5
0.2380       -4183.2996   -4183.6891       0.3895   430.5
0.2385       -4183.2716   -4183.7191       0.4476   494.6
0.2390       -4183.2684   -4183.7723       0.5039   556.9
0.2395       -4183.2985   -4183.8301       0.5316   587.6
0.2400       -4183.2948   -4183.8738       0.5791   640.0
0.2405       -4183.3137   -4183.8845       0.5708   630.9
0.2410       -4183.2928   -4183.8547       0.5618   620.9
0.2415       -4183.3070   -4183.7892       0.4822   532.9
0.2420       -4183.2916   -4183.7070       0.4154   459.1
0.2425       -4183.2703   -4183.6428       0.3725   411.6
0.2430       -4183.2905   -4183.6219       0.3314   366.2
0.2435       -4183.3278   -4183.6623       0.3345   369.6
0.2440       -4183.3280   -4183.7386       0.4106   453.8
0.2445       -4183.3408   -4183.8169       0.4761   526.2
0.2450       -4183.3686   -4183.8755       0.5069   560.2
0.2455       -4183.3488   -4183.9043       0.5555   614.0
0.2460       -4183.3625   -4183.9068       0.5444   601.6
0.2465       -4183.4028   -4183.8918       0.4890   540.4
0.2470       -4183.4173   -4183.8758       0.4586   506.8
0.2475       -4183.3749   -4183.8665       0.4916   543.3
0.2480       -4183.3360   -4183.8690       0.5330   589.0
