Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0785      -24727.9414  -24728.5659       0.6245   161.0
0.0790      -24727.9435  -24728.5745       0.6310   162.7
0.0795      -24727.9319  -24728.5881       0.6562   169.2
0.0800      -24727.9272  -24728.5992       0.6720   173.3
0.0805      -24727.9482  -24728.5966       0.6484   167.2
0.0810      -24727.9542  -24728.5908       0.6366   164.2
0.0815      -24727.9360  -24728.5930       0.6570   169.4
0.0820      -24727.9534  -24728.6121       0.6586   169.8
0.0825      -24727.9389  -24728.6406       0.7017   181.0
0.0830      -24727.9232  -24728.6588       0.7357   189.7
0.0835      -24727.9340  -24728.6584       0.7244   186.8
0.0840      -24727.8768  -24728.6480       0.7713   198.9
0.0845      -24727.9072  -24728.6416       0.7343   189.4
0.0850      -24727.9088  -24728.6416       0.7327   189.0
0.0855      -24727.9291  -24728.6469       0.7178   185.1
0.0860      -24727.9331  -24728.6507       0.7176   185.1
0.0865      -24727.9153  -24728.6460       0.7307   188.4
0.0870      -24727.8996  -24728.6272       0.7276   187.6
0.0875      -24727.8943  -24728.5998       0.7055   181.9
0.0880      -24727.8988  -24728.5769       0.6780   174.8
0.0885      -24727.9358  -24728.5709       0.6350   163.8
0.0890      -24727.9340  -24728.5773       0.6433   165.9
0.0895      -24727.9086  -24728.5796       0.6710   173.0
0.0900      -24727.8854  -24728.5703       0.6849   176.6
0.0905      -24727.8919  -24728.5595       0.6676   172.2
0.0910      -24727.8802  -24728.5573       0.6771   174.6
0.0915      -24727.8855  -24728.5692       0.6837   176.3
0.0920      -24727.8780  -24728.5951       0.7171   184.9
0.0925      -24727.8687  -24728.6237       0.7550   194.7
0.0930      -24727.9048  -24728.6417       0.7369   190.0
0.0935      -24727.9228  -24728.6461       0.7233   186.5
0.0940      -24727.9148  -24728.6392       0.7244   186.8
0.0945      -24727.9446  -24728.6318       0.6873   177.2
0.0950      -24727.9521  -24728.6295       0.6774   174.7
0.0955      -24727.9920  -24728.6377       0.6457   166.5
0.0960      -24727.9715  -24728.6562       0.6847   176.6
0.0965      -24727.9300  -24728.6742       0.7442   191.9
0.0970      -24727.9068  -24728.6866       0.7798   201.1
0.0975      -24727.9189  -24728.6925       0.7736   199.5
0.0980      -24727.9327  -24728.6978       0.7650   197.3
0.0985      -24727.8984  -24728.7069       0.8085   208.5
0.0990      -24727.8956  -24728.7309       0.8354   215.4
0.0995      -24727.9189  -24728.7751       0.8562   220.8
0.1000      -24727.9521  -24728.8428       0.8907   229.7
0.1005      -24727.9191  -24728.9270       1.0078   259.9
0.1010      -24727.9767  -24728.9609       0.9842   253.8
0.1015      -24727.9514  -24728.8564       0.9050   233.4
0.1020      -24727.9427  -24728.6979       0.7552   194.7
0.1025      -24727.9492  -24728.6679       0.7188   185.4
0.1030      -24727.9671  -24728.8116       0.8445   217.8
0.1035      -24727.9755  -24728.9993       1.0238   264.0
0.1040      -24727.9901  -24729.0734       1.0833   279.4
0.1045      -24727.9915  -24729.0354       1.0440   269.2
0.1050      -24728.0041  -24728.9597       0.9556   246.4
0.1055      -24727.9977  -24728.8804       0.8827   227.6
0.1060      -24727.9814  -24728.8150       0.8337   215.0
0.1065      -24728.0073  -24728.7791       0.7718   199.0
0.1070      -24728.0299  -24728.7678       0.7380   190.3
0.1075      -24728.0584  -24728.7803       0.7219   186.2
0.1080      -24728.0606  -24728.8008       0.7402   190.9
0.1085      -24728.0899  -24728.8138       0.7239   186.7
0.1090      -24728.0605  -24728.8086       0.7482   192.9
0.1095      -24728.0707  -24728.7929       0.7222   186.2
0.1100      -24728.0404  -24728.7842       0.7438   191.8
0.1105      -24728.0382  -24728.7897       0.7516   193.8
0.1110      -24728.0329  -24728.7926       0.7596   195.9
0.1115      -24728.0038  -24728.7751       0.7713   198.9
0.1120      -24727.9908  -24728.7271       0.7363   189.9
0.1125      -24727.9409  -24728.6613       0.7204   185.8
0.1130      -24727.9340  -24728.6068       0.6728   173.5
0.1135      -24727.9295  -24728.5878       0.6583   169.8
0.1140      -24727.9282  -24728.6052       0.6770   174.6
0.1145      -24727.9336  -24728.6544       0.7209   185.9
0.1150      -24727.9421  -24728.7133       0.7713   198.9
0.1155      -24727.9400  -24728.7469       0.8069   208.1
0.1160      -24727.9435  -24728.7317       0.7882   203.3
0.1165      -24727.9132  -24728.6867       0.7735   199.5
0.1170      -24727.8558  -24728.6595       0.8037   207.3
0.1175      -24727.8352  -24728.6702       0.8350   215.3
0.1180      -24727.7969  -24728.6927       0.8958   231.0
0.1185      -24727.7926  -24728.6908       0.8982   231.6
0.1190      -24727.7533  -24728.6668       0.9135   235.6
0.1195      -24727.7709  -24728.6495       0.8786   226.6
0.1200      -24727.7938  -24728.6548       0.8610   222.0
0.1205      -24727.7563  -24728.6858       0.9295   239.7
0.1210      -24727.7654  -24728.7393       0.9739   251.2
0.1215      -24727.7285  -24728.7994       1.0709   276.2
0.1220      -24727.6752  -24728.8384       1.1632   300.0
0.1225      -24727.6814  -24728.8279       1.1466   295.7
0.1230      -24727.7354  -24728.7980       1.0627   274.0
0.1235      -24727.7699  -24728.8293       1.0595   273.2
0.1240      -24727.7976  -24728.8609       1.0632   274.2
0.1245      -24727.8151  -24728.7588       0.9437   243.3
0.1250      -24727.8360  -24728.5951       0.7591   195.8
0.1255      -24727.8186  -24728.5607       0.7421   191.4
0.1260      -24727.8091  -24728.6811       0.8720   224.9
0.1265      -24727.8363  -24728.8263       0.9900   255.3
0.1270      -24727.8314  -24728.8416       1.0102   260.5
0.1275      -24727.7884  -24728.7360       0.9476   244.4
0.1280      -24727.8045  -24728.6218       0.8173   210.8
0.1285      -24727.7913  -24728.5428       0.7515   193.8
0.1290      -24727.7544  -24728.4789       0.7245   186.8
0.1295      -24727.7367  -24728.4235       0.6868   177.1
0.1300      -24727.7229  -24728.3868       0.6638   171.2
0.1305      -24727.7217  -24728.3852       0.6635   171.1
0.1310      -24727.7010  -24728.4242       0.7232   186.5
0.1315      -24727.7064  -24728.4987       0.7923   204.3
0.1320      -24727.7415  -24728.5976       0.8562   220.8
0.1325      -24727.6982  -24728.6999       1.0017   258.3
0.1330      -24727.6996  -24728.7776       1.0780   278.0
0.1335      -24727.7231  -24728.8080       1.0849   279.8
0.1340      -24727.7183  -24728.7781       1.0598   273.3
0.1345      -24727.7404  -24728.6998       0.9595   247.4
0.1350      -24727.7487  -24728.6200       0.8713   224.7
0.1355      -24727.7466  -24728.5910       0.8444   217.8
0.1360      -24727.7474  -24728.6379       0.8905   229.7
0.1365      -24727.7573  -24728.7539       0.9966   257.0
0.1370      -24727.7646  -24728.8816       1.1170   288.0
0.1375      -24727.7107  -24728.9507       1.2400   319.8
0.1380      -24727.7235  -24728.9415       1.2180   314.1
0.1385      -24727.7312  -24728.8779       1.1466   295.7
0.1390      -24727.7049  -24728.7893       1.0844   279.6
0.1395      -24727.7155  -24728.7024       0.9869   254.5
0.1400      -24727.7381  -24728.6382       0.9001   232.1
0.1405      -24727.7337  -24728.6146       0.8809   227.2
0.1410      -24727.7329  -24728.6351       0.9022   232.7
0.1415      -24727.7320  -24728.6948       0.9629   248.3
0.1420      -24727.7507  -24728.7818       1.0311   265.9
0.1425      -24727.7418  -24728.8664       1.1246   290.0
0.1430      -24727.7443  -24728.9192       1.1749   303.0
0.1435      -24727.7518  -24728.9223       1.1705   301.8
0.1440      -24727.7220  -24728.8910       1.1690   301.5
0.1445      -24727.7089  -24728.8563       1.1475   295.9
0.1450      -24727.7258  -24728.8319       1.1061   285.2
0.1455      -24727.7268  -24728.8177       1.0910   281.3
0.1460      -24727.7442  -24728.8125       1.0683   275.5
0.1465      -24727.7592  -24728.8133       1.0542   271.8
0.1470      -24727.7571  -24728.8208       1.0637   274.3
0.1475      -24727.7674  -24728.8388       1.0713   276.3
0.1480      -24727.7999  -24728.8671       1.0672   275.2
0.1485      -24727.7860  -24728.8947       1.1087   285.9
0.1490      -24727.7933  -24728.9095       1.1163   287.9
0.1495      -24727.7651  -24728.9095       1.1444   295.1
0.1500      -24727.7300  -24728.8923       1.1623   299.7
0.1505      -24727.7295  -24728.8496       1.1202   288.9
0.1510      -24727.7511  -24728.7904       1.0393   268.0
0.1515      -24727.7651  -24728.7499       0.9848   254.0
0.1520      -24727.7643  -24728.7400       0.9757   251.6
0.1525      -24727.7633  -24728.7258       0.9624   248.2
0.1530      -24727.7411  -24728.7069       0.9658   249.0
0.1535      -24727.7589  -24728.7338       0.9749   251.4
0.1540      -24727.7360  -24728.8220       1.0860   280.1
0.1545      -24727.7417  -24728.9208       1.1791   304.1
0.1550      -24727.7535  -24728.9485       1.1950   308.2
0.1555      -24727.7317  -24728.8938       1.1621   299.7
0.1560      -24727.7655  -24728.7915       1.0260   264.6
0.1565      -24727.7627  -24728.6822       0.9195   237.1
0.1570      -24727.7866  -24728.6002       0.8136   209.8
0.1575      -24727.7951  -24728.5708       0.7756   200.0
0.1580      -24727.7929  -24728.6060       0.8131   209.7
0.1585      -24727.7611  -24728.6952       0.9341   240.9
0.1590      -24727.7672  -24728.7835       1.0163   262.1
0.1595      -24727.7733  -24728.8379       1.0645   274.5
0.1600      -24727.7812  -24728.8399       1.0587   273.0
0.1605      -24727.7033  -24728.7862       1.0829   279.3
0.1610      -24727.6704  -24728.6948       1.0244   264.2
0.1615      -24727.6380  -24728.5901       0.9521   245.5
0.1620      -24727.6113  -24728.5029       0.8916   229.9
0.1625      -24727.6386  -24728.4507       0.8121   209.4
0.1630      -24727.6312  -24728.4428       0.8116   209.3
0.1635      -24727.6374  -24728.4650       0.8276   213.4
0.1640      -24727.6166  -24728.5039       0.8873   228.8
0.1645      -24727.6248  -24728.5419       0.9171   236.5
0.1650      -24727.6057  -24728.5652       0.9595   247.4
0.1655      -24727.6054  -24728.5585       0.9531   245.8
0.1660      -24727.6126  -24728.5262       0.9136   235.6
0.1665      -24727.6363  -24728.4813       0.8450   217.9
0.1670      -24727.6121  -24728.4393       0.8272   213.3
0.1675      -24727.6293  -24728.4165       0.7872   203.0
0.1680      -24727.6281  -24728.4272       0.7991   206.1
0.1685      -24727.6382  -24728.4799       0.8417   217.0
0.1690      -24727.6163  -24728.5608       0.9445   243.6
0.1695      -24727.5812  -24728.6358       1.0546   271.9
0.1700      -24727.5883  -24728.6661       1.0778   277.9
0.1705      -24727.5485  -24728.6445       1.0960   282.6
0.1710      -24727.6059  -24728.5892       0.9833   253.6
0.1715      -24727.6077  -24728.5339       0.9261   238.8
0.1720      -24727.6373  -24728.5046       0.8672   223.6
0.1725      -24727.6191  -24728.5123       0.8933   230.4
0.1730      -24727.6284  -24728.5416       0.9131   235.5
0.1735      -24727.6511  -24728.5798       0.9287   239.5
0.1740      -24727.7015  -24728.5987       0.8972   231.4
0.1745      -24727.6586  -24728.5968       0.9382   241.9
0.1750      -24727.6810  -24728.5851       0.9042   233.2
0.1755      -24727.7024  -24728.5783       0.8759   225.9
0.1760      -24727.6696  -24728.5758       0.9062   233.7
0.1765      -24727.6351  -24728.5749       0.9398   242.3
0.1770      -24727.6359  -24728.5665       0.9306   240.0
0.1775      -24727.6805  -24728.5466       0.8660   223.3
0.1780      -24727.6874  -24728.5315       0.8441   217.7
0.1785      -24727.7099  -24728.5443       0.8344   215.2
0.1790      -24727.7262  -24728.5958       0.8696   224.3
0.1795      -24727.6851  -24728.6514       0.9663   249.2
0.1800      -24727.6652  -24728.6651       0.9999   257.9
0.1805      -24727.6739  -24728.6523       0.9784   252.3
0.1810      -24727.7202  -24728.6576       0.9373   241.7
0.1815      -24727.7048  -24728.6945       0.9897   255.2
0.1820      -24727.6807  -24728.7245       1.0438   269.2
0.1825      -24727.6624  -24728.7140       1.0517   271.2
0.1830      -24727.6775  -24728.6827       1.0051   259.2
0.1835      -24727.6940  -24728.6721       0.9780   252.2
0.1840      -24727.6517  -24728.6872       1.0355   267.0
0.1845      -24727.6186  -24728.7142       1.0955   282.5
0.1850      -24727.6341  -24728.7382       1.1041   284.7
0.1855      -24727.6035  -24728.7592       1.1556   298.0
0.1860      -24727.6057  -24728.7825       1.1768   303.5
0.1865      -24727.6196  -24728.8009       1.1813   304.6
0.1870      -24727.5800  -24728.8164       1.2364   318.8
0.1875      -24727.5823  -24728.8220       1.2397   319.7
0.1880      -24727.5996  -24728.8095       1.2099   312.0
0.1885      -24727.5894  -24728.7767       1.1873   306.2
0.1890      -24727.5759  -24728.7090       1.1331   292.2
0.1895      -24727.5434  -24728.6264       1.0831   279.3
0.1900      -24727.5715  -24728.5721       1.0006   258.0
0.1905      -24727.5476  -24728.5767       1.0291   265.4
0.1910      -24727.5389  -24728.6267       1.0878   280.5
0.1915      -24727.5606  -24728.6986       1.1379   293.5
0.1920      -24727.5397  -24728.7628       1.2230   315.4
0.1925      -24727.5730  -24728.7827       1.2097   312.0
0.1930      -24727.5735  -24728.7334       1.1599   299.1
0.1935      -24727.5771  -24728.6369       1.0598   273.3
0.1940      -24727.5445  -24728.5305       0.9861   254.3
0.1945      -24727.5671  -24728.4545       0.8874   228.9
0.1950      -24727.5572  -24728.4220       0.8648   223.0
0.1955      -24727.5530  -24728.4376       0.8846   228.1
0.1960      -24727.5537  -24728.4883       0.9347   241.0
0.1965      -24727.5709  -24728.5453       0.9743   251.3
0.1970      -24727.5781  -24728.5913       1.0132   261.3
0.1975      -24727.5434  -24728.6281       1.0848   279.7
0.1980      -24727.5095  -24728.6693       1.1598   299.1
0.1985      -24727.4706  -24728.7106       1.2399   319.8
0.1990      -24727.4475  -24728.7263       1.2788   329.8
0.1995      -24727.4692  -24728.6634       1.1942   308.0
0.2000      -24727.4462  -24728.5418       1.0956   282.5
0.2005      -24727.4288  -24728.4509       1.0221   263.6
0.2010      -24727.4614  -24728.4661       1.0047   259.1
0.2015      -24727.4491  -24728.5794       1.1304   291.5
0.2020      -24727.4648  -24728.7024       1.2376   319.2
0.2025      -24727.4236  -24728.7558       1.3322   343.5
0.2030      -24727.4270  -24728.7447       1.3177   339.8
0.2035      -24727.4204  -24728.7229       1.3025   335.9
0.2040      -24727.3936  -24728.6965       1.3028   336.0
0.2045      -24727.3777  -24728.6399       1.2621   325.5
0.2050      -24727.3827  -24728.5631       1.1804   304.4
0.2055      -24727.3645  -24728.4947       1.1302   291.5
0.2060      -24727.3970  -24728.4590       1.0620   273.9
0.2065      -24727.4001  -24728.4746       1.0746   277.1
0.2070      -24727.3833  -24728.5291       1.1459   295.5
0.2075      -24727.4124  -24728.6016       1.1892   306.7
0.2080      -24727.4729  -24728.6662       1.1934   307.7
0.2085      -24727.5021  -24728.7207       1.2186   314.3
0.2090      -24727.5092  -24728.7510       1.2418   320.2
0.2095      -24727.4934  -24728.7184       1.2249   315.9
0.2100      -24727.4947  -24728.6237       1.1289   291.1
0.2105      -24727.4609  -24728.5605       1.0996   283.6
0.2110      -24727.4508  -24728.5758       1.1250   290.1
0.2115      -24727.4658  -24728.6262       1.1604   299.2
0.2120      -24727.4345  -24728.6323       1.1978   308.9
0.2125      -24727.4370  -24728.5817       1.1447   295.2
0.2130      -24727.4823  -24728.5230       1.0407   268.4
0.2135      -24727.4597  -24728.4906       1.0309   265.8
0.2140      -24727.4971  -24728.4881       0.9910   255.6
0.2145      -24727.5204  -24728.4935       0.9731   250.9
0.2150      -24727.4745  -24728.4995       1.0251   264.4
0.2155      -24727.4936  -24728.5053       1.0117   260.9
0.2160      -24727.4230  -24728.5156       1.0927   281.8
0.2165      -24727.3972  -24728.5220       1.1248   290.1
0.2170      -24727.4030  -24728.5282       1.1252   290.2
0.2175      -24727.4123  -24728.5409       1.1286   291.1
0.2180      -24727.3803  -24728.5718       1.1915   307.2
0.2185      -24727.4099  -24728.5922       1.1823   304.9
0.2190      -24727.4090  -24728.5602       1.1512   296.9
0.2195      -24727.4383  -24728.5193       1.0810   278.8
0.2200      -24727.4273  -24728.5515       1.1242   289.9
0.2205      -24727.4243  -24728.6528       1.2285   316.8
0.2210      -24727.4122  -24728.7355       1.3234   341.3
0.2215      -24727.4755  -24728.7482       1.2726   328.2
0.2220      -24727.4823  -24728.7113       1.2290   316.9
0.2225      -24727.4608  -24728.6431       1.1822   304.9
0.2230      -24727.5014  -24728.5662       1.0648   274.6
0.2235      -24727.5666  -24728.5078       0.9412   242.7
0.2240      -24727.5655  -24728.4900       0.9246   238.4
0.2245      -24727.5623  -24728.5084       0.9461   244.0
0.2250      -24727.5678  -24728.5325       0.9647   248.8
0.2255      -24727.5599  -24728.5319       0.9720   250.7
0.2260      -24727.5261  -24728.4941       0.9680   249.6
0.2265      -24727.5116  -24728.4300       0.9184   236.8
0.2270      -24727.5200  -24728.3722       0.8521   219.7
0.2275      -24727.5074  -24728.3357       0.8283   213.6
0.2280      -24727.5075  -24728.3169       0.8095   208.7
0.2285      -24727.4604  -24728.3132       0.8527   219.9
0.2290      -24727.4526  -24728.3179       0.8653   223.1
0.2295      -24727.4696  -24728.3405       0.8709   224.6
0.2300      -24727.4523  -24728.3688       0.9164   236.3
0.2305      -24727.4176  -24728.3893       0.9717   250.6
0.2310      -24727.4442  -24728.4079       0.9637   248.5
0.2315      -24727.4435  -24728.4363       0.9929   256.0
0.2320      -24727.4438  -24728.4799       1.0361   267.2
0.2325      -24727.4812  -24728.5293       1.0482   270.3
0.2330      -24727.5044  -24728.5731       1.0687   275.6
0.2335      -24727.5209  -24728.6072       1.0863   280.1
0.2340      -24727.5247  -24728.6299       1.1051   285.0
0.2345      -24727.4675  -24728.6434       1.1760   303.3
0.2350      -24727.4474  -24728.6473       1.1999   309.4
0.2355      -24727.4609  -24728.6301       1.1692   301.5
0.2360      -24727.4039  -24728.5857       1.1818   304.8
0.2365      -24727.4094  -24728.5442       1.1348   292.6
0.2370      -24727.4279  -24728.5373       1.1093   286.1
0.2375      -24727.4372  -24728.5685       1.1313   291.7
0.2380      -24727.4479  -24728.5913       1.1433   294.8
0.2385      -24727.4396  -24728.5762       1.1366   293.1
0.2390      -24727.4312  -24728.5375       1.1062   285.3
0.2395      -24727.4617  -24728.4931       1.0315   266.0
0.2400      -24727.4749  -24728.4493       0.9744   251.3
0.2405      -24727.4603  -24728.4081       0.9478   244.4
0.2410      -24727.4562  -24728.3653       0.9091   234.4
0.2415      -24727.4322  -24728.3295       0.8973   231.4
0.2420      -24727.4111  -24728.3174       0.9063   233.7
0.2425      -24727.3864  -24728.3299       0.9435   243.3
0.2430      -24727.4151  -24728.3543       0.9393   242.2
0.2435      -24727.4344  -24728.3675       0.9331   240.6
0.2440      -24727.4014  -24728.3802       0.9787   252.4
0.2445      -24727.3870  -24728.4211       1.0341   266.7
0.2450      -24727.3882  -24728.4963       1.1080   285.7
0.2455      -24727.3777  -24728.5831       1.2055   310.9
0.2460      -24727.3682  -24728.6352       1.2670   326.7
0.2465      -24727.3867  -24728.6511       1.2644   326.1
0.2470      -24727.3806  -24728.6463       1.2658   326.4
0.2475      -24727.3660  -24728.6283       1.2623   325.5
0.2480      -24727.3960  -24728.6069       1.2108   312.2
