Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0650      -24725.8044  -24726.4959       0.6915   178.3
0.0655      -24725.7900  -24726.4865       0.6965   179.6
0.0660      -24725.7885  -24726.4810       0.6925   178.6
0.0665      -24725.7703  -24726.4780       0.7077   182.5
0.0670      -24725.7760  -24726.4755       0.6995   180.4
0.0675      -24725.7882  -24726.4704       0.6823   175.9
0.0680      -24725.8016  -24726.4592       0.6576   169.6
0.0685      -24725.8088  -24726.4490       0.6401   165.1
0.0690      -24725.7717  -24726.4378       0.6662   171.8
0.0695      -24725.7787  -24726.4298       0.6511   167.9
0.0700      -24725.7807  -24726.4288       0.6481   167.1
0.0705      -24725.7799  -24726.4372       0.6573   169.5
0.0710      -24725.7782  -24726.4539       0.6757   174.2
0.0715      -24725.7771  -24726.4774       0.7003   180.6
0.0720      -24725.7589  -24726.5065       0.7477   192.8
0.0725      -24725.7640  -24726.5369       0.7729   199.3
0.0730      -24725.8056  -24726.5647       0.7591   195.8
0.0735      -24725.7862  -24726.5867       0.8006   206.4
0.0740      -24725.7800  -24726.6002       0.8202   211.5
0.0745      -24725.8004  -24726.6002       0.7997   206.2
0.0750      -24725.8116  -24726.5889       0.7773   200.5
0.0755      -24725.8036  -24726.5695       0.7659   197.5
0.0760      -24725.7910  -24726.5438       0.7528   194.1
0.0765      -24725.8266  -24726.5157       0.6891   177.7
0.0770      -24725.8398  -24726.4893       0.6495   167.5
0.0775      -24725.8499  -24726.4690       0.6192   159.7
0.0780      -24725.8458  -24726.4521       0.6063   156.4
0.0785      -24725.8465  -24726.4446       0.5981   154.2
0.0790      -24725.8384  -24726.4368       0.5985   154.3
0.0795      -24725.8289  -24726.4294       0.6005   154.9
0.0800      -24725.8279  -24726.4204       0.5925   152.8
0.0805      -24725.8170  -24726.4065       0.5894   152.0
0.0810      -24725.7981  -24726.3906       0.5924   152.8
0.0815      -24725.8134  -24726.3732       0.5598   144.4
0.0820      -24725.7892  -24726.3600       0.5708   147.2
0.0825      -24725.7820  -24726.3541       0.5722   147.6
0.0830      -24725.7468  -24726.3557       0.6089   157.0
0.0835      -24725.7938  -24726.3649       0.5711   147.3
0.0840      -24725.7597  -24726.3833       0.6236   160.8
0.0845      -24725.7783  -24726.4073       0.6290   162.2
0.0850      -24725.7624  -24726.4348       0.6724   173.4
0.0855      -24725.7474  -24726.4669       0.7195   185.5
0.0860      -24725.6982  -24726.5020       0.8038   207.3
0.0865      -24725.7042  -24726.5331       0.8289   213.8
0.0870      -24725.6883  -24726.5576       0.8693   224.2
0.0875      -24725.6810  -24726.5757       0.8946   230.7
0.0880      -24725.6411  -24726.5866       0.9455   243.8
0.0885      -24725.6286  -24726.5973       0.9686   249.8
0.0890      -24725.6359  -24726.6110       0.9750   251.4
0.0895      -24725.6151  -24726.6289       1.0138   261.4
0.0900      -24725.6332  -24726.6525       1.0193   262.8
0.0905      -24725.6314  -24726.6818       1.0504   270.9
0.0910      -24725.6591  -24726.7086       1.0495   270.6
0.0915      -24725.6632  -24726.7296       1.0664   275.0
0.0920      -24725.6656  -24726.7411       1.0755   277.4
0.0925      -24725.6768  -24726.7429       1.0661   274.9
0.0930      -24725.6923  -24726.7388       1.0464   269.9
0.0935      -24725.7239  -24726.7286       1.0047   259.1
0.0940      -24725.7348  -24726.7104       0.9756   251.6
0.0945      -24725.7175  -24726.6879       0.9704   250.2
0.0950      -24725.6854  -24726.6646       0.9792   252.5
0.0955      -24725.6806  -24726.6414       0.9609   247.8
0.0960      -24725.6489  -24726.6187       0.9698   250.1
0.0965      -24725.6460  -24726.5979       0.9518   245.5
0.0970      -24725.6357  -24726.5783       0.9426   243.1
0.0975      -24725.6486  -24726.5553       0.9068   233.8
0.0980      -24725.6953  -24726.5291       0.8338   215.0
0.0985      -24725.7018  -24726.4965       0.7947   204.9
0.0990      -24725.6823  -24726.4572       0.7749   199.8
0.0995      -24725.6735  -24726.4175       0.7440   191.9
0.1000      -24725.6485  -24726.3843       0.7358   189.7
0.1005      -24725.6173  -24726.3588       0.7415   191.2
0.1010      -24725.6458  -24726.3469       0.7011   180.8
0.1015      -24725.6113  -24726.3501       0.7388   190.5
0.1020      -24725.6091  -24726.3661       0.7570   195.2
0.1025      -24725.6335  -24726.3846       0.7511   193.7
0.1030      -24725.6264  -24726.4039       0.7774   200.5
0.1035      -24725.6426  -24726.4238       0.7812   201.5
0.1040      -24725.6390  -24726.4373       0.7982   205.8
0.1045      -24725.6490  -24726.4444       0.7954   205.1
0.1050      -24725.6365  -24726.4497       0.8132   209.7
0.1055      -24725.6228  -24726.4581       0.8353   215.4
0.1060      -24725.6395  -24726.4717       0.8322   214.6
0.1065      -24725.6532  -24726.4881       0.8350   215.3
0.1070      -24725.6126  -24726.5052       0.8926   230.2
0.1075      -24725.5946  -24726.5217       0.9270   239.1
0.1080      -24725.5781  -24726.5365       0.9584   247.1
0.1085      -24725.5522  -24726.5539       1.0017   258.3
0.1090      -24725.5459  -24726.5669       1.0211   263.3
0.1095      -24725.5730  -24726.5740       1.0010   258.1
0.1100      -24725.5554  -24726.5726       1.0172   262.3
0.1105      -24725.5440  -24726.5592       1.0152   261.8
0.1110      -24725.4903  -24726.5390       1.0487   270.4
0.1115      -24725.5150  -24726.5163       1.0013   258.2
0.1120      -24725.4711  -24726.4961       1.0251   264.3
0.1125      -24725.4900  -24726.4824       0.9924   255.9
0.1130      -24725.5199  -24726.4775       0.9576   247.0
0.1135      -24725.5064  -24726.4807       0.9743   251.3
0.1140      -24725.5192  -24726.4875       0.9684   249.7
0.1145      -24725.5246  -24726.4950       0.9704   250.3
0.1150      -24725.5375  -24726.5012       0.9637   248.5
0.1155      -24725.5448  -24726.5051       0.9603   247.6
0.1160      -24725.5413  -24726.5063       0.9651   248.9
0.1165      -24725.5535  -24726.5062       0.9527   245.7
0.1170      -24725.5388  -24726.5034       0.9645   248.7
0.1175      -24725.5628  -24726.5070       0.9442   243.5
0.1180      -24725.5579  -24726.5178       0.9599   247.5
0.1185      -24725.5473  -24726.5360       0.9888   255.0
0.1190      -24725.5144  -24726.5613       1.0469   270.0
0.1195      -24725.5291  -24726.5883       1.0593   273.2
0.1200      -24725.5517  -24726.6127       1.0610   273.6
0.1205      -24725.5576  -24726.6280       1.0704   276.0
0.1210      -24725.5527  -24726.6290       1.0763   277.5
0.1215      -24725.5555  -24726.6200       1.0644   274.5
0.1220      -24725.5012  -24726.6015       1.1004   283.8
0.1225      -24725.4932  -24726.5787       1.0855   279.9
0.1230      -24725.4982  -24726.5540       1.0558   272.3
0.1235      -24725.5085  -24726.5267       1.0182   262.6
0.1240      -24725.5245  -24726.5019       0.9774   252.1
0.1245      -24725.5486  -24726.4834       0.9348   241.1
0.1250      -24725.5755  -24726.4656       0.8901   229.5
0.1255      -24725.5919  -24726.4522       0.8602   221.8
0.1260      -24725.6012  -24726.4456       0.8444   217.8
0.1265      -24725.6316  -24726.4464       0.8147   210.1
0.1270      -24725.6116  -24726.4528       0.8412   216.9
0.1275      -24725.6109  -24726.4607       0.8498   219.1
0.1280      -24725.5605  -24726.4698       0.9094   234.5
0.1285      -24725.5634  -24726.4810       0.9176   236.6
0.1290      -24725.5226  -24726.4988       0.9763   251.8
0.1295      -24725.5461  -24726.5257       0.9796   252.6
0.1300      -24725.4922  -24726.5568       1.0646   274.5
0.1305      -24725.4822  -24726.5815       1.0993   283.5
0.1310      -24725.4599  -24726.5925       1.1326   292.1
0.1315      -24725.4649  -24726.5966       1.1317   291.8
0.1320      -24725.4603  -24726.5976       1.1373   293.3
0.1325      -24725.4113  -24726.5973       1.1860   305.9
0.1330      -24725.4190  -24726.5959       1.1769   303.5
0.1335      -24725.4653  -24726.6006       1.1354   292.8
0.1340      -24725.4527  -24726.6037       1.1510   296.8
0.1345      -24725.4338  -24726.6009       1.1671   301.0
0.1350      -24725.4302  -24726.5980       1.1678   301.2
0.1355      -24725.3865  -24726.5970       1.2106   312.2
0.1360      -24725.3804  -24726.5975       1.2171   313.9
0.1365      -24725.3631  -24726.5905       1.2275   316.5
0.1370      -24725.3926  -24726.5752       1.1826   305.0
0.1375      -24725.3648  -24726.5446       1.1798   304.3
0.1380      -24725.3367  -24726.5066       1.1699   301.7
0.1385      -24725.3740  -24726.4644       1.0903   281.2
0.1390      -24725.3980  -24726.4308       1.0329   266.4
0.1395      -24725.3958  -24726.4252       1.0294   265.5
0.1400      -24725.4347  -24726.4512       1.0165   262.1
0.1405      -24725.3954  -24726.4964       1.1010   283.9
0.1410      -24725.3727  -24726.5448       1.1721   302.2
0.1415      -24725.3623  -24726.5794       1.2171   313.9
0.1420      -24725.3719  -24726.5912       1.2193   314.4
0.1425      -24725.3672  -24726.5793       1.2120   312.6
0.1430      -24725.3493  -24726.5457       1.1964   308.5
0.1435      -24725.3571  -24726.5025       1.1454   295.4
0.1440      -24725.3327  -24726.4606       1.1279   290.9
0.1445      -24725.3399  -24726.4366       1.0966   282.8
0.1450      -24725.3536  -24726.4394       1.0858   280.0
0.1455      -24725.3225  -24726.4534       1.1309   291.6
0.1460      -24725.2690  -24726.4719       1.2028   310.2
0.1465      -24725.2551  -24726.4931       1.2380   319.3
0.1470      -24725.2631  -24726.5156       1.2525   323.0
0.1475      -24725.1992  -24726.5312       1.3320   343.5
0.1480      -24725.2270  -24726.5347       1.3077   337.2
0.1485      -24725.1931  -24726.5300       1.3369   344.8
0.1490      -24725.1924  -24726.5167       1.3244   341.5
0.1495      -24725.2130  -24726.5007       1.2877   332.1
0.1500      -24725.2121  -24726.4938       1.2818   330.5
0.1505      -24725.2336  -24726.5084       1.2748   328.7
0.1510      -24725.2431  -24726.5469       1.3037   336.2
0.1515      -24725.2168  -24726.6077       1.3910   358.7
0.1520      -24725.2143  -24726.6731       1.4589   376.2
0.1525      -24725.2709  -24726.7210       1.4501   373.9
0.1530      -24725.2815  -24726.7411       1.4596   376.4
0.1535      -24725.3080  -24726.7298       1.4219   366.7
0.1540      -24725.2989  -24726.6919       1.3929   359.2
0.1545      -24725.2642  -24726.6397       1.3756   354.7
0.1550      -24725.2542  -24726.5895       1.3353   344.4
0.1555      -24725.2764  -24726.5619       1.2855   331.5
0.1560      -24725.2343  -24726.5650       1.3306   343.1
0.1565      -24725.2519  -24726.5923       1.3404   345.7
0.1570      -24725.2520  -24726.6321       1.3801   355.9
0.1575      -24725.2320  -24726.6652       1.4332   369.6
0.1580      -24725.2470  -24726.6745       1.4274   368.1
0.1585      -24725.2255  -24726.6520       1.4265   367.9
0.1590      -24725.2578  -24726.6000       1.3422   346.1
0.1595      -24725.2335  -24726.5268       1.2933   333.5
0.1600      -24725.2405  -24726.4445       1.2040   310.5
0.1605      -24725.2506  -24726.3712       1.1206   289.0
0.1610      -24725.2231  -24726.3193       1.0962   282.7
0.1615      -24725.2481  -24726.2945       1.0464   269.8
0.1620      -24725.2398  -24726.2974       1.0576   272.7
0.1625      -24725.2381  -24726.3277       1.0896   281.0
0.1630      -24725.2592  -24726.3755       1.1163   287.9
0.1635      -24725.2742  -24726.4255       1.1513   296.9
0.1640      -24725.2769  -24726.4626       1.1857   305.8
0.1645      -24725.1985  -24726.4775       1.2789   329.8
0.1650      -24725.1589  -24726.4637       1.3048   336.5
0.1655      -24725.0864  -24726.4202       1.3338   344.0
0.1660      -24725.0976  -24726.3536       1.2560   323.9
0.1665      -24725.0986  -24726.2850       1.1863   305.9
0.1670      -24725.1144  -24726.2326       1.1182   288.4
0.1675      -24725.1030  -24726.2125       1.1095   286.1
0.1680      -24725.1334  -24726.2243       1.0909   281.3
0.1685      -24725.1208  -24726.2621       1.1413   294.3
0.1690      -24725.0892  -24726.3067       1.2175   314.0
0.1695      -24725.0889  -24726.3298       1.2409   320.0
0.1700      -24725.0731  -24726.3140       1.2410   320.0
0.1705      -24725.0378  -24726.2564       1.2185   314.2
0.1710      -24725.0500  -24726.1644       1.1144   287.4
0.1715      -24725.0263  -24726.0701       1.0439   269.2
0.1720      -24725.0401  -24725.9959       0.9558   246.5
0.1725      -24725.0552  -24725.9597       0.9045   233.3
0.1730      -24725.0498  -24725.9679       0.9181   236.7
0.1735      -24725.0586  -24726.0054       0.9468   244.2
0.1740      -24725.0878  -24726.0626       0.9748   251.4
0.1745      -24725.0755  -24726.1201       1.0447   269.4
0.1750      -24725.0676  -24726.1677       1.1000   283.7
0.1755      -24725.0745  -24726.1964       1.1218   289.3
0.1760      -24725.0497  -24726.2010       1.1513   296.9
0.1765      -24725.0700  -24726.1817       1.1117   286.7
0.1770      -24725.0836  -24726.1495       1.0659   274.9
0.1775      -24725.0712  -24726.1267       1.0555   272.2
0.1780      -24725.0740  -24726.1230       1.0491   270.5
0.1785      -24725.1382  -24726.1373       0.9991   257.6
0.1790      -24725.1258  -24726.1749       1.0490   270.5
0.1795      -24725.1250  -24726.2266       1.1016   284.1
0.1800      -24725.1276  -24726.2768       1.1492   296.4
0.1805      -24725.0783  -24726.3156       1.2373   319.1
0.1810      -24725.0870  -24726.3349       1.2479   321.8
0.1815      -24725.0877  -24726.3359       1.2481   321.9
0.1820      -24725.0800  -24726.3226       1.2426   320.4
0.1825      -24725.0543  -24726.2991       1.2448   321.0
0.1830      -24725.0218  -24726.2692       1.2474   321.7
0.1835      -24725.0591  -24726.2390       1.1799   304.3
0.1840      -24725.0136  -24726.2146       1.2010   309.7
0.1845      -24724.9586  -24726.2000       1.2414   320.1
0.1850      -24724.9724  -24726.1975       1.2251   315.9
0.1855      -24724.9429  -24726.2137       1.2708   327.7
0.1860      -24724.9211  -24726.2440       1.3229   341.2
0.1865      -24724.9115  -24726.2741       1.3626   351.4
0.1870      -24724.9332  -24726.2927       1.3595   350.6
0.1875      -24724.9739  -24726.2984       1.3246   341.6
0.1880      -24725.0110  -24726.2965       1.2855   331.5
0.1885      -24725.0267  -24726.2925       1.2658   326.4
0.1890      -24725.0464  -24726.2848       1.2384   319.4
0.1895      -24724.9874  -24726.2716       1.2842   331.2
0.1900      -24724.9391  -24726.2517       1.3125   338.5
0.1905      -24724.9562  -24726.2294       1.2732   328.3
0.1910      -24724.9392  -24726.2083       1.2691   327.3
0.1915      -24724.9700  -24726.1952       1.2251   315.9
0.1920      -24724.9721  -24726.1974       1.2253   316.0
0.1925      -24724.9978  -24726.2163       1.2185   314.2
0.1930      -24724.9655  -24726.2461       1.2806   330.2
0.1935      -24724.9747  -24726.2710       1.2963   334.3
0.1940      -24724.9915  -24726.2795       1.2880   332.1
0.1945      -24725.0143  -24726.2673       1.2530   323.1
0.1950      -24725.0817  -24726.2445       1.1628   299.9
0.1955      -24725.0544  -24726.2162       1.1617   299.6
0.1960      -24725.0057  -24726.1910       1.1853   305.7
0.1965      -24724.9910  -24726.1769       1.1859   305.8
0.1970      -24724.9736  -24726.1763       1.2027   310.2
0.1975      -24725.0155  -24726.1850       1.1695   301.6
0.1980      -24724.9934  -24726.2057       1.2124   312.6
0.1985      -24725.0012  -24726.2292       1.2280   316.7
0.1990      -24724.9527  -24726.2449       1.2922   333.2
0.1995      -24724.9541  -24726.2511       1.2971   334.5
0.2000      -24724.9504  -24726.2415       1.2911   332.9
0.2005      -24725.0086  -24726.2153       1.2067   311.2
0.2010      -24724.9797  -24726.1761       1.1964   308.5
0.2015      -24725.0392  -24726.1321       1.0929   281.8
0.2020      -24725.0924  -24726.0980       1.0056   259.3
0.2025      -24725.1051  -24726.0867       0.9816   253.1
0.2030      -24725.1289  -24726.1053       0.9764   251.8
0.2035      -24725.1453  -24726.1449       0.9996   257.8
0.2040      -24725.1666  -24726.1925       1.0259   264.6
0.2045      -24725.1291  -24726.2308       1.1017   284.1
0.2050      -24725.1570  -24726.2541       1.0970   282.9
0.2055      -24725.1920  -24726.2704       1.0784   278.1
0.2060      -24725.2114  -24726.2857       1.0744   277.1
0.2065      -24725.2137  -24726.3055       1.0919   281.6
0.2070      -24725.2297  -24726.3378       1.1081   285.7
0.2075      -24725.2108  -24726.3796       1.1688   301.4
0.2080      -24725.2178  -24726.4253       1.2075   311.4
0.2085      -24725.2179  -24726.4692       1.2513   322.7
0.2090      -24725.1992  -24726.5003       1.3012   335.6
0.2095      -24725.2115  -24726.5158       1.3043   336.4
0.2100      -24725.1820  -24726.5092       1.3272   342.2
0.2105      -24725.2159  -24726.4798       1.2639   325.9
0.2110      -24725.2685  -24726.4294       1.1609   299.4
0.2115      -24725.2582  -24726.3667       1.1085   285.9
0.2120      -24725.2522  -24726.2930       1.0408   268.4
0.2125      -24725.2629  -24726.2190       0.9561   246.6
0.2130      -24725.2586  -24726.1571       0.8985   231.7
0.2135      -24725.2625  -24726.1086       0.8461   218.2
0.2140      -24725.2735  -24726.0742       0.8007   206.5
0.2145      -24725.2766  -24726.0528       0.7763   200.2
0.2150      -24725.2741  -24726.0350       0.7608   196.2
0.2155      -24725.2698  -24726.0214       0.7517   193.8
0.2160      -24725.2709  -24726.0155       0.7446   192.0
0.2165      -24725.2560  -24726.0196       0.7636   196.9
0.2170      -24725.2641  -24726.0429       0.7788   200.8
0.2175      -24725.2616  -24726.0884       0.8268   213.2
0.2180      -24725.2514  -24726.1506       0.8992   231.9
0.2185      -24725.2815  -24726.2219       0.9405   242.5
0.2190      -24725.2941  -24726.2964       1.0024   258.5
0.2195      -24725.2580  -24726.3661       1.1081   285.8
0.2200      -24725.2846  -24726.4235       1.1390   293.7
0.2205      -24725.2688  -24726.4677       1.1989   309.2
0.2210      -24725.2971  -24726.4919       1.1948   308.1
0.2215      -24725.2707  -24726.4976       1.2269   316.4
0.2220      -24725.2991  -24726.4854       1.1863   305.9
0.2225      -24725.2975  -24726.4642       1.1667   300.9
0.2230      -24725.3273  -24726.4430       1.1158   287.7
0.2235      -24725.3342  -24726.4307       1.0964   282.7
0.2240      -24725.3594  -24726.4206       1.0612   273.7
0.2245      -24725.3550  -24726.4134       1.0584   272.9
0.2250      -24725.3246  -24726.3967       1.0720   276.4
0.2255      -24725.3386  -24726.3639       1.0252   264.4
0.2260      -24725.3175  -24726.3200       1.0025   258.5
0.2265      -24725.3334  -24726.2658       0.9325   240.5
0.2270      -24725.3261  -24726.2159       0.8898   229.5
0.2275      -24725.3157  -24726.1706       0.8549   220.5
0.2280      -24725.3146  -24726.1376       0.8230   212.2
0.2285      -24725.2876  -24726.1262       0.8386   216.2
0.2290      -24725.2578  -24726.1375       0.8797   226.9
0.2295      -24725.2572  -24726.1662       0.9090   234.4
0.2300      -24725.2421  -24726.1985       0.9564   246.6
0.2305      -24725.2036  -24726.2275       1.0239   264.0
0.2310      -24725.1944  -24726.2429       1.0486   270.4
0.2315      -24725.1647  -24726.2439       1.0792   278.3
0.2320      -24725.1554  -24726.2334       1.0780   278.0
0.2325      -24725.1726  -24726.2185       1.0459   269.7
0.2330      -24725.1665  -24726.2054       1.0389   267.9
0.2335      -24725.1674  -24726.2028       1.0354   267.0
0.2340      -24725.1416  -24726.2062       1.0646   274.5
0.2345      -24725.1611  -24726.2122       1.0511   271.1
0.2350      -24725.1911  -24726.2189       1.0277   265.0
0.2355      -24725.1431  -24726.2261       1.0830   279.3
0.2360      -24725.1719  -24726.2286       1.0567   272.5
0.2365      -24725.1693  -24726.2202       1.0509   271.0
0.2370      -24725.1579  -24726.2052       1.0473   270.1
0.2375      -24725.1510  -24726.1893       1.0382   267.7
0.2380      -24725.1667  -24726.1737       1.0070   259.7
0.2385      -24725.1362  -24726.1655       1.0293   265.4
0.2390      -24725.1436  -24726.1732       1.0296   265.5
0.2395      -24725.1413  -24726.1976       1.0563   272.4
0.2400      -24725.1442  -24726.2303       1.0862   280.1
0.2405      -24725.1430  -24726.2646       1.1216   289.2
0.2410      -24725.1010  -24726.2855       1.1845   305.5
0.2415      -24725.1047  -24726.2922       1.1875   306.2
0.2420      -24725.0617  -24726.2867       1.2249   315.9
0.2425      -24725.0325  -24726.2683       1.2358   318.7
0.2430      -24725.0518  -24726.2388       1.1869   306.1
0.2435      -24725.0161  -24726.2044       1.1882   306.4
0.2440      -24725.0499  -24726.1668       1.1169   288.0
0.2445      -24725.0494  -24726.1343       1.0848   279.8
0.2450      -24725.0113  -24726.1086       1.0973   283.0
0.2455      -24725.0279  -24726.0910       1.0632   274.2
0.2460      -24725.0367  -24726.0810       1.0443   269.3
0.2465      -24725.0571  -24726.0702       1.0131   261.3
0.2470      -24725.0870  -24726.0601       0.9731   251.0
0.2475      -24725.1279  -24726.0479       0.9200   237.2
0.2480      -24725.1436  -24726.0332       0.8896   229.4
