Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2005      -24727.5882  -24728.6060       1.0178   262.5
0.2010      -24727.5477  -24728.5883       1.0406   268.3
0.2015      -24727.5767  -24728.5750       0.9982   257.4
0.2020      -24727.5791  -24728.5703       0.9912   255.6
0.2025      -24727.5743  -24728.5744       1.0001   257.9
0.2030      -24727.5582  -24728.5880       1.0298   265.6
0.2035      -24727.5517  -24728.6055       1.0538   271.8
0.2040      -24727.5009  -24728.6286       1.1276   290.8
0.2045      -24727.5417  -24728.6484       1.1067   285.4
0.2050      -24727.5372  -24728.6622       1.1250   290.1
0.2055      -24727.4848  -24728.6640       1.1791   304.1
0.2060      -24727.4390  -24728.6562       1.2172   313.9
0.2065      -24727.4760  -24728.6393       1.1633   300.0
0.2070      -24727.4345  -24728.6227       1.1882   306.4
0.2075      -24727.4371  -24728.6150       1.1779   303.8
0.2080      -24727.4780  -24728.6222       1.1442   295.1
0.2085      -24727.4669  -24728.6407       1.1738   302.7
0.2090      -24727.4825  -24728.6637       1.1812   304.6
0.2095      -24727.4918  -24728.6813       1.1896   306.8
0.2100      -24727.5180  -24728.6888       1.1708   301.9
0.2105      -24727.4516  -24728.6860       1.2344   318.3
0.2110      -24727.4640  -24728.6674       1.2034   310.3
0.2115      -24727.4765  -24728.6349       1.1584   298.7
0.2120      -24727.4843  -24728.5942       1.1099   286.2
0.2125      -24727.4888  -24728.5535       1.0647   274.6
0.2130      -24727.4905  -24728.5202       1.0297   265.5
0.2135      -24727.4715  -24728.4964       1.0249   264.3
0.2140      -24727.4637  -24728.4903       1.0266   264.7
0.2145      -24727.4588  -24728.4954       1.0367   267.3
0.2150      -24727.4997  -24728.5162       1.0166   262.2
0.2155      -24727.5089  -24728.5486       1.0398   268.1
0.2160      -24727.5304  -24728.5909       1.0606   273.5
0.2165      -24727.5388  -24728.6403       1.1015   284.1
0.2170      -24727.5188  -24728.6739       1.1551   297.9
0.2175      -24727.5106  -24728.6773       1.1667   300.9
0.2180      -24727.5419  -24728.6524       1.1105   286.4
0.2185      -24727.5342  -24728.6136       1.0794   278.4
0.2190      -24727.5323  -24728.5785       1.0463   269.8
0.2195      -24727.5407  -24728.5598       1.0190   262.8
0.2200      -24727.5654  -24728.5636       0.9982   257.4
0.2205      -24727.6029  -24728.5945       0.9916   255.7
0.2210      -24727.6071  -24728.6406       1.0335   266.5
0.2215      -24727.5867  -24728.6850       1.0983   283.2
0.2220      -24727.5905  -24728.7134       1.1228   289.6
0.2225      -24727.5923  -24728.7207       1.1284   291.0
0.2230      -24727.5660  -24728.7096       1.1436   294.9
0.2235      -24727.5262  -24728.6870       1.1608   299.3
0.2240      -24727.5404  -24728.6578       1.1174   288.2
0.2245      -24727.5676  -24728.6294       1.0619   273.8
0.2250      -24727.5709  -24728.6078       1.0369   267.4
0.2255      -24727.5422  -24728.5953       1.0531   271.6
0.2260      -24727.5213  -24728.5915       1.0702   276.0
0.2265      -24727.5308  -24728.5969       1.0660   274.9
0.2270      -24727.5172  -24728.6126       1.0955   282.5
0.2275      -24727.5397  -24728.6345       1.0949   282.3
0.2280      -24727.4942  -24728.6584       1.1643   300.2
0.2285      -24727.5420  -24728.6753       1.1333   292.3
0.2290      -24727.5736  -24728.6750       1.1014   284.0
0.2295      -24727.6146  -24728.6599       1.0454   269.6
0.2300      -24727.6021  -24728.6336       1.0315   266.0
0.2305      -24727.6300  -24728.6007       0.9707   250.3
0.2310      -24727.6056  -24728.5689       0.9633   248.4
0.2315      -24727.5949  -24728.5513       0.9564   246.6
0.2320      -24727.5708  -24728.5495       0.9787   252.4
0.2325      -24727.5990  -24728.5630       0.9641   248.6
0.2330      -24727.6377  -24728.5884       0.9507   245.2
0.2335      -24727.6254  -24728.6205       0.9951   256.6
0.2340      -24727.6363  -24728.6522       1.0158   262.0
0.2345      -24727.6391  -24728.6677       1.0286   265.2
0.2350      -24727.6363  -24728.6721       1.0358   267.1
0.2355      -24727.6517  -24728.6649       1.0132   261.3
0.2360      -24727.6285  -24728.6481       1.0196   262.9
0.2365      -24727.6332  -24728.6293       0.9961   256.9
0.2370      -24727.6038  -24728.6111       1.0073   259.8
0.2375      -24727.6098  -24728.6009       0.9911   255.6
0.2380      -24727.6195  -24728.5963       0.9768   251.9
0.2385      -24727.6165  -24728.6010       0.9845   253.9
0.2390      -24727.5857  -24728.6076       1.0219   263.5
0.2395      -24727.5774  -24728.6146       1.0372   267.5
0.2400      -24727.5947  -24728.6238       1.0291   265.4
0.2405      -24727.6023  -24728.6309       1.0286   265.3
0.2410      -24727.6486  -24728.6320       0.9835   253.6
0.2415      -24727.6395  -24728.6265       0.9870   254.5
0.2420      -24727.6168  -24728.6144       0.9976   257.3
0.2425      -24727.6002  -24728.6003       1.0001   257.9
0.2430      -24727.5999  -24728.5834       0.9835   253.6
0.2435      -24727.6055  -24728.5670       0.9615   247.9
0.2440      -24727.6257  -24728.5566       0.9309   240.1
0.2445      -24727.6010  -24728.5550       0.9540   246.0
0.2450      -24727.5970  -24728.5626       0.9656   249.0
0.2455      -24727.5603  -24728.5805       1.0202   263.1
0.2460      -24727.5890  -24728.6011       1.0121   261.0
0.2465      -24727.5611  -24728.6220       1.0610   273.6
0.2470      -24727.5351  -24728.6299       1.0948   282.3
0.2475      -24727.5389  -24728.6206       1.0817   278.9
0.2480      -24727.5288  -24728.5992       1.0704   276.0
