Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0535       -4180.9188   -4181.4831       0.5643   623.7
0.0540       -4180.9298   -4181.4264       0.4966   548.9
0.0545       -4180.9259   -4181.3853       0.4594   507.8
0.0550       -4180.8953   -4181.3610       0.4657   514.7
0.0555       -4180.8813   -4181.3597       0.4784   528.7
0.0560       -4180.8742   -4181.3830       0.5088   562.4
0.0565       -4180.8755   -4181.4318       0.5563   614.8
0.0570       -4180.8993   -4181.4962       0.5969   659.6
0.0575       -4180.9266   -4181.5780       0.6514   720.0
0.0580       -4180.8622   -4181.6752       0.8129   898.5
0.0585       -4180.9015   -4181.7846       0.8831   976.0
0.0590       -4180.9491   -4181.8991       0.9500  1050.0
0.0595       -4180.9734   -4182.0157       1.0423  1151.9
0.0600       -4181.0094   -4182.1304       1.1210  1238.9
0.0605       -4181.0728   -4182.2405       1.1677  1290.5
0.0610       -4181.0309   -4182.3466       1.3157  1454.1
0.0615       -4180.9999   -4182.4486       1.4487  1601.1
0.0620       -4180.9723   -4182.5375       1.5651  1729.8
0.0625       -4181.0292   -4182.6084       1.5792  1745.3
0.0630       -4181.0147   -4182.6641       1.6494  1822.9
0.0635       -4180.9380   -4182.7075       1.7695  1955.6
0.0640       -4180.9755   -4182.7386       1.7631  1948.5
0.0645       -4180.9917   -4182.7614       1.7697  1955.9
0.0650       -4180.9200   -4182.7783       1.8583  2053.8
0.0655       -4180.9722   -4182.7882       1.8160  2007.0
0.0660       -4180.9163   -4182.7883       1.8720  2068.9
0.0665       -4180.9521   -4182.7743       1.8222  2013.8
0.0670       -4180.9719   -4182.7532       1.7813  1968.7
0.0675       -4180.9076   -4182.7316       1.8240  2015.9
0.0680       -4180.9199   -4182.7090       1.7891  1977.3
0.0685       -4180.8800   -4182.6901       1.8101  2000.6
0.0690       -4180.8664   -4182.6769       1.8105  2001.0
0.0695       -4180.8504   -4182.6664       1.8159  2007.0
0.0700       -4180.9403   -4182.6634       1.7231  1904.4
0.0705       -4180.9643   -4182.6634       1.6992  1877.9
0.0710       -4181.0439   -4182.6725       1.6286  1800.0
0.0715       -4181.0938   -4182.6969       1.6031  1771.7
0.0720       -4181.0676   -4182.7286       1.6610  1835.7
0.0725       -4181.0600   -4182.7693       1.7093  1889.1
0.0730       -4181.1107   -4182.8199       1.7092  1889.0
0.0735       -4181.1089   -4182.8745       1.7656  1951.3
0.0740       -4181.1284   -4182.9242       1.7957  1984.6
0.0745       -4181.1382   -4182.9660       1.8277  2020.0
0.0750       -4181.1330   -4182.9988       1.8658  2062.0
0.0755       -4181.1836   -4183.0178       1.8341  2027.1
0.0760       -4181.2022   -4183.0258       1.8236  2015.4
0.0765       -4181.2654   -4183.0282       1.7629  1948.3
0.0770       -4181.2099   -4183.0302       1.8203  2011.8
0.0775       -4181.2334   -4183.0288       1.7953  1984.2
0.0780       -4181.1639   -4183.0247       1.8608  2056.5
0.0785       -4181.1401   -4183.0233       1.8832  2081.3
0.0790       -4181.1424   -4183.0239       1.8816  2079.5
0.0795       -4181.1862   -4183.0195       1.8334  2026.2
0.0800       -4181.2731   -4183.0144       1.7413  1924.5
0.0805       -4181.2932   -4183.0046       1.7114  1891.4
0.0810       -4181.2773   -4182.9855       1.7082  1887.9
0.0815       -4181.1691   -4182.9608       1.7917  1980.1
0.0820       -4181.2097   -4182.9294       1.7197  1900.6
0.0825       -4181.3067   -4182.8933       1.5866  1753.5
0.0830       -4181.3241   -4182.8563       1.5323  1693.4
0.0835       -4181.3753   -4182.8217       1.4463  1598.5
0.0840       -4181.4195   -4182.7995       1.3800  1525.2
0.0845       -4181.4340   -4182.7957       1.3618  1505.0
0.0850       -4181.4370   -4182.8078       1.3708  1515.0
0.0855       -4181.4857   -4182.8283       1.3427  1483.9
0.0860       -4181.5448   -4182.8513       1.3066  1444.0
0.0865       -4181.5421   -4182.8792       1.3371  1477.8
0.0870       -4181.5567   -4182.9025       1.3458  1487.4
0.0875       -4181.5519   -4182.9124       1.3605  1503.7
0.0880       -4181.4935   -4182.9055       1.4120  1560.5
0.0885       -4181.5627   -4182.8863       1.3237  1462.9
0.0890       -4181.6167   -4182.8593       1.2426  1373.3
0.0895       -4181.6407   -4182.8263       1.1856  1310.3
0.0900       -4181.6673   -4182.7996       1.1323  1251.4
0.0905       -4181.6084   -4182.7708       1.1623  1284.6
0.0910       -4181.6601   -4182.7257       1.0657  1177.8
0.0915       -4181.5957   -4182.6614       1.0657  1177.8
0.0920       -4181.6568   -4182.5793       0.9226  1019.6
0.0925       -4181.6614   -4182.4889       0.8275   914.5
0.0930       -4181.6173   -4182.3919       0.7746   856.1
0.0935       -4181.5827   -4182.2902       0.7075   782.0
0.0940       -4181.5843   -4182.1970       0.6126   677.1
0.0945       -4181.5727   -4182.1250       0.5523   610.4
0.0950       -4181.5429   -4182.0742       0.5314   587.3
0.0955       -4181.5440   -4182.0409       0.4969   549.1
0.0960       -4181.5199   -4182.0202       0.5002   552.9
0.0965       -4181.5059   -4182.0085       0.5026   555.5
0.0970       -4181.5031   -4181.9963       0.4932   545.1
0.0975       -4181.4977   -4181.9858       0.4881   539.4
0.0980       -4181.5118   -4181.9803       0.4685   517.8
0.0985       -4181.5200   -4181.9872       0.4672   516.4
0.0990       -4181.5046   -4182.0121       0.5075   560.9
0.0995       -4181.4999   -4182.0679       0.5680   627.7
0.1000       -4181.4740   -4182.1582       0.6842   756.1
0.1005       -4181.4669   -4182.2709       0.8040   888.6
0.1010       -4181.4818   -4182.3861       0.9043   999.4
0.1015       -4181.5221   -4182.4837       0.9615  1062.7
0.1020       -4181.4980   -4182.5507       1.0527  1163.5
0.1025       -4181.4915   -4182.5845       1.0930  1208.0
0.1030       -4181.5059   -4182.5877       1.0818  1195.5
0.1035       -4181.5611   -4182.5689       1.0077  1113.7
0.1040       -4181.5581   -4182.5401       0.9820  1085.3
0.1045       -4181.5614   -4182.5075       0.9461  1045.7
0.1050       -4181.6099   -4182.4780       0.8681   959.4
0.1055       -4181.5564   -4182.4527       0.8963   990.6
0.1060       -4181.5818   -4182.4325       0.8507   940.2
0.1065       -4181.5660   -4182.4217       0.8557   945.8
0.1070       -4181.6033   -4182.4161       0.8128   898.2
0.1075       -4181.5898   -4182.4125       0.8227   909.3
0.1080       -4181.6048   -4182.4097       0.8049   889.6
0.1085       -4181.5921   -4182.3983       0.8062   891.0
0.1090       -4181.5964   -4182.3708       0.7744   855.9
0.1095       -4181.6059   -4182.3360       0.7300   806.8
0.1100       -4181.5699   -4182.3123       0.7425   820.6
0.1105       -4181.5472   -4182.3194       0.7722   853.4
0.1110       -4181.5414   -4182.3806       0.8392   927.5
0.1115       -4181.4862   -4182.5013       1.0151  1121.9
0.1120       -4181.4857   -4182.6627       1.1771  1300.9
0.1125       -4181.5314   -4182.8328       1.3014  1438.3
0.1130       -4181.6245   -4182.9844       1.3599  1502.9
0.1135       -4181.6299   -4183.1019       1.4720  1626.9
0.1140       -4181.6120   -4183.1818       1.5698  1735.0
0.1145       -4181.5929   -4183.2280       1.6351  1807.1
0.1150       -4181.5566   -4183.2521       1.6955  1873.9
0.1155       -4181.5778   -4183.2623       1.6845  1861.7
0.1160       -4181.5705   -4183.2618       1.6913  1869.2
0.1165       -4181.6212   -4183.2564       1.6352  1807.2
0.1170       -4181.6256   -4183.2540       1.6285  1799.8
0.1175       -4181.5811   -4183.2514       1.6703  1846.0
0.1180       -4181.6419   -4183.2433       1.6014  1769.9
0.1185       -4181.6736   -4183.2362       1.5627  1727.1
0.1190       -4181.6590   -4183.2225       1.5635  1728.0
0.1195       -4181.6688   -4183.2016       1.5328  1694.1
0.1200       -4181.6313   -4183.1707       1.5394  1701.3
0.1205       -4181.6393   -4183.1263       1.4870  1643.4
0.1210       -4181.6617   -4183.0730       1.4113  1559.8
0.1215       -4181.6417   -4183.0231       1.3814  1526.7
0.1220       -4181.6736   -4182.9908       1.3172  1455.7
0.1225       -4181.6622   -4182.9913       1.3291  1468.9
0.1230       -4181.7089   -4183.0233       1.3144  1452.7
0.1235       -4181.7610   -4183.0756       1.3147  1453.0
0.1240       -4181.7383   -4183.1335       1.3952  1542.0
0.1245       -4181.7730   -4183.1821       1.4091  1557.4
0.1250       -4181.8538   -4183.2100       1.3561  1498.8
0.1255       -4181.8828   -4183.2068       1.3240  1463.3
0.1260       -4181.8947   -4183.1736       1.2788  1413.4
0.1265       -4181.9268   -4183.1182       1.1914  1316.7
0.1270       -4181.9256   -4183.0560       1.1305  1249.4
0.1275       -4181.8999   -4182.9915       1.0916  1206.4
0.1280       -4181.9072   -4182.9321       1.0249  1132.7
0.1285       -4181.9763   -4182.8888       0.9125  1008.5
0.1290       -4182.0114   -4182.8664       0.8551   945.0
0.1295       -4181.9870   -4182.8592       0.8722   964.0
0.1300       -4181.9946   -4182.8671       0.8725   964.2
0.1305       -4181.9295   -4182.8851       0.9555  1056.1
0.1310       -4181.9223   -4182.9042       0.9819  1085.2
0.1315       -4181.9309   -4182.9184       0.9875  1091.3
0.1320       -4181.9248   -4182.9250       1.0002  1105.4
0.1325       -4181.9754   -4182.9218       0.9464  1045.9
0.1330       -4182.0069   -4182.9156       0.9087  1004.2
0.1335       -4182.0333   -4182.9149       0.8816   974.4
0.1340       -4182.0158   -4182.9301       0.9143  1010.4
0.1345       -4181.9915   -4182.9624       0.9709  1073.1
0.1350       -4182.0098   -4183.0099       1.0001  1105.3
0.1355       -4182.0007   -4183.0676       1.0668  1179.0
0.1360       -4182.0068   -4183.1219       1.1152  1232.5
0.1365       -4182.0497   -4183.1612       1.1115  1228.4
0.1370       -4182.0737   -4183.1769       1.1031  1219.2
0.1375       -4182.0636   -4183.1630       1.0994  1215.0
0.1380       -4182.0436   -4183.1244       1.0808  1194.5
0.1385       -4182.0807   -4183.0714       0.9907  1094.9
0.1390       -4182.0611   -4183.0138       0.9527  1052.9
0.1395       -4182.1316   -4182.9527       0.8210   907.4
0.1400       -4182.0962   -4182.8929       0.7967   880.5
0.1405       -4182.1057   -4182.8399       0.7342   811.4
0.1410       -4182.1171   -4182.7958       0.6787   750.1
0.1415       -4182.0690   -4182.7594       0.6904   763.1
0.1420       -4182.0156   -4182.7289       0.7133   788.3
0.1425       -4181.9657   -4182.6967       0.7310   807.9
0.1430       -4181.9495   -4182.6566       0.7071   781.5
0.1435       -4181.9157   -4182.6064       0.6907   763.4
0.1440       -4181.9058   -4182.5518       0.6460   714.0
0.1445       -4181.8937   -4182.5097       0.6159   680.7
0.1450       -4181.9171   -4182.4875       0.5704   630.4
0.1455       -4181.9090   -4182.4841       0.5751   635.6
0.1460       -4181.9406   -4182.4929       0.5524   610.5
0.1465       -4181.9100   -4182.5192       0.6092   673.3
0.1470       -4181.9068   -4182.5572       0.6504   718.8
0.1475       -4181.9101   -4182.6096       0.6995   773.1
0.1480       -4181.9512   -4182.6672       0.7161   791.4
0.1485       -4181.9556   -4182.7279       0.7723   853.5
0.1490       -4181.9859   -4182.7851       0.7992   883.3
0.1495       -4182.0167   -4182.8377       0.8210   907.4
0.1500       -4182.0008   -4182.8879       0.8870   980.3
0.1505       -4182.0002   -4182.9338       0.9336  1031.8
0.1510       -4182.0429   -4182.9729       0.9300  1027.8
0.1515       -4182.0151   -4183.0100       0.9950  1099.6
0.1520       -4182.0270   -4183.0499       1.0229  1130.5
0.1525       -4182.0222   -4183.0954       1.0732  1186.1
0.1530       -4182.0691   -4183.1461       1.0771  1190.3
0.1535       -4182.0872   -4183.1971       1.1099  1226.7
0.1540       -4182.1113   -4183.2475       1.1362  1255.7
0.1545       -4182.1762   -4183.2875       1.1113  1228.2
0.1550       -4182.1575   -4183.3095       1.1521  1273.2
0.1555       -4182.1955   -4183.3090       1.1135  1230.6
0.1560       -4182.1550   -4183.2888       1.1338  1253.0
0.1565       -4182.1647   -4183.2520       1.0873  1201.7
0.1570       -4182.1981   -4183.2110       1.0129  1119.4
0.1575       -4182.1643   -4183.1712       1.0068  1112.7
0.1580       -4182.1931   -4183.1440       0.9509  1050.9
0.1585       -4182.1464   -4183.1256       0.9792  1082.2
0.1590       -4182.1374   -4183.1098       0.9725  1074.8
0.1595       -4182.1365   -4183.0953       0.9588  1059.6
0.1600       -4182.1017   -4183.0781       0.9764  1079.1
0.1605       -4182.1503   -4183.0586       0.9083  1003.8
0.1610       -4182.1860   -4183.0369       0.8509   940.4
0.1615       -4182.1563   -4183.0143       0.8580   948.2
0.1620       -4182.2002   -4182.9891       0.7890   872.0
0.1625       -4182.1708   -4182.9596       0.7888   871.8
0.1630       -4182.1530   -4182.9318       0.7788   860.7
0.1635       -4182.1265   -4182.9090       0.7825   864.8
0.1640       -4182.0848   -4182.8938       0.8090   894.1
0.1645       -4182.0705   -4182.8863       0.8158   901.6
0.1650       -4182.0259   -4182.8879       0.8620   952.7
0.1655       -4182.0469   -4182.8985       0.8516   941.2
0.1660       -4181.9771   -4182.9158       0.9387  1037.5
0.1665       -4181.9610   -4182.9265       0.9656  1067.2
0.1670       -4181.9453   -4182.9281       0.9828  1086.2
0.1675       -4181.9432   -4182.9148       0.9715  1073.7
0.1680       -4181.9491   -4182.8844       0.9353  1033.7
0.1685       -4181.9843   -4182.8444       0.8600   950.5
0.1690       -4181.9859   -4182.8095       0.8236   910.3
0.1695       -4182.0036   -4182.7902       0.7866   869.4
0.1700       -4182.0447   -4182.7848       0.7401   817.9
0.1705       -4182.0631   -4182.7869       0.7238   799.9
0.1710       -4182.0644   -4182.7896       0.7252   801.4
0.1715       -4182.0780   -4182.8000       0.7220   797.9
0.1720       -4182.1069   -4182.8187       0.7118   786.7
0.1725       -4182.1377   -4182.8457       0.7080   782.5
0.1730       -4182.1425   -4182.8816       0.7391   816.9
0.1735       -4182.1719   -4182.9161       0.7441   822.4
0.1740       -4182.2411   -4182.9442       0.7030   777.0
0.1745       -4182.2181   -4182.9697       0.7516   830.6
0.1750       -4182.2241   -4182.9912       0.7671   847.8
0.1755       -4182.2587   -4183.0109       0.7522   831.3
0.1760       -4182.2396   -4183.0368       0.7972   881.0
0.1765       -4182.2419   -4183.0744       0.8325   920.1
0.1770       -4182.2841   -4183.1232       0.8391   927.4
0.1775       -4182.3146   -4183.1778       0.8632   954.0
0.1780       -4182.2949   -4183.2313       0.9364  1034.9
0.1785       -4182.2928   -4183.2812       0.9884  1092.4
0.1790       -4182.2798   -4183.3213       1.0415  1151.0
0.1795       -4182.2858   -4183.3496       1.0639  1175.8
0.1800       -4182.3045   -4183.3591       1.0546  1165.6
0.1805       -4182.3288   -4183.3424       1.0137  1120.3
0.1810       -4182.2898   -4183.3006       1.0108  1117.1
0.1815       -4182.2936   -4183.2376       0.9440  1043.3
0.1820       -4182.3137   -4183.1549       0.8411   929.6
0.1825       -4182.2902   -4183.0606       0.7704   851.5
0.1830       -4182.3104   -4182.9721       0.6616   731.2
0.1835       -4182.3269   -4182.9086       0.5817   642.9
0.1840       -4182.3127   -4182.8700       0.5573   615.9
0.1845       -4182.3039   -4182.8539       0.5501   607.9
0.1850       -4182.2554   -4182.8595       0.6042   667.7
0.1855       -4182.2600   -4182.8716       0.6116   676.0
0.1860       -4182.2599   -4182.8785       0.6186   683.7
0.1865       -4182.2441   -4182.8764       0.6323   698.8
0.1870       -4182.2681   -4182.8709       0.6028   666.2
0.1875       -4182.2851   -4182.8680       0.5830   644.3
0.1880       -4182.2582   -4182.8746       0.6164   681.2
0.1885       -4182.2710   -4182.8944       0.6234   689.0
0.1890       -4182.3299   -4182.9291       0.5992   662.2
0.1895       -4182.3245   -4182.9833       0.6588   728.1
0.1900       -4182.3357   -4183.0486       0.7129   787.9
0.1905       -4182.3333   -4183.1155       0.7822   864.5
0.1910       -4182.3640   -4183.1740       0.8100   895.2
0.1915       -4182.3229   -4183.2161       0.8932   987.2
0.1920       -4182.3131   -4183.2329       0.9198  1016.6
0.1925       -4182.3383   -4183.2153       0.8769   969.2
0.1930       -4182.3575   -4183.1694       0.8119   897.3
0.1935       -4182.3718   -4183.1058       0.7339   811.1
0.1940       -4182.3845   -4183.0448       0.6603   729.8
0.1945       -4182.4090   -4182.9947       0.5857   647.4
0.1950       -4182.3811   -4182.9661       0.5850   646.5
0.1955       -4182.3830   -4182.9663       0.5833   644.6
0.1960       -4182.3706   -4182.9896       0.6190   684.1
0.1965       -4182.3822   -4183.0235       0.6413   708.7
0.1970       -4182.4099   -4183.0628       0.6529   721.6
0.1975       -4182.4135   -4183.1026       0.6891   761.6
0.1980       -4182.4218   -4183.1348       0.7130   788.0
0.1985       -4182.4231   -4183.1585       0.7354   812.8
0.1990       -4182.4421   -4183.1819       0.7397   817.6
0.1995       -4182.4376   -4183.2111       0.7735   854.8
0.2000       -4182.4024   -4183.2459       0.8435   932.2
0.2005       -4182.4057   -4183.2854       0.8797   972.2
0.2010       -4182.4129   -4183.3271       0.9142  1010.4
0.2015       -4182.4360   -4183.3681       0.9321  1030.2
0.2020       -4182.4349   -4183.4106       0.9757  1078.4
0.2025       -4182.4259   -4183.4530       1.0271  1135.1
0.2030       -4182.4355   -4183.4882       1.0527  1163.5
0.2035       -4182.4359   -4183.5089       1.0731  1186.0
0.2040       -4182.4360   -4183.5050       1.0689  1181.4
0.2045       -4182.4353   -4183.4731       1.0377  1146.9
0.2050       -4182.4466   -4183.4111       0.9645  1066.0
0.2055       -4182.4819   -4183.3303       0.8484   937.6
0.2060       -4182.4851   -4183.2450       0.7599   839.8
0.2065       -4182.4689   -4183.1658       0.6969   770.2
0.2070       -4182.4116   -4183.0955       0.6840   755.9
0.2075       -4182.3730   -4183.0331       0.6601   729.5
0.2080       -4182.3686   -4182.9828       0.6142   678.8
0.2085       -4182.3609   -4182.9441       0.5832   644.5
0.2090       -4182.3895   -4182.9166       0.5272   582.6
0.2095       -4182.3820   -4182.8972       0.5152   569.3
0.2100       -4182.3396   -4182.8857       0.5461   603.5
0.2105       -4182.3091   -4182.8827       0.5735   633.8
0.2110       -4182.2692   -4182.8874       0.6182   683.2
0.2115       -4182.2496   -4182.8925       0.6428   710.4
0.2120       -4182.2305   -4182.9082       0.6777   749.0
0.2125       -4182.1899   -4182.9317       0.7418   819.8
0.2130       -4182.1740   -4182.9617       0.7877   870.6
0.2135       -4182.1870   -4182.9977       0.8107   896.0
0.2140       -4182.2370   -4183.0398       0.8028   887.3
0.2145       -4182.2046   -4183.0862       0.8816   974.3
0.2150       -4182.1987   -4183.1344       0.9357  1034.2
0.2155       -4182.1923   -4183.1785       0.9861  1089.9
0.2160       -4182.1842   -4183.2096       1.0254  1133.3
0.2165       -4182.1704   -4183.2199       1.0494  1159.8
0.2170       -4182.2072   -4183.2079       1.0007  1106.0
0.2175       -4182.2500   -4183.1715       0.9216  1018.5
0.2180       -4182.2246   -4183.1176       0.8930   987.0
0.2185       -4182.1772   -4183.0566       0.8794   971.9
0.2190       -4182.1912   -4183.0004       0.8092   894.3
0.2195       -4182.1735   -4182.9578       0.7843   866.8
0.2200       -4182.1586   -4182.9275       0.7689   849.8
0.2205       -4182.1156   -4182.9052       0.7896   872.6
0.2210       -4182.1429   -4182.8898       0.7469   825.5
0.2215       -4182.1942   -4182.8750       0.6808   752.4
0.2220       -4182.1993   -4182.8601       0.6608   730.4
0.2225       -4182.2084   -4182.8491       0.6408   708.2
0.2230       -4182.1621   -4182.8507       0.6886   761.1
0.2235       -4182.0982   -4182.8698       0.7716   852.8
0.2240       -4182.1198   -4182.9051       0.7853   868.0
0.2245       -4182.1309   -4182.9487       0.8177   903.8
0.2250       -4182.1351   -4182.9980       0.8629   953.6
0.2255       -4182.1323   -4183.0526       0.9203  1017.1
0.2260       -4182.0996   -4183.1096       1.0100  1116.3
0.2265       -4182.1281   -4183.1709       1.0428  1152.5
0.2270       -4182.1525   -4183.2273       1.0748  1187.9
0.2275       -4182.2339   -4183.2772       1.0432  1153.0
0.2280       -4182.2579   -4183.3170       1.0591  1170.5
0.2285       -4182.3098   -4183.3431       1.0333  1142.0
0.2290       -4182.2685   -4183.3470       1.0785  1192.0
0.2295       -4182.2864   -4183.3229       1.0365  1145.6
0.2300       -4182.2451   -4183.2693       1.0242  1131.9
0.2305       -4182.2974   -4183.1967       0.8992   993.8
0.2310       -4182.2257   -4183.1149       0.8892   982.7
0.2315       -4182.2079   -4183.0407       0.8329   920.5
0.2320       -4182.2499   -4182.9867       0.7369   814.4
0.2325       -4182.2806   -4182.9601       0.6795   751.0
0.2330       -4182.2933   -4182.9542       0.6609   730.4
0.2335       -4182.2989   -4182.9581       0.6593   728.6
0.2340       -4182.2962   -4182.9670       0.6709   741.4
0.2345       -4182.3298   -4182.9806       0.6508   719.3
0.2350       -4182.3519   -4183.0001       0.6483   716.5
0.2355       -4182.3664   -4183.0238       0.6574   726.5
0.2360       -4182.3346   -4183.0530       0.7185   794.0
0.2365       -4182.3705   -4183.0867       0.7161   791.5
0.2370       -4182.4050   -4183.1153       0.7103   785.0
0.2375       -4182.3880   -4183.1410       0.7530   832.2
0.2380       -4182.3846   -4183.1618       0.7772   858.9
0.2385       -4182.3859   -4183.1760       0.7902   873.3
0.2390       -4182.3807   -4183.1873       0.8066   891.5
0.2395       -4182.3736   -4183.1946       0.8210   907.4
0.2400       -4182.4000   -4183.1995       0.7994   883.5
0.2405       -4182.4314   -4183.2004       0.7689   849.8
0.2410       -4182.4312   -4183.1999       0.7687   849.5
0.2415       -4182.4960   -4183.1984       0.7024   776.3
0.2420       -4182.4522   -4183.1926       0.7405   818.4
0.2425       -4182.4429   -4183.1832       0.7403   818.2
0.2430       -4182.4450   -4183.1695       0.7245   800.7
