Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1220      -24727.8675  -24728.7849       0.9174   236.6
0.1225      -24727.9018  -24728.8222       0.9205   237.4
0.1230      -24727.8989  -24728.8603       0.9613   247.9
0.1235      -24727.9038  -24728.8908       0.9870   254.5
0.1240      -24727.9295  -24728.9038       0.9743   251.2
0.1245      -24727.9337  -24728.8954       0.9617   248.0
0.1250      -24727.9209  -24728.8697       0.9488   244.7
0.1255      -24727.8724  -24728.8349       0.9625   248.2
0.1260      -24727.8423  -24728.8005       0.9582   247.1
0.1265      -24727.8194  -24728.7747       0.9553   246.4
0.1270      -24727.8484  -24728.7651       0.9167   236.4
0.1275      -24727.8283  -24728.7745       0.9462   244.0
0.1280      -24727.8224  -24728.7965       0.9741   251.2
0.1285      -24727.8230  -24728.8230       1.0000   257.9
0.1290      -24727.8203  -24728.8442       1.0240   264.1
0.1295      -24727.8187  -24728.8513       1.0326   266.3
0.1300      -24727.8201  -24728.8350       1.0149   261.7
0.1305      -24727.7875  -24728.8011       1.0136   261.4
0.1310      -24727.7843  -24728.7561       0.9718   250.6
0.1315      -24727.7744  -24728.7121       0.9377   241.8
0.1320      -24727.7755  -24728.6714       0.8958   231.0
0.1325      -24727.7919  -24728.6502       0.8584   221.4
0.1330      -24727.8090  -24728.6625       0.8536   220.1
0.1335      -24727.8289  -24728.7008       0.8719   224.9
0.1340      -24727.8614  -24728.7531       0.8916   229.9
0.1345      -24727.8665  -24728.8048       0.9382   242.0
0.1350      -24727.9202  -24728.8414       0.9212   237.6
0.1355      -24727.9202  -24728.8551       0.9349   241.1
0.1360      -24727.9256  -24728.8450       0.9193   237.1
0.1365      -24727.8755  -24728.8205       0.9451   243.7
0.1370      -24727.8417  -24728.7970       0.9553   246.4
0.1375      -24727.8373  -24728.7860       0.9488   244.7
0.1380      -24727.8391  -24728.7952       0.9561   246.6
0.1385      -24727.8350  -24728.8255       0.9905   255.4
0.1390      -24727.8943  -24728.8682       0.9739   251.2
0.1395      -24727.8869  -24728.9166       1.0297   265.5
0.1400      -24727.9176  -24728.9564       1.0387   267.9
0.1405      -24727.9155  -24728.9806       1.0652   274.7
0.1410      -24727.9385  -24728.9886       1.0501   270.8
0.1415      -24727.9360  -24728.9840       1.0480   270.3
0.1420      -24727.9309  -24728.9676       1.0367   267.3
0.1425      -24727.9410  -24728.9501       1.0091   260.2
0.1430      -24727.9421  -24728.9412       0.9991   257.7
0.1435      -24727.9234  -24728.9430       1.0196   262.9
0.1440      -24727.9660  -24728.9524       0.9864   254.4
0.1445      -24727.9797  -24728.9670       0.9874   254.6
0.1450      -24727.9582  -24728.9802       1.0221   263.6
0.1455      -24727.9740  -24728.9853       1.0113   260.8
0.1460      -24727.9892  -24728.9798       0.9906   255.5
0.1465      -24728.0007  -24728.9587       0.9580   247.0
0.1470      -24727.9787  -24728.9255       0.9468   244.2
0.1475      -24727.9281  -24728.8851       0.9570   246.8
0.1480      -24727.9340  -24728.8537       0.9197   237.2
0.1485      -24727.9394  -24728.8415       0.9021   232.6
0.1490      -24727.9496  -24728.8488       0.8992   231.9
0.1495      -24727.9549  -24728.8642       0.9093   234.5
0.1500      -24727.9366  -24728.8842       0.9476   244.4
0.1505      -24727.8843  -24728.9019       1.0176   262.4
0.1510      -24727.8633  -24728.9064       1.0432   269.0
0.1515      -24727.8469  -24728.8919       1.0449   269.5
0.1520      -24727.8628  -24728.8635       1.0007   258.1
0.1525      -24727.8248  -24728.8317       1.0069   259.7
0.1530      -24727.8349  -24728.7996       0.9647   248.8
0.1535      -24727.8146  -24728.7796       0.9649   248.8
0.1540      -24727.8293  -24728.7734       0.9440   243.4
0.1545      -24727.8189  -24728.7813       0.9623   248.2
0.1550      -24727.8472  -24728.7986       0.9514   245.4
0.1555      -24727.7753  -24728.8184       1.0431   269.0
0.1560      -24727.7989  -24728.8331       1.0342   266.7
0.1565      -24727.8025  -24728.8374       1.0349   266.9
0.1570      -24727.8060  -24728.8307       1.0247   264.2
0.1575      -24727.8238  -24728.8123       0.9885   254.9
0.1580      -24727.8367  -24728.7826       0.9460   243.9
0.1585      -24727.8260  -24728.7501       0.9240   238.3
0.1590      -24727.8064  -24728.7233       0.9169   236.4
0.1595      -24727.7774  -24728.7083       0.9309   240.1
0.1600      -24727.8097  -24728.7104       0.9007   232.3
0.1605      -24727.7992  -24728.7299       0.9307   240.0
0.1610      -24727.7772  -24728.7632       0.9860   254.3
0.1615      -24727.7752  -24728.7966       1.0215   263.4
0.1620      -24727.7843  -24728.8161       1.0318   266.1
0.1625      -24727.7889  -24728.8176       1.0288   265.3
0.1630      -24727.7687  -24728.8038       1.0351   266.9
0.1635      -24727.7859  -24728.7813       0.9955   256.7
0.1640      -24727.7809  -24728.7649       0.9840   253.7
0.1645      -24727.7634  -24728.7604       0.9970   257.1
0.1650      -24727.7845  -24728.7678       0.9832   253.6
0.1655      -24727.7754  -24728.7902       1.0147   261.7
0.1660      -24727.7731  -24728.8208       1.0477   270.2
0.1665      -24727.7761  -24728.8514       1.0753   277.3
0.1670      -24727.7461  -24728.8785       1.1323   292.0
0.1675      -24727.6974  -24728.8882       1.1909   307.1
0.1680      -24727.6901  -24728.8772       1.1871   306.1
0.1685      -24727.7406  -24728.8493       1.1087   285.9
0.1690      -24727.7568  -24728.8154       1.0586   273.0
0.1695      -24727.7395  -24728.7821       1.0426   268.9
0.1700      -24727.7427  -24728.7541       1.0114   260.8
0.1705      -24727.7086  -24728.7351       1.0265   264.7
0.1710      -24727.7320  -24728.7244       0.9923   255.9
0.1715      -24727.7508  -24728.7156       0.9648   248.8
0.1720      -24727.7317  -24728.7024       0.9706   250.3
0.1725      -24727.7022  -24728.6730       0.9708   250.3
0.1730      -24727.7208  -24728.6242       0.9033   232.9
0.1735      -24727.7101  -24728.5595       0.8494   219.1
0.1740      -24727.7326  -24728.4975       0.7650   197.3
0.1745      -24727.6910  -24728.4522       0.7612   196.3
0.1750      -24727.7042  -24728.4366       0.7324   188.9
0.1755      -24727.6852  -24728.4511       0.7659   197.5
0.1760      -24727.6617  -24728.4930       0.8313   214.4
0.1765      -24727.6863  -24728.5542       0.8679   223.8
0.1770      -24727.6666  -24728.6185       0.9519   245.5
0.1775      -24727.6738  -24728.6759       1.0021   258.4
0.1780      -24727.6644  -24728.7178       1.0534   271.6
0.1785      -24727.6368  -24728.7379       1.1011   284.0
0.1790      -24727.6475  -24728.7334       1.0859   280.0
0.1795      -24727.6507  -24728.7152       1.0645   274.5
0.1800      -24727.6435  -24728.6935       1.0499   270.8
0.1805      -24727.6205  -24728.6668       1.0463   269.8
0.1810      -24727.6411  -24728.6429       1.0018   258.3
0.1815      -24727.6709  -24728.6363       0.9655   249.0
0.1820      -24727.6903  -24728.6501       0.9599   247.5
0.1825      -24727.6699  -24728.6825       1.0125   261.1
0.1830      -24727.6418  -24728.7168       1.0750   277.2
0.1835      -24727.6077  -24728.7445       1.1367   293.1
0.1840      -24727.6014  -24728.7513       1.1498   296.5
0.1845      -24727.6622  -24728.7316       1.0695   275.8
0.1850      -24727.6205  -24728.6915       1.0710   276.2
0.1855      -24727.6096  -24728.6420       1.0324   266.2
0.1860      -24727.6276  -24728.5972       0.9696   250.0
0.1865      -24727.5788  -24728.5667       0.9879   254.8
0.1870      -24727.5751  -24728.5565       0.9814   253.1
0.1875      -24727.5815  -24728.5661       0.9846   253.9
0.1880      -24727.6044  -24728.5876       0.9832   253.6
0.1885      -24727.6109  -24728.6149       1.0040   258.9
0.1890      -24727.6507  -24728.6360       0.9854   254.1
0.1895      -24727.6789  -24728.6484       0.9695   250.0
0.1900      -24727.6665  -24728.6523       0.9858   254.2
0.1905      -24727.6610  -24728.6578       0.9967   257.0
0.1910      -24727.6450  -24728.6666       1.0217   263.5
0.1915      -24727.6576  -24728.6772       1.0196   262.9
0.1920      -24727.6528  -24728.6950       1.0422   268.8
0.1925      -24727.6459  -24728.7152       1.0694   275.8
0.1930      -24727.6719  -24728.7415       1.0697   275.8
0.1935      -24727.6580  -24728.7730       1.1151   287.6
0.1940      -24727.6352  -24728.8068       1.1716   302.1
0.1945      -24727.6180  -24728.8307       1.2127   312.7
0.1950      -24727.5859  -24728.8326       1.2467   321.5
0.1955      -24727.6381  -24728.8215       1.1834   305.2
0.1960      -24727.6290  -24728.7957       1.1666   300.8
0.1965      -24727.5946  -24728.7636       1.1690   301.5
0.1970      -24727.5740  -24728.7398       1.1657   300.6
0.1975      -24727.6067  -24728.7213       1.1145   287.4
0.1980      -24727.6261  -24728.7137       1.0875   280.4
0.1985      -24727.6434  -24728.7219       1.0785   278.1
0.1990      -24727.6510  -24728.7410       1.0900   281.1
0.1995      -24727.6779  -24728.7570       1.0791   278.3
0.2000      -24727.6770  -24728.7681       1.0910   281.4
0.2005      -24727.6224  -24728.7721       1.1497   296.5
0.2010      -24727.6091  -24728.7667       1.1576   298.5
0.2015      -24727.5870  -24728.7610       1.1740   302.8
0.2020      -24727.5711  -24728.7608       1.1898   306.8
0.2025      -24727.5376  -24728.7750       1.2374   319.1
0.2030      -24727.5563  -24728.8009       1.2446   321.0
0.2035      -24727.5709  -24728.8271       1.2562   323.9
0.2040      -24727.5660  -24728.8424       1.2764   329.2
0.2045      -24727.5337  -24728.8359       1.3022   335.8
0.2050      -24727.5553  -24728.8100       1.2547   323.6
0.2055      -24727.5720  -24728.7725       1.2006   309.6
0.2060      -24727.5703  -24728.7303       1.1600   299.1
0.2065      -24727.5777  -24728.7036       1.1259   290.3
0.2070      -24727.5745  -24728.6953       1.1208   289.0
0.2075      -24727.5793  -24728.6934       1.1141   287.3
0.2080      -24727.5357  -24728.6930       1.1573   298.5
0.2085      -24727.5204  -24728.6962       1.1757   303.2
0.2090      -24727.5364  -24728.6951       1.1587   298.8
0.2095      -24727.5016  -24728.6879       1.1863   305.9
0.2100      -24727.4886  -24728.6681       1.1795   304.2
0.2105      -24727.4946  -24728.6329       1.1383   293.5
0.2110      -24727.5154  -24728.5877       1.0723   276.5
0.2115      -24727.5107  -24728.5430       1.0323   266.2
0.2120      -24727.5200  -24728.5036       0.9836   253.7
0.2125      -24727.5278  -24728.4861       0.9583   247.1
0.2130      -24727.5194  -24728.5007       0.9814   253.1
0.2135      -24727.4955  -24728.5483       1.0528   271.5
0.2140      -24727.4484  -24728.6156       1.1672   301.0
0.2145      -24727.4136  -24728.6850       1.2714   327.9
0.2150      -24727.4107  -24728.7352       1.3245   341.6
0.2155      -24727.4385  -24728.7598       1.3213   340.7
0.2160      -24727.4623  -24728.7552       1.2929   333.4
0.2165      -24727.4767  -24728.7216       1.2449   321.0
0.2170      -24727.4454  -24728.6730       1.2275   316.6
0.2175      -24727.4104  -24728.6171       1.2067   311.2
0.2180      -24727.4090  -24728.5710       1.1620   299.7
0.2185      -24727.3452  -24728.5487       1.2035   310.4
0.2190      -24727.3137  -24728.5542       1.2406   319.9
0.2195      -24727.3374  -24728.5832       1.2459   321.3
0.2200      -24727.3404  -24728.6223       1.2819   330.6
0.2205      -24727.3449  -24728.6557       1.3108   338.0
0.2210      -24727.3136  -24728.6799       1.3663   352.3
0.2215      -24727.3360  -24728.6849       1.3490   347.9
0.2220      -24727.3362  -24728.6688       1.3326   343.7
0.2225      -24727.3169  -24728.6321       1.3152   339.2
0.2230      -24727.3124  -24728.5897       1.2773   329.4
0.2235      -24727.3044  -24728.5513       1.2469   321.6
0.2240      -24727.3257  -24728.5269       1.2012   309.8
0.2245      -24727.3207  -24728.5212       1.2005   309.6
0.2250      -24727.3089  -24728.5360       1.2270   316.4
0.2255      -24727.2951  -24728.5638       1.2686   327.1
0.2260      -24727.3362  -24728.5998       1.2636   325.8
0.2265      -24727.2860  -24728.6377       1.3517   348.6
0.2270      -24727.3122  -24728.6769       1.3648   351.9
0.2275      -24727.3608  -24728.7136       1.3528   348.8
0.2280      -24727.3552  -24728.7414       1.3862   357.5
0.2285      -24727.3582  -24728.7508       1.3926   359.1
0.2290      -24727.3315  -24728.7386       1.4071   362.9
0.2295      -24727.3453  -24728.7044       1.3592   350.5
0.2300      -24727.3332  -24728.6507       1.3174   339.7
0.2305      -24727.3555  -24728.5853       1.2298   317.1
0.2310      -24727.3203  -24728.5261       1.2057   310.9
0.2315      -24727.3473  -24728.4911       1.1438   295.0
0.2320      -24727.3091  -24728.4826       1.1735   302.6
0.2325      -24727.2824  -24728.4949       1.2125   312.7
0.2330      -24727.2639  -24728.5148       1.2509   322.6
0.2335      -24727.2181  -24728.5310       1.3129   338.6
0.2340      -24727.1824  -24728.5403       1.3579   350.2
0.2345      -24727.1483  -24728.5441       1.3958   359.9
0.2350      -24727.1205  -24728.5361       1.4157   365.1
0.2355      -24727.1287  -24728.5254       1.3967   360.2
0.2360      -24727.1400  -24728.5131       1.3731   354.1
0.2365      -24727.1345  -24728.5002       1.3657   352.2
0.2370      -24727.1255  -24728.4839       1.3584   350.3
0.2375      -24727.1194  -24728.4670       1.3476   347.5
0.2380      -24727.1172  -24728.4551       1.3379   345.0
0.2385      -24727.1384  -24728.4605       1.3221   340.9
0.2390      -24727.1495  -24728.5025       1.3530   348.9
0.2395      -24727.1272  -24728.5846       1.4574   375.8
0.2400      -24727.1469  -24728.6925       1.5455   398.6
0.2405      -24727.1179  -24728.8066       1.6887   435.5
0.2410      -24727.0844  -24728.8995       1.8150   468.1
0.2415      -24727.1504  -24728.9432       1.7929   462.3
0.2420      -24727.1793  -24728.9242       1.7449   450.0
0.2425      -24727.2353  -24728.8463       1.6110   415.4
0.2430      -24727.2414  -24728.7320       1.4906   384.4
0.2435      -24727.2446  -24728.6133       1.3688   353.0
0.2440      -24727.2534  -24728.5279       1.2745   328.7
0.2445      -24727.2340  -24728.4877       1.2537   323.3
0.2450      -24727.2634  -24728.4851       1.2217   315.1
0.2455      -24727.2551  -24728.5095       1.2544   323.5
0.2460      -24727.2987  -24728.5420       1.2433   320.6
0.2465      -24727.2936  -24728.5686       1.2750   328.8
0.2470      -24727.3002  -24728.5891       1.2889   332.4
0.2475      -24727.2946  -24728.5984       1.3038   336.2
0.2480      -24727.3428  -24728.5915       1.2487   322.0
