Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0425       -4183.3882   -4183.5979       0.2097   231.7
0.0430       -4183.3888   -4183.5867       0.1979   218.8
0.0435       -4183.3904   -4183.5734       0.1831   202.3
0.0440       -4183.3964   -4183.5593       0.1629   180.0
0.0445       -4183.4050   -4183.5485       0.1435   158.5
0.0450       -4183.4170   -4183.5444       0.1274   140.8
0.0455       -4183.3984   -4183.5437       0.1453   160.6
0.0460       -4183.3771   -4183.5431       0.1660   183.5
0.0465       -4183.3780   -4183.5421       0.1641   181.3
0.0470       -4183.3669   -4183.5427       0.1758   194.3
0.0475       -4183.3649   -4183.5440       0.1791   197.9
0.0480       -4183.3735   -4183.5479       0.1744   192.7
0.0485       -4183.3817   -4183.5551       0.1734   191.7
0.0490       -4183.3858   -4183.5639       0.1781   196.8
0.0495       -4183.3931   -4183.5734       0.1803   199.3
0.0500       -4183.3846   -4183.5860       0.2015   222.6
0.0505       -4183.3940   -4183.6027       0.2087   230.6
0.0510       -4183.3693   -4183.6262       0.2569   284.0
0.0515       -4183.3702   -4183.6549       0.2846   314.6
0.0520       -4183.3858   -4183.6808       0.2950   326.0
0.0525       -4183.3711   -4183.7032       0.3321   367.0
0.0530       -4183.3841   -4183.7182       0.3341   369.2
0.0535       -4183.4147   -4183.7250       0.3103   343.0
0.0540       -4183.4439   -4183.7247       0.2808   310.3
0.0545       -4183.4225   -4183.7188       0.2964   327.6
0.0550       -4183.4178   -4183.7074       0.2895   320.0
0.0555       -4183.4481   -4183.6929       0.2448   270.6
0.0560       -4183.4465   -4183.6822       0.2356   260.4
0.0565       -4183.4423   -4183.6745       0.2322   256.7
0.0570       -4183.4184   -4183.6687       0.2503   276.6
0.0575       -4183.4033   -4183.6648       0.2615   289.0
0.0580       -4183.4011   -4183.6639       0.2628   290.4
0.0585       -4183.3629   -4183.6648       0.3018   333.6
0.0590       -4183.3981   -4183.6640       0.2659   293.9
0.0595       -4183.4218   -4183.6565       0.2347   259.4
0.0600       -4183.3930   -4183.6418       0.2488   275.0
0.0605       -4183.3635   -4183.6203       0.2567   283.8
0.0610       -4183.3804   -4183.5969       0.2165   239.2
0.0615       -4183.3900   -4183.5820       0.1920   212.2
0.0620       -4183.3692   -4183.5789       0.2097   231.8
0.0625       -4183.3904   -4183.5864       0.1961   216.7
0.0630       -4183.3907   -4183.6045       0.2138   236.3
0.0635       -4183.3729   -4183.6276       0.2546   281.4
0.0640       -4183.3701   -4183.6516       0.2815   311.1
0.0645       -4183.3632   -4183.6674       0.3043   336.3
0.0650       -4183.3536   -4183.6715       0.3179   351.3
0.0655       -4183.3461   -4183.6654       0.3193   352.9
0.0660       -4183.3464   -4183.6539       0.3075   339.8
0.0665       -4183.3361   -4183.6421       0.3060   338.2
0.0670       -4183.3159   -4183.6327       0.3168   350.2
0.0675       -4183.3153   -4183.6267       0.3114   344.2
0.0680       -4183.3195   -4183.6223       0.3028   334.7
0.0685       -4183.3200   -4183.6214       0.3014   333.1
0.0690       -4183.3007   -4183.6252       0.3245   358.6
0.0695       -4183.2929   -4183.6340       0.3411   376.9
0.0700       -4183.2969   -4183.6434       0.3464   382.9
0.0705       -4183.3230   -4183.6518       0.3288   363.4
0.0710       -4183.3114   -4183.6560       0.3446   380.8
0.0715       -4183.3129   -4183.6500       0.3371   372.5
0.0720       -4183.2963   -4183.6330       0.3368   372.2
0.0725       -4183.2806   -4183.6056       0.3251   359.2
0.0730       -4183.2420   -4183.5699       0.3279   362.4
0.0735       -4183.2281   -4183.5307       0.3025   334.4
0.0740       -4183.2110   -4183.4980       0.2870   317.2
0.0745       -4183.2330   -4183.4841       0.2511   277.5
0.0750       -4183.2314   -4183.4913       0.2599   287.2
0.0755       -4183.2260   -4183.5063       0.2803   309.8
0.0760       -4183.2368   -4183.5162       0.2794   308.8
0.0765       -4183.2280   -4183.5173       0.2893   319.7
0.0770       -4183.2029   -4183.5066       0.3037   335.7
0.0775       -4183.1921   -4183.4851       0.2930   323.8
0.0780       -4183.1911   -4183.4597       0.2686   296.8
0.0785       -4183.1949   -4183.4339       0.2390   264.2
0.0790       -4183.1618   -4183.4121       0.2503   276.7
0.0795       -4183.1760   -4183.3947       0.2188   241.8
0.0800       -4183.2028   -4183.3847       0.1820   201.1
0.0805       -4183.2037   -4183.3843       0.1806   199.6
0.0810       -4183.2129   -4183.3947       0.1818   201.0
0.0815       -4183.2006   -4183.4134       0.2128   235.2
0.0820       -4183.2173   -4183.4371       0.2197   242.9
0.0825       -4183.2088   -4183.4663       0.2575   284.6
0.0830       -4183.1988   -4183.5013       0.3024   334.3
0.0835       -4183.1950   -4183.5350       0.3400   375.8
0.0840       -4183.1979   -4183.5618       0.3640   402.3
0.0845       -4183.2023   -4183.5781       0.3758   415.4
0.0850       -4183.1699   -4183.5871       0.4172   461.1
0.0855       -4183.1877   -4183.5927       0.4050   447.6
0.0860       -4183.1837   -4183.5992       0.4154   459.1
0.0865       -4183.1738   -4183.6128       0.4390   485.2
0.0870       -4183.1560   -4183.6385       0.4825   533.3
0.0875       -4183.1827   -4183.6673       0.4846   535.6
0.0880       -4183.2020   -4183.6870       0.4849   536.0
0.0885       -4183.1527   -4183.6900       0.5373   593.8
0.0890       -4183.1403   -4183.6721       0.5319   587.8
0.0895       -4183.1152   -4183.6339       0.5187   573.3
0.0900       -4183.1506   -4183.5831       0.4324   477.9
0.0905       -4183.1610   -4183.5312       0.3701   409.1
0.0910       -4183.1343   -4183.4880       0.3537   390.9
0.0915       -4183.1483   -4183.4575       0.3092   341.7
0.0920       -4183.1443   -4183.4421       0.2979   329.2
0.0925       -4183.1408   -4183.4412       0.3003   331.9
0.0930       -4183.1416   -4183.4522       0.3106   343.3
0.0935       -4183.1711   -4183.4733       0.3022   334.0
0.0940       -4183.1732   -4183.4968       0.3237   357.7
0.0945       -4183.1862   -4183.5226       0.3364   371.8
0.0950       -4183.1752   -4183.5411       0.3660   404.5
0.0955       -4183.1425   -4183.5416       0.3992   441.1
0.0960       -4183.1296   -4183.5189       0.3893   430.2
0.0965       -4183.1236   -4183.4806       0.3569   394.5
0.0970       -4183.0980   -4183.4395       0.3415   377.5
0.0975       -4183.1059   -4183.4105       0.3047   336.7
0.0980       -4183.0760   -4183.4042       0.3282   362.7
0.0985       -4183.0746   -4183.4240       0.3494   386.1
0.0990       -4183.0518   -4183.4582       0.4064   449.2
0.0995       -4183.0545   -4183.4931       0.4386   484.7
0.1000       -4183.0829   -4183.5166       0.4337   479.3
0.1005       -4183.0573   -4183.5231       0.4658   514.8
0.1010       -4183.0812   -4183.5148       0.4336   479.2
0.1015       -4183.0910   -4183.4972       0.4063   449.0
0.1020       -4183.1079   -4183.4773       0.3694   408.2
0.1025       -4183.0879   -4183.4634       0.3754   414.9
0.1030       -4183.1091   -4183.4622       0.3531   390.2
0.1035       -4183.1152   -4183.4737       0.3585   396.2
0.1040       -4183.0822   -4183.4937       0.4115   454.8
0.1045       -4183.0551   -4183.5208       0.4657   514.7
0.1050       -4183.0384   -4183.5563       0.5179   572.3
0.1055       -4183.0491   -4183.5943       0.5452   602.6
0.1060       -4182.9999   -4183.6333       0.6334   700.0
0.1065       -4182.9853   -4183.6674       0.6821   753.9
0.1070       -4182.9304   -4183.6905       0.7601   840.0
0.1075       -4182.9192   -4183.6953       0.7761   857.8
0.1080       -4182.9095   -4183.6765       0.7670   847.7
0.1085       -4182.9218   -4183.6348       0.7130   788.0
0.1090       -4182.9250   -4183.5748       0.6499   718.2
0.1095       -4182.9510   -4183.5094       0.5584   617.2
0.1100       -4182.9757   -4183.4589       0.4832   534.0
0.1105       -4182.9666   -4183.4282       0.4616   510.1
0.1110       -4182.9704   -4183.4124       0.4420   488.5
0.1115       -4183.0121   -4183.4041       0.3920   433.3
0.1120       -4183.0154   -4183.3961       0.3806   420.7
0.1125       -4183.0221   -4183.3787       0.3566   394.1
0.1130       -4183.0074   -4183.3499       0.3425   378.5
0.1135       -4183.0164   -4183.3142       0.2978   329.1
0.1140       -4183.0385   -4183.2801       0.2416   267.0
0.1145       -4183.0636   -4183.2534       0.1898   209.8
0.1150       -4183.0512   -4183.2348       0.1836   202.9
0.1155       -4183.0478   -4183.2288       0.1810   200.1
0.1160       -4183.0441   -4183.2402       0.1962   216.8
0.1165       -4183.0266   -4183.2673       0.2407   266.0
0.1170       -4183.0420   -4183.3070       0.2650   292.9
0.1175       -4183.0692   -4183.3499       0.2807   310.2
0.1180       -4183.1002   -4183.3913       0.2912   321.8
0.1185       -4183.0914   -4183.4323       0.3410   376.8
0.1190       -4183.1178   -4183.4703       0.3525   389.6
0.1195       -4183.1414   -4183.5032       0.3619   400.0
0.1200       -4183.1649   -4183.5335       0.3686   407.4
0.1205       -4183.1573   -4183.5579       0.4006   442.8
0.1210       -4183.1735   -4183.5734       0.3999   442.0
0.1215       -4183.1725   -4183.5880       0.4156   459.3
0.1220       -4183.1729   -4183.6043       0.4314   476.8
0.1225       -4183.1425   -4183.6211       0.4786   528.9
0.1230       -4183.1253   -4183.6339       0.5085   562.0
0.1235       -4183.0950   -4183.6370       0.5420   599.0
0.1240       -4183.0806   -4183.6277       0.5471   604.6
0.1245       -4183.1016   -4183.6072       0.5056   558.8
0.1250       -4183.0647   -4183.5801       0.5154   569.6
0.1255       -4183.0869   -4183.5473       0.4603   508.8
0.1260       -4183.0701   -4183.5118       0.4418   488.3
0.1265       -4183.0449   -4183.4783       0.4334   479.0
0.1270       -4183.0468   -4183.4491       0.4023   444.6
0.1275       -4183.0360   -4183.4293       0.3933   434.7
0.1280       -4183.0583   -4183.4173       0.3589   396.7
0.1285       -4183.0641   -4183.4170       0.3529   390.1
0.1290       -4183.0628   -4183.4253       0.3625   400.6
0.1295       -4183.0322   -4183.4342       0.4019   444.2
0.1300       -4183.0506   -4183.4442       0.3936   435.0
0.1305       -4183.0624   -4183.4548       0.3924   433.7
0.1310       -4183.0500   -4183.4640       0.4140   457.6
0.1315       -4183.0574   -4183.4757       0.4183   462.3
0.1320       -4183.0792   -4183.4921       0.4129   456.4
0.1325       -4183.0534   -4183.5101       0.4567   504.8
0.1330       -4183.0553   -4183.5252       0.4699   519.3
0.1335       -4183.0684   -4183.5323       0.4639   512.7
0.1340       -4183.1077   -4183.5360       0.4283   473.3
0.1345       -4183.1021   -4183.5360       0.4338   479.5
0.1350       -4183.0815   -4183.5274       0.4459   492.8
0.1355       -4183.1011   -4183.5113       0.4102   453.3
0.1360       -4183.1183   -4183.4917       0.3734   412.6
0.1365       -4183.0931   -4183.4681       0.3750   414.4
0.1370       -4183.0731   -4183.4438       0.3707   409.6
0.1375       -4183.1193   -4183.4218       0.3025   334.3
0.1380       -4183.1034   -4183.4072       0.3039   335.8
0.1385       -4183.1108   -4183.3997       0.2888   319.2
0.1390       -4183.0833   -4183.3987       0.3154   348.6
0.1395       -4183.0628   -4183.4027       0.3399   375.7
0.1400       -4183.0601   -4183.4114       0.3514   388.3
0.1405       -4183.0778   -4183.4287       0.3509   387.8
0.1410       -4183.0807   -4183.4497       0.3691   407.9
0.1415       -4183.0988   -4183.4657       0.3669   405.5
0.1420       -4183.1126   -4183.4766       0.3639   402.2
0.1425       -4183.1316   -4183.4907       0.3591   396.9
0.1430       -4183.1074   -4183.5133       0.4059   448.6
0.1435       -4183.1097   -4183.5488       0.4391   485.3
0.1440       -4183.1243   -4183.5937       0.4693   518.7
0.1445       -4183.1316   -4183.6339       0.5023   555.2
0.1450       -4183.1136   -4183.6680       0.5544   612.7
0.1455       -4183.1360   -4183.6910       0.5550   613.4
0.1460       -4183.1142   -4183.7047       0.5905   652.7
0.1465       -4183.1015   -4183.7100       0.6085   672.5
0.1470       -4183.1614   -4183.7055       0.5442   601.4
0.1475       -4183.1653   -4183.6929       0.5276   583.1
0.1480       -4183.1850   -4183.6764       0.4913   543.0
0.1485       -4183.1669   -4183.6576       0.4907   542.3
0.1490       -4183.1496   -4183.6414       0.4918   543.5
0.1495       -4183.1678   -4183.6283       0.4605   509.0
0.1500       -4183.1561   -4183.6144       0.4584   506.6
0.1505       -4183.1510   -4183.5990       0.4480   495.2
0.1510       -4183.1509   -4183.5826       0.4317   477.1
0.1515       -4183.0959   -4183.5663       0.4705   519.9
0.1520       -4183.0919   -4183.5432       0.4512   498.7
0.1525       -4183.0688   -4183.5129       0.4441   490.8
0.1530       -4183.0373   -4183.4753       0.4380   484.1
0.1535       -4183.0471   -4183.4411       0.3939   435.4
0.1540       -4183.0512   -4183.4167       0.3656   404.0
0.1545       -4182.9993   -4183.4032       0.4040   446.5
0.1550       -4183.0208   -4183.4012       0.3804   420.4
0.1555       -4183.0380   -4183.4059       0.3679   406.6
0.1560       -4183.0370   -4183.4152       0.3781   417.9
0.1565       -4183.0420   -4183.4245       0.3825   422.7
0.1570       -4183.0467   -4183.4303       0.3835   423.9
0.1575       -4183.0537   -4183.4342       0.3805   420.6
0.1580       -4183.0475   -4183.4343       0.3868   427.5
0.1585       -4183.0513   -4183.4358       0.3844   424.9
0.1590       -4183.0245   -4183.4440       0.4195   463.6
0.1595       -4183.0440   -4183.4577       0.4137   457.2
0.1600       -4183.0613   -4183.4706       0.4092   452.3
0.1605       -4183.1070   -4183.4847       0.3776   417.4
0.1610       -4183.0886   -4183.5002       0.4116   454.9
0.1615       -4183.0912   -4183.5160       0.4248   469.4
0.1620       -4183.1071   -4183.5280       0.4209   465.2
0.1625       -4183.1193   -4183.5337       0.4144   458.0
0.1630       -4183.1258   -4183.5363       0.4104   453.6
0.1635       -4183.1279   -4183.5340       0.4061   448.8
0.1640       -4183.1125   -4183.5290       0.4165   460.3
0.1645       -4183.1058   -4183.5255       0.4197   463.8
0.1650       -4183.1060   -4183.5256       0.4196   463.8
0.1655       -4183.0989   -4183.5290       0.4301   475.3
0.1660       -4183.0926   -4183.5352       0.4427   489.2
0.1665       -4183.0555   -4183.5480       0.4924   544.2
0.1670       -4183.0443   -4183.5662       0.5219   576.8
0.1675       -4183.0471   -4183.5796       0.5325   588.5
0.1680       -4183.0921   -4183.5822       0.4902   541.7
0.1685       -4183.0651   -4183.5817       0.5166   570.9
0.1690       -4183.0189   -4183.5830       0.5641   623.5
0.1695       -4183.0542   -4183.5836       0.5294   585.0
0.1700       -4183.0491   -4183.5905       0.5414   598.4
0.1705       -4183.0832   -4183.6000       0.5168   571.1
0.1710       -4183.0635   -4183.6084       0.5449   602.2
0.1715       -4183.0865   -4183.6155       0.5290   584.6
0.1720       -4183.1322   -4183.6205       0.4883   539.7
0.1725       -4183.1493   -4183.6233       0.4739   523.8
0.1730       -4183.1317   -4183.6202       0.4885   539.9
0.1735       -4183.1152   -4183.6134       0.4983   550.7
0.1740       -4183.1134   -4183.6027       0.4893   540.8
0.1745       -4183.0855   -4183.5890       0.5034   556.4
0.1750       -4183.1076   -4183.5775       0.4699   519.4
0.1755       -4183.0749   -4183.5718       0.4969   549.2
0.1760       -4183.0912   -4183.5666       0.4755   525.5
0.1765       -4183.0952   -4183.5598       0.4646   513.5
0.1770       -4183.0811   -4183.5546       0.4735   523.3
0.1775       -4183.0835   -4183.5520       0.4684   517.7
0.1780       -4183.1192   -4183.5513       0.4321   477.5
0.1785       -4183.1061   -4183.5526       0.4465   493.5
0.1790       -4183.0842   -4183.5553       0.4711   520.6
0.1795       -4183.0708   -4183.5566       0.4858   536.9
0.1800       -4183.0506   -4183.5517       0.5010   553.8
0.1805       -4183.0553   -4183.5445       0.4892   540.6
0.1810       -4183.0561   -4183.5378       0.4817   532.3
0.1815       -4183.0846   -4183.5331       0.4486   495.8
0.1820       -4183.0860   -4183.5317       0.4456   492.5
0.1825       -4183.0585   -4183.5304       0.4719   521.6
0.1830       -4183.0731   -4183.5298       0.4567   504.7
0.1835       -4183.0762   -4183.5281       0.4520   499.5
0.1840       -4183.0554   -4183.5244       0.4690   518.3
0.1845       -4183.0770   -4183.5160       0.4391   485.3
0.1850       -4183.0831   -4183.5032       0.4200   464.2
0.1855       -4183.0892   -4183.4903       0.4012   443.3
0.1860       -4183.0869   -4183.4798       0.3929   434.2
0.1865       -4183.1118   -4183.4704       0.3585   396.2
0.1870       -4183.1135   -4183.4663       0.3529   390.0
0.1875       -4183.0752   -4183.4710       0.3958   437.4
0.1880       -4183.0728   -4183.4831       0.4103   453.4
0.1885       -4183.0916   -4183.4965       0.4049   447.5
0.1890       -4183.0949   -4183.5125       0.4176   461.6
0.1895       -4183.0662   -4183.5332       0.4670   516.1
0.1900       -4183.0519   -4183.5535       0.5016   554.4
0.1905       -4183.0813   -4183.5724       0.4911   542.7
0.1910       -4183.0784   -4183.5874       0.5090   562.5
0.1915       -4183.0731   -4183.5969       0.5238   578.9
0.1920       -4183.0777   -4183.5997       0.5220   576.9
0.1925       -4183.0687   -4183.5954       0.5267   582.1
0.1930       -4183.0957   -4183.5867       0.4911   542.7
0.1935       -4183.0834   -4183.5775       0.4941   546.1
0.1940       -4183.1047   -4183.5695       0.4647   513.6
0.1945       -4183.1245   -4183.5637       0.4392   485.4
0.1950       -4183.1402   -4183.5653       0.4251   469.8
0.1955       -4183.1380   -4183.5703       0.4323   477.7
0.1960       -4183.1505   -4183.5755       0.4250   469.8
0.1965       -4183.1388   -4183.5823       0.4434   490.1
0.1970       -4183.1312   -4183.5894       0.4582   506.4
0.1975       -4183.1379   -4183.5963       0.4584   506.6
0.1980       -4183.1370   -4183.6017       0.4647   513.6
0.1985       -4183.1060   -4183.6072       0.5013   554.0
0.1990       -4183.1097   -4183.6143       0.5046   557.7
0.1995       -4183.1276   -4183.6226       0.4950   547.1
0.2000       -4183.1361   -4183.6335       0.4974   549.7
0.2005       -4183.1270   -4183.6456       0.5186   573.1
0.2010       -4183.1614   -4183.6566       0.4952   547.3
0.2015       -4183.1458   -4183.6663       0.5205   575.2
0.2020       -4183.1173   -4183.6713       0.5540   612.3
0.2025       -4183.0882   -4183.6714       0.5831   644.5
0.2030       -4183.0842   -4183.6631       0.5789   639.8
0.2035       -4183.0851   -4183.6475       0.5624   621.6
0.2040       -4183.0816   -4183.6253       0.5437   600.9
0.2045       -4183.0689   -4183.6006       0.5317   587.6
0.2050       -4183.1215   -4183.5750       0.4535   501.2
0.2055       -4183.1169   -4183.5508       0.4339   479.6
0.2060       -4183.1017   -4183.5298       0.4281   473.2
0.2065       -4183.0956   -4183.5131       0.4175   461.4
0.2070       -4183.1044   -4183.4995       0.3951   436.7
0.2075       -4183.1222   -4183.4872       0.3650   403.4
0.2080       -4183.1027   -4183.4759       0.3732   412.4
0.2085       -4183.1062   -4183.4672       0.3610   399.0
0.2090       -4183.0733   -4183.4593       0.3860   426.6
0.2095       -4183.0863   -4183.4507       0.3645   402.8
0.2100       -4183.0670   -4183.4407       0.3737   413.0
0.2105       -4183.0682   -4183.4336       0.3653   403.8
0.2110       -4183.0815   -4183.4272       0.3457   382.0
0.2115       -4183.0992   -4183.4228       0.3236   357.7
0.2120       -4183.1054   -4183.4215       0.3160   349.3
0.2125       -4183.1214   -4183.4250       0.3036   335.5
0.2130       -4183.1330   -4183.4323       0.2993   330.8
0.2135       -4183.1412   -4183.4427       0.3015   333.3
0.2140       -4183.1476   -4183.4561       0.3086   341.0
0.2145       -4183.1532   -4183.4685       0.3154   348.6
0.2150       -4183.1535   -4183.4784       0.3249   359.1
0.2155       -4183.1610   -4183.4856       0.3246   358.7
0.2160       -4183.1567   -4183.4881       0.3315   366.3
0.2165       -4183.1643   -4183.4877       0.3233   357.4
0.2170       -4183.1762   -4183.4873       0.3111   343.8
0.2175       -4183.1640   -4183.4879       0.3239   358.0
0.2180       -4183.1833   -4183.4923       0.3090   341.5
0.2185       -4183.2042   -4183.5028       0.2987   330.1
0.2190       -4183.2122   -4183.5162       0.3041   336.1
0.2195       -4183.2204   -4183.5387       0.3183   351.8
0.2200       -4183.2222   -4183.5657       0.3435   379.7
0.2205       -4183.2266   -4183.5891       0.3625   400.7
0.2210       -4183.2397   -4183.6049       0.3652   403.6
0.2215       -4183.2456   -4183.6130       0.3674   406.1
0.2220       -4183.2669   -4183.6173       0.3504   387.2
0.2225       -4183.2326   -4183.6210       0.3884   429.2
0.2230       -4183.2353   -4183.6261       0.3909   432.0
0.2235       -4183.2308   -4183.6341       0.4034   445.8
0.2240       -4183.2004   -4183.6458       0.4454   492.2
0.2245       -4183.2174   -4183.6608       0.4434   490.0
0.2250       -4183.1813   -4183.6766       0.4953   547.4
0.2255       -4183.1862   -4183.6875       0.5012   553.9
0.2260       -4183.1895   -4183.6924       0.5029   555.8
0.2265       -4183.1699   -4183.6912       0.5213   576.1
0.2270       -4183.1733   -4183.6802       0.5069   560.2
0.2275       -4183.1662   -4183.6613       0.4951   547.1
0.2280       -4183.1887   -4183.6379       0.4492   496.4
0.2285       -4183.2064   -4183.6143       0.4078   450.7
0.2290       -4183.2002   -4183.5928       0.3926   433.9
0.2295       -4183.2052   -4183.5783       0.3731   412.4
0.2300       -4183.1877   -4183.5733       0.3856   426.1
0.2305       -4183.1957   -4183.5752       0.3795   419.4
0.2310       -4183.2030   -4183.5825       0.3795   419.4
0.2315       -4183.2137   -4183.5952       0.3815   421.7
0.2320       -4183.2342   -4183.6112       0.3769   416.6
0.2325       -4183.2398   -4183.6267       0.3870   427.7
0.2330       -4183.2318   -4183.6440       0.4123   455.6
0.2335       -4183.2445   -4183.6609       0.4164   460.2
0.2340       -4183.2132   -4183.6757       0.4625   511.1
0.2345       -4183.2551   -4183.6862       0.4311   476.5
0.2350       -4183.2627   -4183.6930       0.4303   475.5
0.2355       -4183.2884   -4183.6966       0.4083   451.2
0.2360       -4183.2957   -4183.6959       0.4002   442.3
0.2365       -4183.2948   -4183.6935       0.3987   440.7
0.2370       -4183.3127   -4183.6946       0.3819   422.0
0.2375       -4183.3448   -4183.6995       0.3547   392.0
0.2380       -4183.3511   -4183.7104       0.3593   397.1
0.2385       -4183.3573   -4183.7194       0.3622   400.3
0.2390       -4183.3753   -4183.7243       0.3490   385.7
0.2395       -4183.3813   -4183.7220       0.3407   376.6
0.2400       -4183.3884   -4183.7129       0.3244   358.6
0.2405       -4183.3656   -4183.7000       0.3345   369.6
0.2410       -4183.3750   -4183.6890       0.3139   346.9
0.2415       -4183.3549   -4183.6783       0.3234   357.5
0.2420       -4183.3324   -4183.6695       0.3370   372.5
0.2425       -4183.3144   -4183.6636       0.3492   385.9
0.2430       -4183.3012   -4183.6614       0.3602   398.1
0.2435       -4183.3155   -4183.6628       0.3472   383.8
0.2440       -4183.3091   -4183.6657       0.3565   394.0
0.2445       -4183.3018   -4183.6713       0.3696   408.4
0.2450       -4183.2948   -4183.6737       0.3789   418.8
0.2455       -4183.3061   -4183.6716       0.3655   403.9
0.2460       -4183.3249   -4183.6640       0.3391   374.7
0.2465       -4183.3408   -4183.6506       0.3098   342.3
0.2470       -4183.3451   -4183.6338       0.2887   319.1
0.2475       -4183.3312   -4183.6153       0.2842   314.1
0.2480       -4183.3198   -4183.6028       0.2830   312.7
