Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0240      -24728.6288  -24729.1406       0.5118   132.0
0.0245      -24728.6027  -24729.1486       0.5459   140.8
0.0250      -24728.6040  -24729.1414       0.5374   138.6
0.0255      -24728.5948  -24729.1153       0.5205   134.2
0.0260      -24728.5891  -24729.0743       0.4852   125.1
0.0265      -24728.5609  -24729.0374       0.4765   122.9
0.0270      -24728.5562  -24729.0170       0.4608   118.8
0.0275      -24728.5768  -24729.0180       0.4412   113.8
0.0280      -24728.5937  -24729.0431       0.4494   115.9
0.0285      -24728.5574  -24729.0857       0.5283   136.2
0.0290      -24728.5631  -24729.1290       0.5659   145.9
0.0295      -24728.5533  -24729.1526       0.5993   154.5
0.0300      -24728.5408  -24729.1512       0.6104   157.4
0.0305      -24728.5301  -24729.1253       0.5952   153.5
0.0310      -24728.5444  -24729.0820       0.5376   138.6
0.0315      -24728.5393  -24729.0328       0.4935   127.3
0.0320      -24728.5442  -24728.9910       0.4468   115.2
0.0325      -24728.5367  -24728.9616       0.4249   109.6
0.0330      -24728.5159  -24728.9481       0.4322   111.5
0.0335      -24728.5264  -24728.9537       0.4273   110.2
0.0340      -24728.5553  -24728.9777       0.4224   108.9
0.0345      -24728.5545  -24729.0162       0.4618   119.1
0.0350      -24728.5501  -24729.0592       0.5091   131.3
0.0355      -24728.5679  -24729.1009       0.5330   137.5
0.0360      -24728.5713  -24729.1354       0.5641   145.5
0.0365      -24728.5279  -24729.1604       0.6325   163.1
0.0370      -24728.5013  -24729.1646       0.6633   171.1
0.0375      -24728.4913  -24729.1439       0.6526   168.3
0.0380      -24728.4613  -24729.0991       0.6379   164.5
0.0385      -24728.4176  -24729.0424       0.6248   161.1
0.0390      -24728.3594  -24728.9916       0.6322   163.0
0.0395      -24728.3307  -24728.9679       0.6372   164.3
0.0400      -24728.3245  -24728.9827       0.6582   169.7
0.0405      -24728.3349  -24729.0244       0.6895   177.8
0.0410      -24728.3265  -24729.0749       0.7484   193.0
0.0415      -24728.3399  -24729.1069       0.7670   197.8
0.0420      -24728.3408  -24729.1016       0.7609   196.2
0.0425      -24728.3208  -24729.0598       0.7390   190.6
0.0430      -24728.3202  -24728.9919       0.6717   173.2
0.0435      -24728.3069  -24728.9156       0.6087   157.0
0.0440      -24728.2736  -24728.8434       0.5698   146.9
0.0445      -24728.2788  -24728.7837       0.5049   130.2
0.0450      -24728.2636  -24728.7451       0.4815   124.2
0.0455      -24728.2230  -24728.7253       0.5023   129.5
0.0460      -24728.2297  -24728.7216       0.4919   126.9
0.0465      -24728.2174  -24728.7383       0.5208   134.3
0.0470      -24728.1885  -24728.7745       0.5860   151.1
0.0475      -24728.1354  -24728.8216       0.6862   177.0
0.0480      -24728.1307  -24728.8690       0.7383   190.4
0.0485      -24728.1338  -24728.9114       0.7776   200.5
0.0490      -24728.0929  -24728.9457       0.8528   219.9
0.0495      -24728.1385  -24728.9606       0.8221   212.0
0.0500      -24728.1109  -24728.9516       0.8407   216.8
0.0505      -24728.1506  -24728.9213       0.7708   198.8
0.0510      -24728.1461  -24728.8836       0.7375   190.2
0.0515      -24728.1774  -24728.8642       0.6868   177.1
0.0520      -24728.1814  -24728.8717       0.6903   178.0
0.0525      -24728.1720  -24728.9075       0.7356   189.7
0.0530      -24728.1946  -24728.9636       0.7690   198.3
0.0535      -24728.1896  -24729.0109       0.8213   211.8
0.0540      -24728.1995  -24729.0361       0.8366   215.7
0.0545      -24728.1886  -24729.0338       0.8452   218.0
0.0550      -24728.2063  -24729.0045       0.7982   205.8
0.0555      -24728.2226  -24728.9564       0.7338   189.2
0.0560      -24728.1969  -24728.8985       0.7015   180.9
0.0565      -24728.1843  -24728.8406       0.6563   169.3
0.0570      -24728.1853  -24728.7918       0.6065   156.4
0.0575      -24728.1827  -24728.7578       0.5750   148.3
0.0580      -24728.1860  -24728.7479       0.5619   144.9
0.0585      -24728.1952  -24728.7640       0.5687   146.7
0.0590      -24728.1463  -24728.8066       0.6602   170.3
0.0595      -24728.1641  -24728.8663       0.7022   181.1
0.0600      -24728.1574  -24728.9372       0.7799   201.1
0.0605      -24728.1402  -24729.0077       0.8675   223.7
0.0610      -24728.1515  -24729.0597       0.9082   234.2
0.0615      -24728.1737  -24729.0863       0.9126   235.3
0.0620      -24728.1605  -24729.0847       0.9241   238.3
0.0625      -24728.1618  -24729.0587       0.8970   231.3
0.0630      -24728.1189  -24729.0206       0.9017   232.5
0.0635      -24728.1032  -24728.9762       0.8730   225.1
0.0640      -24728.1244  -24728.9409       0.8164   210.5
0.0645      -24728.1414  -24728.9290       0.7875   203.1
0.0650      -24728.1219  -24728.9425       0.8206   211.6
0.0655      -24728.1221  -24728.9615       0.8394   216.5
0.0660      -24728.1182  -24728.9755       0.8573   221.1
0.0665      -24728.1115  -24728.9798       0.8684   223.9
0.0670      -24728.1360  -24728.9701       0.8341   215.1
0.0675      -24728.1048  -24728.9465       0.8416   217.0
0.0680      -24728.0799  -24728.9074       0.8275   213.4
0.0685      -24728.0643  -24728.8608       0.7966   205.4
0.0690      -24728.0326  -24728.8143       0.7817   201.6
0.0695      -24728.0445  -24728.7742       0.7298   188.2
0.0700      -24728.0502  -24728.7504       0.7003   180.6
0.0705      -24728.0710  -24728.7437       0.6727   173.5
0.0710      -24728.0773  -24728.7528       0.6755   174.2
0.0715      -24728.0811  -24728.7770       0.6959   179.5
0.0720      -24728.0776  -24728.8139       0.7363   189.9
0.0725      -24728.0995  -24728.8560       0.7566   195.1
0.0730      -24728.0687  -24728.8943       0.8256   212.9
0.0735      -24728.0637  -24728.9176       0.8539   220.2
0.0740      -24728.0668  -24728.9182       0.8515   219.6
0.0745      -24728.0818  -24728.8969       0.8151   210.2
0.0750      -24728.0821  -24728.8608       0.7787   200.8
0.0755      -24728.0737  -24728.8119       0.7382   190.4
0.0760      -24728.1023  -24728.7645       0.6622   170.8
0.0765      -24728.1423  -24728.7266       0.5843   150.7
0.0770      -24728.1605  -24728.7131       0.5527   142.5
0.0775      -24728.1863  -24728.7242       0.5380   138.7
0.0780      -24728.1705  -24728.7527       0.5822   150.1
0.0785      -24728.1689  -24728.7880       0.6191   159.6
0.0790      -24728.1735  -24728.8146       0.6411   165.3
0.0795      -24728.1260  -24728.8290       0.7031   181.3
0.0800      -24728.1092  -24728.8252       0.7160   184.6
0.0805      -24728.0803  -24728.8051       0.7249   186.9
0.0810      -24728.1109  -24728.7697       0.6588   169.9
0.0815      -24728.1231  -24728.7274       0.6043   155.8
0.0820      -24728.1168  -24728.6854       0.5686   146.6
0.0825      -24728.1110  -24728.6547       0.5437   140.2
0.0830      -24728.1169  -24728.6399       0.5230   134.9
0.0835      -24728.0993  -24728.6538       0.5545   143.0
0.0840      -24728.1073  -24728.6862       0.5790   149.3
0.0845      -24728.1274  -24728.7357       0.6082   156.9
0.0850      -24728.1292  -24728.7902       0.6610   170.4
0.0855      -24728.1282  -24728.8404       0.7122   183.7
0.0860      -24728.1352  -24728.8822       0.7471   192.6
0.0865      -24728.1255  -24728.9140       0.7885   203.3
0.0870      -24728.1481  -24728.9264       0.7784   200.7
0.0875      -24728.1653  -24728.9219       0.7566   195.1
0.0880      -24728.1532  -24728.8995       0.7463   192.4
0.0885      -24728.1630  -24728.8627       0.6997   180.4
0.0890      -24728.1356  -24728.8189       0.6833   176.2
0.0895      -24728.1334  -24728.7825       0.6491   167.4
0.0900      -24728.1326  -24728.7622       0.6296   162.4
0.0905      -24728.1189  -24728.7674       0.6485   167.2
0.0910      -24728.1109  -24728.7919       0.6810   175.6
0.0915      -24728.1025  -24728.8249       0.7225   186.3
0.0920      -24728.1158  -24728.8538       0.7380   190.3
0.0925      -24728.1037  -24728.8724       0.7687   198.2
0.0930      -24728.1143  -24728.8800       0.7657   197.5
0.0935      -24728.1002  -24728.8731       0.7728   199.3
0.0940      -24728.1226  -24728.8557       0.7332   189.1
0.0945      -24728.1253  -24728.8353       0.7099   183.1
0.0950      -24728.1609  -24728.8159       0.6550   168.9
0.0955      -24728.1396  -24728.8020       0.6624   170.8
0.0960      -24728.1232  -24728.7918       0.6685   172.4
0.0965      -24728.1632  -24728.7850       0.6218   160.4
0.0970      -24728.1474  -24728.7852       0.6378   164.5
0.0975      -24728.1484  -24728.7922       0.6438   166.0
0.0980      -24728.1360  -24728.8024       0.6665   171.9
0.0985      -24728.1144  -24728.8115       0.6970   179.8
0.0990      -24728.1190  -24728.8194       0.7004   180.6
0.0995      -24728.1754  -24728.8277       0.6523   168.2
0.1000      -24728.1639  -24728.8394       0.6755   174.2
0.1005      -24728.1503  -24728.8551       0.7048   181.8
0.1010      -24728.1130  -24728.8748       0.7618   196.5
0.1015      -24728.0930  -24728.8936       0.8006   206.5
0.1020      -24728.0897  -24728.9022       0.8125   209.5
0.1025      -24728.0738  -24728.8950       0.8212   211.8
0.1030      -24728.0523  -24728.8729       0.8206   211.6
0.1035      -24728.0144  -24728.8361       0.8217   211.9
0.1040      -24728.0173  -24728.7926       0.7753   199.9
0.1045      -24728.0079  -24728.7526       0.7446   192.0
0.1050      -24727.9918  -24728.7176       0.7258   187.2
0.1055      -24727.9682  -24728.6946       0.7264   187.3
0.1060      -24727.9811  -24728.6841       0.7030   181.3
0.1065      -24727.9589  -24728.6840       0.7251   187.0
0.1070      -24727.9430  -24728.6933       0.7504   193.5
0.1075      -24727.9359  -24728.7138       0.7779   200.6
0.1080      -24727.9264  -24728.7305       0.8042   207.4
0.1085      -24727.9423  -24728.7323       0.7900   203.7
0.1090      -24727.9894  -24728.7192       0.7297   188.2
0.1095      -24727.9526  -24728.6969       0.7443   191.9
0.1100      -24727.9737  -24728.6734       0.6997   180.4
0.1105      -24727.9589  -24728.6534       0.6946   179.1
0.1110      -24727.9496  -24728.6404       0.6908   178.1
0.1115      -24727.9361  -24728.6364       0.7004   180.6
0.1120      -24727.9342  -24728.6404       0.7062   182.1
0.1125      -24727.9185  -24728.6513       0.7328   189.0
0.1130      -24727.9343  -24728.6701       0.7359   189.8
0.1135      -24727.9414  -24728.6856       0.7443   191.9
0.1140      -24727.9248  -24728.6962       0.7714   198.9
0.1145      -24727.9386  -24728.6988       0.7602   196.0
0.1150      -24727.9451  -24728.6976       0.7526   194.1
0.1155      -24727.9221  -24728.6957       0.7736   199.5
0.1160      -24727.9317  -24728.6969       0.7652   197.3
0.1165      -24727.9410  -24728.7020       0.7610   196.3
0.1170      -24727.9217  -24728.7064       0.7848   202.4
0.1175      -24727.9010  -24728.6997       0.7986   205.9
0.1180      -24727.8674  -24728.6750       0.8076   208.3
0.1185      -24727.8999  -24728.6353       0.7354   189.6
0.1190      -24727.9289  -24728.5883       0.6595   170.1
0.1195      -24727.9015  -24728.5466       0.6451   166.4
0.1200      -24727.8979  -24728.5127       0.6148   158.5
0.1205      -24727.9122  -24728.4971       0.5848   150.8
0.1210      -24727.8940  -24728.5009       0.6070   156.5
0.1215      -24727.8637  -24728.5222       0.6585   169.8
0.1220      -24727.8364  -24728.5598       0.7234   186.6
0.1225      -24727.8620  -24728.6073       0.7453   192.2
0.1230      -24727.8513  -24728.6630       0.8116   209.3
0.1235      -24727.8270  -24728.7182       0.8912   229.8
0.1240      -24727.8077  -24728.7637       0.9560   246.5
0.1245      -24727.8092  -24728.7992       0.9900   255.3
0.1250      -24727.8127  -24728.8207       1.0080   259.9
0.1255      -24727.8080  -24728.8263       1.0183   262.6
0.1260      -24727.7749  -24728.8192       1.0444   269.3
0.1265      -24727.7429  -24728.8008       1.0580   272.8
0.1270      -24727.7532  -24728.7742       1.0210   263.3
0.1275      -24727.7627  -24728.7475       0.9848   254.0
0.1280      -24727.7522  -24728.7291       0.9770   251.9
0.1285      -24727.7635  -24728.7211       0.9576   246.9
0.1290      -24727.7597  -24728.7238       0.9642   248.6
0.1295      -24727.7182  -24728.7372       1.0190   262.8
0.1300      -24727.6734  -24728.7558       1.0824   279.1
0.1305      -24727.6519  -24728.7688       1.1169   288.0
0.1310      -24727.6625  -24728.7668       1.1043   284.8
0.1315      -24727.6422  -24728.7451       1.1030   284.4
0.1320      -24727.6466  -24728.7067       1.0601   273.4
0.1325      -24727.6372  -24728.6580       1.0208   263.2
0.1330      -24727.6574  -24728.6144       0.9570   246.8
0.1335      -24727.5894  -24728.5821       0.9927   256.0
0.1340      -24727.5570  -24728.5626       1.0057   259.3
0.1345      -24727.5092  -24728.5624       1.0532   271.6
0.1350      -24727.4936  -24728.5761       1.0825   279.1
0.1355      -24727.4640  -24728.5962       1.1322   292.0
0.1360      -24727.4870  -24728.6162       1.1292   291.2
0.1365      -24727.4952  -24728.6300       1.1348   292.6
0.1370      -24727.4793  -24728.6317       1.1524   297.2
0.1375      -24727.5151  -24728.6202       1.1051   285.0
0.1380      -24727.5303  -24728.6006       1.0703   276.0
0.1385      -24727.5118  -24728.5726       1.0608   273.6
0.1390      -24727.5264  -24728.5308       1.0043   259.0
0.1395      -24727.5150  -24728.4785       0.9634   248.4
0.1400      -24727.5120  -24728.4310       0.9189   237.0
0.1405      -24727.4834  -24728.3985       0.9151   236.0
0.1410      -24727.4852  -24728.3760       0.8908   229.7
0.1415      -24727.4695  -24728.3606       0.8912   229.8
0.1420      -24727.4787  -24728.3536       0.8749   225.6
0.1425      -24727.4223  -24728.3470       0.9247   238.5
0.1430      -24727.4560  -24728.3393       0.8833   227.8
0.1435      -24727.4704  -24728.3316       0.8612   222.1
0.1440      -24727.4496  -24728.3211       0.8716   224.8
0.1445      -24727.4223  -24728.3133       0.8910   229.8
0.1450      -24727.4346  -24728.3034       0.8688   224.1
0.1455      -24727.4020  -24728.2960       0.8940   230.6
0.1460      -24727.4067  -24728.2914       0.8847   228.2
0.1465      -24727.4099  -24728.2898       0.8799   226.9
0.1470      -24727.4263  -24728.2895       0.8632   222.6
0.1475      -24727.4238  -24728.2950       0.8711   224.7
0.1480      -24727.4557  -24728.3171       0.8613   222.1
0.1485      -24727.4359  -24728.3622       0.9263   238.9
0.1490      -24727.4406  -24728.4230       0.9824   253.3
0.1495      -24727.4435  -24728.4916       1.0481   270.3
0.1500      -24727.4387  -24728.5548       1.1161   287.8
0.1505      -24727.4252  -24728.5982       1.1730   302.5
0.1510      -24727.4396  -24728.6215       1.1819   304.8
0.1515      -24727.4407  -24728.6198       1.1791   304.1
0.1520      -24727.4790  -24728.5968       1.1178   288.3
0.1525      -24727.5057  -24728.5658       1.0601   273.4
0.1530      -24727.5025  -24728.5297       1.0272   264.9
0.1535      -24727.5104  -24728.4971       0.9867   254.4
0.1540      -24727.5307  -24728.4833       0.9526   245.7
0.1545      -24727.5607  -24728.4862       0.9254   238.7
0.1550      -24727.5839  -24728.5063       0.9225   237.9
0.1555      -24727.5627  -24728.5377       0.9750   251.4
0.1560      -24727.5616  -24728.5768       1.0152   261.8
0.1565      -24727.5699  -24728.6139       1.0440   269.2
0.1570      -24727.5213  -24728.6406       1.1193   288.6
0.1575      -24727.4748  -24728.6525       1.1777   303.7
0.1580      -24727.4701  -24728.6439       1.1737   302.7
0.1585      -24727.4664  -24728.6166       1.1503   296.6
0.1590      -24727.4320  -24728.5823       1.1503   296.6
0.1595      -24727.4083  -24728.5585       1.1502   296.6
0.1600      -24727.3655  -24728.5575       1.1920   307.4
0.1605      -24727.3771  -24728.5792       1.2022   310.0
0.1610      -24727.3443  -24728.6109       1.2666   326.6
0.1615      -24727.3846  -24728.6379       1.2533   323.2
0.1620      -24727.3727  -24728.6577       1.2850   331.4
0.1625      -24727.3722  -24728.6693       1.2971   334.5
0.1630      -24727.3575  -24728.6617       1.3041   336.3
0.1635      -24727.3409  -24728.6402       1.2993   335.1
0.1640      -24727.2966  -24728.6105       1.3139   338.8
0.1645      -24727.2384  -24728.5767       1.3383   345.1
0.1650      -24727.2507  -24728.5408       1.2901   332.7
0.1655      -24727.2988  -24728.5019       1.2031   310.3
0.1660      -24727.3005  -24728.4655       1.1650   300.4
0.1665      -24727.2865  -24728.4301       1.1436   294.9
0.1670      -24727.2922  -24728.4007       1.1085   285.9
0.1675      -24727.2885  -24728.3898       1.1013   284.0
0.1680      -24727.2980  -24728.3924       1.0944   282.2
0.1685      -24727.2909  -24728.4027       1.1119   286.7
0.1690      -24727.2725  -24728.4156       1.1431   294.8
0.1695      -24727.2867  -24728.4210       1.1344   292.5
0.1700      -24727.2699  -24728.4226       1.1528   297.3
0.1705      -24727.2971  -24728.4223       1.1253   290.2
0.1710      -24727.2570  -24728.4207       1.1637   300.1
0.1715      -24727.3156  -24728.4176       1.1021   284.2
0.1720      -24727.2805  -24728.4123       1.1318   291.9
0.1725      -24727.2408  -24728.4070       1.1662   300.7
0.1730      -24727.2725  -24728.3978       1.1253   290.2
0.1735      -24727.2863  -24728.3924       1.1062   285.3
0.1740      -24727.3194  -24728.3961       1.0767   277.7
0.1745      -24727.3064  -24728.4106       1.1042   284.8
0.1750      -24727.3132  -24728.4314       1.1182   288.4
0.1755      -24727.3016  -24728.4515       1.1500   296.6
0.1760      -24727.3670  -24728.4644       1.0975   283.0
0.1765      -24727.3626  -24728.4636       1.1010   283.9
0.1770      -24727.3989  -24728.4501       1.0513   271.1
0.1775      -24727.4219  -24728.4249       1.0030   258.7
0.1780      -24727.4476  -24728.3924       0.9448   243.6
0.1785      -24727.4523  -24728.3624       0.9101   234.7
0.1790      -24727.4690  -24728.3413       0.8723   224.9
0.1795      -24727.4490  -24728.3307       0.8817   227.4
0.1800      -24727.4489  -24728.3268       0.8779   226.4
0.1805      -24727.4422  -24728.3251       0.8829   227.7
0.1810      -24727.4643  -24728.3355       0.8712   224.7
0.1815      -24727.5000  -24728.3661       0.8661   223.3
0.1820      -24727.4601  -24728.4176       0.9575   246.9
0.1825      -24727.4648  -24728.4797       1.0149   261.7
0.1830      -24727.4889  -24728.5367       1.0478   270.2
0.1835      -24727.4956  -24728.5797       1.0841   279.6
0.1840      -24727.5059  -24728.6006       1.0947   282.3
0.1845      -24727.5098  -24728.5954       1.0856   280.0
0.1850      -24727.5682  -24728.5756       1.0074   259.8
0.1855      -24727.5397  -24728.5536       1.0140   261.5
0.1860      -24727.5612  -24728.5384       0.9772   252.0
0.1865      -24727.5449  -24728.5364       0.9914   255.7
0.1870      -24727.5706  -24728.5493       0.9787   252.4
0.1875      -24727.5800  -24728.5741       0.9941   256.3
0.1880      -24727.5799  -24728.6067       1.0268   264.8
0.1885      -24727.5591  -24728.6338       1.0747   277.1
0.1890      -24727.5372  -24728.6439       1.1068   285.4
0.1895      -24727.5505  -24728.6324       1.0819   279.0
0.1900      -24727.5935  -24728.6027       1.0092   260.3
0.1905      -24727.5995  -24728.5672       0.9677   249.6
0.1910      -24727.6103  -24728.5398       0.9296   239.7
0.1915      -24727.5985  -24728.5231       0.9246   238.4
0.1920      -24727.6339  -24728.5174       0.8835   227.8
0.1925      -24727.6419  -24728.5198       0.8779   226.4
0.1930      -24727.6404  -24728.5313       0.8908   229.7
0.1935      -24727.6636  -24728.5417       0.8781   226.4
0.1940      -24727.6856  -24728.5500       0.8644   222.9
0.1945      -24727.6777  -24728.5559       0.8782   226.5
0.1950      -24727.6987  -24728.5596       0.8609   222.0
0.1955      -24727.6905  -24728.5618       0.8712   224.7
0.1960      -24727.6279  -24728.5635       0.9356   241.3
0.1965      -24727.6234  -24728.5584       0.9350   241.1
0.1970      -24727.6777  -24728.5491       0.8714   224.7
0.1975      -24727.6957  -24728.5392       0.8435   217.5
0.1980      -24727.7061  -24728.5309       0.8249   212.7
0.1985      -24727.7062  -24728.5254       0.8192   211.2
0.1990      -24727.7023  -24728.5310       0.8287   213.7
0.1995      -24727.6955  -24728.5418       0.8463   218.2
0.2000      -24727.6748  -24728.5505       0.8757   225.8
0.2005      -24727.6711  -24728.5531       0.8820   227.4
0.2010      -24727.6819  -24728.5476       0.8656   223.2
0.2015      -24727.6862  -24728.5356       0.8494   219.0
0.2020      -24727.6731  -24728.5175       0.8443   217.7
0.2025      -24727.6830  -24728.4984       0.8154   210.3
0.2030      -24727.6914  -24728.4826       0.7912   204.0
0.2035      -24727.6533  -24728.4793       0.8260   213.0
0.2040      -24727.6097  -24728.4842       0.8745   225.5
0.2045      -24727.5985  -24728.4946       0.8961   231.1
0.2050      -24727.5776  -24728.5161       0.9385   242.0
0.2055      -24727.5776  -24728.5449       0.9672   249.4
0.2060      -24727.5518  -24728.5793       1.0276   265.0
0.2065      -24727.5812  -24728.6192       1.0379   267.7
0.2070      -24727.5511  -24728.6539       1.1028   284.4
0.2075      -24727.5346  -24728.6779       1.1434   294.8
0.2080      -24727.5063  -24728.6893       1.1830   305.1
0.2085      -24727.6189  -24728.6883       1.0694   275.8
0.2090      -24727.6154  -24728.6845       1.0690   275.7
0.2095      -24727.5950  -24728.6868       1.0918   281.5
0.2100      -24727.5828  -24728.6999       1.1171   288.1
0.2105      -24727.5728  -24728.7222       1.1494   296.4
0.2110      -24727.6141  -24728.7482       1.1341   292.5
0.2115      -24727.5961  -24728.7695       1.1735   302.6
0.2120      -24727.6557  -24728.7729       1.1172   288.1
0.2125      -24727.6700  -24728.7566       1.0866   280.2
0.2130      -24727.6740  -24728.7241       1.0501   270.8
0.2135      -24727.6147  -24728.6809       1.0663   275.0
0.2140      -24727.6312  -24728.6464       1.0153   261.8
0.2145      -24727.6474  -24728.6330       0.9856   254.2
0.2150      -24727.6273  -24728.6441       1.0168   262.2
0.2155      -24727.6234  -24728.6737       1.0503   270.8
0.2160      -24727.6598  -24728.7080       1.0482   270.3
0.2165      -24727.5953  -24728.7314       1.1361   293.0
0.2170      -24727.6182  -24728.7348       1.1166   287.9
0.2175      -24727.6252  -24728.7232       1.0979   283.1
0.2180      -24727.6422  -24728.6958       1.0536   271.7
0.2185      -24727.6281  -24728.6662       1.0381   267.7
0.2190      -24727.6447  -24728.6426       0.9979   257.3
0.2195      -24727.6070  -24728.6336       1.0266   264.7
0.2200      -24727.5981  -24728.6338       1.0357   267.1
0.2205      -24727.5546  -24728.6411       1.0865   280.2
0.2210      -24727.5640  -24728.6476       1.0836   279.4
0.2215      -24727.5464  -24728.6508       1.1044   284.8
0.2220      -24727.5474  -24728.6446       1.0972   283.0
0.2225      -24727.5283  -24728.6275       1.0992   283.5
0.2230      -24727.4774  -24728.6036       1.1263   290.4
0.2235      -24727.4710  -24728.5837       1.1127   286.9
0.2240      -24727.4548  -24728.5748       1.1200   288.8
0.2245      -24727.4879  -24728.5732       1.0853   279.9
0.2250      -24727.4830  -24728.5744       1.0914   281.4
0.2255      -24727.5061  -24728.5743       1.0682   275.5
0.2260      -24727.5064  -24728.5691       1.0627   274.1
0.2265      -24727.5216  -24728.5581       1.0366   267.3
0.2270      -24727.5204  -24728.5442       1.0237   264.0
0.2275      -24727.5389  -24728.5300       0.9912   255.6
0.2280      -24727.5386  -24728.5235       0.9849   254.0
0.2285      -24727.4717  -24728.5373       1.0655   274.8
0.2290      -24727.4601  -24728.5668       1.1067   285.4
0.2295      -24727.4299  -24728.5991       1.1692   301.5
0.2300      -24727.4297  -24728.6245       1.1948   308.1
0.2305      -24727.4216  -24728.6354       1.2138   313.0
0.2310      -24727.4276  -24728.6266       1.1990   309.2
0.2315      -24727.4576  -24728.6010       1.1434   294.9
0.2320      -24727.4526  -24728.5705       1.1179   288.3
0.2325      -24727.4331  -24728.5489       1.1159   287.8
0.2330      -24727.4292  -24728.5471       1.1179   288.3
0.2335      -24727.4664  -24728.5594       1.0931   281.9
0.2340      -24727.4429  -24728.5877       1.1447   295.2
0.2345      -24727.4223  -24728.6277       1.2054   310.8
0.2350      -24727.3967  -24728.6680       1.2713   327.8
0.2355      -24727.4025  -24728.6867       1.2842   331.2
0.2360      -24727.4728  -24728.6653       1.1925   307.5
0.2365      -24727.4652  -24728.6012       1.1360   293.0
0.2370      -24727.3970  -24728.5064       1.1094   286.1
0.2375      -24727.3928  -24728.4068       1.0140   261.5
0.2380      -24727.3948  -24728.3255       0.9307   240.0
0.2385      -24727.3604  -24728.2868       0.9264   238.9
0.2390      -24727.3778  -24728.2934       0.9156   236.1
0.2395      -24727.3710  -24728.3351       0.9641   248.6
0.2400      -24727.3557  -24728.3944       1.0387   267.9
0.2405      -24727.3668  -24728.4483       1.0814   278.9
0.2410      -24727.3506  -24728.4762       1.1256   290.3
0.2415      -24727.3830  -24728.4712       1.0883   280.6
0.2420      -24727.4027  -24728.4455       1.0428   268.9
0.2425      -24727.4074  -24728.4102       1.0028   258.6
0.2430      -24727.4074  -24728.3723       0.9650   248.8
0.2435      -24727.4030  -24728.3338       0.9308   240.0
0.2440      -24727.3810  -24728.2956       0.9146   235.8
0.2445      -24727.3838  -24728.2632       0.8793   226.8
0.2450      -24727.4112  -24728.2400       0.8288   213.7
0.2455      -24727.3945  -24728.2244       0.8299   214.0
0.2460      -24727.4194  -24728.2181       0.7986   206.0
0.2465      -24727.3860  -24728.2210       0.8350   215.3
0.2470      -24727.3830  -24728.2277       0.8447   217.8
0.2475      -24727.4010  -24728.2329       0.8319   214.5
0.2480      -24727.4052  -24728.2366       0.8313   214.4
