Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0410       -4181.1968   -4181.7821       0.5853   646.8
0.0415       -4181.2177   -4181.7957       0.5781   638.9
0.0420       -4181.1815   -4181.8041       0.6226   688.1
0.0425       -4181.1856   -4181.7983       0.6127   677.2
0.0430       -4181.1580   -4181.7730       0.6150   679.7
0.0435       -4181.1489   -4181.7225       0.5736   633.9
0.0440       -4181.1455   -4181.6526       0.5071   560.4
0.0445       -4181.1118   -4181.5758       0.4640   512.8
0.0450       -4181.1053   -4181.5045       0.3992   441.2
0.0455       -4181.1135   -4181.4489       0.3354   370.7
0.0460       -4181.1226   -4181.4144       0.2919   322.6
0.0465       -4181.1549   -4181.4016       0.2468   272.7
0.0470       -4181.1481   -4181.4081       0.2601   287.4
0.0475       -4181.1357   -4181.4249       0.2891   319.6
0.0480       -4181.1435   -4181.4429       0.2995   331.0
0.0485       -4181.1499   -4181.4541       0.3042   336.2
0.0490       -4181.1065   -4181.4555       0.3490   385.8
0.0495       -4181.1030   -4181.4495       0.3465   382.9
0.0500       -4181.0935   -4181.4381       0.3446   380.9
0.0505       -4181.1179   -4181.4316       0.3137   346.7
0.0510       -4181.1137   -4181.4422       0.3285   363.0
0.0515       -4181.1061   -4181.4734       0.3674   406.0
0.0520       -4181.1098   -4181.5211       0.4113   454.6
0.0525       -4181.1168   -4181.5852       0.4685   517.8
0.0530       -4181.1436   -4181.6559       0.5123   566.2
0.0535       -4181.1427   -4181.7220       0.5793   640.2
0.0540       -4181.1349   -4181.7723       0.6374   704.5
0.0545       -4181.1494   -4181.7979       0.6485   716.7
0.0550       -4181.0887   -4181.7977       0.7089   783.5
0.0555       -4181.1159   -4181.7739       0.6580   727.2
0.0560       -4181.1364   -4181.7358       0.5994   662.4
0.0565       -4181.1361   -4181.6982       0.5621   621.2
0.0570       -4181.1327   -4181.6742       0.5415   598.5
0.0575       -4181.0936   -4181.6707       0.5770   637.7
0.0580       -4181.0697   -4181.6984       0.6287   694.8
0.0585       -4181.0689   -4181.7512       0.6823   754.1
0.0590       -4181.0341   -4181.8151       0.7809   863.1
0.0595       -4181.0144   -4181.8788       0.8643   955.3
0.0600       -4181.0500   -4181.9321       0.8821   974.9
0.0605       -4181.0465   -4181.9694       0.9229  1020.0
0.0610       -4181.0520   -4181.9931       0.9411  1040.1
0.0615       -4181.0359   -4182.0132       0.9773  1080.1
0.0620       -4181.0542   -4182.0419       0.9877  1091.6
0.0625       -4181.0491   -4182.0920       1.0429  1152.6
0.0630       -4181.0636   -4182.1728       1.1092  1225.9
0.0635       -4181.0936   -4182.2780       1.1844  1309.0
0.0640       -4181.0922   -4182.3976       1.3054  1442.7
0.0645       -4181.1110   -4182.5151       1.4041  1551.8
0.0650       -4181.1255   -4182.6152       1.4896  1646.3
0.0655       -4181.1229   -4182.6926       1.5697  1734.8
0.0660       -4181.1635   -4182.7421       1.5786  1744.7
0.0665       -4181.1781   -4182.7633       1.5852  1751.9
0.0670       -4181.2050   -4182.7614       1.5564  1720.2
0.0675       -4181.2345   -4182.7477       1.5133  1672.5
0.0680       -4181.2525   -4182.7327       1.4802  1635.9
0.0685       -4181.3160   -4182.7347       1.4187  1567.9
0.0690       -4181.2987   -4182.7637       1.4649  1619.0
0.0695       -4181.4074   -4182.8179       1.4105  1558.9
0.0700       -4181.3846   -4182.8902       1.5056  1664.0
0.0705       -4181.3862   -4182.9632       1.5770  1742.9
0.0710       -4181.4305   -4183.0214       1.5909  1758.3
0.0715       -4181.4388   -4183.0518       1.6129  1782.6
0.0720       -4181.4595   -4183.0570       1.5975  1765.5
0.0725       -4181.5072   -4183.0432       1.5359  1697.5
0.0730       -4181.5136   -4183.0241       1.5105  1669.3
0.0735       -4181.4791   -4183.0108       1.5317  1692.8
0.0740       -4181.4856   -4183.0086       1.5230  1683.2
0.0745       -4181.4859   -4183.0238       1.5379  1699.7
0.0750       -4181.5444   -4183.0602       1.5158  1675.3
0.0755       -4181.5203   -4183.1132       1.5929  1760.4
0.0760       -4181.5767   -4183.1693       1.5926  1760.2
0.0765       -4181.6230   -4183.2220       1.5990  1767.2
0.0770       -4181.6381   -4183.2628       1.6246  1795.5
0.0775       -4181.6345   -4183.2866       1.6521  1825.9
0.0780       -4181.5966   -4183.2889       1.6923  1870.3
0.0785       -4181.6365   -4183.2665       1.6299  1801.4
0.0790       -4181.6438   -4183.2218       1.5780  1744.0
0.0795       -4181.6328   -4183.1570       1.5242  1684.5
0.0800       -4181.6607   -4183.0865       1.4258  1575.8
0.0805       -4181.6905   -4183.0337       1.3432  1484.5
0.0810       -4181.6929   -4183.0179       1.3251  1464.5
0.0815       -4181.6898   -4183.0411       1.3513  1493.4
0.0820       -4181.6900   -4183.0766       1.3865  1532.4
0.0825       -4181.7209   -4183.1135       1.3927  1539.2
0.0830       -4181.7836   -4183.1423       1.3588  1501.7
0.0835       -4181.8036   -4183.1524       1.3488  1490.7
0.0840       -4181.7804   -4183.1451       1.3647  1508.3
0.0845       -4181.7492   -4183.1211       1.3719  1516.2
0.0850       -4181.7336   -4183.0836       1.3500  1492.0
0.0855       -4181.7684   -4183.0421       1.2737  1407.7
0.0860       -4181.6908   -4183.0099       1.3191  1457.9
0.0865       -4181.7134   -4182.9835       1.2702  1403.8
0.0870       -4181.7324   -4182.9699       1.2375  1367.7
0.0875       -4181.7654   -4182.9717       1.2063  1333.2
0.0880       -4181.7791   -4182.9905       1.2114  1338.9
0.0885       -4181.7782   -4183.0182       1.2401  1370.5
0.0890       -4181.7695   -4183.0492       1.2797  1414.4
0.0895       -4181.7869   -4183.0688       1.2819  1416.7
0.0900       -4181.8113   -4183.0702       1.2589  1391.3
0.0905       -4181.8149   -4183.0459       1.2310  1360.5
0.0910       -4181.8529   -4182.9966       1.1437  1264.1
0.0915       -4181.8502   -4182.9271       1.0769  1190.2
0.0920       -4181.8370   -4182.8558       1.0188  1126.0
0.0925       -4181.8471   -4182.8031       0.9560  1056.5
0.0930       -4181.8637   -4182.7775       0.9138  1009.9
0.0935       -4181.9011   -4182.7735       0.8724   964.2
0.0940       -4181.8840   -4182.7782       0.8942   988.3
0.0945       -4181.8875   -4182.7741       0.8866   979.8
0.0950       -4181.8753   -4182.7467       0.8714   963.1
0.0955       -4181.8607   -4182.6944       0.8336   921.3
0.0960       -4181.8313   -4182.6250       0.7937   877.2
0.0965       -4181.8202   -4182.5530       0.7328   809.9
0.0970       -4181.8531   -4182.4859       0.6328   699.4
0.0975       -4181.8403   -4182.4276       0.5873   649.1
0.0980       -4181.8219   -4182.3798       0.5579   616.6
0.0985       -4181.8134   -4182.3451       0.5317   587.6
0.0990       -4181.8300   -4182.3327       0.5027   555.6
0.0995       -4181.8275   -4182.3415       0.5139   568.0
0.1000       -4181.8350   -4182.3736       0.5386   595.2
0.1005       -4181.8375   -4182.4264       0.5889   650.8
0.1010       -4181.8258   -4182.4946       0.6688   739.1
0.1015       -4181.8521   -4182.5651       0.7130   788.0
0.1020       -4181.8309   -4182.6259       0.7950   878.7
0.1025       -4181.8325   -4182.6651       0.8326   920.2
0.1030       -4181.8401   -4182.6797       0.8396   927.9
0.1035       -4181.8245   -4182.6781       0.8536   943.4
0.1040       -4181.8079   -4182.6828       0.8749   967.0
0.1045       -4181.7509   -4182.7139       0.9630  1064.3
0.1050       -4181.7483   -4182.7770       1.0287  1136.9
0.1055       -4181.7796   -4182.8537       1.0741  1187.1
0.1060       -4181.7255   -4182.9169       1.1914  1316.7
0.1065       -4181.7153   -4182.9454       1.2302  1359.6
0.1070       -4181.6871   -4182.9410       1.2539  1385.8
0.1075       -4181.6973   -4182.9204       1.2231  1351.8
0.1080       -4181.6546   -4182.9068       1.2522  1383.9
0.1085       -4181.6583   -4182.9113       1.2529  1384.7
0.1090       -4181.6254   -4182.9350       1.3096  1447.4
0.1095       -4181.6187   -4182.9819       1.3631  1506.5
0.1100       -4181.6432   -4183.0298       1.3866  1532.5
0.1105       -4181.6513   -4183.0658       1.4145  1563.3
0.1110       -4181.6744   -4183.0847       1.4104  1558.7
0.1115       -4181.6944   -4183.0861       1.3917  1538.1
0.1120       -4181.6813   -4183.0737       1.3924  1538.8
0.1125       -4181.6929   -4183.0544       1.3615  1504.7
0.1130       -4181.7349   -4183.0330       1.2981  1434.7
0.1135       -4181.7247   -4183.0051       1.2804  1415.1
0.1140       -4181.7437   -4182.9720       1.2282  1357.4
0.1145       -4181.7590   -4182.9334       1.1743  1297.8
0.1150       -4181.7666   -4182.8969       1.1304  1249.3
0.1155       -4181.7998   -4182.8805       1.0807  1194.4
0.1160       -4181.7996   -4182.8833       1.0837  1197.7
0.1165       -4181.7806   -4182.9040       1.1234  1241.6
0.1170       -4181.8060   -4182.9308       1.1249  1243.2
0.1175       -4181.8459   -4182.9412       1.0953  1210.5
0.1180       -4181.9121   -4182.9352       1.0231  1130.8
0.1185       -4181.9031   -4182.9196       1.0165  1123.5
0.1190       -4181.9856   -4182.9001       0.9145  1010.7
0.1195       -4181.9583   -4182.8894       0.9311  1029.0
0.1200       -4181.9481   -4182.8986       0.9505  1050.5
0.1205       -4181.9570   -4182.9278       0.9708  1073.0
0.1210       -4181.9587   -4182.9678       1.0090  1115.2
0.1215       -4182.0391   -4183.0133       0.9742  1076.7
0.1220       -4182.0318   -4183.0553       1.0235  1131.2
0.1225       -4181.9985   -4183.0897       1.0912  1206.0
0.1230       -4181.9919   -4183.1186       1.1267  1245.2
0.1235       -4182.0065   -4183.1423       1.1358  1255.3
0.1240       -4182.0659   -4183.1629       1.0970  1212.4
0.1245       -4182.1267   -4183.1745       1.0478  1158.0
0.1250       -4182.1755   -4183.1822       1.0067  1112.6
0.1255       -4182.1856   -4183.1874       1.0018  1107.2
0.1260       -4182.2022   -4183.1946       0.9924  1096.8
0.1265       -4182.2368   -4183.1966       0.9598  1060.8
0.1270       -4182.2503   -4183.1983       0.9479  1047.7
0.1275       -4182.2336   -4183.2004       0.9668  1068.5
0.1280       -4182.2276   -4183.1959       0.9683  1070.2
0.1285       -4182.2370   -4183.1770       0.9400  1038.9
0.1290       -4182.2109   -4183.1403       0.9293  1027.1
0.1295       -4182.1928   -4183.0819       0.8891   982.7
0.1300       -4182.1971   -4183.0085       0.8115   896.8
0.1305       -4182.1923   -4182.9309       0.7386   816.3
0.1310       -4182.1944   -4182.8721       0.6777   749.0
0.1315       -4182.1969   -4182.8478       0.6509   719.3
0.1320       -4182.1902   -4182.8577       0.6675   737.7
0.1325       -4182.1674   -4182.8890       0.7215   797.4
0.1330       -4182.2037   -4182.9200       0.7163   791.7
0.1335       -4182.2409   -4182.9381       0.6973   770.6
0.1340       -4182.2628   -4182.9414       0.6786   749.9
0.1345       -4182.2814   -4182.9400       0.6586   727.9
0.1350       -4182.2971   -4182.9458       0.6486   716.9
0.1355       -4182.3030   -4182.9661       0.6630   732.8
0.1360       -4182.3616   -4183.0044       0.6428   710.4
0.1365       -4182.3731   -4183.0484       0.6753   746.3
0.1370       -4182.3790   -4183.0902       0.7112   786.1
0.1375       -4182.4019   -4183.1170       0.7151   790.3
0.1380       -4182.4213   -4183.1266       0.7053   779.5
0.1385       -4182.4058   -4183.1256       0.7198   795.5
0.1390       -4182.4406   -4183.1236       0.6830   754.8
0.1395       -4182.4305   -4183.1214       0.6909   763.6
0.1400       -4182.4680   -4183.1132       0.6453   713.1
0.1405       -4182.4633   -4183.0962       0.6329   699.5
0.1410       -4182.4746   -4183.0622       0.5876   649.4
0.1415       -4182.4600   -4183.0089       0.5488   606.6
0.1420       -4182.4693   -4182.9471       0.4779   528.1
0.1425       -4182.4638   -4182.8932       0.4294   474.6
0.1430       -4182.4625   -4182.8530       0.3904   431.5
0.1435       -4182.4595   -4182.8264       0.3669   405.5
0.1440       -4182.4694   -4182.8105       0.3411   376.9
0.1445       -4182.4577   -4182.8021       0.3444   380.6
0.1450       -4182.4509   -4182.7905       0.3396   375.3
0.1455       -4182.4579   -4182.7796       0.3217   355.6
0.1460       -4182.4391   -4182.7716       0.3326   367.6
0.1465       -4182.4259   -4182.7766       0.3507   387.6
0.1470       -4182.4339   -4182.8048       0.3709   409.9
0.1475       -4182.4314   -4182.8611       0.4297   474.9
0.1480       -4182.4332   -4182.9386       0.5054   558.6
0.1485       -4182.4188   -4183.0233       0.6044   668.0
0.1490       -4182.4478   -4183.1067       0.6589   728.2
0.1495       -4182.4490   -4183.1879       0.7389   816.6
0.1500       -4182.4573   -4183.2633       0.8060   890.8
0.1505       -4182.4779   -4183.3303       0.8525   942.2
0.1510       -4182.4622   -4183.3866       0.9244  1021.6
0.1515       -4182.5075   -4183.4287       0.9212  1018.1
0.1520       -4182.4912   -4183.4567       0.9655  1067.1
0.1525       -4182.4583   -4183.4747       1.0164  1123.3
0.1530       -4182.4859   -4183.4812       0.9953  1100.0
0.1535       -4182.5192   -4183.4776       0.9583  1059.2
0.1540       -4182.5104   -4183.4695       0.9591  1060.0
0.1545       -4182.5426   -4183.4608       0.9182  1014.8
0.1550       -4182.5390   -4183.4491       0.9101  1005.8
0.1555       -4182.5536   -4183.4334       0.8799   972.4
0.1560       -4182.5433   -4183.4168       0.8735   965.4
0.1565       -4182.5797   -4183.4000       0.8203   906.5
0.1570       -4182.5813   -4183.3812       0.8000   884.1
0.1575       -4182.6035   -4183.3639       0.7603   840.3
0.1580       -4182.6366   -4183.3532       0.7166   792.0
0.1585       -4182.6345   -4183.3582       0.7237   799.8
0.1590       -4182.6297   -4183.3826       0.7529   832.1
0.1595       -4182.6450   -4183.4196       0.7746   856.1
0.1600       -4182.6416   -4183.4535       0.8119   897.3
0.1605       -4182.6212   -4183.4740       0.8529   942.6
0.1610       -4182.5913   -4183.4726       0.8813   974.0
0.1615       -4182.5527   -4183.4527       0.9000   994.7
0.1620       -4182.5384   -4183.4221       0.8837   976.7
0.1625       -4182.5301   -4183.3905       0.8604   950.9
0.1630       -4182.5577   -4183.3684       0.8108   896.1
0.1635       -4182.5918   -4183.3576       0.7658   846.4
0.1640       -4182.6223   -4183.3547       0.7324   809.5
0.1645       -4182.6089   -4183.3562       0.7473   825.9
0.1650       -4182.6714   -4183.3581       0.6868   759.0
0.1655       -4182.7329   -4183.3584       0.6254   691.2
0.1660       -4182.7120   -4183.3530       0.6410   708.4
0.1665       -4182.6898   -4183.3406       0.6508   719.3
0.1670       -4182.6658   -4183.3156       0.6498   718.1
0.1675       -4182.6780   -4183.2732       0.5952   657.8
0.1680       -4182.6706   -4183.2194       0.5488   606.6
0.1685       -4182.6803   -4183.1700       0.4898   541.3
0.1690       -4182.6592   -4183.1371       0.4779   528.2
0.1695       -4182.6749   -4183.1222       0.4472   494.3
0.1700       -4182.6895   -4183.1240       0.4345   480.2
0.1705       -4182.6806   -4183.1337       0.4531   500.8
0.1710       -4182.7064   -4183.1415       0.4352   481.0
0.1715       -4182.6776   -4183.1414       0.4638   512.6
0.1720       -4182.6982   -4183.1277       0.4295   474.7
0.1725       -4182.7058   -4183.1061       0.4003   442.5
0.1730       -4182.6865   -4183.0817       0.3952   436.8
0.1735       -4182.7090   -4183.0563       0.3473   383.9
0.1740       -4182.7086   -4183.0364       0.3278   362.3
0.1745       -4182.7048   -4183.0219       0.3171   350.5
0.1750       -4182.6999   -4183.0115       0.3116   344.4
0.1755       -4182.7266   -4183.0104       0.2838   313.6
0.1760       -4182.7447   -4183.0225       0.2779   307.1
0.1765       -4182.7447   -4183.0467       0.3020   333.7
0.1770       -4182.7409   -4183.0768       0.3359   371.2
0.1775       -4182.7618   -4183.1031       0.3412   377.1
0.1780       -4182.7465   -4183.1223       0.3758   415.3
0.1785       -4182.7705   -4183.1325       0.3620   400.1
0.1790       -4182.7612   -4183.1348       0.3736   412.9
0.1795       -4182.7786   -4183.1393       0.3607   398.6
0.1800       -4182.7522   -4183.1573       0.4051   447.7
0.1805       -4182.7661   -4183.1927       0.4266   471.5
0.1810       -4182.7519   -4183.2362       0.4843   535.2
0.1815       -4182.7470   -4183.2784       0.5313   587.2
0.1820       -4182.7537   -4183.3128       0.5590   617.8
0.1825       -4182.7646   -4183.3386       0.5740   634.3
0.1830       -4182.7586   -4183.3537       0.5950   657.6
0.1835       -4182.7448   -4183.3581       0.6133   677.8
0.1840       -4182.7484   -4183.3538       0.6054   669.1
0.1845       -4182.7506   -4183.3414       0.5908   652.9
0.1850       -4182.7622   -4183.3261       0.5640   623.3
0.1855       -4182.7428   -4183.3112       0.5685   628.3
0.1860       -4182.7627   -4183.2949       0.5322   588.2
0.1865       -4182.7600   -4183.2841       0.5242   579.3
0.1870       -4182.7700   -4183.2743       0.5043   557.3
0.1875       -4182.7974   -4183.2690       0.4716   521.2
0.1880       -4182.7680   -4183.2723       0.5043   557.3
0.1885       -4182.7697   -4183.2804       0.5107   564.5
0.1890       -4182.7608   -4183.2895       0.5287   584.3
0.1895       -4182.7172   -4183.2841       0.5669   626.5
0.1900       -4182.7190   -4183.2543       0.5353   591.6
0.1905       -4182.7449   -4183.2093       0.4645   513.3
0.1910       -4182.7362   -4183.1633       0.4270   472.0
0.1915       -4182.7633   -4183.1388       0.3755   415.0
0.1920       -4182.7662   -4183.1430       0.3768   416.5
0.1925       -4182.7605   -4183.1686       0.4082   451.1
0.1930       -4182.7786   -4183.2003       0.4217   466.1
0.1935       -4182.7931   -4183.2229       0.4297   474.9
0.1940       -4182.7922   -4183.2327       0.4405   486.8
0.1945       -4182.7956   -4183.2293       0.4337   479.3
0.1950       -4182.8087   -4183.2189       0.4101   453.3
0.1955       -4182.7743   -4183.2069       0.4327   478.2
0.1960       -4182.7766   -4183.1966       0.4200   464.2
0.1965       -4182.7281   -4183.1886       0.4605   508.9
0.1970       -4182.7066   -4183.1829       0.4763   526.4
0.1975       -4182.7121   -4183.1816       0.4696   518.9
0.1980       -4182.7272   -4183.1890       0.4617   510.3
0.1985       -4182.7228   -4183.2051       0.4823   533.0
0.1990       -4182.6935   -4183.2289       0.5353   591.7
0.1995       -4182.6901   -4183.2608       0.5707   630.8
0.2000       -4182.6834   -4183.2993       0.6159   680.6
0.2005       -4182.7290   -4183.3390       0.6100   674.1
0.2010       -4182.7266   -4183.3743       0.6477   715.9
0.2015       -4182.7163   -4183.4080       0.6918   764.5
0.2020       -4182.7163   -4183.4401       0.7239   800.0
0.2025       -4182.7078   -4183.4655       0.7578   837.5
0.2030       -4182.7146   -4183.4749       0.7604   840.3
0.2035       -4182.7206   -4183.4662       0.7455   824.0
0.2040       -4182.7464   -4183.4379       0.6915   764.2
0.2045       -4182.7445   -4183.3964       0.6518   720.4
0.2050       -4182.7319   -4183.3596       0.6277   693.7
0.2055       -4182.7733   -4183.3488       0.5756   636.1
0.2060       -4182.7515   -4183.3788       0.6273   693.3
0.2065       -4182.7424   -4183.4468       0.7044   778.5
0.2070       -4182.7608   -4183.5209       0.7601   840.1
0.2075       -4182.7447   -4183.5726       0.8279   915.0
0.2080       -4182.8008   -4183.5873       0.7865   869.2
0.2085       -4182.8216   -4183.5677       0.7460   824.5
0.2090       -4182.8678   -4183.5244       0.6565   725.6
0.2095       -4182.8915   -4183.4758       0.5843   645.7
0.2100       -4182.9032   -4183.4348       0.5316   587.5
0.2105       -4182.8829   -4183.4103       0.5273   582.8
0.2110       -4182.8784   -4183.3985       0.5202   574.9
0.2115       -4182.8503   -4183.3968       0.5465   604.0
0.2120       -4182.8483   -4183.4008       0.5525   610.6
0.2125       -4182.8722   -4183.4031       0.5310   586.8
0.2130       -4182.8570   -4183.3976       0.5406   597.4
0.2135       -4182.8677   -4183.3867       0.5190   573.6
0.2140       -4182.8392   -4183.3715       0.5323   588.3
0.2145       -4182.8482   -4183.3457       0.4976   549.9
0.2150       -4182.8574   -4183.3155       0.4581   506.3
0.2155       -4182.8468   -4183.2800       0.4332   478.8
0.2160       -4182.8509   -4183.2453       0.3944   435.8
0.2165       -4182.8246   -4183.2239       0.3994   441.4
0.2170       -4182.8084   -4183.2301       0.4217   466.1
0.2175       -4182.8109   -4183.2682       0.4573   505.4
0.2180       -4182.8266   -4183.3154       0.4888   540.2
0.2185       -4182.8451   -4183.3611       0.5159   570.2
0.2190       -4182.8502   -4183.3933       0.5431   600.2
0.2195       -4182.8354   -4183.4026       0.5672   626.9
0.2200       -4182.8921   -4183.3970       0.5049   558.0
0.2205       -4182.9004   -4183.3829       0.4825   533.3
0.2210       -4182.9033   -4183.3685       0.4652   514.2
0.2215       -4182.9012   -4183.3619       0.4607   509.2
0.2220       -4182.8986   -4183.3686       0.4700   519.4
0.2225       -4182.8924   -4183.3848       0.4924   544.2
0.2230       -4182.8867   -4183.4027       0.5161   570.3
0.2235       -4182.8690   -4183.4162       0.5472   604.7
0.2240       -4182.8575   -4183.4267       0.5691   629.0
0.2245       -4182.8718   -4183.4281       0.5564   614.9
0.2250       -4182.8998   -4183.4211       0.5213   576.1
0.2255       -4182.9095   -4183.4061       0.4966   548.9
0.2260       -4182.9102   -4183.3831       0.4729   522.6
0.2265       -4182.9017   -4183.3502       0.4486   495.7
0.2270       -4182.8560   -4183.3071       0.4512   498.6
0.2275       -4182.8432   -4183.2548       0.4116   454.9
0.2280       -4182.8653   -4183.2058       0.3405   376.3
0.2285       -4182.8626   -4183.1711       0.3085   340.9
0.2290       -4182.8778   -4183.1568       0.2790   308.4
0.2295       -4182.8752   -4183.1619       0.2867   316.8
0.2300       -4182.8775   -4183.1824       0.3049   336.9
0.2305       -4182.8969   -4183.2093       0.3124   345.3
0.2310       -4182.9022   -4183.2346       0.3324   367.3
0.2315       -4182.8895   -4183.2577       0.3682   407.0
0.2320       -4182.8849   -4183.2768       0.3919   433.1
0.2325       -4182.8581   -4183.2892       0.4311   476.5
0.2330       -4182.8497   -4183.2973       0.4476   494.6
0.2335       -4182.8363   -4183.3058       0.4695   518.9
0.2340       -4182.8365   -4183.3151       0.4786   528.9
0.2345       -4182.8151   -4183.3211       0.5059   559.1
0.2350       -4182.8136   -4183.3316       0.5180   572.5
0.2355       -4182.8144   -4183.3469       0.5325   588.6
0.2360       -4182.8234   -4183.3650       0.5416   598.5
0.2365       -4182.8420   -4183.3882       0.5462   603.7
0.2370       -4182.8821   -4183.4140       0.5319   587.9
0.2375       -4182.8789   -4183.4437       0.5648   624.2
0.2380       -4182.8888   -4183.4709       0.5821   643.3
0.2385       -4182.8845   -4183.4923       0.6078   671.7
0.2390       -4182.8878   -4183.5074       0.6196   684.8
0.2395       -4182.8853   -4183.5111       0.6257   691.5
0.2400       -4182.9115   -4183.5023       0.5908   653.0
0.2405       -4182.8807   -4183.4860       0.6052   668.9
0.2410       -4182.8812   -4183.4667       0.5856   647.2
0.2415       -4182.8880   -4183.4509       0.5629   622.1
0.2420       -4182.8816   -4183.4455       0.5639   623.2
0.2425       -4182.8829   -4183.4441       0.5611   620.2
0.2430       -4182.9030   -4183.4463       0.5433   600.5
0.2435       -4182.9186   -4183.4524       0.5338   590.0
0.2440       -4182.9162   -4183.4563       0.5401   597.0
0.2445       -4182.9166   -4183.4534       0.5368   593.3
