Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0440      -24728.5227  -24728.9889       0.4663   120.2
0.0445      -24728.5392  -24728.9857       0.4465   115.1
0.0450      -24728.5675  -24728.9848       0.4173   107.6
0.0455      -24728.5607  -24728.9832       0.4225   109.0
0.0460      -24728.5077  -24728.9790       0.4713   121.5
0.0465      -24728.5040  -24728.9720       0.4680   120.7
0.0470      -24728.4896  -24728.9608       0.4712   121.5
0.0475      -24728.5146  -24728.9473       0.4328   111.6
0.0480      -24728.5118  -24728.9346       0.4227   109.0
0.0485      -24728.4960  -24728.9258       0.4298   110.8
0.0490      -24728.5020  -24728.9295       0.4275   110.3
0.0495      -24728.5272  -24728.9396       0.4124   106.4
0.0500      -24728.5238  -24728.9593       0.4355   112.3
0.0505      -24728.5073  -24728.9843       0.4770   123.0
0.0510      -24728.5076  -24729.0088       0.5013   129.3
0.0515      -24728.5096  -24729.0267       0.5170   133.3
0.0520      -24728.5141  -24729.0342       0.5201   134.1
0.0525      -24728.5217  -24729.0304       0.5087   131.2
0.0530      -24728.5337  -24729.0184       0.4848   125.0
0.0535      -24728.5431  -24729.0036       0.4605   118.8
0.0540      -24728.5680  -24728.9888       0.4208   108.5
0.0545      -24728.5773  -24728.9780       0.4008   103.4
0.0550      -24728.5641  -24728.9773       0.4132   106.5
0.0555      -24728.5490  -24728.9856       0.4366   112.6
0.0560      -24728.5325  -24729.0027       0.4702   121.3
0.0565      -24728.5365  -24729.0239       0.4874   125.7
0.0570      -24728.5079  -24729.0428       0.5349   137.9
0.0575      -24728.4847  -24729.0520       0.5673   146.3
0.0580      -24728.4715  -24729.0543       0.5828   150.3
0.0585      -24728.4708  -24729.0524       0.5816   150.0
0.0590      -24728.4361  -24729.0454       0.6093   157.1
0.0595      -24728.4397  -24729.0354       0.5957   153.6
0.0600      -24728.4376  -24729.0272       0.5896   152.0
0.0605      -24728.4327  -24729.0251       0.5924   152.8
0.0610      -24728.4391  -24729.0262       0.5872   151.4
0.0615      -24728.4527  -24729.0299       0.5772   148.8
0.0620      -24728.4445  -24729.0376       0.5931   152.9
0.0625      -24728.4500  -24729.0490       0.5990   154.5
0.0630      -24728.4428  -24729.0556       0.6128   158.0
0.0635      -24728.4482  -24729.0527       0.6046   155.9
0.0640      -24728.4340  -24729.0426       0.6086   156.9
0.0645      -24728.4505  -24729.0275       0.5769   148.8
0.0650      -24728.4357  -24729.0096       0.5739   148.0
0.0655      -24728.4112  -24728.9921       0.5808   149.8
0.0660      -24728.4139  -24728.9796       0.5657   145.9
0.0665      -24728.3913  -24728.9761       0.5847   150.8
0.0670      -24728.4074  -24728.9808       0.5734   147.9
0.0675      -24728.4043  -24728.9902       0.5858   151.1
0.0680      -24728.3959  -24728.9998       0.6039   155.7
0.0685      -24728.3988  -24729.0075       0.6087   157.0
0.0690      -24728.4060  -24729.0095       0.6035   155.6
0.0695      -24728.3951  -24729.0041       0.6091   157.1
0.0700      -24728.3556  -24728.9964       0.6408   165.3
0.0705      -24728.3324  -24728.9901       0.6577   169.6
0.0710      -24728.3063  -24728.9837       0.6775   174.7
0.0715      -24728.2813  -24728.9763       0.6950   179.2
0.0720      -24728.2815  -24728.9696       0.6881   177.4
0.0725      -24728.3131  -24728.9631       0.6500   167.6
0.0730      -24728.3150  -24728.9590       0.6439   166.1
0.0735      -24728.3285  -24728.9533       0.6247   161.1
0.0740      -24728.3057  -24728.9446       0.6388   164.7
0.0745      -24728.2956  -24728.9288       0.6331   163.3
0.0750      -24728.2901  -24728.9102       0.6201   159.9
0.0755      -24728.2739  -24728.8887       0.6148   158.5
0.0760      -24728.2420  -24728.8623       0.6203   160.0
0.0765      -24728.2309  -24728.8315       0.6006   154.9
0.0770      -24728.2077  -24728.8030       0.5953   153.5
0.0775      -24728.2044  -24728.7842       0.5798   149.5
0.0780      -24728.1808  -24728.7797       0.5989   154.4
0.0785      -24728.1780  -24728.7848       0.6068   156.5
0.0790      -24728.2069  -24728.7980       0.5911   152.4
0.0795      -24728.2203  -24728.8167       0.5964   153.8
0.0800      -24728.2318  -24728.8351       0.6033   155.6
0.0805      -24728.2389  -24728.8520       0.6131   158.1
0.0810      -24728.2185  -24728.8676       0.6490   167.4
0.0815      -24728.2115  -24728.8820       0.6704   172.9
0.0820      -24728.2070  -24728.8908       0.6837   176.3
0.0825      -24728.2168  -24728.8912       0.6744   173.9
0.0830      -24728.2438  -24728.8865       0.6427   165.7
0.0835      -24728.2413  -24728.8812       0.6399   165.0
0.0840      -24728.2404  -24728.8772       0.6368   164.2
0.0845      -24728.2679  -24728.8794       0.6115   157.7
0.0850      -24728.2535  -24728.8886       0.6351   163.8
0.0855      -24728.2763  -24728.9057       0.6294   162.3
0.0860      -24728.2915  -24728.9278       0.6363   164.1
0.0865      -24728.2907  -24728.9521       0.6613   170.5
0.0870      -24728.2431  -24728.9736       0.7305   188.4
0.0875      -24728.2228  -24728.9874       0.7646   197.2
0.0880      -24728.2474  -24728.9901       0.7427   191.5
0.0885      -24728.2016  -24728.9803       0.7787   200.8
0.0890      -24728.2044  -24728.9572       0.7528   194.1
0.0895      -24728.1757  -24728.9291       0.7534   194.3
0.0900      -24728.1937  -24728.9027       0.7090   182.8
0.0905      -24728.1564  -24728.8850       0.7286   187.9
0.0910      -24728.1475  -24728.8781       0.7306   188.4
0.0915      -24728.1576  -24728.8825       0.7249   186.9
0.0920      -24728.1502  -24728.8971       0.7468   192.6
0.0925      -24728.1229  -24728.9141       0.7912   204.0
0.0930      -24728.1212  -24728.9248       0.8037   207.2
0.0935      -24728.0979  -24728.9256       0.8277   213.5
0.0940      -24728.1561  -24728.9107       0.7545   194.6
0.0945      -24728.1556  -24728.8864       0.7308   188.5
0.0950      -24728.1626  -24728.8608       0.6982   180.0
0.0955      -24728.1732  -24728.8372       0.6640   171.2
0.0960      -24728.1481  -24728.8218       0.6737   173.7
0.0965      -24728.1640  -24728.8168       0.6528   168.3
0.0970      -24728.1686  -24728.8251       0.6565   169.3
0.0975      -24728.1586  -24728.8447       0.6861   176.9
0.0980      -24728.1767  -24728.8666       0.6899   177.9
0.0985      -24728.1889  -24728.8890       0.7001   180.5
0.0990      -24728.1749  -24728.9070       0.7321   188.8
0.0995      -24728.1690  -24728.9139       0.7450   192.1
0.1000      -24728.1761  -24728.9122       0.7360   189.8
0.1005      -24728.1496  -24728.9043       0.7547   194.6
0.1010      -24728.1259  -24728.8934       0.7675   197.9
0.1015      -24728.1564  -24728.8816       0.7253   187.0
0.1020      -24728.1960  -24728.8801       0.6841   176.4
0.1025      -24728.2027  -24728.8911       0.6883   177.5
0.1030      -24728.1731  -24728.9137       0.7406   191.0
0.1035      -24728.1439  -24728.9384       0.7945   204.9
0.1040      -24728.1533  -24728.9552       0.8019   206.8
0.1045      -24728.1274  -24728.9645       0.8371   215.9
0.1050      -24728.1094  -24728.9676       0.8582   221.3
0.1055      -24728.1097  -24728.9619       0.8522   219.8
0.1060      -24728.1370  -24728.9523       0.8154   210.3
0.1065      -24728.1172  -24728.9426       0.8255   212.9
0.1070      -24728.1189  -24728.9353       0.8164   210.5
0.1075      -24728.1171  -24728.9341       0.8170   210.7
0.1080      -24728.1133  -24728.9388       0.8255   212.9
0.1085      -24728.1081  -24728.9506       0.8425   217.3
0.1090      -24728.1046  -24728.9661       0.8615   222.2
0.1095      -24728.0997  -24728.9766       0.8770   226.2
0.1100      -24728.0833  -24728.9784       0.8951   230.8
0.1105      -24728.0469  -24728.9626       0.9157   236.1
0.1110      -24728.0417  -24728.9302       0.8885   229.1
0.1115      -24728.0360  -24728.8833       0.8473   218.5
0.1120      -24728.0555  -24728.8254       0.7700   198.6
0.1125      -24728.0226  -24728.7680       0.7454   192.2
0.1130      -24728.0215  -24728.7211       0.6995   180.4
0.1135      -24728.0503  -24728.6944       0.6442   166.1
0.1140      -24728.0315  -24728.6911       0.6596   170.1
0.1145      -24728.0132  -24728.7098       0.6966   179.6
0.1150      -24727.9812  -24728.7420       0.7608   196.2
0.1155      -24727.9796  -24728.7710       0.7914   204.1
0.1160      -24727.9678  -24728.7906       0.8229   212.2
0.1165      -24727.9620  -24728.8012       0.8391   216.4
0.1170      -24727.9724  -24728.8057       0.8333   214.9
0.1175      -24727.9854  -24728.8120       0.8266   213.2
0.1180      -24727.9919  -24728.8260       0.8342   215.1
0.1185      -24727.9891  -24728.8415       0.8525   219.8
0.1190      -24727.9814  -24728.8573       0.8759   225.9
0.1195      -24727.9754  -24728.8736       0.8982   231.6
0.1200      -24727.9356  -24728.8866       0.9510   245.3
0.1205      -24727.9067  -24728.8941       0.9874   254.6
0.1210      -24727.8880  -24728.8968       1.0088   260.1
0.1215      -24727.8851  -24728.8970       1.0119   260.9
0.1220      -24727.8697  -24728.8975       1.0278   265.1
0.1225      -24727.8332  -24728.8989       1.0657   274.8
0.1230      -24727.8472  -24728.8912       1.0440   269.2
0.1235      -24727.7726  -24728.8698       1.0972   283.0
0.1240      -24727.7775  -24728.8334       1.0559   272.3
0.1245      -24727.7787  -24728.7880       1.0093   260.3
0.1250      -24727.7605  -24728.7375       0.9770   251.9
0.1255      -24727.7595  -24728.6895       0.9300   239.8
0.1260      -24727.7748  -24728.6544       0.8795   226.8
0.1265      -24727.7744  -24728.6369       0.8625   222.4
0.1270      -24727.7858  -24728.6336       0.8478   218.6
0.1275      -24727.7973  -24728.6368       0.8395   216.5
0.1280      -24727.8022  -24728.6411       0.8389   216.3
0.1285      -24727.8117  -24728.6414       0.8297   214.0
0.1290      -24727.8479  -24728.6424       0.7944   204.9
0.1295      -24727.8715  -24728.6428       0.7712   198.9
0.1300      -24727.8686  -24728.6420       0.7734   199.4
0.1305      -24727.8598  -24728.6429       0.7831   201.9
0.1310      -24727.8442  -24728.6459       0.8017   206.7
0.1315      -24727.7838  -24728.6536       0.8697   224.3
0.1320      -24727.8003  -24728.6680       0.8677   223.8
0.1325      -24727.7774  -24728.6975       0.9201   237.3
0.1330      -24727.7934  -24728.7386       0.9453   243.8
0.1335      -24727.7601  -24728.7810       1.0209   263.3
0.1340      -24727.7651  -24728.8095       1.0444   269.3
0.1345      -24727.7521  -24728.8168       1.0647   274.6
0.1350      -24727.7098  -24728.7951       1.0853   279.9
0.1355      -24727.7074  -24728.7490       1.0416   268.6
0.1360      -24727.6717  -24728.6936       1.0219   263.5
0.1365      -24727.6317  -24728.6337       1.0020   258.4
0.1370      -24727.6376  -24728.5865       0.9489   244.7
0.1375      -24727.6265  -24728.5661       0.9397   242.3
0.1380      -24727.6036  -24728.5739       0.9703   250.2
0.1385      -24727.5973  -24728.6018       1.0046   259.1
0.1390      -24727.6169  -24728.6352       1.0183   262.6
0.1395      -24727.6011  -24728.6630       1.0619   273.9
0.1400      -24727.6298  -24728.6745       1.0447   269.4
0.1405      -24727.6433  -24728.6612       1.0178   262.5
0.1410      -24727.6469  -24728.6212       0.9744   251.3
0.1415      -24727.6488  -24728.5636       0.9147   235.9
0.1420      -24727.6381  -24728.5036       0.8656   223.2
0.1425      -24727.6179  -24728.4577       0.8399   216.6
0.1430      -24727.6097  -24728.4431       0.8334   214.9
0.1435      -24727.5711  -24728.4686       0.8975   231.4
0.1440      -24727.5946  -24728.5248       0.9302   239.9
0.1445      -24727.6197  -24728.5931       0.9734   251.0
0.1450      -24727.5926  -24728.6633       1.0707   276.1
0.1455      -24727.6191  -24728.7159       1.0968   282.8
0.1460      -24727.6468  -24728.7380       1.0912   281.4
0.1465      -24727.6611  -24728.7303       1.0692   275.7
0.1470      -24727.6425  -24728.6928       1.0502   270.8
0.1475      -24727.6577  -24728.6390       0.9813   253.1
0.1480      -24727.6720  -24728.5859       0.9140   235.7
0.1485      -24727.6813  -24728.5482       0.8669   223.5
0.1490      -24727.6767  -24728.5407       0.8640   222.8
0.1495      -24727.7210  -24728.5672       0.8461   218.2
0.1500      -24727.6909  -24728.6243       0.9334   240.7
0.1505      -24727.6863  -24728.6917       1.0055   259.3
0.1510      -24727.6767  -24728.7508       1.0741   277.0
0.1515      -24727.6442  -24728.7870       1.1428   294.7
0.1520      -24727.6379  -24728.7897       1.1519   297.0
0.1525      -24727.6306  -24728.7569       1.1263   290.5
0.1530      -24727.6450  -24728.7040       1.0591   273.1
0.1535      -24727.6268  -24728.6542       1.0274   264.9
0.1540      -24727.6229  -24728.6201       0.9972   257.2
0.1545      -24727.5997  -24728.6074       1.0077   259.9
0.1550      -24727.5866  -24728.6168       1.0302   265.7
0.1555      -24727.6066  -24728.6531       1.0465   269.9
0.1560      -24727.5891  -24728.7008       1.1117   286.7
0.1565      -24727.5980  -24728.7531       1.1552   297.9
0.1570      -24727.6162  -24728.7997       1.1835   305.2
0.1575      -24727.6085  -24728.8252       1.2167   313.8
0.1580      -24727.6053  -24728.8224       1.2171   313.9
0.1585      -24727.6020  -24728.7892       1.1872   306.2
0.1590      -24727.6134  -24728.7366       1.1232   289.7
0.1595      -24727.6048  -24728.6809       1.0762   277.5
0.1600      -24727.5939  -24728.6342       1.0403   268.3
0.1605      -24727.5731  -24728.6117       1.0387   267.9
0.1610      -24727.5814  -24728.6174       1.0360   267.2
0.1615      -24727.5744  -24728.6441       1.0697   275.9
0.1620      -24727.5571  -24728.6807       1.1236   289.7
0.1625      -24727.5894  -24728.7049       1.1155   287.7
0.1630      -24727.5983  -24728.7038       1.1055   285.1
0.1635      -24727.6151  -24728.6782       1.0631   274.1
0.1640      -24727.6469  -24728.6343       0.9875   254.6
0.1645      -24727.6370  -24728.5795       0.9426   243.1
0.1650      -24727.6198  -24728.5217       0.9019   232.6
0.1655      -24727.5889  -24728.4684       0.8794   226.8
0.1660      -24727.5424  -24728.4240       0.8816   227.3
0.1665      -24727.5402  -24728.3913       0.8511   219.5
0.1670      -24727.5256  -24728.3718       0.8462   218.2
0.1675      -24727.5317  -24728.3734       0.8418   217.1
0.1680      -24727.5288  -24728.3979       0.8690   224.1
0.1685      -24727.5308  -24728.4348       0.9039   233.1
0.1690      -24727.5607  -24728.4762       0.9155   236.1
0.1695      -24727.5755  -24728.5149       0.9394   242.3
0.1700      -24727.5744  -24728.5440       0.9697   250.1
0.1705      -24727.5341  -24728.5613       1.0273   264.9
0.1710      -24727.5394  -24728.5633       1.0239   264.0
0.1715      -24727.5531  -24728.5567       1.0036   258.8
0.1720      -24727.5652  -24728.5492       0.9840   253.7
0.1725      -24727.5516  -24728.5480       0.9964   256.9
0.1730      -24727.5565  -24728.5549       0.9984   257.5
0.1735      -24727.5677  -24728.5687       1.0010   258.1
0.1740      -24727.5363  -24728.5873       1.0510   271.0
0.1745      -24727.5689  -24728.6048       1.0360   267.1
0.1750      -24727.6000  -24728.6264       1.0264   264.7
0.1755      -24727.5968  -24728.6483       1.0515   271.1
0.1760      -24727.5701  -24728.6664       1.0964   282.7
0.1765      -24727.5423  -24728.6749       1.1325   292.1
0.1770      -24727.5411  -24728.6724       1.1313   291.7
0.1775      -24727.5303  -24728.6631       1.1328   292.1
0.1780      -24727.5545  -24728.6513       1.0968   282.8
0.1785      -24727.5569  -24728.6421       1.0852   279.9
0.1790      -24727.5382  -24728.6379       1.0997   283.6
0.1795      -24727.5223  -24728.6389       1.1166   287.9
0.1800      -24727.5233  -24728.6447       1.1214   289.2
0.1805      -24727.5535  -24728.6575       1.1039   284.7
0.1810      -24727.5029  -24728.6721       1.1692   301.5
0.1815      -24727.5219  -24728.6861       1.1641   300.2
0.1820      -24727.5013  -24728.6927       1.1913   307.2
0.1825      -24727.5011  -24728.6892       1.1881   306.4
0.1830      -24727.5545  -24728.6678       1.1134   287.1
0.1835      -24727.5421  -24728.6365       1.0944   282.2
0.1840      -24727.5474  -24728.6005       1.0531   271.6
0.1845      -24727.5463  -24728.5670       1.0207   263.2
0.1850      -24727.5199  -24728.5335       1.0136   261.4
0.1855      -24727.4894  -24728.5060       1.0166   262.2
0.1860      -24727.5152  -24728.4872       0.9720   250.6
0.1865      -24727.5027  -24728.4798       0.9771   252.0
0.1870      -24727.5011  -24728.4790       0.9779   252.2
0.1875      -24727.5235  -24728.4789       0.9554   246.4
0.1880      -24727.4986  -24728.4784       0.9798   252.7
0.1885      -24727.5533  -24728.4785       0.9252   238.6
0.1890      -24727.5819  -24728.4784       0.8965   231.2
0.1895      -24727.5925  -24728.4807       0.8882   229.1
0.1900      -24727.6288  -24728.4880       0.8593   221.6
0.1905      -24727.6086  -24728.4983       0.8897   229.4
0.1910      -24727.5883  -24728.5102       0.9218   237.7
0.1915      -24727.5865  -24728.5241       0.9377   241.8
0.1920      -24727.5869  -24728.5453       0.9584   247.2
0.1925      -24727.5941  -24728.5735       0.9794   252.6
0.1930      -24727.6136  -24728.6092       0.9956   256.7
0.1935      -24727.5698  -24728.6405       1.0708   276.1
0.1940      -24727.5693  -24728.6598       1.0905   281.2
0.1945      -24727.5879  -24728.6657       1.0778   277.9
0.1950      -24727.5667  -24728.6584       1.0917   281.5
0.1955      -24727.5597  -24728.6482       1.0885   280.7
0.1960      -24727.5629  -24728.6392       1.0763   277.5
0.1965      -24727.5769  -24728.6382       1.0613   273.7
0.1970      -24727.5538  -24728.6456       1.0918   281.6
0.1975      -24727.5549  -24728.6546       1.0997   283.6
0.1980      -24727.5655  -24728.6582       1.0927   281.8
0.1985      -24727.5848  -24728.6550       1.0702   276.0
0.1990      -24727.5968  -24728.6479       1.0511   271.0
0.1995      -24727.6067  -24728.6348       1.0281   265.1
0.2000      -24727.6251  -24728.6167       0.9915   255.7
0.2005      -24727.6201  -24728.5948       0.9747   251.4
0.2010      -24727.6436  -24728.5767       0.9331   240.6
0.2015      -24727.6623  -24728.5701       0.9078   234.1
0.2020      -24727.6564  -24728.5822       0.9258   238.7
0.2025      -24727.6599  -24728.6104       0.9505   245.1
0.2030      -24727.6599  -24728.6540       0.9941   256.3
0.2035      -24727.6361  -24728.7058       1.0697   275.9
0.2040      -24727.6400  -24728.7574       1.1174   288.2
0.2045      -24727.6336  -24728.7980       1.1643   300.3
0.2050      -24727.6174  -24728.8177       1.2003   309.5
0.2055      -24727.6042  -24728.8134       1.2093   311.8
0.2060      -24727.5985  -24728.7887       1.1901   306.9
0.2065      -24727.6133  -24728.7517       1.1384   293.6
0.2070      -24727.6372  -24728.7123       1.0751   277.2
0.2075      -24727.6883  -24728.6820       0.9937   256.2
0.2080      -24727.6943  -24728.6688       0.9745   251.3
0.2085      -24727.7200  -24728.6661       0.9461   244.0
0.2090      -24727.6842  -24728.6718       0.9877   254.7
0.2095      -24727.6776  -24728.6781       1.0004   258.0
0.2100      -24727.6936  -24728.6762       0.9825   253.4
0.2105      -24727.7151  -24728.6658       0.9507   245.2
0.2110      -24727.7097  -24728.6493       0.9396   242.3
0.2115      -24727.6934  -24728.6354       0.9420   242.9
0.2120      -24727.7133  -24728.6195       0.9062   233.7
0.2125      -24727.7175  -24728.6023       0.8847   228.1
0.2130      -24727.7202  -24728.5878       0.8676   223.7
0.2135      -24727.7083  -24728.5791       0.8708   224.6
0.2140      -24727.7257  -24728.5798       0.8541   220.2
0.2145      -24727.7013  -24728.5860       0.8846   228.1
0.2150      -24727.7326  -24728.6002       0.8676   223.7
0.2155      -24727.7131  -24728.6274       0.9143   235.8
0.2160      -24727.7203  -24728.6599       0.9396   242.3
0.2165      -24727.6912  -24728.6903       0.9991   257.6
0.2170      -24727.6355  -24728.7122       1.0767   277.7
0.2175      -24727.6181  -24728.7229       1.1047   284.9
0.2180      -24727.6562  -24728.7215       1.0653   274.7
0.2185      -24727.6337  -24728.7126       1.0789   278.2
0.2190      -24727.6316  -24728.7020       1.0703   276.0
0.2195      -24727.6065  -24728.6943       1.0878   280.5
0.2200      -24727.6002  -24728.6883       1.0881   280.6
0.2205      -24727.5776  -24728.6904       1.1127   287.0
0.2210      -24727.6045  -24728.7023       1.0978   283.1
0.2215      -24727.5777  -24728.7150       1.1372   293.3
0.2220      -24727.5939  -24728.7229       1.1291   291.2
0.2225      -24727.6155  -24728.7307       1.1152   287.6
0.2230      -24727.5949  -24728.7425       1.1475   295.9
0.2235      -24727.6104  -24728.7554       1.1450   295.3
0.2240      -24727.6149  -24728.7687       1.1537   297.5
0.2245      -24727.6257  -24728.7783       1.1526   297.2
0.2250      -24727.6571  -24728.7815       1.1244   290.0
0.2255      -24727.6672  -24728.7809       1.1137   287.2
0.2260      -24727.6945  -24728.7759       1.0814   278.9
0.2265      -24727.6816  -24728.7681       1.0866   280.2
0.2270      -24727.7033  -24728.7599       1.0565   272.5
0.2275      -24727.7016  -24728.7529       1.0513   271.1
0.2280      -24727.7123  -24728.7508       1.0384   267.8
0.2285      -24727.7057  -24728.7477       1.0419   268.7
0.2290      -24727.7119  -24728.7417       1.0298   265.6
0.2295      -24727.7060  -24728.7282       1.0223   263.6
0.2300      -24727.7199  -24728.7115       0.9916   255.7
0.2305      -24727.6731  -24728.6928       1.0197   263.0
0.2310      -24727.6452  -24728.6739       1.0287   265.3
0.2315      -24727.6644  -24728.6577       0.9933   256.2
0.2320      -24727.6612  -24728.6441       0.9829   253.5
0.2325      -24727.6333  -24728.6326       0.9993   257.7
0.2330      -24727.6210  -24728.6260       1.0050   259.2
0.2335      -24727.6392  -24728.6233       0.9841   253.8
0.2340      -24727.6291  -24728.6250       0.9959   256.8
0.2345      -24727.6249  -24728.6308       1.0059   259.4
0.2350      -24727.6013  -24728.6383       1.0370   267.4
0.2355      -24727.6076  -24728.6450       1.0374   267.5
0.2360      -24727.6010  -24728.6475       1.0465   269.9
0.2365      -24727.6208  -24728.6435       1.0227   263.7
0.2370      -24727.6281  -24728.6321       1.0040   258.9
0.2375      -24727.6139  -24728.6145       1.0006   258.0
0.2380      -24727.6035  -24728.5960       0.9924   255.9
0.2385      -24727.6234  -24728.5867       0.9632   248.4
0.2390      -24727.5895  -24728.5867       0.9972   257.2
0.2395      -24727.5645  -24728.5941       1.0296   265.5
0.2400      -24727.5839  -24728.6064       1.0225   263.7
0.2405      -24727.6076  -24728.6203       1.0128   261.2
0.2410      -24727.6122  -24728.6339       1.0218   263.5
0.2415      -24727.6375  -24728.6448       1.0073   259.8
0.2420      -24727.6246  -24728.6556       1.0310   265.9
0.2425      -24727.6025  -24728.6634       1.0609   273.6
0.2430      -24727.5996  -24728.6656       1.0661   274.9
0.2435      -24727.6535  -24728.6637       1.0102   260.5
0.2440      -24727.6557  -24728.6594       1.0036   258.8
0.2445      -24727.6567  -24728.6558       0.9991   257.6
0.2450      -24727.6679  -24728.6524       0.9846   253.9
0.2455      -24727.6763  -24728.6476       0.9713   250.5
0.2460      -24727.6560  -24728.6446       0.9886   254.9
0.2465      -24727.6475  -24728.6383       0.9907   255.5
0.2470      -24727.6466  -24728.6309       0.9843   253.8
0.2475      -24727.6623  -24728.6227       0.9604   247.7
0.2480      -24727.6624  -24728.6170       0.9546   246.2
