Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1295      -24727.5860  -24728.7143       1.1282   290.9
0.1300      -24727.6006  -24728.6920       1.0913   281.4
0.1305      -24727.5882  -24728.6684       1.0802   278.6
0.1310      -24727.6049  -24728.6457       1.0409   268.4
0.1315      -24727.6496  -24728.6359       0.9863   254.3
0.1320      -24727.6241  -24728.6442       1.0201   263.1
0.1325      -24727.6108  -24728.6676       1.0568   272.5
0.1330      -24727.5944  -24728.6975       1.1032   284.5
0.1335      -24727.5615  -24728.7265       1.1650   300.4
0.1340      -24727.5749  -24728.7424       1.1675   301.1
0.1345      -24727.5984  -24728.7356       1.1371   293.2
0.1350      -24727.6235  -24728.7056       1.0821   279.1
0.1355      -24727.6252  -24728.6557       1.0304   265.7
0.1360      -24727.6528  -24728.6027       0.9499   245.0
0.1365      -24727.6194  -24728.5587       0.9393   242.2
0.1370      -24727.6489  -24728.5272       0.8783   226.5
0.1375      -24727.6461  -24728.5138       0.8677   223.8
0.1380      -24727.6299  -24728.5344       0.9044   233.2
0.1385      -24727.6728  -24728.5754       0.9026   232.8
0.1390      -24727.6752  -24728.6259       0.9507   245.2
0.1395      -24727.6950  -24728.6864       0.9914   255.7
0.1400      -24727.6833  -24728.7402       1.0569   272.6
0.1405      -24727.6909  -24728.7770       1.0861   280.1
0.1410      -24727.7219  -24728.7868       1.0649   274.6
0.1415      -24727.7034  -24728.7726       1.0692   275.7
0.1420      -24727.7184  -24728.7428       1.0244   264.2
0.1425      -24727.7631  -24728.7081       0.9450   243.7
0.1430      -24727.7190  -24728.6858       0.9668   249.3
0.1435      -24727.7138  -24728.6903       0.9765   251.8
0.1440      -24727.6978  -24728.7282       1.0304   265.7
0.1445      -24727.7131  -24728.7758       1.0627   274.0
0.1450      -24727.7211  -24728.8167       1.0955   282.5
0.1455      -24727.7133  -24728.8382       1.1250   290.1
0.1460      -24727.7129  -24728.8377       1.1248   290.1
0.1465      -24727.7718  -24728.8174       1.0456   269.6
0.1470      -24727.7850  -24728.7873       1.0023   258.5
0.1475      -24727.7854  -24728.7591       0.9737   251.1
0.1480      -24727.7699  -24728.7377       0.9678   249.6
0.1485      -24727.7506  -24728.7187       0.9681   249.6
0.1490      -24727.7569  -24728.7055       0.9486   244.6
0.1495      -24727.7590  -24728.6897       0.9308   240.0
0.1500      -24727.6888  -24728.6605       0.9717   250.6
0.1505      -24727.6849  -24728.6232       0.9384   242.0
0.1510      -24727.6684  -24728.6055       0.9371   241.7
0.1515      -24727.6816  -24728.6332       0.9516   245.4
0.1520      -24727.6664  -24728.7076       1.0411   268.5
0.1525      -24727.6298  -24728.7978       1.1680   301.2
0.1530      -24727.6058  -24728.8646       1.2588   324.6
0.1535      -24727.6074  -24728.8764       1.2690   327.2
0.1540      -24727.5703  -24728.8363       1.2660   326.5
0.1545      -24727.5595  -24728.7656       1.2061   311.0
0.1550      -24727.5341  -24728.6941       1.1599   299.1
0.1555      -24727.5123  -24728.6496       1.1373   293.3
0.1560      -24727.5399  -24728.6413       1.1014   284.0
0.1565      -24727.5177  -24728.6695       1.1518   297.0
0.1570      -24727.5592  -24728.7227       1.1635   300.0
0.1575      -24727.5886  -24728.7894       1.2008   309.7
0.1580      -24727.5814  -24728.8563       1.2750   328.8
0.1585      -24727.5482  -24728.9026       1.3543   349.3
0.1590      -24727.5510  -24728.9043       1.3533   349.0
0.1595      -24727.5821  -24728.8629       1.2808   330.3
0.1600      -24727.6018  -24728.8008       1.1990   309.2
0.1605      -24727.6079  -24728.7360       1.1281   290.9
0.1610      -24727.6283  -24728.6858       1.0575   272.7
0.1615      -24727.6495  -24728.6670       1.0175   262.4
0.1620      -24727.6653  -24728.6733       1.0081   260.0
0.1625      -24727.6658  -24728.6942       1.0285   265.2
0.1630      -24727.6216  -24728.7123       1.0907   281.3
0.1635      -24727.5813  -24728.7205       1.1392   293.8
0.1640      -24727.6489  -24728.7050       1.0561   272.3
0.1645      -24727.5950  -24728.6695       1.0745   277.1
0.1650      -24727.5821  -24728.6236       1.0415   268.6
0.1655      -24727.5747  -24728.5740       0.9993   257.7
0.1660      -24727.6042  -24728.5349       0.9306   240.0
0.1665      -24727.5950  -24728.5249       0.9299   239.8
0.1670      -24727.6183  -24728.5385       0.9202   237.3
0.1675      -24727.6264  -24728.5722       0.9459   243.9
0.1680      -24727.6011  -24728.6250       1.0238   264.0
0.1685      -24727.6042  -24728.6893       1.0851   279.8
0.1690      -24727.5401  -24728.7567       1.2166   313.7
0.1695      -24727.5187  -24728.8185       1.2998   335.2
0.1700      -24727.4957  -24728.8579       1.3622   351.3
0.1705      -24727.5059  -24728.8648       1.3589   350.4
0.1710      -24727.5437  -24728.8330       1.2892   332.5
0.1715      -24727.5191  -24728.7646       1.2455   321.2
0.1720      -24727.5119  -24728.6848       1.1728   302.4
0.1725      -24727.4934  -24728.6205       1.1270   290.6
0.1730      -24727.4677  -24728.5799       1.1122   286.8
0.1735      -24727.5135  -24728.5653       1.0518   271.2
0.1740      -24727.4941  -24728.5645       1.0704   276.0
0.1745      -24727.4640  -24728.5593       1.0953   282.4
0.1750      -24727.4456  -24728.5356       1.0900   281.1
0.1755      -24727.4443  -24728.4840       1.0397   268.1
0.1760      -24727.4412  -24728.4112       0.9700   250.2
0.1765      -24727.4024  -24728.3386       0.9361   241.4
0.1770      -24727.3918  -24728.2781       0.8862   228.5
0.1775      -24727.3865  -24728.2331       0.8466   218.3
0.1780      -24727.4033  -24728.2096       0.8063   207.9
0.1785      -24727.4307  -24728.2167       0.7860   202.7
0.1790      -24727.4352  -24728.2525       0.8174   210.8
0.1795      -24727.4327  -24728.3073       0.8746   225.5
0.1800      -24727.4271  -24728.3721       0.9450   243.7
0.1805      -24727.3953  -24728.4354       1.0401   268.2
0.1810      -24727.4208  -24728.4857       1.0649   274.6
0.1815      -24727.3971  -24728.5202       1.1232   289.6
0.1820      -24727.4516  -24728.5370       1.0854   279.9
0.1825      -24727.4721  -24728.5482       1.0760   277.5
0.1830      -24727.4920  -24728.5679       1.0759   277.4
0.1835      -24727.5032  -24728.6068       1.1036   284.6
0.1840      -24727.4993  -24728.6607       1.1614   299.5
0.1845      -24727.4964  -24728.7104       1.2140   313.1
0.1850      -24727.5149  -24728.7475       1.2326   317.8
0.1855      -24727.5214  -24728.7635       1.2420   320.3
0.1860      -24727.5401  -24728.7574       1.2173   313.9
0.1865      -24727.5846  -24728.7299       1.1452   295.3
0.1870      -24727.6029  -24728.6913       1.0884   280.7
0.1875      -24727.5917  -24728.6540       1.0623   273.9
0.1880      -24727.5883  -24728.6255       1.0372   267.5
0.1885      -24727.5981  -24728.6117       1.0136   261.4
0.1890      -24727.5840  -24728.6050       1.0210   263.3
0.1895      -24727.5301  -24728.6037       1.0736   276.9
0.1900      -24727.5129  -24728.6082       1.0953   282.5
0.1905      -24727.5141  -24728.6104       1.0962   282.7
0.1910      -24727.5717  -24728.5992       1.0274   265.0
0.1915      -24727.5604  -24728.5714       1.0111   260.7
0.1920      -24727.5895  -24728.5355       0.9460   244.0
0.1925      -24727.5476  -24728.5079       0.9603   247.6
0.1930      -24727.5656  -24728.5071       0.9416   242.8
0.1935      -24727.5467  -24728.5285       0.9818   253.2
0.1940      -24727.5252  -24728.5715       1.0462   269.8
0.1945      -24727.4886  -24728.6288       1.1402   294.0
0.1950      -24727.4610  -24728.6844       1.2235   315.5
0.1955      -24727.4354  -24728.7199       1.2845   331.2
0.1960      -24727.4536  -24728.7319       1.2783   329.7
0.1965      -24727.4638  -24728.7249       1.2611   325.2
0.1970      -24727.4596  -24728.7056       1.2460   321.3
0.1975      -24727.4350  -24728.6841       1.2490   322.1
0.1980      -24727.4609  -24728.6665       1.2056   310.9
0.1985      -24727.4805  -24728.6622       1.1818   304.8
0.1990      -24727.4178  -24728.6703       1.2525   323.0
0.1995      -24727.3989  -24728.6780       1.2791   329.9
0.2000      -24727.4309  -24728.6726       1.2417   320.2
0.2005      -24727.4489  -24728.6509       1.2020   310.0
0.2010      -24727.5002  -24728.6151       1.1149   287.5
0.2015      -24727.5234  -24728.5712       1.0477   270.2
0.2020      -24727.5016  -24728.5325       1.0309   265.9
0.2025      -24727.4732  -24728.5130       1.0398   268.1
0.2030      -24727.4978  -24728.5167       1.0190   262.8
0.2035      -24727.5364  -24728.5365       1.0001   257.9
0.2040      -24727.4829  -24728.5569       1.0740   277.0
0.2045      -24727.4690  -24728.5700       1.1010   283.9
0.2050      -24727.4748  -24728.5684       1.0936   282.0
0.2055      -24727.4709  -24728.5591       1.0883   280.6
0.2060      -24727.4431  -24728.5427       1.0996   283.6
0.2065      -24727.4031  -24728.5229       1.1198   288.8
0.2070      -24727.3755  -24728.5019       1.1263   290.5
0.2075      -24727.3732  -24728.4780       1.1048   284.9
0.2080      -24727.3642  -24728.4566       1.0924   281.7
0.2085      -24727.3470  -24728.4355       1.0884   280.7
0.2090      -24727.3416  -24728.4185       1.0768   277.7
0.2095      -24727.3754  -24728.4102       1.0348   266.8
0.2100      -24727.3741  -24728.4090       1.0350   266.9
0.2105      -24727.3489  -24728.4094       1.0605   273.5
0.2110      -24727.3404  -24728.4033       1.0629   274.1
0.2115      -24727.3563  -24728.3874       1.0312   265.9
0.2120      -24727.3608  -24728.3672       1.0064   259.5
0.2125      -24727.3467  -24728.3493       1.0026   258.5
0.2130      -24727.3717  -24728.3409       0.9692   249.9
0.2135      -24727.3702  -24728.3475       0.9773   252.0
0.2140      -24727.3967  -24728.3681       0.9715   250.5
0.2145      -24727.3877  -24728.3967       1.0090   260.2
0.2150      -24727.3920  -24728.4206       1.0286   265.3
0.2155      -24727.4092  -24728.4281       1.0189   262.8
0.2160      -24727.3830  -24728.4156       1.0326   266.3
0.2165      -24727.3575  -24728.3988       1.0413   268.5
0.2170      -24727.3694  -24728.3913       1.0219   263.5
0.2175      -24727.3840  -24728.3929       1.0090   260.2
0.2180      -24727.3974  -24728.4029       1.0055   259.3
0.2185      -24727.4120  -24728.4250       1.0130   261.2
0.2190      -24727.3943  -24728.4504       1.0561   272.3
0.2195      -24727.3894  -24728.4722       1.0828   279.2
0.2200      -24727.3618  -24728.4918       1.1300   291.4
0.2205      -24727.3642  -24728.5142       1.1500   296.6
0.2210      -24727.3670  -24728.5365       1.1695   301.6
0.2215      -24727.3454  -24728.5512       1.2059   311.0
0.2220      -24727.3209  -24728.5428       1.2219   315.1
0.2225      -24727.3539  -24728.5007       1.1468   295.7
0.2230      -24727.3494  -24728.4383       1.0889   280.8
0.2235      -24727.3338  -24728.3774       1.0436   269.1
0.2240      -24727.3626  -24728.3436       0.9810   253.0
0.2245      -24727.4049  -24728.3439       0.9390   242.2
0.2250      -24727.3758  -24728.3747       0.9988   257.6
0.2255      -24727.4010  -24728.4121       1.0112   260.8
0.2260      -24727.4033  -24728.4322       1.0288   265.3
0.2265      -24727.4428  -24728.4139       0.9711   250.4
0.2270      -24727.4311  -24728.3746       0.9435   243.3
0.2275      -24727.4039  -24728.3357       0.9318   240.3
0.2280      -24727.4144  -24728.3175       0.9031   232.9
0.2285      -24727.4058  -24728.3235       0.9177   236.6
0.2290      -24727.3891  -24728.3491       0.9600   247.6
0.2295      -24727.4011  -24728.3802       0.9791   252.5
0.2300      -24727.4166  -24728.4173       1.0007   258.1
0.2305      -24727.3880  -24728.4546       1.0665   275.0
0.2310      -24727.4236  -24728.4951       1.0715   276.3
0.2315      -24727.4350  -24728.5344       1.0994   283.5
0.2320      -24727.4504  -24728.5676       1.1172   288.1
0.2325      -24727.4700  -24728.5900       1.1199   288.8
0.2330      -24727.4872  -24728.5985       1.1113   286.6
0.2335      -24727.5143  -24728.5909       1.0765   277.6
0.2340      -24727.5245  -24728.5759       1.0514   271.1
0.2345      -24727.5320  -24728.5624       1.0304   265.7
0.2350      -24727.5640  -24728.5547       0.9907   255.5
0.2355      -24727.5417  -24728.5524       1.0107   260.6
0.2360      -24727.5246  -24728.5542       1.0297   265.5
0.2365      -24727.5090  -24728.5428       1.0338   266.6
0.2370      -24727.5474  -24728.5131       0.9658   249.1
0.2375      -24727.5462  -24728.4653       0.9190   237.0
0.2380      -24727.5507  -24728.4093       0.8586   221.4
0.2385      -24727.5269  -24728.3584       0.8315   214.4
0.2390      -24727.5053  -24728.3291       0.8238   212.4
0.2395      -24727.5149  -24728.3340       0.8191   211.2
0.2400      -24727.4997  -24728.3654       0.8658   223.3
0.2405      -24727.4993  -24728.4073       0.9080   234.2
0.2410      -24727.4954  -24728.4445       0.9491   244.7
0.2415      -24727.4770  -24728.4663       0.9893   255.1
0.2420      -24727.5013  -24728.4728       0.9715   250.5
0.2425      -24727.4852  -24728.4722       0.9869   254.5
0.2430      -24727.4765  -24728.4768       1.0003   257.9
0.2435      -24727.4656  -24728.4914       1.0258   264.5
0.2440      -24727.4803  -24728.5183       1.0380   267.7
0.2445      -24727.4545  -24728.5542       1.0998   283.6
0.2450      -24727.4273  -24728.5925       1.1652   300.5
0.2455      -24727.4069  -24728.6240       1.2171   313.9
0.2460      -24727.3927  -24728.6410       1.2483   321.9
0.2465      -24727.3928  -24728.6455       1.2526   323.0
0.2470      -24727.3962  -24728.6408       1.2446   321.0
0.2475      -24727.4160  -24728.6168       1.2008   309.7
0.2480      -24727.4375  -24728.5744       1.1369   293.2
