Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0310      -24728.2690  -24728.9388       0.6699   172.7
0.0315      -24728.2295  -24728.9312       0.7017   181.0
0.0320      -24728.2353  -24728.9181       0.6829   176.1
0.0325      -24728.2202  -24728.9031       0.6829   176.1
0.0330      -24728.2029  -24728.8878       0.6849   176.6
0.0335      -24728.1867  -24728.8718       0.6851   176.7
0.0340      -24728.1723  -24728.8552       0.6829   176.1
0.0345      -24728.1709  -24728.8409       0.6700   172.8
0.0350      -24728.1712  -24728.8308       0.6596   170.1
0.0355      -24728.1710  -24728.8279       0.6569   169.4
0.0360      -24728.1650  -24728.8285       0.6635   171.1
0.0365      -24728.1867  -24728.8324       0.6457   166.5
0.0370      -24728.1961  -24728.8401       0.6441   166.1
0.0375      -24728.2002  -24728.8467       0.6465   166.7
0.0380      -24728.2028  -24728.8494       0.6466   166.7
0.0385      -24728.1932  -24728.8473       0.6541   168.7
0.0390      -24728.1812  -24728.8445       0.6633   171.1
0.0395      -24728.1752  -24728.8415       0.6663   171.8
0.0400      -24728.1769  -24728.8416       0.6647   171.4
0.0405      -24728.1599  -24728.8439       0.6840   176.4
0.0410      -24728.1742  -24728.8447       0.6705   172.9
0.0415      -24728.1609  -24728.8391       0.6782   174.9
0.0420      -24728.1503  -24728.8286       0.6783   174.9
0.0425      -24728.1444  -24728.8122       0.6678   172.2
0.0430      -24728.1013  -24728.7926       0.6914   178.3
0.0435      -24728.0872  -24728.7738       0.6867   177.1
0.0440      -24728.0719  -24728.7562       0.6844   176.5
0.0445      -24728.1032  -24728.7430       0.6398   165.0
0.0450      -24728.0830  -24728.7372       0.6542   168.7
0.0455      -24728.0674  -24728.7369       0.6695   172.7
0.0460      -24728.0898  -24728.7399       0.6501   167.6
0.0465      -24728.0849  -24728.7436       0.6587   169.9
0.0470      -24728.1010  -24728.7481       0.6471   166.9
0.0475      -24728.0912  -24728.7476       0.6564   169.3
0.0480      -24728.0824  -24728.7414       0.6590   169.9
0.0485      -24728.1039  -24728.7360       0.6321   163.0
0.0490      -24728.0991  -24728.7338       0.6347   163.7
0.0495      -24728.0797  -24728.7358       0.6561   169.2
0.0500      -24728.0749  -24728.7465       0.6716   173.2
0.0505      -24728.0880  -24728.7628       0.6748   174.0
0.0510      -24728.0602  -24728.7823       0.7221   186.2
0.0515      -24728.0413  -24728.7974       0.7561   195.0
0.0520      -24728.0432  -24728.8084       0.7652   197.3
0.0525      -24728.0504  -24728.8111       0.7607   196.2
0.0530      -24728.0200  -24728.8031       0.7831   201.9
0.0535      -24728.0316  -24728.7902       0.7586   195.6
0.0540      -24728.0761  -24728.7816       0.7056   181.9
0.0545      -24728.0770  -24728.7807       0.7037   181.5
0.0550      -24728.0733  -24728.7891       0.7158   184.6
0.0555      -24728.0948  -24728.8022       0.7074   182.4
0.0560      -24728.0839  -24728.8159       0.7321   188.8
0.0565      -24728.0854  -24728.8283       0.7429   191.6
0.0570      -24728.0566  -24728.8366       0.7800   201.2
0.0575      -24728.0410  -24728.8416       0.8006   206.5
0.0580      -24728.0375  -24728.8425       0.8050   207.6
0.0585      -24728.0245  -24728.8402       0.8157   210.3
0.0590      -24728.0336  -24728.8357       0.8021   206.8
0.0595      -24728.0202  -24728.8300       0.8098   208.8
0.0600      -24727.9817  -24728.8302       0.8485   218.8
0.0605      -24728.0173  -24728.8385       0.8212   211.8
0.0610      -24728.0203  -24728.8543       0.8340   215.1
0.0615      -24727.9979  -24728.8791       0.8812   227.2
0.0620      -24728.0084  -24728.9072       0.8988   231.8
0.0625      -24728.0185  -24728.9338       0.9153   236.0
0.0630      -24728.0001  -24728.9516       0.9515   245.4
0.0635      -24727.9755  -24728.9602       0.9847   253.9
0.0640      -24727.9489  -24728.9627       1.0138   261.4
0.0645      -24727.9232  -24728.9581       1.0349   266.9
0.0650      -24727.9283  -24728.9526       1.0243   264.1
0.0655      -24727.9216  -24728.9514       1.0297   265.5
0.0660      -24727.9335  -24728.9521       1.0186   262.7
0.0665      -24727.9393  -24728.9554       1.0162   262.0
0.0670      -24727.9014  -24728.9618       1.0604   273.5
0.0675      -24727.8811  -24728.9658       1.0847   279.7
0.0680      -24727.8694  -24728.9627       1.0933   281.9
0.0685      -24727.8973  -24728.9534       1.0562   272.4
0.0690      -24727.8549  -24728.9418       1.0869   280.3
0.0695      -24727.8174  -24728.9302       1.1129   287.0
0.0700      -24727.7894  -24728.9132       1.1237   289.8
0.0705      -24727.7715  -24728.8920       1.1205   288.9
0.0710      -24727.7880  -24728.8703       1.0822   279.1
0.0715      -24727.8302  -24728.8482       1.0180   262.5
0.0720      -24727.8346  -24728.8294       0.9948   256.5
0.0725      -24727.8513  -24728.8163       0.9649   248.8
0.0730      -24727.8874  -24728.8076       0.9202   237.3
0.0735      -24727.8474  -24728.8036       0.9562   246.6
0.0740      -24727.8789  -24728.8036       0.9247   238.5
0.0745      -24727.8744  -24728.8066       0.9322   240.4
0.0750      -24727.8674  -24728.8170       0.9496   244.9
0.0755      -24727.8384  -24728.8345       0.9961   256.9
0.0760      -24727.8359  -24728.8567       1.0209   263.3
0.0765      -24727.8256  -24728.8881       1.0625   274.0
0.0770      -24727.8409  -24728.9177       1.0767   277.7
0.0775      -24727.8539  -24728.9454       1.0914   281.5
0.0780      -24727.8832  -24728.9699       1.0867   280.2
0.0785      -24727.9005  -24728.9860       1.0854   279.9
0.0790      -24727.8643  -24728.9896       1.1253   290.2
0.0795      -24727.8570  -24728.9851       1.1281   290.9
0.0800      -24727.8336  -24728.9812       1.1476   295.9
0.0805      -24727.8346  -24728.9782       1.1436   294.9
0.0810      -24727.8683  -24728.9795       1.1112   286.6
0.0815      -24727.8786  -24728.9834       1.1048   284.9
0.0820      -24727.8922  -24728.9900       1.0978   283.1
0.0825      -24727.8890  -24728.9964       1.1074   285.6
0.0830      -24727.9085  -24728.9985       1.0900   281.1
0.0835      -24727.9250  -24728.9961       1.0711   276.2
0.0840      -24727.9155  -24728.9865       1.0710   276.2
0.0845      -24727.8983  -24728.9712       1.0729   276.7
0.0850      -24727.9057  -24728.9532       1.0475   270.1
0.0855      -24727.8947  -24728.9388       1.0441   269.3
0.0860      -24727.9189  -24728.9284       1.0094   260.3
0.0865      -24727.9330  -24728.9255       0.9925   255.9
0.0870      -24727.9440  -24728.9291       0.9851   254.0
0.0875      -24727.9711  -24728.9388       0.9677   249.6
0.0880      -24728.0148  -24728.9508       0.9360   241.4
0.0885      -24728.0176  -24728.9592       0.9416   242.8
0.0890      -24728.0028  -24728.9603       0.9575   246.9
0.0895      -24727.9599  -24728.9516       0.9916   255.7
0.0900      -24727.9306  -24728.9360       1.0054   259.3
0.0905      -24727.9572  -24728.9179       0.9607   247.7
0.0910      -24727.9806  -24728.9028       0.9222   237.8
0.0915      -24728.0237  -24728.8923       0.8686   224.0
0.0920      -24728.0293  -24728.8898       0.8605   221.9
0.0925      -24728.0218  -24728.9013       0.8795   226.8
0.0930      -24728.0095  -24728.9245       0.9151   236.0
0.0935      -24727.9947  -24728.9580       0.9633   248.4
0.0940      -24727.9970  -24728.9928       0.9957   256.8
0.0945      -24727.9637  -24729.0211       1.0574   272.7
0.0950      -24727.9667  -24729.0450       1.0782   278.1
0.0955      -24727.9909  -24729.0620       1.0711   276.2
0.0960      -24727.9935  -24729.0707       1.0771   277.8
0.0965      -24727.9751  -24729.0705       1.0954   282.5
0.0970      -24727.9553  -24729.0603       1.1050   285.0
0.0975      -24727.9731  -24729.0451       1.0720   276.5
0.0980      -24727.9449  -24729.0341       1.0893   280.9
0.0985      -24727.9209  -24729.0299       1.1091   286.0
0.0990      -24727.9151  -24729.0318       1.1168   288.0
0.0995      -24727.9311  -24729.0420       1.1109   286.5
0.1000      -24727.9347  -24729.0589       1.1242   289.9
0.1005      -24727.9150  -24729.0773       1.1623   299.7
0.1010      -24727.9022  -24729.0906       1.1884   306.5
0.1015      -24727.9131  -24729.0938       1.1807   304.5
0.1020      -24727.8770  -24729.0851       1.2081   311.5
0.1025      -24727.8625  -24729.0635       1.2010   309.7
0.1030      -24727.8619  -24729.0294       1.1675   301.1
0.1035      -24727.8850  -24728.9874       1.1024   284.3
0.1040      -24727.8727  -24728.9423       1.0696   275.8
0.1045      -24727.8640  -24728.9022       1.0382   267.7
0.1050      -24727.8701  -24728.8721       1.0021   258.4
0.1055      -24727.8414  -24728.8578       1.0165   262.1
0.1060      -24727.8434  -24728.8602       1.0167   262.2
0.1065      -24727.8486  -24728.8710       1.0224   263.7
0.1070      -24727.8370  -24728.8835       1.0466   269.9
0.1075      -24727.8791  -24728.8991       1.0200   263.0
0.1080      -24727.8563  -24728.9135       1.0572   272.6
0.1085      -24727.8364  -24728.9262       1.0898   281.0
0.1090      -24727.8360  -24728.9394       1.1034   284.5
0.1095      -24727.8413  -24728.9543       1.1130   287.0
0.1100      -24727.8126  -24728.9727       1.1602   299.2
0.1105      -24727.8136  -24728.9919       1.1782   303.8
0.1110      -24727.7867  -24729.0121       1.2255   316.0
0.1115      -24727.7618  -24729.0324       1.2706   327.7
0.1120      -24727.7609  -24729.0533       1.2924   333.3
0.1125      -24727.7626  -24729.0745       1.3119   338.3
0.1130      -24727.7730  -24729.0965       1.3235   341.3
0.1135      -24727.7782  -24729.1162       1.3380   345.0
0.1140      -24727.7771  -24729.1269       1.3498   348.1
0.1145      -24727.8257  -24729.1211       1.2954   334.1
0.1150      -24727.8224  -24729.0971       1.2747   328.7
0.1155      -24727.8142  -24729.0547       1.2405   319.9
0.1160      -24727.7830  -24729.0033       1.2204   314.7
0.1165      -24727.7789  -24728.9554       1.1765   303.4
0.1170      -24727.7639  -24728.9183       1.1545   297.7
0.1175      -24727.7586  -24728.8944       1.1357   292.9
0.1180      -24727.7251  -24728.8821       1.1571   298.4
0.1185      -24727.7148  -24728.8779       1.1631   299.9
0.1190      -24727.7246  -24728.8757       1.1512   296.9
0.1195      -24727.7387  -24728.8712       1.1325   292.0
0.1200      -24727.7547  -24728.8649       1.1102   286.3
0.1205      -24727.7543  -24728.8577       1.1034   284.5
0.1210      -24727.7289  -24728.8509       1.1219   289.3
0.1215      -24727.7230  -24728.8473       1.1243   289.9
0.1220      -24727.7586  -24728.8518       1.0931   281.9
0.1225      -24727.7170  -24728.8627       1.1457   295.5
0.1230      -24727.6794  -24728.8849       1.2055   310.9
0.1235      -24727.6881  -24728.9193       1.2313   317.5
0.1240      -24727.6948  -24728.9592       1.2644   326.1
0.1245      -24727.7075  -24729.0010       1.2935   333.6
0.1250      -24727.6798  -24729.0354       1.3556   349.6
0.1255      -24727.6869  -24729.0539       1.3670   352.5
0.1260      -24727.6744  -24729.0511       1.3767   355.0
0.1265      -24727.6739  -24729.0209       1.3470   347.4
0.1270      -24727.6627  -24728.9690       1.3062   336.9
0.1275      -24727.6692  -24728.9085       1.2394   319.6
0.1280      -24727.6482  -24728.8550       1.2068   311.2
0.1285      -24727.6546  -24728.8090       1.1544   297.7
0.1290      -24727.6606  -24728.7844       1.1238   289.8
0.1295      -24727.7227  -24728.7813       1.0586   273.0
0.1300      -24727.7088  -24728.7968       1.0880   280.6
0.1305      -24727.6894  -24728.8239       1.1345   292.6
0.1310      -24727.6820  -24728.8503       1.1683   301.3
0.1315      -24727.6529  -24728.8659       1.2130   312.8
0.1320      -24727.6566  -24728.8598       1.2032   310.3
0.1325      -24727.6580  -24728.8376       1.1797   304.2
0.1330      -24727.6438  -24728.8095       1.1658   300.6
0.1335      -24727.6328  -24728.7871       1.1543   297.7
0.1340      -24727.6005  -24728.7746       1.1741   302.8
0.1345      -24727.6191  -24728.7832       1.1641   300.2
0.1350      -24727.6002  -24728.8174       1.2172   313.9
0.1355      -24727.6035  -24728.8695       1.2661   326.5
0.1360      -24727.6317  -24728.9243       1.2926   333.3
0.1365      -24727.6449  -24728.9702       1.3253   341.8
0.1370      -24727.6118  -24728.9977       1.3859   357.4
0.1375      -24727.5862  -24729.0000       1.4138   364.6
0.1380      -24727.5775  -24728.9778       1.4003   361.1
0.1385      -24727.6116  -24728.9375       1.3259   341.9
0.1390      -24727.6200  -24728.8882       1.2682   327.0
0.1395      -24727.6265  -24728.8403       1.2138   313.0
0.1400      -24727.6122  -24728.8022       1.1900   306.9
0.1405      -24727.5809  -24728.7830       1.2021   310.0
0.1410      -24727.5820  -24728.7827       1.2007   309.6
0.1415      -24727.5775  -24728.7938       1.2164   313.7
0.1420      -24727.5988  -24728.8042       1.2053   310.8
0.1425      -24727.6445  -24728.8101       1.1656   300.6
0.1430      -24727.6433  -24728.8054       1.1621   299.7
0.1435      -24727.6595  -24728.7824       1.1229   289.6
0.1440      -24727.6803  -24728.7409       1.0606   273.5
0.1445      -24727.6780  -24728.6897       1.0117   260.9
0.1450      -24727.6835  -24728.6376       0.9541   246.1
0.1455      -24727.6993  -24728.5933       0.8940   230.5
0.1460      -24727.6958  -24728.5654       0.8696   224.2
0.1465      -24727.6844  -24728.5658       0.8814   227.3
0.1470      -24727.6735  -24728.5870       0.9135   235.6
0.1475      -24727.6642  -24728.6264       0.9623   248.2
0.1480      -24727.6617  -24728.6724       1.0107   260.6
0.1485      -24727.7190  -24728.7165       0.9975   257.2
0.1490      -24727.6758  -24728.7516       1.0758   277.4
0.1495      -24727.6728  -24728.7766       1.1038   284.6
0.1500      -24727.6577  -24728.7930       1.1353   292.8
0.1505      -24727.6199  -24728.8024       1.1824   304.9
0.1510      -24727.6468  -24728.8058       1.1590   298.9
0.1515      -24727.6831  -24728.8030       1.1199   288.8
0.1520      -24727.6868  -24728.7881       1.1013   284.0
0.1525      -24727.6834  -24728.7615       1.0781   278.0
0.1530      -24727.6422  -24728.7293       1.0871   280.3
0.1535      -24727.6326  -24728.6985       1.0659   274.9
0.1540      -24727.6341  -24728.6736       1.0395   268.1
0.1545      -24727.6051  -24728.6678       1.0628   274.1
0.1550      -24727.6096  -24728.6811       1.0714   276.3
0.1555      -24727.6428  -24728.7051       1.0623   274.0
0.1560      -24727.6549  -24728.7275       1.0726   276.6
0.1565      -24727.6955  -24728.7374       1.0419   268.7
0.1570      -24727.6745  -24728.7283       1.0539   271.8
0.1575      -24727.6655  -24728.7048       1.0393   268.0
0.1580      -24727.6841  -24728.6657       0.9816   253.1
0.1585      -24727.7102  -24728.6125       0.9023   232.7
0.1590      -24727.7010  -24728.5540       0.8530   220.0
0.1595      -24727.6839  -24728.5005       0.8166   210.6
0.1600      -24727.6693  -24728.4652       0.7959   205.3
0.1605      -24727.6900  -24728.4541       0.7641   197.0
0.1610      -24727.7214  -24728.4711       0.7497   193.3
0.1615      -24727.7349  -24728.5076       0.7727   199.3
0.1620      -24727.7639  -24728.5577       0.7939   204.7
0.1625      -24727.7572  -24728.6075       0.8502   219.3
0.1630      -24727.7523  -24728.6409       0.8887   229.2
0.1635      -24727.7675  -24728.6510       0.8835   227.8
0.1640      -24727.7921  -24728.6382       0.8462   218.2
0.1645      -24727.8256  -24728.6100       0.7845   202.3
0.1650      -24727.8316  -24728.5845       0.7529   194.2
0.1655      -24727.7891  -24728.5825       0.7933   204.6
0.1660      -24727.7803  -24728.6086       0.8283   213.6
0.1665      -24727.7392  -24728.6556       0.9164   236.3
0.1670      -24727.7310  -24728.7112       0.9801   252.8
0.1675      -24727.7130  -24728.7612       1.0482   270.3
0.1680      -24727.6790  -24728.7923       1.1133   287.1
0.1685      -24727.7064  -24728.7988       1.0924   281.7
0.1690      -24727.6751  -24728.7804       1.1053   285.0
0.1695      -24727.6916  -24728.7412       1.0496   270.7
0.1700      -24727.6778  -24728.6939       1.0161   262.0
0.1705      -24727.6538  -24728.6467       0.9928   256.0
0.1710      -24727.6505  -24728.6071       0.9566   246.7
0.1715      -24727.6612  -24728.5856       0.9244   238.4
0.1720      -24727.6420  -24728.5889       0.9469   244.2
0.1725      -24727.6449  -24728.6077       0.9628   248.3
0.1730      -24727.7239  -24728.6373       0.9134   235.6
0.1735      -24727.6891  -24728.6680       0.9790   252.5
0.1740      -24727.6442  -24728.6936       1.0494   270.6
0.1745      -24727.6694  -24728.7087       1.0393   268.0
0.1750      -24727.6827  -24728.7123       1.0296   265.5
0.1755      -24727.6541  -24728.7081       1.0540   271.8
0.1760      -24727.6420  -24728.7039       1.0619   273.8
0.1765      -24727.6822  -24728.7058       1.0236   264.0
0.1770      -24727.6903  -24728.7178       1.0275   265.0
0.1775      -24727.6878  -24728.7421       1.0544   271.9
0.1780      -24727.6906  -24728.7768       1.0861   280.1
0.1785      -24727.6989  -24728.8114       1.1126   286.9
0.1790      -24727.6715  -24728.8472       1.1758   303.2
0.1795      -24727.6606  -24728.8778       1.2172   313.9
0.1800      -24727.6434  -24728.8960       1.2526   323.0
0.1805      -24727.6001  -24728.9023       1.3022   335.8
0.1810      -24727.5841  -24728.8947       1.3106   338.0
0.1815      -24727.5849  -24728.8780       1.2931   333.5
0.1820      -24727.5443  -24728.8555       1.3112   338.1
0.1825      -24727.5082  -24728.8357       1.3275   342.3
0.1830      -24727.5593  -24728.8213       1.2620   325.5
0.1835      -24727.5739  -24728.8168       1.2429   320.5
0.1840      -24727.5717  -24728.8193       1.2475   321.7
0.1845      -24727.6069  -24728.8291       1.2223   315.2
0.1850      -24727.5617  -24728.8494       1.2878   332.1
0.1855      -24727.5819  -24728.8712       1.2892   332.5
0.1860      -24727.5924  -24728.8832       1.2908   332.9
0.1865      -24727.6072  -24728.8870       1.2799   330.0
0.1870      -24727.6172  -24728.8860       1.2688   327.2
0.1875      -24727.6160  -24728.8788       1.2628   325.6
0.1880      -24727.6238  -24728.8660       1.2422   320.3
0.1885      -24727.6235  -24728.8529       1.2294   317.0
0.1890      -24727.6536  -24728.8464       1.1928   307.6
0.1895      -24727.6606  -24728.8454       1.1848   305.5
0.1900      -24727.6819  -24728.8476       1.1657   300.6
0.1905      -24727.6405  -24728.8525       1.2120   312.5
0.1910      -24727.6120  -24728.8614       1.2493   322.2
0.1915      -24727.6335  -24728.8698       1.2363   318.8
0.1920      -24727.5725  -24728.8774       1.3049   336.5
0.1925      -24727.5292  -24728.8811       1.3519   348.6
0.1930      -24727.5723  -24728.8771       1.3048   336.5
0.1935      -24727.5869  -24728.8650       1.2780   329.6
0.1940      -24727.5811  -24728.8515       1.2704   327.6
0.1945      -24727.5866  -24728.8377       1.2511   322.6
0.1950      -24727.6068  -24728.8186       1.2118   312.5
0.1955      -24727.5866  -24728.7932       1.2066   311.2
0.1960      -24727.6219  -24728.7654       1.1435   294.9
0.1965      -24727.5988  -24728.7448       1.1460   295.5
0.1970      -24727.5682  -24728.7384       1.1702   301.8
0.1975      -24727.5654  -24728.7545       1.1891   306.6
0.1980      -24727.5584  -24728.7902       1.2317   317.6
0.1985      -24727.5636  -24728.8319       1.2683   327.1
0.1990      -24727.5829  -24728.8699       1.2870   331.9
0.1995      -24727.5411  -24728.8940       1.3530   348.9
0.2000      -24727.5531  -24728.9022       1.3491   347.9
0.2005      -24727.4955  -24728.8982       1.4027   361.7
0.2010      -24727.4543  -24728.8883       1.4340   369.8
0.2015      -24727.4844  -24728.8792       1.3949   359.7
0.2020      -24727.4989  -24728.8780       1.3790   355.6
0.2025      -24727.5401  -24728.8910       1.3509   348.4
0.2030      -24727.5487  -24728.9169       1.3681   352.8
0.2035      -24727.5429  -24728.9525       1.4095   363.5
0.2040      -24727.5366  -24728.9819       1.4453   372.7
0.2045      -24727.5171  -24728.9913       1.4742   380.2
0.2050      -24727.4835  -24728.9773       1.4938   385.2
0.2055      -24727.4758  -24728.9386       1.4628   377.2
0.2060      -24727.4794  -24728.8811       1.4017   361.5
0.2065      -24727.5216  -24728.8182       1.2966   334.4
0.2070      -24727.5398  -24728.7632       1.2234   315.5
0.2075      -24727.5734  -24728.7243       1.1509   296.8
0.2080      -24727.5413  -24728.6995       1.1581   298.7
0.2085      -24727.5523  -24728.6952       1.1428   294.7
0.2090      -24727.5464  -24728.7054       1.1591   298.9
0.2095      -24727.5471  -24728.7229       1.1758   303.2
0.2100      -24727.5402  -24728.7404       1.2001   309.5
0.2105      -24727.5624  -24728.7506       1.1882   306.4
0.2110      -24727.5731  -24728.7498       1.1767   303.4
0.2115      -24727.6046  -24728.7344       1.1298   291.4
0.2120      -24727.6014  -24728.7132       1.1119   286.7
0.2125      -24727.6084  -24728.6955       1.0872   280.4
0.2130      -24727.6518  -24728.6933       1.0414   268.6
0.2135      -24727.6489  -24728.7139       1.0649   274.6
0.2140      -24727.6764  -24728.7629       1.0865   280.2
0.2145      -24727.7119  -24728.8322       1.1203   288.9
0.2150      -24727.7235  -24728.9051       1.1816   304.7
0.2155      -24727.7038  -24728.9676       1.2638   325.9
0.2160      -24727.6709  -24729.0025       1.3316   343.4
0.2165      -24727.6700  -24729.0022       1.3322   343.6
0.2170      -24727.7118  -24728.9694       1.2576   324.3
0.2175      -24727.6823  -24728.9193       1.2370   319.0
0.2180      -24727.6565  -24728.8664       1.2100   312.0
0.2185      -24727.6422  -24728.8143       1.1721   302.3
0.2190      -24727.6566  -24728.7794       1.1228   289.5
0.2195      -24727.6893  -24728.7566       1.0674   275.3
0.2200      -24727.6984  -24728.7429       1.0445   269.4
0.2205      -24727.6794  -24728.7360       1.0566   272.5
0.2210      -24727.6851  -24728.7266       1.0415   268.6
0.2215      -24727.6706  -24728.7159       1.0453   269.5
0.2220      -24727.6386  -24728.7130       1.0744   277.1
0.2225      -24727.6675  -24728.7154       1.0479   270.2
0.2230      -24727.6990  -24728.7204       1.0214   263.4
0.2235      -24727.7111  -24728.7242       1.0131   261.3
0.2240      -24727.6659  -24728.7215       1.0556   272.2
0.2245      -24727.6590  -24728.7081       1.0491   270.5
0.2250      -24727.6359  -24728.6882       1.0522   271.3
0.2255      -24727.6752  -24728.6758       1.0005   258.0
0.2260      -24727.6685  -24728.6825       1.0140   261.5
0.2265      -24727.6964  -24728.7142       1.0178   262.5
0.2270      -24727.6628  -24728.7677       1.1049   284.9
0.2275      -24727.6588  -24728.8360       1.1772   303.6
0.2280      -24727.6579  -24728.9024       1.2445   320.9
0.2285      -24727.6524  -24728.9513       1.2990   335.0
0.2290      -24727.6490  -24728.9854       1.3364   344.6
0.2295      -24727.6447  -24729.0047       1.3599   350.7
0.2300      -24727.6944  -24729.0035       1.3091   337.6
0.2305      -24727.6932  -24728.9848       1.2917   333.1
0.2310      -24727.6782  -24728.9507       1.2725   328.1
0.2315      -24727.7006  -24728.9041       1.2035   310.4
0.2320      -24727.6284  -24728.8511       1.2227   315.3
0.2325      -24727.6055  -24728.7981       1.1926   307.6
0.2330      -24727.5666  -24728.7542       1.1877   306.3
0.2335      -24727.5545  -24728.7220       1.1675   301.1
0.2340      -24727.5302  -24728.7087       1.1785   303.9
0.2345      -24727.5740  -24728.7113       1.1374   293.3
0.2350      -24727.5449  -24728.7143       1.1694   301.6
0.2355      -24727.5421  -24728.7088       1.1667   300.9
0.2360      -24727.5314  -24728.6822       1.1509   296.8
0.2365      -24727.5221  -24728.6335       1.1114   286.6
0.2370      -24727.4838  -24728.5657       1.0819   279.0
0.2375      -24727.4930  -24728.4933       1.0003   258.0
0.2380      -24727.4284  -24728.4371       1.0087   260.1
0.2385      -24727.4166  -24728.4129       0.9962   256.9
0.2390      -24727.4404  -24728.4278       0.9873   254.6
0.2395      -24727.4349  -24728.4755       1.0406   268.3
0.2400      -24727.4460  -24728.5435       1.0976   283.0
0.2405      -24727.4358  -24728.6116       1.1758   303.2
0.2410      -24727.4334  -24728.6666       1.2333   318.0
0.2415      -24727.4531  -24728.6957       1.2425   320.4
0.2420      -24727.4354  -24728.6986       1.2632   325.7
0.2425      -24727.3831  -24728.6834       1.3002   335.3
0.2430      -24727.3655  -24728.6542       1.2887   332.3
0.2435      -24727.3607  -24728.6208       1.2601   325.0
0.2440      -24727.3709  -24728.5910       1.2201   314.6
0.2445      -24727.3775  -24728.5698       1.1923   307.5
0.2450      -24727.3846  -24728.5620       1.1774   303.6
0.2455      -24727.4095  -24728.5770       1.1674   301.1
0.2460      -24727.4492  -24728.6075       1.1584   298.7
0.2465      -24727.4631  -24728.6499       1.1868   306.1
0.2470      -24727.3912  -24728.6910       1.2997   335.2
0.2475      -24727.4410  -24728.7161       1.2751   328.8
0.2480      -24727.3809  -24728.7128       1.3319   343.5
