Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0805      -24728.0423  -24728.9081       0.8658   223.3
0.0810      -24728.0020  -24728.9398       0.9378   241.8
0.0815      -24727.9874  -24728.9734       0.9860   254.3
0.0820      -24727.9697  -24728.9913       1.0216   263.4
0.0825      -24727.9634  -24728.9840       1.0205   263.2
0.0830      -24727.9486  -24728.9518       1.0032   258.7
0.0835      -24727.9236  -24728.9231       0.9995   257.7
0.0840      -24727.9500  -24728.9157       0.9657   249.0
0.0845      -24727.9384  -24728.9336       0.9952   256.6
0.0850      -24727.9600  -24728.9655       1.0055   259.3
0.0855      -24727.9613  -24728.9850       1.0237   264.0
0.0860      -24727.9415  -24728.9792       1.0377   267.6
0.0865      -24727.9375  -24728.9441       1.0066   259.6
0.0870      -24727.9783  -24728.8898       0.9115   235.1
0.0875      -24727.9286  -24728.8322       0.9036   233.0
0.0880      -24727.9193  -24728.7874       0.8682   223.9
0.0885      -24727.9453  -24728.7644       0.8191   211.2
0.0890      -24727.9498  -24728.7633       0.8135   209.8
0.0895      -24727.9143  -24728.7806       0.8663   223.4
0.0900      -24727.9013  -24728.7931       0.8918   230.0
0.0905      -24727.9157  -24728.8022       0.8865   228.6
0.0910      -24727.9135  -24728.8249       0.9114   235.0
0.0915      -24727.9032  -24728.8681       0.9649   248.8
0.0920      -24727.9156  -24728.9101       0.9945   256.4
0.0925      -24727.9314  -24728.9177       0.9862   254.3
0.0930      -24727.9488  -24728.8910       0.9422   243.0
0.0935      -24727.9563  -24728.8557       0.8994   231.9
0.0940      -24727.9537  -24728.8328       0.8791   226.7
0.0945      -24727.9533  -24728.8294       0.8761   225.9
0.0950      -24727.9121  -24728.8466       0.9345   241.0
0.0955      -24727.9097  -24728.8825       0.9727   250.8
0.0960      -24727.8900  -24728.9347       1.0448   269.4
0.0965      -24727.8604  -24728.9872       1.1268   290.6
0.0970      -24727.8853  -24729.0252       1.1399   294.0
0.0975      -24727.9173  -24729.0271       1.1097   286.2
0.0980      -24727.8920  -24728.9861       1.0941   282.1
0.0985      -24727.9175  -24728.9130       0.9955   256.7
0.0990      -24727.9127  -24728.8422       0.9295   239.7
0.0995      -24727.8689  -24728.8012       0.9324   240.4
0.1000      -24727.8515  -24728.7858       0.9343   240.9
0.1005      -24727.8156  -24728.7929       0.9773   252.0
0.1010      -24727.7701  -24728.8148       1.0448   269.4
0.1015      -24727.7367  -24728.8427       1.1060   285.2
0.1020      -24727.7518  -24728.8573       1.1055   285.1
0.1025      -24727.7694  -24728.8540       1.0846   279.7
0.1030      -24727.7503  -24728.8264       1.0762   277.5
0.1035      -24727.7338  -24728.7813       1.0476   270.1
0.1040      -24727.7673  -24728.7314       0.9641   248.6
0.1045      -24727.7706  -24728.6928       0.9222   237.8
0.1050      -24727.7642  -24728.6775       0.9134   235.5
0.1055      -24727.7463  -24728.6845       0.9382   241.9
0.1060      -24727.7511  -24728.7114       0.9604   247.7
0.1065      -24727.7336  -24728.7498       1.0162   262.1
0.1070      -24727.7640  -24728.7883       1.0243   264.1
0.1075      -24727.7647  -24728.8152       1.0505   270.9
0.1080      -24727.7516  -24728.8297       1.0782   278.0
0.1085      -24727.7579  -24728.8340       1.0761   277.5
0.1090      -24727.7311  -24728.8326       1.1016   284.1
0.1095      -24727.7363  -24728.8270       1.0906   281.3
0.1100      -24727.7610  -24728.8244       1.0633   274.2
0.1105      -24727.7355  -24728.8305       1.0950   282.4
0.1110      -24727.7606  -24728.8337       1.0731   276.7
0.1115      -24727.7445  -24728.8256       1.0810   278.8
0.1120      -24727.7890  -24728.8033       1.0143   261.6
0.1125      -24727.7734  -24728.7657       0.9924   255.9
0.1130      -24727.7888  -24728.7182       0.9295   239.7
0.1135      -24727.7897  -24728.6687       0.8790   226.7
0.1140      -24727.7799  -24728.6240       0.8441   217.7
0.1145      -24727.7864  -24728.6007       0.8144   210.0
0.1150      -24727.7737  -24728.5953       0.8215   211.9
0.1155      -24727.7866  -24728.6084       0.8218   211.9
0.1160      -24727.7939  -24728.6382       0.8443   217.7
0.1165      -24727.8011  -24728.6810       0.8799   226.9
0.1170      -24727.7733  -24728.7227       0.9494   244.8
0.1175      -24727.7956  -24728.7559       0.9603   247.6
0.1180      -24727.7676  -24728.7685       1.0010   258.1
0.1185      -24727.7312  -24728.7526       1.0214   263.4
0.1190      -24727.7443  -24728.7127       0.9685   249.7
0.1195      -24727.7520  -24728.6601       0.9082   234.2
0.1200      -24727.7445  -24728.6177       0.8731   225.2
0.1205      -24727.7564  -24728.6026       0.8462   218.2
0.1210      -24727.7558  -24728.6190       0.8632   222.6
0.1215      -24727.7322  -24728.6600       0.9278   239.3
0.1220      -24727.7296  -24728.7078       0.9783   252.3
0.1225      -24727.7097  -24728.7465       1.0368   267.4
0.1230      -24727.6825  -24728.7589       1.0764   277.6
0.1235      -24727.6281  -24728.7373       1.1092   286.1
0.1240      -24727.7001  -24728.6950       0.9949   256.6
0.1245      -24727.6880  -24728.6518       0.9638   248.5
0.1250      -24727.6634  -24728.6122       0.9488   244.7
0.1255      -24727.6768  -24728.5839       0.9072   233.9
0.1260      -24727.6523  -24728.5706       0.9182   236.8
0.1265      -24727.5979  -24728.5678       0.9699   250.1
0.1270      -24727.5875  -24728.5753       0.9878   254.7
0.1275      -24727.5316  -24728.5936       1.0621   273.9
0.1280      -24727.5304  -24728.6235       1.0930   281.9
0.1285      -24727.5433  -24728.6600       1.1166   288.0
0.1290      -24727.5338  -24728.6894       1.1556   298.0
0.1295      -24727.4922  -24728.6908       1.1987   309.1
0.1300      -24727.4796  -24728.6579       1.1783   303.9
0.1305      -24727.4946  -24728.6004       1.1057   285.1
0.1310      -24727.4855  -24728.5356       1.0501   270.8
0.1315      -24727.4677  -24728.4960       1.0283   265.2
0.1320      -24727.4751  -24728.4935       1.0184   262.6
0.1325      -24727.5013  -24728.5325       1.0311   265.9
0.1330      -24727.4853  -24728.5991       1.1139   287.2
0.1335      -24727.4834  -24728.6734       1.1900   306.9
0.1340      -24727.4199  -24728.7205       1.3006   335.4
0.1345      -24727.4216  -24728.7228       1.3012   335.6
0.1350      -24727.4429  -24728.6784       1.2355   318.6
0.1355      -24727.4123  -24728.6052       1.1929   307.6
0.1360      -24727.4149  -24728.5256       1.1108   286.4
0.1365      -24727.3774  -24728.4618       1.0844   279.6
0.1370      -24727.3480  -24728.4286       1.0807   278.7
0.1375      -24727.2933  -24728.4298       1.1365   293.1
0.1380      -24727.3013  -24728.4512       1.1499   296.5
0.1385      -24727.3142  -24728.4847       1.1705   301.8
0.1390      -24727.3229  -24728.5217       1.1989   309.2
0.1395      -24727.3307  -24728.5565       1.2258   316.1
0.1400      -24727.2893  -24728.5730       1.2838   331.1
0.1405      -24727.3123  -24728.5689       1.2566   324.1
0.1410      -24727.3348  -24728.5349       1.2001   309.5
0.1415      -24727.2837  -24728.4793       1.1956   308.3
0.1420      -24727.2812  -24728.4136       1.1324   292.0
0.1425      -24727.2906  -24728.3570       1.0664   275.0
0.1430      -24727.3102  -24728.3301       1.0199   263.0
0.1435      -24727.2888  -24728.3497       1.0609   273.6
0.1440      -24727.2634  -24728.4113       1.1478   296.0
0.1445      -24727.2829  -24728.4879       1.2050   310.7
0.1450      -24727.3180  -24728.5542       1.2362   318.8
0.1455      -24727.2894  -24728.5945       1.3051   336.6
0.1460      -24727.2818  -24728.5968       1.3150   339.1
0.1465      -24727.2774  -24728.5596       1.2822   330.7
0.1470      -24727.3190  -24728.4933       1.1743   302.8
0.1475      -24727.2576  -24728.4119       1.1543   297.7
0.1480      -24727.2218  -24728.3384       1.1167   288.0
0.1485      -24727.2281  -24728.2914       1.0632   274.2
0.1490      -24727.2371  -24728.2863       1.0492   270.6
0.1495      -24727.2603  -24728.3213       1.0610   273.6
0.1500      -24727.2582  -24728.3808       1.1226   289.5
0.1505      -24727.2687  -24728.4471       1.1784   303.9
0.1510      -24727.2320  -24728.5020       1.2700   327.5
0.1515      -24727.2193  -24728.5325       1.3133   338.7
0.1520      -24727.2265  -24728.5339       1.3074   337.1
0.1525      -24727.2502  -24728.5112       1.2610   325.2
0.1530      -24727.2844  -24728.4787       1.1942   308.0
0.1535      -24727.2519  -24728.4611       1.2092   311.8
0.1540      -24727.2364  -24728.4659       1.2295   317.1
0.1545      -24727.2585  -24728.4944       1.2359   318.7
0.1550      -24727.2407  -24728.5374       1.2967   334.4
0.1555      -24727.2219  -24728.5807       1.3588   350.4
0.1560      -24727.2575  -24728.6170       1.3595   350.6
0.1565      -24727.2916  -24728.6510       1.3594   350.6
0.1570      -24727.3273  -24728.6852       1.3579   350.2
0.1575      -24727.3243  -24728.7178       1.3936   359.4
0.1580      -24727.2982  -24728.7384       1.4402   371.4
0.1585      -24727.3194  -24728.7373       1.4179   365.6
0.1590      -24727.3032  -24728.7182       1.4149   364.9
0.1595      -24727.2628  -24728.6887       1.4259   367.7
0.1600      -24727.2900  -24728.6543       1.3643   351.8
0.1605      -24727.3293  -24728.6279       1.2985   334.9
0.1610      -24727.3496  -24728.6142       1.2646   326.1
0.1615      -24727.3146  -24728.6172       1.3027   335.9
0.1620      -24727.3408  -24728.6268       1.2860   331.6
0.1625      -24727.3893  -24728.6417       1.2524   323.0
0.1630      -24727.4319  -24728.6473       1.2153   313.4
0.1635      -24727.4191  -24728.6371       1.2181   314.1
0.1640      -24727.4306  -24728.6104       1.1797   304.2
0.1645      -24727.4338  -24728.5740       1.1402   294.0
0.1650      -24727.4493  -24728.5365       1.0872   280.4
0.1655      -24727.4434  -24728.5036       1.0602   273.4
0.1660      -24727.4495  -24728.4693       1.0199   263.0
0.1665      -24727.4344  -24728.4330       0.9986   257.5
0.1670      -24727.3471  -24728.3977       1.0506   270.9
0.1675      -24727.3869  -24728.3700       0.9831   253.5
0.1680      -24727.3642  -24728.3598       0.9955   256.7
0.1685      -24727.3312  -24728.3652       1.0341   266.7
0.1690      -24727.3425  -24728.3853       1.0428   268.9
0.1695      -24727.3384  -24728.4127       1.0744   277.1
0.1700      -24727.3781  -24728.4464       1.0683   275.5
0.1705      -24727.3546  -24728.4776       1.1230   289.6
0.1710      -24727.3375  -24728.4999       1.1624   299.8
0.1715      -24727.3639  -24728.5059       1.1419   294.5
0.1720      -24727.3523  -24728.4985       1.1463   295.6
0.1725      -24727.3664  -24728.4856       1.1192   288.6
0.1730      -24727.3581  -24728.4759       1.1178   288.3
0.1735      -24727.3616  -24728.4745       1.1129   287.0
0.1740      -24727.3689  -24728.4940       1.1250   290.1
0.1745      -24727.3561  -24728.5346       1.1786   303.9
0.1750      -24727.3522  -24728.5823       1.2301   317.2
0.1755      -24727.3202  -24728.6183       1.2981   334.7
0.1760      -24727.3151  -24728.6330       1.3178   339.8
0.1765      -24727.2819  -24728.6198       1.3379   345.0
0.1770      -24727.2374  -24728.5779       1.3405   345.7
0.1775      -24727.2193  -24728.5183       1.2990   335.0
0.1780      -24727.1991  -24728.4519       1.2528   323.1
0.1785      -24727.1927  -24728.3968       1.2041   310.5
0.1790      -24727.2204  -24728.3642       1.1438   295.0
0.1795      -24727.2082  -24728.3588       1.1507   296.7
0.1800      -24727.2026  -24728.3832       1.1806   304.5
0.1805      -24727.1645  -24728.4274       1.2629   325.7
0.1810      -24727.1863  -24728.4706       1.2843   331.2
0.1815      -24727.1822  -24728.4975       1.3152   339.2
0.1820      -24727.1666  -24728.4963       1.3297   342.9
0.1825      -24727.1887  -24728.4665       1.2778   329.5
0.1830      -24727.2031  -24728.4236       1.2205   314.7
0.1835      -24727.1596  -24728.3906       1.2310   317.5
0.1840      -24727.1225  -24728.3767       1.2542   323.4
0.1845      -24727.1023  -24728.3904       1.2881   332.2
0.1850      -24727.1249  -24728.4323       1.3073   337.1
0.1855      -24727.0985  -24728.4965       1.3980   360.5
0.1860      -24727.0838  -24728.5552       1.4715   379.5
0.1865      -24727.1377  -24728.5932       1.4555   375.3
0.1870      -24727.2160  -24728.6061       1.3901   358.5
0.1875      -24727.1924  -24728.5984       1.4060   362.6
0.1880      -24727.1750  -24728.5750       1.4000   361.0
0.1885      -24727.1650  -24728.5405       1.3755   354.7
0.1890      -24727.1649  -24728.5004       1.3356   344.4
0.1895      -24727.1613  -24728.4585       1.2972   334.5
0.1900      -24727.1824  -24728.4208       1.2384   319.4
0.1905      -24727.1852  -24728.3874       1.2022   310.0
0.1910      -24727.1843  -24728.3639       1.1796   304.2
0.1915      -24727.2011  -24728.3545       1.1535   297.5
0.1920      -24727.1269  -24728.3562       1.2293   317.0
0.1925      -24727.1139  -24728.3634       1.2494   322.2
0.1930      -24727.0924  -24728.3666       1.2741   328.6
0.1935      -24727.1180  -24728.3653       1.2473   321.6
0.1940      -24727.1736  -24728.3508       1.1773   303.6
0.1945      -24727.1704  -24728.3275       1.1571   298.4
0.1950      -24727.1561  -24728.2985       1.1424   294.6
0.1955      -24727.1754  -24728.2678       1.0924   281.7
0.1960      -24727.1973  -24728.2516       1.0543   271.9
0.1965      -24727.2269  -24728.2571       1.0302   265.7
0.1970      -24727.2030  -24728.2886       1.0856   279.9
0.1975      -24727.1937  -24728.3400       1.1462   295.6
0.1980      -24727.2028  -24728.4048       1.2020   310.0
0.1985      -24727.1748  -24728.4678       1.2930   333.4
0.1990      -24727.1497  -24728.5106       1.3609   350.9
0.1995      -24727.1205  -24728.5276       1.4071   362.9
0.2000      -24727.1639  -24728.5196       1.3557   349.6
0.2005      -24727.1242  -24728.4977       1.3735   354.2
0.2010      -24727.1523  -24728.4652       1.3129   338.6
0.2015      -24727.1758  -24728.4329       1.2570   324.2
0.2020      -24727.1641  -24728.4286       1.2644   326.1
0.2025      -24727.1207  -24728.4514       1.3307   343.2
0.2030      -24727.0979  -24728.4876       1.3897   358.4
0.2035      -24727.0939  -24728.5225       1.4286   368.4
0.2040      -24727.1086  -24728.5388       1.4302   368.8
0.2045      -24727.1472  -24728.5313       1.3841   356.9
0.2050      -24727.1588  -24728.4994       1.3406   345.7
0.2055      -24727.1317  -24728.4501       1.3184   340.0
0.2060      -24727.1094  -24728.3870       1.2776   329.5
0.2065      -24727.0921  -24728.3232       1.2311   317.5
0.2070      -24727.0756  -24728.2678       1.1921   307.4
0.2075      -24727.0592  -24728.2275       1.1683   301.3
0.2080      -24727.0149  -24728.2054       1.1905   307.0
0.2085      -24727.0527  -24728.1984       1.1457   295.5
0.2090      -24727.0396  -24728.2093       1.1697   301.6
0.2095      -24727.0373  -24728.2249       1.1875   306.2
0.2100      -24727.0022  -24728.2309       1.2287   316.8
0.2105      -24727.0173  -24728.2175       1.2002   309.5
0.2110      -24727.0276  -24728.1857       1.1581   298.7
0.2115      -24727.0811  -24728.1366       1.0555   272.2
0.2120      -24727.0515  -24728.0880       1.0364   267.3
0.2125      -24727.0568  -24728.0512       0.9944   256.4
0.2130      -24727.0592  -24728.0394       0.9801   252.8
0.2135      -24727.0535  -24728.0559       1.0024   258.5
0.2140      -24727.1080  -24728.0983       0.9903   255.4
0.2145      -24727.1376  -24728.1591       1.0215   263.4
0.2150      -24727.1145  -24728.2259       1.1114   286.6
0.2155      -24727.0769  -24728.2829       1.2060   311.0
0.2160      -24727.0408  -24728.3250       1.2842   331.2
0.2165      -24727.0484  -24728.3442       1.2958   334.2
0.2170      -24727.0346  -24728.3423       1.3077   337.2
0.2175      -24727.0743  -24728.3286       1.2543   323.4
0.2180      -24727.0760  -24728.3152       1.2392   319.6
0.2185      -24727.0938  -24728.3103       1.2164   313.7
0.2190      -24727.0848  -24728.3267       1.2420   320.3
0.2195      -24727.0636  -24728.3635       1.2999   335.2
0.2200      -24727.0646  -24728.4217       1.3572   350.0
0.2205      -24727.0817  -24728.4887       1.4069   362.8
0.2210      -24727.1050  -24728.5493       1.4442   372.4
0.2215      -24727.1294  -24728.5885       1.4591   376.3
0.2220      -24727.1462  -24728.5969       1.4507   374.1
0.2225      -24727.1485  -24728.5737       1.4252   367.5
0.2230      -24727.1604  -24728.5311       1.3708   353.5
0.2235      -24727.1982  -24728.4874       1.2892   332.5
0.2240      -24727.2213  -24728.4583       1.2371   319.0
0.2245      -24727.2401  -24728.4571       1.2170   313.8
0.2250      -24727.2366  -24728.4854       1.2488   322.0
0.2255      -24727.2578  -24728.5241       1.2663   326.6
0.2260      -24727.2622  -24728.5534       1.2912   333.0
0.2265      -24727.2011  -24728.5663       1.3651   352.0
0.2270      -24727.1790  -24728.5601       1.3811   356.1
0.2275      -24727.1954  -24728.5456       1.3502   348.2
0.2280      -24727.1784  -24728.5338       1.3554   349.5
0.2285      -24727.1831  -24728.5308       1.3477   347.5
0.2290      -24727.1658  -24728.5329       1.3671   352.6
0.2295      -24727.1887  -24728.5343       1.3455   347.0
0.2300      -24727.1438  -24728.5300       1.3861   357.5
0.2305      -24727.2058  -24728.5204       1.3146   339.0
0.2310      -24727.1704  -24728.5207       1.3503   348.2
0.2315      -24727.1825  -24728.5315       1.3490   347.9
0.2320      -24727.1728  -24728.5514       1.3786   355.5
0.2325      -24727.0904  -24728.5795       1.4891   384.0
0.2330      -24727.1080  -24728.5972       1.4892   384.0
0.2335      -24727.0739  -24728.5965       1.5226   392.6
0.2340      -24727.0995  -24728.5650       1.4655   377.9
0.2345      -24727.0615  -24728.5111       1.4496   373.8
0.2350      -24727.0734  -24728.4509       1.3775   355.2
0.2355      -24727.0940  -24728.4034       1.3093   337.7
0.2360      -24727.1044  -24728.3724       1.2680   327.0
0.2365      -24727.1041  -24728.3600       1.2560   323.9
0.2370      -24727.0790  -24728.3643       1.2854   331.5
0.2375      -24727.0837  -24728.3752       1.2915   333.1
0.2380      -24727.0871  -24728.3881       1.3010   335.5
0.2385      -24727.0654  -24728.4053       1.3399   345.5
0.2390      -24727.0799  -24728.4168       1.3369   344.8
0.2395      -24727.1116  -24728.4227       1.3111   338.1
0.2400      -24727.1349  -24728.4242       1.2893   332.5
0.2405      -24727.1251  -24728.4202       1.2951   334.0
0.2410      -24727.1505  -24728.4167       1.2663   326.5
0.2415      -24727.1360  -24728.4243       1.2883   332.2
0.2420      -24727.1083  -24728.4395       1.3312   343.3
0.2425      -24727.0667  -24728.4622       1.3955   359.9
0.2430      -24727.0266  -24728.4839       1.4573   375.8
0.2435      -24726.9601  -24728.4822       1.5221   392.5
0.2440      -24726.9423  -24728.4408       1.4985   386.4
0.2445      -24726.9221  -24728.3671       1.4450   372.6
0.2450      -24726.9183  -24728.2758       1.3575   350.1
0.2455      -24726.9297  -24728.1961       1.2664   326.6
0.2460      -24726.9084  -24728.1487       1.2403   319.8
0.2465      -24726.9258  -24728.1438       1.2180   314.1
0.2470      -24726.9194  -24728.1795       1.2601   325.0
0.2475      -24726.9064  -24728.2405       1.3340   344.0
0.2480      -24726.8948  -24728.3065       1.4117   364.0
