Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0890      -24727.3480  -24728.4225       1.0745   277.1
0.0895      -24727.3616  -24728.4510       1.0894   280.9
0.0900      -24727.3588  -24728.4757       1.1169   288.0
0.0905      -24727.3639  -24728.4906       1.1268   290.6
0.0910      -24727.4121  -24728.4888       1.0767   277.7
0.0915      -24727.4058  -24728.4774       1.0715   276.3
0.0920      -24727.3999  -24728.4606       1.0608   273.5
0.0925      -24727.3377  -24728.4439       1.1062   285.3
0.0930      -24727.3503  -24728.4350       1.0847   279.7
0.0935      -24727.3712  -24728.4346       1.0634   274.2
0.0940      -24727.3816  -24728.4480       1.0665   275.0
0.0945      -24727.4057  -24728.4696       1.0639   274.4
0.0950      -24727.3748  -24728.4969       1.1220   289.4
0.0955      -24727.3877  -24728.5249       1.1372   293.3
0.0960      -24727.3328  -24728.5483       1.2155   313.5
0.0965      -24727.2952  -24728.5618       1.2666   326.6
0.0970      -24727.3340  -24728.5614       1.2274   316.5
0.0975      -24727.3800  -24728.5530       1.1730   302.5
0.0980      -24727.3878  -24728.5348       1.1471   295.8
0.0985      -24727.4127  -24728.5112       1.0985   283.3
0.0990      -24727.4213  -24728.4844       1.0630   274.1
0.0995      -24727.4162  -24728.4564       1.0402   268.3
0.1000      -24727.4357  -24728.4326       0.9969   257.1
0.1005      -24727.4344  -24728.4158       0.9815   253.1
0.1010      -24727.3985  -24728.4069       1.0085   260.1
0.1015      -24727.3709  -24728.4032       1.0323   266.2
0.1020      -24727.3629  -24728.4049       1.0420   268.7
0.1025      -24727.3702  -24728.4138       1.0436   269.1
0.1030      -24727.3660  -24728.4237       1.0577   272.8
0.1035      -24727.3873  -24728.4368       1.0495   270.6
0.1040      -24727.3340  -24728.4507       1.1167   288.0
0.1045      -24727.3248  -24728.4666       1.1418   294.4
0.1050      -24727.3073  -24728.4857       1.1783   303.9
0.1055      -24727.3150  -24728.5071       1.1921   307.4
0.1060      -24727.3119  -24728.5263       1.2144   313.2
0.1065      -24727.3255  -24728.5468       1.2212   314.9
0.1070      -24727.3284  -24728.5686       1.2402   319.8
0.1075      -24727.3337  -24728.5889       1.2552   323.7
0.1080      -24727.3651  -24728.6046       1.2395   319.6
0.1085      -24727.3875  -24728.6219       1.2344   318.3
0.1090      -24727.3548  -24728.6366       1.2817   330.5
0.1095      -24727.3575  -24728.6470       1.2895   332.5
0.1100      -24727.3454  -24728.6496       1.3041   336.3
0.1105      -24727.3538  -24728.6416       1.2878   332.1
0.1110      -24727.3765  -24728.6243       1.2478   321.8
0.1115      -24727.3512  -24728.5980       1.2468   321.5
0.1120      -24727.3459  -24728.5589       1.2130   312.8
0.1125      -24727.3552  -24728.5168       1.1615   299.5
0.1130      -24727.3417  -24728.4761       1.1344   292.5
0.1135      -24727.3707  -24728.4408       1.0700   275.9
0.1140      -24727.3768  -24728.4124       1.0356   267.1
0.1145      -24727.3308  -24728.3837       1.0529   271.5
0.1150      -24727.3428  -24728.3508       1.0080   260.0
0.1155      -24727.3199  -24728.3114       0.9915   255.7
0.1160      -24727.3201  -24728.2686       0.9486   244.6
0.1165      -24727.3200  -24728.2321       0.9121   235.2
0.1170      -24727.3357  -24728.2017       0.8660   223.3
0.1175      -24727.3774  -24728.1860       0.8086   208.5
0.1180      -24727.4036  -24728.1862       0.7826   201.8
0.1185      -24727.3836  -24728.2014       0.8178   210.9
0.1190      -24727.3728  -24728.2295       0.8566   220.9
0.1195      -24727.3673  -24728.2740       0.9067   233.8
0.1200      -24727.3588  -24728.3339       0.9750   251.4
0.1205      -24727.3826  -24728.3981       1.0155   261.9
0.1210      -24727.3936  -24728.4523       1.0587   273.0
0.1215      -24727.4048  -24728.4902       1.0854   279.9
0.1220      -24727.4088  -24728.5083       1.0995   283.5
0.1225      -24727.4150  -24728.5077       1.0927   281.8
0.1230      -24727.4109  -24728.4968       1.0859   280.0
0.1235      -24727.4182  -24728.4827       1.0645   274.5
0.1240      -24727.4118  -24728.4753       1.0635   274.3
0.1245      -24727.4151  -24728.4781       1.0630   274.1
0.1250      -24727.3920  -24728.4842       1.0921   281.6
0.1255      -24727.3858  -24728.4857       1.0999   283.6
0.1260      -24727.3802  -24728.4714       1.0912   281.4
0.1265      -24727.3753  -24728.4402       1.0648   274.6
0.1270      -24727.3750  -24728.3958       1.0208   263.2
0.1275      -24727.4162  -24728.3481       0.9319   240.3
0.1280      -24727.3928  -24728.3083       0.9155   236.1
0.1285      -24727.3984  -24728.2842       0.8858   228.4
0.1290      -24727.4033  -24728.2824       0.8791   226.7
0.1295      -24727.4164  -24728.2978       0.8815   227.3
0.1300      -24727.4054  -24728.3271       0.9217   237.7
0.1305      -24727.3860  -24728.3691       0.9831   253.5
0.1310      -24727.4230  -24728.4202       0.9972   257.1
0.1315      -24727.4827  -24728.4707       0.9881   254.8
0.1320      -24727.4734  -24728.5144       1.0410   268.4
0.1325      -24727.5045  -24728.5475       1.0429   269.0
0.1330      -24727.5223  -24728.5624       1.0400   268.2
0.1335      -24727.5366  -24728.5714       1.0348   266.8
0.1340      -24727.5532  -24728.5833       1.0301   265.6
0.1345      -24727.5049  -24728.6026       1.0977   283.1
0.1350      -24727.5439  -24728.6251       1.0812   278.8
0.1355      -24727.5208  -24728.6444       1.1235   289.7
0.1360      -24727.4971  -24728.6573       1.1603   299.2
0.1365      -24727.5063  -24728.6694       1.1631   299.9
0.1370      -24727.4847  -24728.6850       1.2002   309.5
0.1375      -24727.5019  -24728.6979       1.1960   308.4
0.1380      -24727.5146  -24728.7037       1.1891   306.6
0.1385      -24727.5111  -24728.6986       1.1875   306.2
0.1390      -24727.5362  -24728.6772       1.1411   294.3
0.1395      -24727.5285  -24728.6422       1.1137   287.2
0.1400      -24727.5423  -24728.5991       1.0568   272.5
0.1405      -24727.5350  -24728.5650       1.0300   265.6
0.1410      -24727.5848  -24728.5488       0.9639   248.6
0.1415      -24727.5486  -24728.5511       1.0025   258.5
0.1420      -24727.5524  -24728.5679       1.0155   261.9
0.1425      -24727.5686  -24728.5941       1.0255   264.5
0.1430      -24727.5532  -24728.6126       1.0594   273.2
0.1435      -24727.5796  -24728.6143       1.0347   266.8
0.1440      -24727.5593  -24728.6019       1.0426   268.9
0.1445      -24727.5223  -24728.5834       1.0610   273.6
0.1450      -24727.4779  -24728.5630       1.0851   279.8
0.1455      -24727.5037  -24728.5462       1.0425   268.8
0.1460      -24727.4873  -24728.5370       1.0497   270.7
0.1465      -24727.4812  -24728.5318       1.0506   270.9
0.1470      -24727.4569  -24728.5267       1.0699   275.9
0.1475      -24727.4407  -24728.5128       1.0721   276.5
0.1480      -24727.4096  -24728.4929       1.0833   279.4
0.1485      -24727.4101  -24728.4666       1.0566   272.5
0.1490      -24727.3925  -24728.4402       1.0476   270.2
0.1495      -24727.3753  -24728.4174       1.0421   268.7
0.1500      -24727.3761  -24728.3987       1.0226   263.7
0.1505      -24727.3803  -24728.3831       1.0028   258.6
0.1510      -24727.4175  -24728.3731       0.9555   246.4
0.1515      -24727.3851  -24728.3692       0.9841   253.8
0.1520      -24727.3859  -24728.3752       0.9893   255.1
0.1525      -24727.3677  -24728.3905       1.0227   263.7
0.1530      -24727.3841  -24728.4122       1.0281   265.1
0.1535      -24727.3920  -24728.4412       1.0492   270.6
0.1540      -24727.3952  -24728.4716       1.0764   277.6
0.1545      -24727.4377  -24728.4986       1.0609   273.6
0.1550      -24727.4463  -24728.5195       1.0732   276.8
0.1555      -24727.4358  -24728.5447       1.1089   286.0
0.1560      -24727.4612  -24728.5682       1.1070   285.5
0.1565      -24727.4157  -24728.5893       1.1736   302.6
0.1570      -24727.4226  -24728.6006       1.1780   303.8
0.1575      -24727.4275  -24728.6025       1.1751   303.0
0.1580      -24727.4326  -24728.5966       1.1640   300.2
0.1585      -24727.4278  -24728.5883       1.1605   299.3
0.1590      -24727.4348  -24728.5776       1.1428   294.7
0.1595      -24727.4449  -24728.5705       1.1256   290.3
0.1600      -24727.3982  -24728.5647       1.1665   300.8
0.1605      -24727.4044  -24728.5571       1.1527   297.3
0.1610      -24727.4186  -24728.5507       1.1321   291.9
0.1615      -24727.4473  -24728.5525       1.1052   285.0
0.1620      -24727.4521  -24728.5640       1.1119   286.7
0.1625      -24727.4448  -24728.5813       1.1365   293.1
0.1630      -24727.4052  -24728.6039       1.1987   309.1
0.1635      -24727.4084  -24728.6265       1.2180   314.1
0.1640      -24727.4071  -24728.6451       1.2380   319.2
0.1645      -24727.4576  -24728.6559       1.1984   309.0
0.1650      -24727.4252  -24728.6584       1.2331   318.0
0.1655      -24727.4392  -24728.6572       1.2180   314.1
0.1660      -24727.4377  -24728.6510       1.2133   312.9
0.1665      -24727.4897  -24728.6420       1.1524   297.2
0.1670      -24727.4875  -24728.6309       1.1434   294.9
0.1675      -24727.5010  -24728.6197       1.1186   288.5
0.1680      -24727.4744  -24728.6081       1.1337   292.4
0.1685      -24727.4715  -24728.6003       1.1288   291.1
0.1690      -24727.4412  -24728.5978       1.1566   298.3
0.1695      -24727.4030  -24728.5951       1.1921   307.4
0.1700      -24727.3987  -24728.5906       1.1919   307.4
0.1705      -24727.3974  -24728.5807       1.1834   305.2
0.1710      -24727.4120  -24728.5665       1.1545   297.7
0.1715      -24727.3994  -24728.5569       1.1575   298.5
0.1720      -24727.4182  -24728.5566       1.1384   293.6
0.1725      -24727.4132  -24728.5626       1.1494   296.4
0.1730      -24727.3716  -24728.5716       1.2000   309.5
0.1735      -24727.4085  -24728.5851       1.1767   303.4
0.1740      -24727.3794  -24728.6006       1.2212   314.9
0.1745      -24727.4184  -24728.6164       1.1980   308.9
0.1750      -24727.4304  -24728.6282       1.1978   308.9
0.1755      -24727.4791  -24728.6310       1.1519   297.0
0.1760      -24727.4417  -24728.6289       1.1872   306.2
0.1765      -24727.5004  -24728.6201       1.1198   288.8
0.1770      -24727.4957  -24728.6076       1.1119   286.7
0.1775      -24727.5222  -24728.5901       1.0678   275.4
0.1780      -24727.5426  -24728.5702       1.0276   265.0
0.1785      -24727.5693  -24728.5492       0.9799   252.7
0.1790      -24727.5588  -24728.5326       0.9738   251.1
0.1795      -24727.5646  -24728.5204       0.9558   246.5
0.1800      -24727.5388  -24728.5187       0.9799   252.7
0.1805      -24727.5417  -24728.5287       0.9870   254.5
0.1810      -24727.5167  -24728.5410       1.0243   264.1
0.1815      -24727.5297  -24728.5518       1.0221   263.6
0.1820      -24727.5244  -24728.5644       1.0400   268.2
0.1825      -24727.5673  -24728.5779       1.0106   260.6
0.1830      -24727.5401  -24728.5873       1.0471   270.0
0.1835      -24727.5305  -24728.5964       1.0659   274.9
0.1840      -24727.5039  -24728.6033       1.0994   283.5
0.1845      -24727.5355  -24728.6062       1.0707   276.1
0.1850      -24727.5496  -24728.6090       1.0593   273.2
0.1855      -24727.5176  -24728.6152       1.0976   283.0
0.1860      -24727.5028  -24728.6227       1.1199   288.8
0.1865      -24727.4900  -24728.6374       1.1475   295.9
0.1870      -24727.4884  -24728.6631       1.1747   302.9
0.1875      -24727.4779  -24728.6964       1.2185   314.2
0.1880      -24727.5174  -24728.7252       1.2079   311.5
0.1885      -24727.5322  -24728.7400       1.2078   311.5
0.1890      -24727.5379  -24728.7336       1.1956   308.3
0.1895      -24727.5283  -24728.7017       1.1734   302.6
0.1900      -24727.4920  -24728.6464       1.1545   297.7
0.1905      -24727.5044  -24728.5770       1.0727   276.6
0.1910      -24727.5212  -24728.5067       0.9855   254.1
0.1915      -24727.5230  -24728.4490       0.9260   238.8
0.1920      -24727.4781  -24728.4116       0.9335   240.7
0.1925      -24727.4686  -24728.3942       0.9257   238.7
0.1930      -24727.4844  -24728.3942       0.9099   234.6
0.1935      -24727.4591  -24728.4055       0.9464   244.1
0.1940      -24727.4373  -24728.4216       0.9843   253.8
0.1945      -24727.4327  -24728.4413       1.0086   260.1
0.1950      -24727.4376  -24728.4615       1.0239   264.1
0.1955      -24727.4546  -24728.4755       1.0209   263.3
0.1960      -24727.4696  -24728.4801       1.0105   260.6
0.1965      -24727.4518  -24728.4752       1.0234   263.9
0.1970      -24727.4689  -24728.4708       1.0019   258.4
0.1975      -24727.4857  -24728.4804       0.9946   256.5
0.1980      -24727.5126  -24728.5094       0.9968   257.1
0.1985      -24727.5432  -24728.5582       1.0149   261.7
0.1990      -24727.5324  -24728.6193       1.0869   280.3
0.1995      -24727.5562  -24728.6827       1.1265   290.5
0.2000      -24727.5767  -24728.7397       1.1631   299.9
0.2005      -24727.5514  -24728.7841       1.2327   317.9
0.2010      -24727.5878  -24728.8084       1.2206   314.8
0.2015      -24727.5721  -24728.8137       1.2416   320.2
0.2020      -24727.5729  -24728.7983       1.2254   316.0
0.2025      -24727.5143  -24728.7606       1.2463   321.4
0.2030      -24727.4880  -24728.7051       1.2171   313.9
0.2035      -24727.5050  -24728.6461       1.1411   294.3
0.2040      -24727.5173  -24728.5953       1.0779   278.0
0.2045      -24727.5021  -24728.5637       1.0616   273.8
0.2050      -24727.5339  -24728.5618       1.0279   265.1
0.2055      -24727.5452  -24728.5837       1.0385   267.8
0.2060      -24727.5062  -24728.6098       1.1036   284.6
0.2065      -24727.5081  -24728.6292       1.1212   289.1
0.2070      -24727.4950  -24728.6327       1.1378   293.4
0.2075      -24727.4590  -24728.6175       1.1584   298.7
0.2080      -24727.4979  -24728.5951       1.0971   282.9
0.2085      -24727.4598  -24728.5744       1.1146   287.4
0.2090      -24727.5072  -24728.5609       1.0537   271.7
0.2095      -24727.5259  -24728.5681       1.0421   268.7
0.2100      -24727.5374  -24728.6012       1.0637   274.3
0.2105      -24727.5282  -24728.6541       1.1260   290.4
0.2110      -24727.5252  -24728.7121       1.1869   306.1
0.2115      -24727.5504  -24728.7607       1.2103   312.1
0.2120      -24727.5671  -24728.7940       1.2269   316.4
0.2125      -24727.5899  -24728.8053       1.2153   313.4
0.2130      -24727.6008  -24728.7905       1.1897   306.8
0.2135      -24727.6357  -24728.7546       1.1190   288.6
0.2140      -24727.6062  -24728.7088       1.1026   284.3
0.2145      -24727.6023  -24728.6609       1.0585   273.0
0.2150      -24727.5687  -24728.6254       1.0567   272.5
0.2155      -24727.5572  -24728.6146       1.0574   272.7
0.2160      -24727.4973  -24728.6296       1.1323   292.0
0.2165      -24727.5344  -24728.6576       1.1233   289.7
0.2170      -24727.5799  -24728.6855       1.1056   285.1
0.2175      -24727.5971  -24728.7022       1.1052   285.0
0.2180      -24727.5758  -24728.7023       1.1265   290.5
0.2185      -24727.6082  -24728.6838       1.0756   277.4
0.2190      -24727.6452  -24728.6571       1.0118   260.9
0.2195      -24727.6217  -24728.6288       1.0071   259.7
0.2200      -24727.6340  -24728.6051       0.9711   250.4
0.2205      -24727.6492  -24728.5928       0.9436   243.3
0.2210      -24727.5962  -24728.5942       0.9980   257.4
0.2215      -24727.6579  -24728.6078       0.9499   245.0
0.2220      -24727.6571  -24728.6377       0.9805   252.9
0.2225      -24727.6434  -24728.6769       1.0335   266.5
0.2230      -24727.6515  -24728.7199       1.0684   275.5
0.2235      -24727.6609  -24728.7572       1.0963   282.7
0.2240      -24727.6232  -24728.7820       1.1588   298.8
0.2245      -24727.5974  -24728.7906       1.1932   307.7
0.2250      -24727.5811  -24728.7797       1.1986   309.1
0.2255      -24727.6165  -24728.7545       1.1380   293.5
0.2260      -24727.6002  -24728.7282       1.1280   290.9
0.2265      -24727.5913  -24728.6970       1.1058   285.2
0.2270      -24727.6123  -24728.6683       1.0561   272.3
0.2275      -24727.6249  -24728.6440       1.0192   262.8
0.2280      -24727.6042  -24728.6316       1.0274   265.0
0.2285      -24727.6144  -24728.6300       1.0156   261.9
0.2290      -24727.5719  -24728.6323       1.0604   273.5
0.2295      -24727.5907  -24728.6314       1.0407   268.4
0.2300      -24727.5440  -24728.6224       1.0784   278.1
0.2305      -24727.5381  -24728.6102       1.0721   276.5
0.2310      -24727.5508  -24728.5986       1.0478   270.2
0.2315      -24727.5453  -24728.5866       1.0413   268.5
0.2320      -24727.5579  -24728.5779       1.0200   263.0
0.2325      -24727.5443  -24728.5778       1.0334   266.5
0.2330      -24727.5543  -24728.5891       1.0348   266.8
0.2335      -24727.5436  -24728.6114       1.0678   275.4
0.2340      -24727.5533  -24728.6440       1.0907   281.3
0.2345      -24727.4994  -24728.6845       1.1851   305.6
0.2350      -24727.4701  -24728.7260       1.2558   323.9
0.2355      -24727.4641  -24728.7677       1.3036   336.2
0.2360      -24727.4960  -24728.8072       1.3112   338.1
0.2365      -24727.4850  -24728.8373       1.3523   348.7
0.2370      -24727.5113  -24728.8550       1.3437   346.5
0.2375      -24727.5041  -24728.8581       1.3540   349.2
0.2380      -24727.5329  -24728.8465       1.3135   338.7
0.2385      -24727.5272  -24728.8265       1.2993   335.1
0.2390      -24727.5064  -24728.8009       1.2945   333.8
0.2395      -24727.5252  -24728.7700       1.2448   321.0
0.2400      -24727.4813  -24728.7393       1.2580   324.4
0.2405      -24727.4523  -24728.7101       1.2579   324.4
0.2410      -24727.4343  -24728.6832       1.2489   322.1
0.2415      -24727.4432  -24728.6555       1.2123   312.6
0.2420      -24727.4698  -24728.6300       1.1602   299.2
0.2425      -24727.4949  -24728.6121       1.1172   288.1
0.2430      -24727.4797  -24728.5973       1.1176   288.2
0.2435      -24727.5101  -24728.5817       1.0716   276.3
0.2440      -24727.4299  -24728.5670       1.1371   293.2
0.2445      -24727.3763  -24728.5557       1.1794   304.1
0.2450      -24727.3850  -24728.5496       1.1646   300.3
0.2455      -24727.4106  -24728.5528       1.1422   294.5
0.2460      -24727.4062  -24728.5710       1.1649   300.4
0.2465      -24727.4258  -24728.6040       1.1782   303.8
0.2470      -24727.4177  -24728.6480       1.2303   317.3
0.2475      -24727.3722  -24728.7029       1.3307   343.2
0.2480      -24727.3882  -24728.7542       1.3659   352.2
